day	p.value	method	Schloss	Young	Jackson	Charles River	Taconic	Envigo	Young-Schloss	Jackson-Schloss	Jackson-Young	Charles River-Schloss	Charles River-Young	Charles River-Jackson	Taconic-Schloss	Taconic-Young	Taconic-Jackson	Taconic-Charles River	Envigo-Schloss	Envigo-Young	Envigo-Jackson	Envigo-Charles River	Envigo-Taconic
1	0.010257711824754634	Kruskal-Wallis rank sum test	-0.5	-0.259999999999998	-0.02999999999999936	-0.7000000000000011	-0.16000000000000014	-0.8150000000000013	0.48200066900391525	0.10071260815321659	0.2707012230136886	0.8055317507634099	0.2707012230136886	0.13751859049550527	0.22208135145849067	0.5694955265808338	0.8168005804132161	0.18026418026418026	0.47334222601960424	0.10071260815321659	0.057748858056764066	0.5694955265808338	0.0957086906805441
2	0.014848406190590543	Kruskal-Wallis rank sum test	-0.8250000000000011	-0.5	-1.8100000000000023	0.009999999999999787	-1.7999999999999972	-0.8150000000000013	0.7765085593139891	0.07692307692307693	0.06993006993006994	0.21546833699327356	0.39483137444706307	0.06993006993006994	0.2839160839160839	0.21346153846153845	0.7750582750582752	0.21546833699327356	0.8883587001234061	0.8883587001234061	0.06993006993006994	0.26754726754726754	0.21546833699327356
3	0.02617367617386638	Kruskal-Wallis rank sum test	-0.29999999999999893	-0.3000000000000007	-1.1999999999999993	0.05000000000000249	-1.3999999999999986	-1.5	0.9208622647595762	0.19548765701058665	0.10149496340177701	0.9187432296924972	0.46669880111491435	0.10149496340177701	0.409818470199339	0.19014860401336675	0.9208622647595762	0.19548765701058665	0.19548765701058665	0.11118246139416857	1	0.10149496340177701	0.961282511813573
5	0.0014894112122050798	Kruskal-Wallis rank sum test	0.09999999999999964	0.6000000000000014	1.4000000000000021	0.5500000000000007	1.1000000000000014	0.3999999999999986	0.09521502658281729	0.034332667140698686	0.007228903504473771	0.271908461806491	0.5397071567595004	0.007228903504473771	0.271908461806491	0.55892292425490675	0.04195829965415404	0.4812419325701577	0.9077042755157405	0.2588855371431155	0.007228903504473771	0.4812419325701577	0.2588855371431155
6	0.030058283528801973	Kruskal-Wallis rank sum test	-0.20000000000000107	0.3000000000000007	1.5	0.7199999999999989	0.6999999999999993	0.05000000000000071	0.24082740972334857	0.15384615384615385	0.24082740972334857	0.24082740972334857	0.2460809813441231	0.2460809813441231	0.15384615384615385	0.2460809813441231	0.3454762800635239	0.827079734760154	0.3454762800635239	1	0.24082740972334857	0.5205046578758628	0.3454762800635239
7	6.428956602601934e-4	Kruskal-Wallis rank sum test	-0.5499999999999989	0.10000000000000142	1.1999999999999993	0.40000000000000036	0.8000000000000007	0.3999999999999986	0.050324271873931556	0.0153529434947419	0.0153529434947419	0.043713938941802206	0.7112603559490157	0.050324271873931556	0.015565914391163869	0.10271381157476883	0.050324271873931556	0.4022999899517936	0.24680618376457653	0.9156385717447554	0.08796308162473832	0.7112603559490157	0.4183710028388117
8	6.502531794682915e-5	Kruskal-Wallis rank sum test	-0.75	-0.11999999999999744	0.9100000000000001	0.05000000000000071	0.7000000000000028	0.10999999999999943	0.08172390412520522	0.008027661493444206	0.007681224993034035	0.03749259659201841	0.17348827642945291	0.019321667662028953	0.008027661493444206	0.007681224993034035	0.5050332691857801	0.03765228593075747	0.08172390412520522	0.6389545647858157	0.08172390412520522	0.9538159449155051	0.09955238078480247
9	4.765532329190284e-4	Kruskal-Wallis rank sum test	-0.45000000000000107	-0.3999999999999986	0.5	-0.14999999999999858	0.5	-0.10000000000000142	0.4909841154105205	0.01299350585662018	0.01299350585662018	0.22038525069597087	0.6636389521418986	0.02833510834629992	0.01299350585662018	0.028355487133176538	1	0.07546797115418662	0.22038525069597087	0.8651005640885667	0.04395530996877787	0.9235097285247861	0.07546797115418662
