otu	statistic	p.value	parameter	method	-1	0	1	p.value.adj
Otu0060	15.733619763694954	3.832550429765165e-4	2	Kruskal-Wallis rank sum test	0.005379805039543866	0	2.627499408812633e-5	0.00366630316377725
Otu0017	15.475371565463979	4.360795911648388e-4	2	Kruskal-Wallis rank sum test	0.002643921280117712	0	2.627499408812633e-5	0.003861987634646839
Otu0122	15.415413533834593	4.49350762521802e-4	2	Kruskal-Wallis rank sum test	0.0013564465697995219	2.2990619827110538e-5	0	0.003861987634646839
Otu0145	15.464786495993758	4.383936758334608e-4	2	Kruskal-Wallis rank sum test	0.0010345778922199742	0	2.627499408812633e-5	0.003861987634646839
Otu0004	15.22939064801179	4.931509106311041e-4	2	Kruskal-Wallis rank sum test	0.10948133161670039	1.3794371896266324e-4	0.03281746761606979	0.004004047836147626
Otu0006	15.209627329192543	4.980482168730412e-4	2	Kruskal-Wallis rank sum test	0.020116792348721723	0.21514622034210043	0.19869150529441132	0.004004047836147626
Otu0155	15.187242798353905	5.036538158676259e-4	2	Kruskal-Wallis rank sum test	3.678499172337686e-4	2.2990619827110538e-5	0	0.004004047836147626
Otu0033	15.124999999999995	5.195746821548399e-4	2	Kruskal-Wallis rank sum test	0.005149898841272761	4.5981239654221075e-5	0	0.004029871925005831
Otu0066	14.847332451499122	5.969565512179461e-4	2	Kruskal-Wallis rank sum test	0.0016093433878977376	2.2990619827110538e-5	1.0509997635250532e-4	0.004519813887793021
Otu0035	14.137003311258278	8.515080060385192e-4	2	Kruskal-Wallis rank sum test	0.004161302188707008	0	0	0.00466861286069395
Otu0047	14.137003311258278	8.515080060385192e-4	2	Kruskal-Wallis rank sum test	0.002643921280117712	0	0	0.00466861286069395
Otu0068	14.361627110908264	7.610484351187768e-4	2	Kruskal-Wallis rank sum test	8.046716939488688e-4	0	5.254998817625266e-5	0.00466861286069395
Otu0073	14.137003311258278	8.515080060385192e-4	2	Kruskal-Wallis rank sum test	7.586904542946477e-4	0	0	0.00466861286069395
Otu0110	14.148715824357911	8.465359297880672e-4	2	Kruskal-Wallis rank sum test	9.885966525657532e-4	0	0	0.00466861286069395
Otu0123	14.148715824357911	8.465359297880672e-4	2	Kruskal-Wallis rank sum test	9.885966525657532e-4	0	0	0.00466861286069395
Otu0125	14.183970099667773	8.317446711876211e-4	2	Kruskal-Wallis rank sum test	2.758874379253265e-4	0	0	0.00466861286069395
Otu0128	14.148715824357911	8.465359297880672e-4	2	Kruskal-Wallis rank sum test	0.0013334559499724112	0	0	0.00466861286069395
Otu0182	14.148715824357911	8.465359297880672e-4	2	Kruskal-Wallis rank sum test	7.816810741217583e-4	0	0	0.00466861286069395
Otu0197	14.375000000000002	7.559767017882701e-4	2	Kruskal-Wallis rank sum test	2.299061982711054e-4	0	0	0.00466861286069395
Otu0201	14.183970099667773	8.317446711876211e-4	2	Kruskal-Wallis rank sum test	4.1383115688798966e-4	0	0	0.00466861286069395
Otu0203	14.195760598503739	8.268557537518234e-4	2	Kruskal-Wallis rank sum test	2.98878057752437e-4	0	0	0.00466861286069395
Otu0204	14.148715824357911	8.465359297880672e-4	2	Kruskal-Wallis rank sum test	8.506529336030899e-4	0	0	0.00466861286069395
Otu0217	14.16044776119403	8.415847127978611e-4	2	Kruskal-Wallis rank sum test	4.368217767151002e-4	0	0	0.00466861286069395
Otu0272	14.137003311258278	8.515080060385192e-4	2	Kruskal-Wallis rank sum test	0.0011265403715284164	0	0	0.00466861286069395
Otu0293	14.22562340153453	8.146013538522297e-4	2	Kruskal-Wallis rank sum test	6.207467353319846e-4	4.5981239654221075e-5	0	0.00466861286069395
Otu0046	14.010665464924138	9.07032086043596e-4	2	Kruskal-Wallis rank sum test	0.007494942063638036	0	0.004755773929950866	0.00488874920952311
Otu0031	13.216082100170755	0.0013494731120482861	2	Kruskal-Wallis rank sum test	0.012070075409233032	7.127092146404267e-4	7.094248403794109e-4	0.007152207493855916
Otu0008	12.728192542839924	0.00172229724553231	2	Kruskal-Wallis rank sum test	0.06602906014346147	4.5981239654221075e-5	7.8824982264379e-5	0.008978533181627453
Otu0027	12.572305484693887	0.001861909430389724	2	Kruskal-Wallis rank sum test	0.006667279749862057	0	2.8902493496938965e-4	0.009549793530063423
Otu0007	11.64267166762839	0.0029636435640772027	2	Kruskal-Wallis rank sum test	0.084237631046533007	1.6093433878977377e-4	1.3137497044063165e-4	0.013395281170354451
Otu0028	11.779367643664887	0.002767851692856569	2	Kruskal-Wallis rank sum test	0.0036784991723376862	4.5981239654221075e-5	0.0016027746393757062	0.013395281170354451
Otu0041	11.251778937381404	0.0036033566372767247	2	Kruskal-Wallis rank sum test	0.0012185028508368584	0	0	0.013395281170354451
Otu0080	11.241113744075829	0.003622623209592713	2	Kruskal-Wallis rank sum test	0.001494390288762185	0	0	0.013395281170354451
Otu0085	11.283896289248334	0.0035459536424023363	2	Kruskal-Wallis rank sum test	2.299061982711054e-4	0	0	0.013395281170354451
Otu0089	11.251778937381404	0.0036033566372767247	2	Kruskal-Wallis rank sum test	2.98878057752437e-4	0	0	0.013395281170354451
Otu0091	11.241113744075829	0.003622623209592713	2	Kruskal-Wallis rank sum test	0.002253080743056833	0	0	0.013395281170354451
Otu0093	11.251778937381404	0.0036033566372767247	2	Kruskal-Wallis rank sum test	6.667279749862056e-4	0	0	0.013395281170354451
Otu0111	11.251778937381404	0.0036033566372767247	2	Kruskal-Wallis rank sum test	0.0010345778922199742	0	0	0.013395281170354451
Otu0119	11.251778937381404	0.0036033566372767247	2	Kruskal-Wallis rank sum test	0.0011725216111826374	0	0	0.013395281170354451
Otu0131	11.241113744075829	0.003622623209592713	2	Kruskal-Wallis rank sum test	0.0013794371896266324	0	0	0.013395281170354451
Otu0133	11.283896289248334	0.0035459536424023363	2	Kruskal-Wallis rank sum test	7.127092146404267e-4	0	0	0.013395281170354451
Otu0143	11.241113744075829	0.003622623209592713	2	Kruskal-Wallis rank sum test	4.368217767151002e-4	0	0	0.013395281170354451
Otu0147	11.283896289248334	0.0035459536424023363	2	Kruskal-Wallis rank sum test	3.448592974066581e-4	0	0	0.013395281170354451
Otu0167	11.251778937381404	0.0036033566372767247	2	Kruskal-Wallis rank sum test	4.368217767151002e-4	0	0	0.013395281170354451
Otu0181	11.241113744075829	0.003622623209592713	2	Kruskal-Wallis rank sum test	6.437373551590951e-4	0	0	0.013395281170354451
Otu0196	11.262464387464389	0.003584156230456963	2	Kruskal-Wallis rank sum test	2.98878057752437e-4	0	0	0.013395281170354451
Otu0230	11.283896289248334	0.0035459536424023363	2	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0	0.013395281170354451
Otu0268	11.262464387464389	0.003584156230456963	2	Kruskal-Wallis rank sum test	2.0691557844399486e-4	0	0	0.013395281170354451
Otu0275	11.294642857142858	0.0035269513247618905	2	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0	0.013395281170354451
Otu0280	11.251778937381404	0.0036033566372767247	2	Kruskal-Wallis rank sum test	4.368217767151002e-4	0	0	0.013395281170354451
Otu0306	11.348684210526317	0.00343292673796441	2	Kruskal-Wallis rank sum test	1.3794371896266324e-4	0	0	0.013395281170354451
Otu0348	11.458333333333334	0.0032497842590758826	2	Kruskal-Wallis rank sum test	1.1495309913555268e-4	0	0	0.013395281170354451
Otu0528	11.262464387464389	0.003584156230456963	2	Kruskal-Wallis rank sum test	2.758874379253265e-4	0	0	0.013395281170354451
Otu0072	10.885916391873193	0.004326665197494058	2	Kruskal-Wallis rank sum test	8.506529336030899e-4	0	7.8824982264379e-5	0.01581470727359897
Otu0189	10.192221135029365	0.006120505624338279	2	Kruskal-Wallis rank sum test	0.002345043222365275	2.2990619827110538e-5	2.627499408812633e-5	0.02211728168794969
Otu0063	9.733950260266045	0.0076966113597795255	2	Kruskal-Wallis rank sum test	4.1383115688798966e-4	0	0.0015502246511994535	0.027500251824830214
Otu0018	8.988210046629932	0.011174677216659035	2	Kruskal-Wallis rank sum test	0.024760897553798053	0.014369137391944087	0.003415749231456423	0.03421393954166605
Otu0087	8.585972850678733	0.01366405761569682	2	Kruskal-Wallis rank sum test	0.035198638955306234	0	0	0.03421393954166605
Otu0096	8.793604651162786	0.012316661674410364	2	Kruskal-Wallis rank sum test	0.0012644840904910797	2.2990619827110538e-5	0	0.03421393954166605
Otu0097	8.595696489241224	0.013597786666149659	2	Kruskal-Wallis rank sum test	9.885966525657532e-4	0	0	0.03421393954166605
Otu0112	8.585972850678733	0.01366405761569682	2	Kruskal-Wallis rank sum test	4.138311568879897e-4	0	0	0.03421393954166605
Otu0118	8.595696489241224	0.013597786666149659	2	Kruskal-Wallis rank sum test	6.207467353319846e-4	0	0	0.03421393954166605
Otu0127	8.585972850678733	0.01366405761569682	2	Kruskal-Wallis rank sum test	0.0015173809085892956	0	0	0.03421393954166605
Otu0129	8.585972850678733	0.01366405761569682	2	Kruskal-Wallis rank sum test	0.006667279749862056	0	0	0.03421393954166605
Otu0132	9.219784768211914	0.009952889339301944	2	Kruskal-Wallis rank sum test	8.96634173257311e-4	2.2990619827110538e-5	0	0.03421393954166605
Otu0139	8.585972850678733	0.01366405761569682	2	Kruskal-Wallis rank sum test	0.011357366194592607	0	0	0.03421393954166605
Otu0140	8.585972850678733	0.01366405761569682	2	Kruskal-Wallis rank sum test	0.01625436821776715	0	0	0.03421393954166605
Otu0146	8.997307373653683	0.011123962798998716	2	Kruskal-Wallis rank sum test	5.287842560235423e-4	2.2990619827110538e-5	0	0.03421393954166605
Otu0162	8.585972850678733	0.01366405761569682	2	Kruskal-Wallis rank sum test	8.506529336030899e-4	0	0	0.03421393954166605
Otu0183	8.605442176870747	0.013531687950648174	2	Kruskal-Wallis rank sum test	1.3794371896266324e-4	0	0	0.03421393954166605
Otu0205	8.595696489241224	0.013597786666149659	2	Kruskal-Wallis rank sum test	3.9084053706087916e-4	0	0	0.03421393954166605
Otu0215	8.585972850678733	0.01366405761569682	2	Kruskal-Wallis rank sum test	5.977561155048741e-4	0	0	0.03421393954166605
Otu0221	8.595696489241224	0.013597786666149659	2	Kruskal-Wallis rank sum test	6.667279749862056e-4	0	0	0.03421393954166605
Otu0222	8.585972850678733	0.01366405761569682	2	Kruskal-Wallis rank sum test	0.006046533014530071	0	0	0.03421393954166605
Otu0227	8.585972850678733	0.01366405761569682	2	Kruskal-Wallis rank sum test	0.006575317270553614	0	0	0.03421393954166605
Otu0228	8.595696489241224	0.013597786666149659	2	Kruskal-Wallis rank sum test	0.004000367849917233	0	0	0.03421393954166605
Otu0231	8.605442176870747	0.013531687950648174	2	Kruskal-Wallis rank sum test	1.3794371896266324e-4	0	0	0.03421393954166605
Otu0233	8.585972850678733	0.01366405761569682	2	Kruskal-Wallis rank sum test	0.008253632517932683	0	0	0.03421393954166605
Otu0242	8.585972850678733	0.01366405761569682	2	Kruskal-Wallis rank sum test	5.057936361964318e-4	0	0	0.03421393954166605
Otu0246	8.585972850678733	0.01366405761569682	2	Kruskal-Wallis rank sum test	4.138311568879897e-4	0	0	0.03421393954166605
Otu0260	8.585972850678733	0.01366405761569682	2	Kruskal-Wallis rank sum test	0.005080926981791429	0	0	0.03421393954166605
Otu0270	8.585972850678733	0.01366405761569682	2	Kruskal-Wallis rank sum test	2.758874379253265e-4	0	0	0.03421393954166605
Otu0289	8.585972850678733	0.01366405761569682	2	Kruskal-Wallis rank sum test	0.002299061982711054	0	0	0.03421393954166605
Otu0300	8.595696489241224	0.013597786666149659	2	Kruskal-Wallis rank sum test	3.2186867757954754e-4	0	0	0.03421393954166605
Otu0320	8.595696489241224	0.013597786666149659	2	Kruskal-Wallis rank sum test	2.528968180982159e-4	0	0	0.03421393954166605
Otu0323	8.585972850678733	0.01366405761569682	2	Kruskal-Wallis rank sum test	0.002850836858561707	0	0	0.03421393954166605
Otu0326	8.595696489241224	0.013597786666149659	2	Kruskal-Wallis rank sum test	2.98878057752437e-4	0	0	0.03421393954166605
Otu0343	8.585972850678733	0.01366405761569682	2	Kruskal-Wallis rank sum test	0.005080926981791429	0	0	0.03421393954166605
Otu0356	8.625	0.013400007665140828	2	Kruskal-Wallis rank sum test	1.1495309913555268e-4	0	0	0.03421393954166605
Otu0410	8.625	0.013400007665140828	2	Kruskal-Wallis rank sum test	1.1495309913555268e-4	0	0	0.03421393954166605
Otu0424	8.625	0.013400007665140828	2	Kruskal-Wallis rank sum test	1.1495309913555268e-4	0	0	0.03421393954166605
Otu0467	8.585972850678733	0.01366405761569682	2	Kruskal-Wallis rank sum test	5.51774875850653e-4	0	0	0.03421393954166605
Otu0643	8.595696489241224	0.013597786666149659	2	Kruskal-Wallis rank sum test	3.678499172337686e-4	0	0	0.03421393954166605
Otu0654	8.595696489241224	0.013597786666149659	2	Kruskal-Wallis rank sum test	2.0691557844399486e-4	0	0	0.03421393954166605
Otu0048	8.282908733113512	0.015899710673499618	2	Kruskal-Wallis rank sum test	0.009334191649806879	0	5.254998817625266e-5	0.03950084370447561
Otu0075	7.556390977443602	0.022863912409848836	2	Kruskal-Wallis rank sum test	0.0049429832628287654	1.149530991355527e-4	0	0.05636220268474364
Otu0279	7.499382461918478	0.023525008529024515	2	Kruskal-Wallis rank sum test	0	0	0.0011298247457894321	0.05754579009407536
Otu0003	7.439631099353329	0.02423843822116439	2	Kruskal-Wallis rank sum test	0.025726503586536692	1.1495309913555268e-4	0.11009222522924933	0.05883834621626165
Otu0014	7.41185920193127	0.024577359607762406	2	Kruskal-Wallis rank sum test	0.031864999080375205	0.0012185028508368584	0.011455897422423079	0.05920909360051853
Otu0234	7.326796430519833	0.025645216518596976	2	Kruskal-Wallis rank sum test	6.897185948133162e-5	4.368217767151002e-4	5.254998817625266e-4	0.06131713423243488
Otu0022	6.889097744360901	0.03191915841539947	2	Kruskal-Wallis rank sum test	0.04651002391024462	1.6093433878977377e-4	0	0.07574845056788829
Otu0088	6.55382532159783	0.03774460751411684	2	Kruskal-Wallis rank sum test	0.02471491631414383	0	5.254998817625266e-5	0.08890951992214188
Otu0100	6.48661137440758	0.03903464525957673	2	Kruskal-Wallis rank sum test	0.052395622585984916	2.2990619827110538e-5	0	0.09127218523930442
Otu0016	6.187499999999999	0.045331641611676285	2	Kruskal-Wallis rank sum test	0	6.897185948133162e-5	0	0.09591382695572406
Otu0055	6.151837175792507	0.04614721862964082	2	Kruskal-Wallis rank sum test	0.0014713996689350744	0	0	0.09591382695572406
Otu0076	6.151837175792507	0.04614721862964082	2	Kruskal-Wallis rank sum test	2.299061982711054e-4	0	0	0.09591382695572406
Otu0106	6.1607142857142865	0.04594284555953852	2	Kruskal-Wallis rank sum test	4.598123965422107e-4	0	0	0.09591382695572406
Otu0138	6.151837175792507	0.04614721862964082	2	Kruskal-Wallis rank sum test	5.287842560235425e-4	0	0	0.09591382695572406
Otu0165	6.151837175792507	0.04614721862964082	2	Kruskal-Wallis rank sum test	5.287842560235423e-4	0	0	0.09591382695572406
Otu0176	6.151837175792507	0.04614721862964082	2	Kruskal-Wallis rank sum test	0.0012414934706639692	0	0	0.09591382695572406
Otu0200	6.1607142857142865	0.04594284555953852	2	Kruskal-Wallis rank sum test	6.207467353319846e-4	0	0	0.09591382695572406
Otu0248	6.151837175792507	0.04614721862964082	2	Kruskal-Wallis rank sum test	3.9084053706087916e-4	0	0	0.09591382695572406
Otu0259	6.1607142857142865	0.04594284555953852	2	Kruskal-Wallis rank sum test	9.196247930844215e-5	0	0	0.09591382695572406
Otu0262	6.1607142857142865	0.04594284555953852	2	Kruskal-Wallis rank sum test	6.207467353319846e-4	0	0	0.09591382695572406
Otu0277	6.1607142857142865	0.04594284555953852	2	Kruskal-Wallis rank sum test	2.299061982711054e-4	0	0	0.09591382695572406
Otu0349	6.1607142857142865	0.04594284555953852	2	Kruskal-Wallis rank sum test	9.196247930844215e-5	0	0	0.09591382695572406
Otu0365	6.151837175792507	0.04614721862964082	2	Kruskal-Wallis rank sum test	2.299061982711054e-4	0	0	0.09591382695572406
Otu0367	6.1607142857142865	0.04594284555953852	2	Kruskal-Wallis rank sum test	9.196247930844215e-5	0	0	0.09591382695572406
Otu0493	6.187499999999999	0.045331641611676285	2	Kruskal-Wallis rank sum test	6.897185948133162e-5	0	0	0.09591382695572406
Otu0543	6.187499999999999	0.045331641611676285	2	Kruskal-Wallis rank sum test	6.897185948133162e-5	0	0	0.09591382695572406
Otu0105	6.115397951563011	0.046995709165933285	2	Kruskal-Wallis rank sum test	4.598123965422108e-4	0	7.094248403794109e-4	0.09704308775822588
Otu0002	5.749951342934993	0.05641751204235686	2	Kruskal-Wallis rank sum test	2.299061982711054e-4	5.51774875850653e-4	2.3647494679313697e-4	0.11574689567399665
Otu0269	5.730906072106262	0.056957321565984334	2	Kruskal-Wallis rank sum test	3.448592974066581e-4	4.5981239654221075e-5	0	0.11610530934604497
Otu0052	5.495439469320058	0.06407380001924831	2	Kruskal-Wallis rank sum test	0.04260161853963583	4.5981239654221075e-5	0	0.12978005354217173
Otu0239	5.203207829278247	0.07415454521983515	2	Kruskal-Wallis rank sum test	1.1495309913555268e-4	0	1.0509997635250532e-4	0.1492477555690353
Otu0256	4.999582637729547	0.08210213000203226	2	Kruskal-Wallis rank sum test	2.0691557844399486e-4	4.5981239654221075e-5	0	0.16420426000406452
Otu0211	4.947447362463222	0.08427047764087071	2	Kruskal-Wallis rank sum test	4.368217767151002e-4	1.6093433878977377e-4	2.3647494679313697e-4	0.16748757431123054
Otu0109	4.789115646258546	0.09121300228683214	2	Kruskal-Wallis rank sum test	0	0	5.254998817625266e-5	0.18015984302616533
Otu0064	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	0	6.897185948133162e-5	0	0.227323851712735
Otu0067	4.106334841628954	0.1283277910633373	2	Kruskal-Wallis rank sum test	0.0016323340077248481	2.2990619827110538e-5	0	0.227323851712735
Otu0095	4.050254813137029	0.13197702737644978	2	Kruskal-Wallis rank sum test	4.8280301636932134e-4	0	2.627499408812633e-5	0.227323851712735
Otu0157	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	0.0027128931395990438	0	0	0.227323851712735
Otu0160	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	6.897185948133162e-5	0	0	0.227323851712735
Otu0164	3.952151755379404	0.1386121023231239	2	Kruskal-Wallis rank sum test	3.2186867757954754e-4	2.2990619827110538e-5	0	0.227323851712735
Otu0180	3.9205357142857165	0.1408206960395346	2	Kruskal-Wallis rank sum test	2.528968180982159e-4	0	2.627499408812633e-5	0.227323851712735
Otu0190	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	0.008805407393783337	0	0	0.227323851712735
Otu0220	4.050254813137029	0.13197702737644978	2	Kruskal-Wallis rank sum test	1.3794371896266324e-4	0	2.627499408812633e-5	0.227323851712735
Otu0225	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	9.196247930844215e-5	0	0	0.227323851712735
Otu0244	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	0.0014484090491079641	0	0	0.227323851712735
Otu0247	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	1.1495309913555268e-4	0	0	0.227323851712735
Otu0267	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0	0.227323851712735
Otu0322	3.9285714285714284	0.1402560337259652	2	Kruskal-Wallis rank sum test	4.5981239654221075e-5	0	0	0.227323851712735
Otu0344	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	6.897185948133162e-5	0	0	0.227323851712735
Otu0359	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	1.6093433878977377e-4	0	0	0.227323851712735
Otu0373	3.9285714285714284	0.1402560337259652	2	Kruskal-Wallis rank sum test	4.5981239654221075e-5	0	0	0.227323851712735
Otu0391	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	6.897185948133162e-5	0	0	0.227323851712735
Otu0400	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	1.1495309913555268e-4	0	0	0.227323851712735
Otu0408	3.9285714285714284	0.1402560337259652	2	Kruskal-Wallis rank sum test	4.5981239654221075e-5	0	0	0.227323851712735
Otu0427	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	9.196247930844215e-5	0	0	0.227323851712735
Otu0432	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	6.897185948133162e-5	0	0	0.227323851712735
Otu0434	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	6.897185948133162e-5	0	0	0.227323851712735
Otu0437	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	6.897185948133162e-5	0	0	0.227323851712735
Otu0439	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	9.656060327386427e-4	0	0	0.227323851712735
Otu0444	3.9285714285714284	0.1402560337259652	2	Kruskal-Wallis rank sum test	4.5981239654221075e-5	0	0	0.227323851712735
Otu0455	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	9.196247930844215e-5	0	0	0.227323851712735
Otu0487	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0	0.227323851712735
Otu0510	3.9285714285714284	0.1402560337259652	2	Kruskal-Wallis rank sum test	4.5981239654221075e-5	0	0	0.227323851712735
Otu0518	3.9285714285714284	0.1402560337259652	2	Kruskal-Wallis rank sum test	4.5981239654221075e-5	0	0	0.227323851712735
Otu0608	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	6.897185948133162e-5	0	0	0.227323851712735
Otu0609	3.9285714285714284	0.1402560337259652	2	Kruskal-Wallis rank sum test	4.5981239654221075e-5	0	0	0.227323851712735
Otu0644	3.9204545454545463	0.14082641128115975	2	Kruskal-Wallis rank sum test	6.897185948133162e-5	0	0	0.227323851712735
Otu0811	3.9285714285714284	0.1402560337259652	2	Kruskal-Wallis rank sum test	4.5981239654221075e-5	0	0	0.227323851712735
Otu1302	3.9285714285714284	0.1402560337259652	2	Kruskal-Wallis rank sum test	4.5981239654221075e-5	0	0	0.227323851712735
Otu1313	3.9285714285714284	0.1402560337259652	2	Kruskal-Wallis rank sum test	4.5981239654221075e-5	0	0	0.227323851712735
Otu0023	3.690789473684211	0.15796295478341682	2	Kruskal-Wallis rank sum test	2.2990619827110538e-5	6.897185948133162e-5	0	0.2536980788945785
Otu0154	3.5003571428571525	0.17374291515957943	2	Kruskal-Wallis rank sum test	6.897185948133162e-5	0.005678683097296303	0.011955122310097481	0.2762512351037313
Otu0603	3.502323293989969	0.1735721966731849	2	Kruskal-Wallis rank sum test	0	1.149530991355527e-4	1.0509997635250532e-4	0.2762512351037313
Otu0025	3.262499999999994	0.19568481516547187	2	Kruskal-Wallis rank sum test	6.897185948133162e-5	1.3794371896266324e-4	0	0.30959090160507485
Otu0015	1.875	0.39160562667679893	2	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	0	0.40696271007589024
