otu	statistic	p.value	parameter	method	-1	0	1	2	3	4	5	6	7	8	9	p.value.adj
Otu0028	35.80283369286254	9.100150032005044e-5	10	Kruskal-Wallis rank sum test	0.0026853043958065107	2.2990619827110538e-5	7.356998344675372e-5	3.678499172337686e-4	0.007136288394335112	0.012568205505487096	0.004361649018628971	0.006489923539767204	0.008129483170866286	0.0033106492551039177	0.004598123965422108	0.0017369416800218321
Otu0066	35.90256608089333	8.748367560139883e-5	10	Kruskal-Wallis rank sum test	6.621298510207835e-4	0	0	1.839249586168843e-4	6.989148427441604e-4	0.0013487830298571516	4.203999054100213e-4	0.0028376993615176435	0.0036049291888909326	0.0021151370240941694	0.0019312120654772853	0.0017369416800218321
Otu0105	35.5229116075381	1.016344958793059e-4	10	Kruskal-Wallis rank sum test	0.0012874747103181902	0	0	0	3.678499172337686e-5	2.4523327815584577e-4	1.839249586168843e-4	0.0018129745920807167	0.0026853043958065107	0.0026209306602906013	0.0019005579057078045	0.0018590643204589707
Otu0002	34.707098466505244	1.400784909583224e-4	10	Kruskal-Wallis rank sum test	0.3012690822144565	0.7088927717491263	0.7750229906198272	0.47029611918337316	0.6111826374839066	0.5953344368830851	0.6137050369163667	0.42486665440500276	0.42729446385874564	0.41047452639323156	0.333823799889645	0.0019090121091985073
Otu0017	34.69343050225449	1.408311660604519e-4	10	Kruskal-Wallis rank sum test	0.023468824719514437	4.368217767151003e-4	3.310649255103918e-4	0	0.013904726871436453	0.023940898779964442	0.021440395175911085	0.045508289760634806	0.06201949604561339	0.023266507265035864	0.055759916620685426	0.0019090121091985073
Otu0047	34.99371667677419	1.2517390776639744e-4	10	Kruskal-Wallis rank sum test	0.006952363435718227	0	0	0	3.678499172337686e-5	8.583164735454601e-4	7.094248403794109e-4	0.008171523161407289	0.0046349089571454845	0.0066212985102078355	0.00855251057568512	0.0019090121091985073
Otu0056	33.536842105263055	2.2119393266526016e-4	10	Kruskal-Wallis rank sum test	7.356998344675372e-4	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0071	33.5300806451612	2.2177589423490632e-4	10	Kruskal-Wallis rank sum test	0.16174360860768808	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0112	33.5300806451612	2.2177589423490632e-4	10	Kruskal-Wallis rank sum test	0.07320213352951996	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0116	34.6969611234499	1.406363605384738e-4	10	Kruskal-Wallis rank sum test	0.0027220893875298875	0	0	0	1.839249586168843e-4	0.002942799337870149	7.882498226437899e-4	0.0016027746393757062	0.0026853043958065107	7.816810741217583e-4	0.0019312120654772853	0.0019090121091985073
Otu0119	33.536842105263055	2.2119393266526016e-4	10	Kruskal-Wallis rank sum test	4.414199006805223e-4	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0165	33.82533144229961	1.97709967845661e-4	10	Kruskal-Wallis rank sum test	6.621298510207835e-4	0	0	0	0	0	0	2.8902493496938965e-4	3.678499172337686e-5	0.00556372999816075	0.0018392495861688431	0.0019090121091985073
Otu0179	34.55991420763463	1.4839559809687992e-4	10	Kruskal-Wallis rank sum test	6.621298510207835e-4	0	0	0	0	1.532707988474036e-4	0	1.3137497044063165e-4	3.3106492551039174e-4	4.598123965422108e-4	4.598123965422108e-4	0.0019090121091985073
Otu0180	33.5300806451612	2.2177589423490632e-4	10	Kruskal-Wallis rank sum test	2.57494942063638e-4	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0184	33.536842105263055	2.2119393266526016e-4	10	Kruskal-Wallis rank sum test	4.7820489240389924e-4	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0187	33.5300806451612	2.2177589423490632e-4	10	Kruskal-Wallis rank sum test	0.0016553246275519589	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0190	33.5300806451612	2.2177589423490632e-4	10	Kruskal-Wallis rank sum test	5.14989884127276e-4	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0193	33.536842105263055	2.2119393266526016e-4	10	Kruskal-Wallis rank sum test	2.2070995034026116e-4	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0205	33.5300806451612	2.2177589423490632e-4	10	Kruskal-Wallis rank sum test	6.253448592974066e-4	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0244	33.5300806451612	2.2177589423490632e-4	10	Kruskal-Wallis rank sum test	0.002722089387529888	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0265	33.5300806451612	2.2177589423490632e-4	10	Kruskal-Wallis rank sum test	0.00246459444546625	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0308	33.5300806451612	2.2177589423490632e-4	10	Kruskal-Wallis rank sum test	0.00996873275703513	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0323	33.5300806451612	2.2177589423490632e-4	10	Kruskal-Wallis rank sum test	0.0016921096192753357	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0373	33.536842105263055	2.2119393266526016e-4	10	Kruskal-Wallis rank sum test	1.4713996689350744e-4	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0398	33.5300806451612	2.2177589423490632e-4	10	Kruskal-Wallis rank sum test	5.51774875850653e-4	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0405	33.536842105263055	2.2119393266526016e-4	10	Kruskal-Wallis rank sum test	5.14989884127276e-4	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0435	33.5300806451612	2.2177589423490632e-4	10	Kruskal-Wallis rank sum test	0.002648519404083134	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0491	33.557142857142765	2.194556137186297e-4	10	Kruskal-Wallis rank sum test	1.1035497517013058e-4	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0597	33.5300806451612	2.2177589423490632e-4	10	Kruskal-Wallis rank sum test	6.989148427441604e-4	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0660	33.536842105263055	2.2119393266526016e-4	10	Kruskal-Wallis rank sum test	3.3106492551039174e-4	0	0	0	0	0	0	0	0	0	0	0.0019090121091985073
Otu0001	32.863505332421866	2.871504342071995e-4	10	Kruskal-Wallis rank sum test	4.7820489240389924e-4	0.15514070259334192	0.09884127276071362	0.2894978848629759	0.1106492551039176	0.05879467843786402	0.010772747576131794	5.780498699387792e-4	1.4713996689350744e-4	3.678499172337686e-4	4.598123965422108e-4	0.002424212319556934
Otu0042	32.805802148418536	2.93625172917461e-4	10	Kruskal-Wallis rank sum test	0.0011771197351480595	0	0	0	3.678499172337686e-5	0.0017166329470909203	0.0021808245093144856	0.0014188496807588217	0.0014713996689350744	0.0034026117344123597	0.003249340935564956	0.002432102847372932
Otu0217	32.33455944534535	3.5213052396436043e-4	10	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0	0	0	0	2.627499408812633e-5	5.254998817625266e-4	3.310649255103918e-4	0.0012414934706639692	5.824290356201337e-4	0.002862690741117671
Otu0089	31.898961002482135	4.162598571287531e-4	10	Kruskal-Wallis rank sum test	0.00503954386610263	0	0	0	7.356998344675373e-4	0.0085831647354546	0.00394124911321895	0.004046349089571455	0.004598123965422108	0.0013334559499724112	0.0038930782907240515	0.00332251049599132
Otu0134	31.799480116495477	4.3243423870656194e-4	10	Kruskal-Wallis rank sum test	0.0011403347434246827	0	0	0	5.51774875850653e-4	0.0023297161424805347	0.001523949657111327	0.0017341496098163378	0.0011771197351480595	7.356998344675372e-4	5.824290356201337e-4	0.0033899755498603694
Otu0055	31.309165895205922	5.215599285149773e-4	10	Kruskal-Wallis rank sum test	0.002391024462019496	0	0	0	9.564097848077985e-4	0.0026669118999448223	0.0014976746630232008	0.00622717359888594	0.0055177487585065296	0.009931947765311753	0.003279995095334437	0.0040169264669837725
Otu0037	31.18236227641059	5.473850653040916e-4	10	Kruskal-Wallis rank sum test	0.002722089387529888	0	0	0	7.356998344675372e-5	3.985040770032493e-4	0.0016027746393757062	0.003258099266927665	0.004524553981975354	7.816810741217583e-4	0.0036784991723376862	0.00414313868393959
Otu0118	30.72842813051144	6.504700234778724e-4	10	Kruskal-Wallis rank sum test	7.356998344675372e-5	0	0	0	0	0	0	7.882498226437899e-4	3.3106492551039174e-4	7.356998344675372e-4	2.1457911838636504e-4	0.0048399379713014576
Otu0385	30.640389021917226	6.72548512560015e-4	10	Kruskal-Wallis rank sum test	3.678499172337686e-4	0	0	0	0	0	2.627499408812633e-4	1.57649964528758e-4	7.356998344675372e-5	4.1383115688798966e-4	3.065415976948072e-4	0.004920813283564109
Otu0082	30.163664690700433	8.053920008821842e-4	10	Kruskal-Wallis rank sum test	0.007283428361228619	6.897185948133162e-5	0	0	0	0.0010422414321623445	0.0016290496334638324	0.008040148190966656	0.004892403899209123	0.009196247930844215	0.013579792777879959	0.005796181776840638
Otu0073	29.939765303026064	8.762909539406113e-4	10	Kruskal-Wallis rank sum test	3.678499172337686e-4	4.5981239654221075e-5	0	0	0	9.196247930844215e-5	4.7294989358627395e-4	8.670748049081689e-4	7.724848261909141e-4	9.656060327386427e-4	6.437373551590951e-4	0.006204705302902071
Otu0201	29.492380650516928	0.001036611543064553	10	Kruskal-Wallis rank sum test	4.782048924038992e-4	0	0	0	0	0	5.254998817625266e-5	1.0509997635250532e-4	1.839249586168843e-4	0	9.196247930844215e-5	0.0071993881523779914
Otu0301	29.4592210951384	0.0010495691156086366	10	Kruskal-Wallis rank sum test	7.356998344675373e-4	0	0	0	3.678499172337686e-4	7.050456746980565e-4	6.831498462912846e-4	0.0017341496098163378	0.0013610446937649438	8.276623137759793e-4	8.276623137759793e-4	0.0071993881523779914
Otu0213	29.32475987522771	0.001103744748190083	10	Kruskal-Wallis rank sum test	0.0037888541475078166	0	0	0	0	0	0	0	0.0018024645944454663	0	0.003923732450493532	0.0074545222223914845
Otu0078	28.994037762898497	0.0012488170413028704	10	Kruskal-Wallis rank sum test	1.4713996689350744e-4	0	0	0	0	5.51774875850653e-4	0.0011298247457894321	8.407998108200425e-4	9.564097848077984e-4	0.002161118263748391	0.001318128870087671	0.008306525471696365
Otu0123	28.546303118414187	0.001475031882637364	10	Kruskal-Wallis rank sum test	0.0016553246275519589	0	0	0	9.931947765311753e-4	5.51774875850653e-4	5.51774875850653e-4	8.670748049081689e-4	5.51774875850653e-4	0.0010575685120470847	0.0011342039114707865	0.009664761141459742
Otu0251	28.48941742366896	0.0015064762026661912	10	Kruskal-Wallis rank sum test	0	4.5981239654221075e-5	0	0	6.989148427441604e-4	0.0010422414321623445	0	0.0017866995979925904	2.2070995034026116e-4	0.0015633621482435166	4.598123965422108e-4	0.0097256331319185
Otu0122	28.384254133135464	0.0015663273453315636	10	Kruskal-Wallis rank sum test	0.0012506897185948134	0	0	0	0	0	1.3137497044063165e-4	4.7294989358627395e-4	9.931947765311753e-4	0	5.824290356201336e-4	0.009965473979718208
Otu0043	28.290023748106314	0.0016219103597449477	10	Kruskal-Wallis rank sum test	0.0011403347434246827	2.299061982711054e-4	0.0030899393047636565	0.0027588743792532648	0.03851388633437557	0.0025749494206363803	0.0011560997398775584	0.002548674426548254	0.002391024462019496	0.00298878057752437	0.0070811109067500455	0.010171694970400458
Otu0836	27.98245614035087	0.0018169609410677392	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.011234448635616021
Otu0145	27.938196186206998	0.001846836450879796	10	Kruskal-Wallis rank sum test	1.4713996689350744e-4	0	0	0	0	1.532707988474036e-4	5.254998817625266e-5	6.831498462912845e-4	8.460548096376678e-4	1.3794371896266324e-4	1.839249586168843e-4	0.011260572249114312
Otu0156	27.882541104328347	0.0018850795601997694	10	Kruskal-Wallis rank sum test	5.885598675740298e-4	0	3.678499172337686e-5	0	0	0	7.882498226437898e-5	7.8824982264379e-5	7.356998344675372e-5	0	2.1457911838636504e-4	0.011336300368872586
Otu0067	27.48490736229574	0.0021815096864451797	10	Kruskal-Wallis rank sum test	0.013279382012139048	0	0	0	0	9.196247930844215e-5	4.203999054100213e-4	0.002627499408812633	0.005701673717123414	0.0034026117344123597	0.0093801728894611	0.01294165881553289
Otu0202	27.4051053121769	0.00224621092824081	10	Kruskal-Wallis rank sum test	2.2070995034026116e-4	0	0	0	1.839249586168843e-4	2.758874379253265e-4	0	2.1019995270501064e-4	7.72484826190914e-4	3.2186867757954754e-4	6.743915149285758e-4	0.013147821299969541
Otu0488	27.29483461863918	0.0023386769430801006	10	Kruskal-Wallis rank sum test	2.2070995034026116e-4	0	0	0	0	0	2.627499408812633e-5	7.882498226437898e-5	7.356998344675372e-5	1.839249586168843e-4	3.0654159769480714e-5	0.013508936552791633
Otu0146	27.2100126277334	0.0024122967560916224	10	Kruskal-Wallis rank sum test	4.0463490895714546e-4	0	0	0	0	1.8392495861688433e-4	9.721747812606742e-4	0.0010509997635250532	8.092698179142909e-4	0.0017472871068604009	0.001624670467782478	0.013753224362652238
Otu0129	27.030974358974355	0.00257511519524503	10	Kruskal-Wallis rank sum test	0.003421004230274048	0	0	0	0	3.0654159769480714e-5	0	0	0	0	0	0.014309817350792002
Otu0297	27.030974358974355	0.00257511519524503	10	Kruskal-Wallis rank sum test	0.0017656796027220893	0	0	0	0	0	0	0	0	0	9.196247930844216e-5	0.014309817350792002
Otu0288	26.79878442837376	0.002802140973029784	10	Kruskal-Wallis rank sum test	5.885598675740298e-4	0	0	0	0	0	0	0	0	0	3.0654159769480714e-5	0.01537674858950094
Otu0234	26.48666808827713	0.0031379414090142942	10	Kruskal-Wallis rank sum test	3.678499172337686e-5	9.196247930844215e-5	7.356998344675372e-5	0	0.0036784991723376862	9.196247930844216e-4	5.254998817625266e-5	1.0509997635250532e-4	0	9.196247930844215e-5	2.452332781558457e-4	0.01700686763650957
Otu0095	26.305111979034095	0.003350789223729597	10	Kruskal-Wallis rank sum test	5.51774875850653e-4	0	0	0	2.2070995034026116e-4	5.51774875850653e-4	2.627499408812633e-4	0.0016290496334638324	0.0016553246275519589	0.0024370057016737173	4.2915823677273e-4	0.017938981331918208
Otu0138	26.1948597791885	0.003486763148760056	10	Kruskal-Wallis rank sum test	8.828398013610446e-4	0	0	0	0	0	7.8824982264379e-5	0.00444047400089335	1.4713996689350744e-4	0.0013334559499724112	0.00769419410213966	0.018191950887133518
Otu0143	26.16668129790323	0.0035223595111761935	10	Kruskal-Wallis rank sum test	0.003273864263380541	0	0	0	0	3.371957574642879e-4	4.992248876744003e-4	4.203999054100213e-4	0.0015081846606584514	0	0.0014407455091655938	0.018191950887133518
Otu0433	26.22040816326533	0.003454788968257692	10	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0	0	0	0	0	2.627499408812633e-5	0	0	0	0.018191950887133518
Otu0197	25.342562355964652	0.004732648628669788	10	Kruskal-Wallis rank sum test	2.942799337870149e-4	0	0	1.839249586168843e-4	0.002869229354423395	7.356998344675372e-4	3.4157492314564226e-4	5.254998817625266e-5	1.4713996689350744e-4	3.678499172337686e-4	2.452332781558457e-4	0.024158520325419035
Otu0303	25.105781578179343	0.00514856443521824	10	Kruskal-Wallis rank sum test	1.1035497517013058e-4	0	0	0	0	6.130831953896143e-5	0	4.203999054100213e-4	1.839249586168843e-4	1.839249586168843e-4	3.0654159769480714e-5	0.025979537782308135
Otu0164	24.892692294898822	0.005552657866113811	10	Kruskal-Wallis rank sum test	0.0030531543130402797	0	0	0	0	0.0010422414321623445	6.043248640269056e-4	0.0017341496098163378	0.003200294279933787	6.897185948133162e-4	0.0030041076574091104	0.02770019094572685
Otu0498	24.669793650793654	0.006007810665491186	10	Kruskal-Wallis rank sum test	1.1035497517013058e-4	0	0	0	0	0	0	5.254998817625266e-5	1.4713996689350744e-4	1.839249586168843e-4	6.130831953896143e-5	0.029634032383714953
Otu0084	24.56156699985877	0.006241487708982129	10	Kruskal-Wallis rank sum test	8.460548096376678e-4	0	0	0	1.1035497517013058e-4	3.678499172337686e-4	7.882498226437898e-5	0.0011823747339656848	0.0017288946109987125	0.0015633621482435166	7.050456746980565e-4	0.030444590047146163
Otu0063	24.457863992291813	0.006473540552456061	10	Kruskal-Wallis rank sum test	1.1035497517013058e-4	0	0	0	0.001103549751701306	0.002391024462019496	0.0026537744029007594	0.0010247247694369268	1.839249586168843e-4	1.839249586168843e-4	1.532707988474036e-4	0.031229497829980336
Otu0048	24.206629637670666	0.007070420950021178	10	Kruskal-Wallis rank sum test	0.002354239470296119	0	0	0	0	4.598123965422108e-4	3.678499172337686e-4	0.002417299456107622	0.0027956593709766416	0	0.0016553246275519589	0.03337542792536879
Otu0250	24.230187187756904	0.007012292092346768	10	Kruskal-Wallis rank sum test	7.356998344675372e-5	0	0	0	0	3.0654159769480714e-5	5.254998817625266e-5	4.203999054100213e-4	9.196247930844216e-4	7.356998344675372e-4	1.2261663907792286e-4	0.03337542792536879
Otu0272	24.112058028116774	0.007308445764194838	10	Kruskal-Wallis rank sum test	0.0013242597020415672	0	0	0	0	0	1.0509997635250532e-4	1.3137497044063165e-4	1.4713996689350744e-4	0	1.532707988474036e-4	0.03413199670725036
Otu0072	23.599570312706547	0.008737228842795574	10	Kruskal-Wallis rank sum test	1.4713996689350744e-4	0	0	0	1.839249586168843e-4	9.196247930844215e-5	7.882498226437898e-5	7.619748285556635e-4	0.0012506897185948134	0.0010115872723928637	8.583164735454601e-4	0.04037519433670797
Otu0090	23.088844160548838	0.010423347817918949	10	Kruskal-Wallis rank sum test	0.011513702409416958	0	0	0	0	0.0022377536631720926	0.003100449302398907	0.007225623374234741	0.01313224204524554	0.0010575685120470847	0.01664520875482803	0.04717370816563318
Otu0517	23.105742735470983	0.010362922325647183	10	Kruskal-Wallis rank sum test	5.885598675740298e-4	0	0	0	0	0	0	0	0	4.5981239654221075e-5	1.8392495861688433e-4	0.04717370816563318
Otu0157	22.897625905716243	0.011130831163817441	10	Kruskal-Wallis rank sum test	0.030053338237998894	0	0	0	0	0	0	5.254998817625266e-5	0.0022806694868493654	0	0	0.049861580417508745
Otu0130	22.823017416109913	0.01141904210907075	10	Kruskal-Wallis rank sum test	2.942799337870149e-4	0	0	0	0	0	5.254998817625266e-5	2.8902493496938965e-4	1.4713996689350744e-4	7.356998344675372e-4	3.678499172337686e-4	0.050635954402849084
Otu0014	22.606216710855026	0.012297229824249908	10	Kruskal-Wallis rank sum test	0.038035681441971676	0.010966525657531727	0.013205812028692294	0.03935994114401324	0.033474342468272945	0.030163693213169026	0.03935994114401324	0.03536614204261804	0.05308074305683281	0.06860400956409785	0.04613451045306848	0.0534503355727298
Otu0107	22.61195409959152	0.012273187050182658	10	Kruskal-Wallis rank sum test	0.0019496045613389737	0	0	0	3.678499172337686e-5	4.904665563116915e-4	8.145248167319162e-4	0.0014451246748469482	0.0022438844951259886	9.196247930844216e-4	0.0016553246275519587	0.0534503355727298
Otu0110	22.532727377944664	0.01260916152614241	10	Kruskal-Wallis rank sum test	0.0013978296854883208	0	0	0	5.51774875850653e-4	0.0031880326160259945	0.0011298247457894321	0.003258099266927665	0.00375206915578444	0.00211513702409417	0.0015020538287045552	0.05426884225467174
Otu0052	22.385390946502028	0.013257243615407432	10	Kruskal-Wallis rank sum test	1.1035497517013058e-4	0	0	0	0	9.196247930844215e-5	0	0	0	4.5981239654221075e-5	0	0.05531310505917444
Otu0162	21.972413793103122	0.015245753330660835	10	Kruskal-Wallis rank sum test	2.57494942063638e-4	0	0	0	0	0	0	0	0	0	0	0.05531310505917444
Otu0171	22.329728688569663	0.013510185125915657	10	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0	0	0	0	0	0	3.678499172337686e-5	1.3794371896266324e-4	3.9850407700324936e-4	0.05531310505917444
Otu0181	21.972413793103122	0.015245753330660835	10	Kruskal-Wallis rank sum test	3.3106492551039174e-4	0	0	0	0	0	0	0	0	0	0	0.05531310505917444
Otu0203	22.156413250710564	0.014327303262311505	10	Kruskal-Wallis rank sum test	5.885598675740298e-4	0	0	0	0	3.371957574642879e-4	1.0509997635250532e-4	6.305998581150319e-4	8.460548096376678e-4	0.0012874747103181902	0.002053828704555208	0.05531310505917444
Otu0225	22.236867751999842	0.013942348315871026	10	Kruskal-Wallis rank sum test	8.460548096376678e-4	0	3.678499172337686e-5	0	0	3.0654159769480714e-5	1.57649964528758e-4	6.568748522031582e-4	9.564097848077985e-4	0	8.889706333149408e-4	0.05531310505917444
Otu0236	21.986864340478828	0.015171658540154584	10	Kruskal-Wallis rank sum test	4.046349089571455e-4	0	0	0	0	0	1.0509997635250532e-4	5.254998817625266e-5	2.2070995034026116e-4	0	1.2261663907792286e-4	0.05531310505917444
Otu0291	22.125502945935256	0.01447785347253744	10	Kruskal-Wallis rank sum test	3.3106492551039174e-4	1.1495309913555268e-4	7.356998344675372e-5	0.0018392495861688431	1.4713996689350744e-4	0	0	0	3.3106492551039174e-4	6.897185948133162e-4	0.0015940163080129975	0.05531310505917444
Otu0306	21.978947368420723	0.015212210424811867	10	Kruskal-Wallis rank sum test	7.356998344675372e-5	0	0	0	0	0	0	0	0	0	0	0.05531310505917444
Otu0335	21.972413793103122	0.015245753330660835	10	Kruskal-Wallis rank sum test	1.1035497517013058e-4	0	0	0	0	0	0	0	0	0	0	0.05531310505917444
Otu0344	22.17203688916795	0.0142517712143581	10	Kruskal-Wallis rank sum test	3.678499172337686e-5	0	0	0	2.57494942063638e-4	2.452332781558457e-4	5.254998817625266e-5	2.627499408812633e-4	3.3106492551039174e-4	9.196247930844215e-5	1.532707988474036e-4	0.05531310505917444
Otu0370	21.972413793103122	0.015245753330660835	10	Kruskal-Wallis rank sum test	0.0012506897185948134	0	0	0	0	0	0	0	0	0	0	0.05531310505917444
Otu0441	21.972413793103122	0.015245753330660835	10	Kruskal-Wallis rank sum test	1.1035497517013058e-4	0	0	0	0	0	0	0	0	0	0	0.05531310505917444
Otu0452	21.972413793103122	0.015245753330660835	10	Kruskal-Wallis rank sum test	5.885598675740298e-4	0	0	0	0	0	0	0	0	0	0	0.05531310505917444
Otu0492	21.972413793103122	0.015245753330660835	10	Kruskal-Wallis rank sum test	2.57494942063638e-4	0	0	0	0	0	0	0	0	0	0	0.05531310505917444
Otu0592	21.978947368420723	0.015212210424811867	10	Kruskal-Wallis rank sum test	8.092698179142909e-4	0	0	0	0	0	0	0	0	0	0	0.05531310505917444
Otu0605	21.978947368420723	0.015212210424811867	10	Kruskal-Wallis rank sum test	2.207099503402612e-4	0	0	0	0	0	0	0	0	0	0	0.05531310505917444
