otu	statistic	p.value	parameter	method	-1	0	1	2	3	4	5	6	7	8	9	p.value.adj
Otu0198	8.856125572912013	0.5458101639066526	10	Kruskal-Wallis rank sum test	7.127092146404267e-4	7.356998344675372e-5	3.985040770032493e-4	0	0.002096744528232481	0.0014713996689350744	5.824290356201337e-4	0.0027128931395990433	0.002482986941327938	0.002820182698792226	0.0021019995270501065	0.9329989477108571
Otu0200	7.181954958511395	0.7081628854113926	10	Kruskal-Wallis rank sum test	4.138311568879897e-4	0.0016185396358285818	6.130831953896143e-5	0	3.310649255103918e-4	2.57494942063638e-4	5.211207160811722e-4	7.816810741217582e-4	9.196247930844215e-5	0.0042915823677273	0.0014713996689350744	0.9329989477108571
Otu0201	13.22548406130063	0.2113366080082413	10	Kruskal-Wallis rank sum test	0.0019082214456501746	0	1.8392495861688433e-4	0	9.196247930844214e-4	2.2070995034026116e-4	0.0016553246275519589	1.839249586168843e-4	0.0019771933051315064	1.2261663907792286e-4	0.002548674426548254	0.9329989477108571
Otu0202	6.645710682873596	0.7584149595696464	10	Kruskal-Wallis rank sum test	1.3794371896266324e-4	0.0017656796027220893	0.0032186867757954753	0	1.103549751701306e-4	1.1035497517013058e-4	2.4523327815584577e-4	3.2186867757954754e-4	1.3794371896266324e-4	4.904665563116915e-4	3.678499172337686e-4	0.9329989477108571
Otu0207	6.738606416688626	0.7498701337371578	10	Kruskal-Wallis rank sum test	0	0	0	0	0	2.942799337870149e-4	1.2261663907792286e-4	0.0017472871068604009	0	0	3.4157492314564226e-4	0.9329989477108571
Otu0212	11.065934065933982	0.3524042644628611	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	6.130831953896143e-5	2.627499408812633e-5	0.9329989477108571
Otu0213	6.907025129513255	0.7341922370425007	10	Kruskal-Wallis rank sum test	0.0010575685120470847	0	0.001103549751701306	0	2.207099503402612e-4	3.678499172337686e-5	9.196247930844216e-5	2.299061982711054e-4	1.3794371896266324e-4	0.004352890687266262	0.0010509997635250532	0.9329989477108571
Otu0214	8.36461335650846	0.5932684302990829	10	Kruskal-Wallis rank sum test	0.004184292808534118	0	2.1457911838636504e-4	0	3.678499172337686e-5	1.103549751701306e-4	3.371957574642879e-4	1.3794371896266324e-4	0	0	0.0037573241546020653	0.9329989477108571
Otu0220	8.796108138463445	0.5515569465506218	10	Kruskal-Wallis rank sum test	0	0	3.0654159769480714e-5	0	0	2.942799337870149e-4	1.839249586168843e-4	3.678499172337686e-4	9.196247930844215e-5	3.6784991723376866e-4	1.839249586168843e-4	0.9329989477108571
Otu0221	9.097322678220182	0.5228929211245407	10	Kruskal-Wallis rank sum test	5.747654956777635e-4	3.678499172337686e-5	3.0654159769480714e-5	0	7.356998344675372e-5	3.678499172337686e-5	6.130831953896143e-5	4.5981239654221075e-5	4.5981239654221075e-5	1.2261663907792286e-4	2.1019995270501064e-4	0.9329989477108571
Otu0222	5.74999999999998	0.8358115573243096	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0225	8.000000000000016	0.6288369351798719	10	Kruskal-Wallis rank sum test	0	0	6.130831953896143e-5	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0226	7.188086123804536	0.7075771703070692	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	7.356998344675372e-5	2.758874379253265e-4	0	0.007945558212249402	4.0463490895714546e-4	1.532707988474036e-4	0.0010115872723928637	0.002437005701673717	0.0038011158114156095	9.984497753488006e-4	0.9329989477108571
Otu0227	5.74999999999998	0.8358115573243096	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0234	7.422461130167681	0.6850501495529283	10	Kruskal-Wallis rank sum test	1.1495309913555268e-4	3.678499172337686e-5	1.839249586168843e-4	0	4.0463490895714546e-4	7.356998344675372e-5	2.1457911838636504e-4	0	0	1.839249586168843e-4	7.882498226437898e-5	0.9329989477108571
Otu0235	6.304313666319125	0.7890810127056942	10	Kruskal-Wallis rank sum test	0	0	0	0	0.0011771197351480595	0.0032370792716571637	0.0012568205505487093	0.004828030163693213	0	0.002697566059714303	0.0017341496098163378	0.9329989477108571
Otu0236	7.761402116402145	0.6521299658888144	10	Kruskal-Wallis rank sum test	5.057936361964318e-4	0	9.196247930844215e-5	0	1.839249586168843e-4	1.839249586168843e-4	3.371957574642879e-4	2.299061982711054e-4	3.2186867757954754e-4	0.0010422414321623445	4.992248876744003e-4	0.9329989477108571
Otu0239	9.492427024208165	0.4860926311136247	10	Kruskal-Wallis rank sum test	0	1.103549751701306e-4	2.1457911838636504e-4	0	1.103549751701306e-4	0	6.130831953896143e-5	3.678499172337686e-4	0	1.8392495861688433e-4	2.627499408812633e-5	0.9329989477108571
Otu0240	12.50000000000009	0.25298532330929274	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	4.5981239654221075e-5	0	0	0	0.9329989477108571
Otu0243	5.74999999999998	0.8358115573243096	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0244	7.502844256495425	0.6772720426930166	10	Kruskal-Wallis rank sum test	0.001103549751701306	0	5.51774875850653e-4	0	1.839249586168843e-4	1.103549751701306e-4	3.371957574642879e-4	1.3794371896266324e-4	0	8.583164735454601e-4	2.8902493496938965e-4	0.9329989477108571
Otu0247	6.031053459119378	0.8126475506119976	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	9.196247930844216e-5	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0248	10.556839404810528	0.39306908326931456	10	Kruskal-Wallis rank sum test	2.0691557844399486e-4	0	9.196247930844215e-5	0	7.356998344675372e-5	7.356998344675372e-5	0	0	0	1.2261663907792286e-4	2.1019995270501064e-4	0.9329989477108571
Otu0249	7.866394407274495	0.641885537928804	10	Kruskal-Wallis rank sum test	0.0013104653301453007	3.678499172337686e-4	2.1457911838636504e-4	0	7.72484826190914e-4	2.2070995034026116e-4	0.0024216786217889767	0.0014254184292808534	8.736435534302005e-4	3.678499172337686e-4	0.0011823747339656848	0.9329989477108571
Otu0250	11.565450012995536	0.31519105735278663	10	Kruskal-Wallis rank sum test	3.678499172337686e-4	1.103549751701306e-4	6.130831953896143e-5	0	3.678499172337686e-5	1.1035497517013058e-4	2.1457911838636504e-4	4.598123965422108e-4	7.816810741217583e-4	0.0018392495861688431	3.9412491132189494e-4	0.9329989477108571
Otu0251	8.584504331405375	0.5719360427613018	10	Kruskal-Wallis rank sum test	6.897185948133162e-5	0	0	0	0	3.678499172337686e-5	0	0	0	0	1.3137497044063165e-4	0.9329989477108571
Otu0258	7.2980401080651784	0.6970403014519947	10	Kruskal-Wallis rank sum test	0.0030117711973514805	1.1035497517013058e-4	6.130831953896143e-5	0	4.782048924038992e-4	1.4713996689350744e-4	7.663539942370179e-4	5.057936361964318e-4	0	2.452332781558457e-4	7.8824982264379e-5	0.9329989477108571
Otu0264	8.000000000000016	0.6288369351798719	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	3.0654159769480714e-5	0	0	0	0	0.9329989477108571
Otu0265	5.74999999999998	0.8358115573243096	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0267	11.038725469403907	0.354508901263842	10	Kruskal-Wallis rank sum test	0.0015633621482435166	4.782048924038992e-4	3.6784991723376866e-4	0	9.931947765311753e-4	8.460548096376677e-4	5.824290356201337e-4	5.057936361964318e-4	2.299061982711054e-4	7.970081540064986e-4	0.0012874747103181902	0.9329989477108571
Otu0268	6.464252560819471	0.7748683992965371	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	1.4713996689350744e-4	7.356998344675372e-5	1.8392495861688433e-4	2.758874379253265e-4	0	8.583164735454601e-4	0	0.9329989477108571
Otu0280	9.655474223880917	0.4712215633974569	10	Kruskal-Wallis rank sum test	3.9084053706087916e-4	0	0	0	0	7.356998344675372e-5	0	9.196247930844215e-5	0	0	1.839249586168843e-4	0.9329989477108571
Otu0281	10.956424279176094	0.3609230316997667	10	Kruskal-Wallis rank sum test	2.0691557844399483e-4	0	3.985040770032493e-4	0	3.678499172337686e-4	6.621298510207836e-4	3.065415976948072e-4	0.0014254184292808534	3.678499172337686e-4	0.001103549751701306	0.0012349247221419375	0.9329989477108571
Otu0287	9.800000000000463	0.45821186822775406	10	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0	0	0	0	0	0.9329989477108571
Otu0289	8.969811320754609	0.5349709793856633	10	Kruskal-Wallis rank sum test	0	2.207099503402612e-4	0	0	3.678499172337686e-5	0	0	0	0	0	0	0.9329989477108571
Otu0290	9.890199849049312	0.45017875227292203	10	Kruskal-Wallis rank sum test	8.506529336030899e-4	1.4713996689350744e-4	0	0	2.942799337870149e-4	4.0463490895714546e-4	5.211207160811721e-4	9.656060327386427e-4	5.057936361964318e-4	0.0020231745447857274	0.0013137497044063166	0.9329989477108571
Otu0292	6.202804818917548	0.7979463074458342	10	Kruskal-Wallis rank sum test	1.149530991355527e-4	0	0	0	0	7.356998344675372e-5	9.196247930844216e-5	2.758874379253265e-4	0	4.904665563116914e-4	1.3137497044063165e-4	0.9329989477108571
Otu0296	8.000000000000016	0.6288369351798719	10	Kruskal-Wallis rank sum test	0	0	3.0654159769480714e-5	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0300	8.000000000000016	0.6288369351798719	10	Kruskal-Wallis rank sum test	0	0	9.196247930844216e-5	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0301	8.000000000000016	0.6288369351798719	10	Kruskal-Wallis rank sum test	0	0	3.0654159769480714e-5	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0304	10.39669811320738	0.40640551609450654	10	Kruskal-Wallis rank sum test	0	0	0	0	1.4713996689350744e-4	0	0	4.598123965422108e-4	0	0	0	0.9329989477108571
Otu0315	9.504113038612205	0.4850202231736883	10	Kruskal-Wallis rank sum test	2.528968180982159e-4	0	0	0	0	0	6.130831953896143e-5	0.0020691557844399484	0	0.0012261663907792287	2.8902493496938965e-4	0.9329989477108571
Otu0317	5.9985646104712576	0.8153838253194938	10	Kruskal-Wallis rank sum test	8.506529336030899e-4	0	3.0654159769480714e-5	0	0	0	0.0011955122310097481	0	0	0	2.3647494679313697e-4	0.9329989477108571
Otu0322	7.0461393782111665	0.7210820530433772	10	Kruskal-Wallis rank sum test	0.0014254184292808534	3.678499172337686e-5	3.0654159769480714e-5	0	2.207099503402612e-4	1.839249586168843e-4	4.904665563116915e-4	5.97756115504874e-4	7.816810741217583e-4	4.2915823677273007e-4	4.203999054100213e-4	0.9329989477108571
Otu0323	5.74999999999998	0.8358115573243096	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0325	9.936698717948758	0.44606440508424944	10	Kruskal-Wallis rank sum test	6.897185948133162e-5	0	0	0	7.356998344675372e-5	0	0	0	0	0	0	0.9329989477108571
Otu0326	6.032535714285691	0.8125223632840965	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	3.678499172337686e-5	0	4.5981239654221075e-5	0	0	2.627499408812633e-5	0.9329989477108571
Otu0333	11.71698113207543	0.3044443854032847	10	Kruskal-Wallis rank sum test	1.3794371896266324e-4	0	0	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0336	6.0927333333333955	0.8074129171443833	10	Kruskal-Wallis rank sum test	0	0	3.0654159769480714e-5	0	3.678499172337686e-5	7.356998344675372e-5	3.0654159769480714e-5	4.5981239654221075e-5	0	0	0	0.9329989477108571
Otu0348	6.139505297443696	0.8034095404579398	10	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	2.207099503402612e-4	1.532707988474036e-4	9.196247930844215e-5	0	6.130831953896143e-5	2.627499408812633e-5	0.9329989477108571
Otu0349	6.23495302883058	0.7951522840991808	10	Kruskal-Wallis rank sum test	0	3.678499172337686e-5	3.0654159769480714e-5	0	3.678499172337686e-5	0	9.196247930844216e-5	0	0	0	5.254998817625266e-5	0.9329989477108571
Otu0354	6.7142857142856345	0.752114674493286	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	5.254998817625266e-5	0.9329989477108571
Otu0356	6.88349898344107	0.7363956949817048	10	Kruskal-Wallis rank sum test	1.1495309913555268e-4	0	1.532707988474036e-4	0	1.103549751701306e-4	1.839249586168843e-4	1.532707988474036e-4	2.758874379253265e-4	0	2.452332781558457e-4	7.882498226437898e-5	0.9329989477108571
Otu0359	5.959878772914817	0.8186227112874085	10	Kruskal-Wallis rank sum test	0	0	0	0	7.356998344675372e-5	8.460548096376677e-4	4.904665563116914e-4	4.598123965422108e-4	0	2.452332781558457e-4	0.001024724769436927	0.9329989477108571
Otu0373	11.987764287739484	0.2858762263488088	10	Kruskal-Wallis rank sum test	9.196247930844215e-5	3.678499172337686e-5	3.0654159769480714e-5	0	7.356998344675372e-5	2.57494942063638e-4	6.437373551590951e-4	3.678499172337686e-4	3.2186867757954754e-4	5.51774875850653e-4	2.1019995270501064e-4	0.9329989477108571
Otu0380	5.74999999999998	0.8358115573243096	10	Kruskal-Wallis rank sum test	4.5981239654221075e-5	0	0	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0381	10.733091628169706	0.37868724635293854	10	Kruskal-Wallis rank sum test	3.2186867757954754e-4	0	3.0654159769480714e-5	0	0	0	0	9.196247930844215e-5	0	0	2.1019995270501064e-4	0.9329989477108571
Otu0385	7.277583403329625	0.6990051734991081	10	Kruskal-Wallis rank sum test	0	0	9.196247930844216e-5	0	3.678499172337686e-5	0	0	4.5981239654221075e-5	0	1.2261663907792286e-4	5.254998817625266e-5	0.9329989477108571
Otu0388	11.721153846153813	0.3041520600687362	10	Kruskal-Wallis rank sum test	9.196247930844215e-5	0	0	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0391	11.688354700854791	0.3064550674613823	10	Kruskal-Wallis rank sum test	0	0	0	0	0	3.678499172337686e-5	0	4.5981239654221075e-5	0	1.8392495861688433e-4	0	0.9329989477108571
Otu0395	9.005776824256028	0.5315554218576827	10	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0	0	3.678499172337686e-4	4.414199006805223e-4	0.0010115872723928637	5.51774875850653e-4	1.3794371896266324e-4	0	1.3137497044063165e-4	0.9329989477108571
Otu0397	9.7311221297203	0.4643911749018275	10	Kruskal-Wallis rank sum test	1.1495309913555268e-4	0	3.0654159769480714e-5	0	7.356998344675372e-5	2.2070995034026116e-4	3.678499172337686e-4	1.3794371896266324e-4	0	1.8392495861688433e-4	1.839249586168843e-4	0.9329989477108571
Otu0406	5.74999999999998	0.8358115573243096	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0408	5.771286552517628	0.8340987063889511	10	Kruskal-Wallis rank sum test	4.5981239654221075e-5	0	2.1457911838636504e-4	0	7.356998344675372e-5	0	0	4.5981239654221075e-5	0	6.130831953896143e-5	2.627499408812633e-5	0.9329989477108571
Otu0409	5.74999999999998	0.8358115573243096	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0414	9.498402205315632	0.48554417425144963	10	Kruskal-Wallis rank sum test	9.196247930844215e-5	3.678499172337686e-5	0	0	3.678499172337686e-5	3.678499172337686e-5	1.532707988474036e-4	1.3794371896266324e-4	4.5981239654221075e-5	0	2.3647494679313697e-4	0.9329989477108571
Otu0420	5.74999999999998	0.8358115573243096	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0421	10.88366013071897	0.36665356395954946	10	Kruskal-Wallis rank sum test	0	0	0	0	7.356998344675372e-5	3.678499172337686e-5	6.130831953896143e-5	0	0	0	0	0.9329989477108571
Otu0424	7.570302883057932	0.6707283910914745	10	Kruskal-Wallis rank sum test	6.897185948133162e-5	0	0	0	0	3.678499172337686e-5	0	4.5981239654221075e-5	0	6.130831953896143e-5	2.627499408812633e-5	0.9329989477108571
Otu0433	6.87366452991451	0.7373155501229198	10	Kruskal-Wallis rank sum test	9.196247930844215e-5	0	0	0	0	0	1.2261663907792286e-4	9.196247930844215e-5	0	0	0	0.9329989477108571
Otu0434	6.915535508426531	0.7333941391662708	10	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0	0	3.678499172337686e-5	0	3.0654159769480714e-5	0	0	2.452332781558457e-4	7.8824982264379e-5	0.9329989477108571
Otu0439	10.872416891284637	0.3675439872690853	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	6.130831953896143e-5	1.0509997635250532e-4	0.9329989477108571
Otu0440	6.935531273549383	0.7315168607410709	10	Kruskal-Wallis rank sum test	1.149530991355527e-4	0	0	0	9.196247930844216e-4	4.0463490895714546e-4	2.452332781558457e-4	0	0	0	0	0.9329989477108571
Otu0441	5.74999999999998	0.8358115573243096	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0446	8.000000000000016	0.6288369351798719	10	Kruskal-Wallis rank sum test	0	0	3.0654159769480714e-5	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0451	11.170271769273477	0.3444071200602209	10	Kruskal-Wallis rank sum test	9.196247930844215e-5	0	0	0	0	0	0	0	0	0	3.1529992905751593e-4	0.9329989477108571
Otu0453	11.027247077791204	0.35539914631270547	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	3.0654159769480714e-5	7.356998344675372e-4	0	3.065415976948072e-4	0	0.9329989477108571
Otu0455	8.101577909270171	0.6189155185308564	10	Kruskal-Wallis rank sum test	0	0	0	0	7.356998344675372e-5	3.678499172337686e-5	0	0	0	6.130831953896143e-5	5.254998817625266e-5	0.9329989477108571
Otu0461	9.680086509160315	0.4689943306574719	10	Kruskal-Wallis rank sum test	1.3794371896266324e-4	0	0	0	1.4713996689350744e-4	1.103549751701306e-4	3.0654159769480714e-5	4.598123965422108e-4	9.196247930844215e-5	0	2.627499408812633e-5	0.9329989477108571
Otu0468	10.252861749294652	0.41859608326037123	10	Kruskal-Wallis rank sum test	6.897185948133162e-5	0	0	0	0	0	0	4.5981239654221075e-5	0	3.065415976948072e-4	0	0.9329989477108571
Otu0475	10.952280778610156	0.3612478538240065	10	Kruskal-Wallis rank sum test	4.5981239654221075e-5	0	2.4523327815584577e-4	0	1.4713996689350744e-4	4.0463490895714546e-4	1.2261663907792286e-4	1.3794371896266324e-4	9.196247930844215e-5	0	5.254998817625266e-5	0.9329989477108571
Otu0483	6.392756513466013	0.7812572249497263	10	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	3.678499172337686e-5	1.2261663907792286e-4	9.196247930844215e-5	0	2.452332781558457e-4	5.254998817625266e-5	0.9329989477108571
Otu0486	8.00934829059824	0.6279237631316025	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	0	0	0	0	6.130831953896143e-5	5.254998817625266e-5	0.9329989477108571
Otu0495	5.74999999999998	0.8358115573243096	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0501	10.787342767295547	0.37432430523021804	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	0	0	0	0	2.452332781558457e-4	0	0.9329989477108571
Otu0505	7.631204509238205	0.6648099543288203	10	Kruskal-Wallis rank sum test	0	3.678499172337686e-5	0	0	0	0	9.196247930844216e-5	1.839249586168843e-4	0	5.51774875850653e-4	1.0509997635250532e-4	0.9329989477108571
Otu0508	9.800000000000463	0.45821186822775406	10	Kruskal-Wallis rank sum test	0	0	0	0	0	3.678499172337686e-5	0	0	0	0	0	0.9329989477108571
Otu0509	6.408669108669143	0.7798401407412305	10	Kruskal-Wallis rank sum test	0	0	0	0	0	3.678499172337686e-5	5.51774875850653e-4	0	0	0	2.627499408812633e-5	0.9329989477108571
Otu0514	8.000000000000016	0.6288369351798719	10	Kruskal-Wallis rank sum test	0	0	3.0654159769480714e-5	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0522	6.086295772434365	0.8079616607529747	10	Kruskal-Wallis rank sum test	0	0	3.0654159769480714e-5	0	0	3.678499172337686e-5	6.130831953896143e-5	4.5981239654221075e-5	4.5981239654221075e-5	1.8392495861688433e-4	7.882498226437898e-5	0.9329989477108571
Otu0524	10.132352941176459	0.42895931251757374	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	0	0	4.5981239654221075e-5	0	6.130831953896143e-5	0	0.9329989477108571
Otu0527	6.56932773109234	0.7653808379637899	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	0	0	4.5981239654221075e-5	0	0	2.627499408812633e-5	0.9329989477108571
Otu0529	7.754665360265215	0.6527868073923144	10	Kruskal-Wallis rank sum test	0	0	0	0	1.103549751701306e-4	1.839249586168843e-4	9.196247930844216e-5	9.196247930844215e-5	0	6.130831953896143e-5	0	0.9329989477108571
Otu0536	7.45553353297275	0.6818527052218973	10	Kruskal-Wallis rank sum test	0	0	0	0	0	3.678499172337686e-5	6.130831953896143e-5	1.839249586168843e-4	0	1.2261663907792286e-4	5.254998817625266e-5	0.9329989477108571
Otu0537	5.756395089762581	0.8352977130333056	10	Kruskal-Wallis rank sum test	0	7.356998344675372e-5	3.0654159769480714e-5	0	0	3.678499172337686e-5	3.0654159769480714e-5	0	0	3.065415976948072e-4	2.627499408812633e-5	0.9329989477108571
Otu0541	8.608271455083631	0.5696388524952717	10	Kruskal-Wallis rank sum test	1.6093433878977377e-4	0	0	0	1.103549751701306e-4	3.678499172337686e-5	1.8392495861688433e-4	9.196247930844215e-5	0	3.065415976948072e-4	5.254998817625266e-5	0.9329989477108571
Otu0542	8.809187069170356	0.5503032469438401	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	3.0654159769480714e-5	1.3794371896266324e-4	0	3.065415976948072e-4	7.8824982264379e-5	0.9329989477108571
Otu0545	7.774356840446006	0.6508666758734158	10	Kruskal-Wallis rank sum test	9.196247930844215e-5	0	0	0	7.356998344675372e-5	7.356998344675372e-5	0	9.196247930844215e-5	0	3.065415976948072e-4	5.254998817625266e-5	0.9329989477108571
Otu0546	5.74999999999998	0.8358115573243096	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0548	9.11282051282064	0.5214310742192172	10	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	3.678499172337686e-5	0	9.196247930844215e-5	0	0	0	0.9329989477108571
Otu0554	8.05257642998023	0.6237012377468467	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	0	0	4.5981239654221075e-5	0	1.2261663907792286e-4	5.254998817625266e-5	0.9329989477108571
Otu0568	11.065934065933982	0.3524042644628611	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	6.130831953896143e-5	2.627499408812633e-5	0.9329989477108571
Otu0576	8.51260683760695	0.5788962666311576	10	Kruskal-Wallis rank sum test	0	0	3.0654159769480714e-5	0	3.678499172337686e-5	0	0	9.196247930844215e-5	0	0	0	0.9329989477108571
Otu0577	12.638461538461733	0.24459397733761595	10	Kruskal-Wallis rank sum test	0	0	0	0	0	3.678499172337686e-5	0	0	0	6.130831953896143e-5	0	0.9329989477108571
Otu0578	5.74999999999998	0.8358115573243096	10	Kruskal-Wallis rank sum test	1.149530991355527e-4	0	0	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0579	6.829481132075452	0.7414389562058648	10	Kruskal-Wallis rank sum test	9.196247930844215e-5	3.678499172337686e-5	0	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0583	8.000000000000016	0.6288369351798719	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	3.0654159769480714e-5	0	0	0	0	0.9329989477108571
Otu0589	8.886857552227774	0.5428738996109707	10	Kruskal-Wallis rank sum test	4.5981239654221075e-5	0	0	0	0	3.678499172337686e-5	0	4.5981239654221075e-5	0	1.8392495861688433e-4	0	0.9329989477108571
Otu0591	6.7142857142856345	0.752114674493286	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	2.627499408812633e-5	0.9329989477108571
Otu0595	9.800000000000463	0.45821186822775406	10	Kruskal-Wallis rank sum test	0	0	0	0	0	3.678499172337686e-5	0	0	0	0	0	0.9329989477108571
Otu0596	8.000000000000016	0.6288369351798719	10	Kruskal-Wallis rank sum test	0	0	3.0654159769480714e-5	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0600	8.759615384615353	0.5550589026642974	10	Kruskal-Wallis rank sum test	4.5981239654221075e-5	0	0	0	0	0	0	0	0	0	5.254998817625266e-5	0.9329989477108571
Otu0601	9.800000000000463	0.45821186822775406	10	Kruskal-Wallis rank sum test	0	3.678499172337686e-5	0	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0616	8.000000000000016	0.6288369351798719	10	Kruskal-Wallis rank sum test	0	0	3.0654159769480714e-5	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0617	7.96540000000011	0.6322167388371367	10	Kruskal-Wallis rank sum test	0	0	3.0654159769480714e-5	0	1.4713996689350744e-4	3.678499172337686e-5	0	4.5981239654221075e-5	0	6.130831953896143e-5	0	0.9329989477108571
Otu0618	6.7142857142856345	0.752114674493286	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	2.627499408812633e-5	0.9329989477108571
Otu0623	5.74999999999998	0.8358115573243096	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0627	8.000000000000016	0.6288369351798719	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	3.0654159769480714e-5	0	0	0	0	0.9329989477108571
Otu0629	5.987980769230902	0.8162720348971602	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	0	3.0654159769480714e-5	0	0	0	0	0.9329989477108571
Otu0630	8.99918367346932	0.5321810506292493	10	Kruskal-Wallis rank sum test	4.5981239654221075e-5	0	0	0	3.678499172337686e-5	3.678499172337686e-5	0	0	0	6.130831953896143e-5	0	0.9329989477108571
Otu0641	6.735671278503765	0.7501412891005734	10	Kruskal-Wallis rank sum test	0	7.356998344675372e-5	0	0	1.4713996689350744e-4	3.678499172337686e-5	3.0654159769480714e-5	9.196247930844215e-5	0	6.130831953896143e-5	0	0.9329989477108571
Otu0642	6.56932773109234	0.7653808379637899	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	0	0	0	4.5981239654221075e-5	0	2.627499408812633e-5	0.9329989477108571
Otu0645	8.000000000000016	0.6288369351798719	10	Kruskal-Wallis rank sum test	0	0	3.0654159769480714e-5	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0657	13.6868131868133	0.1877622236212124	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	5.254998817625266e-5	0.9329989477108571
Otu0667	5.74999999999998	0.8358115573243096	10	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	0	0	0	0	0	0	0.9329989477108571
Otu0677	6.7142857142856345	0.752114674493286	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	2.627499408812633e-5	0.9329989477108571
Otu0691	9.800000000000463	0.45821186822775406	10	Kruskal-Wallis rank sum test	0	3.678499172337686e-5	0	0	0	0	0	0	0	0	0	0.9329989477108571
