otu	statistic	p.value	method	alternative	-1	0	p.value.adj
Acetatifactor (OTU 70)	21	0.036031686218233556	Wilcoxon signed rank test with continuity correction	two.sided	0.0022377536631720926	0	0.18896617661118043
Bacteria (OTU 75)	36	0.014266186701446927	Wilcoxon signed rank test with continuity correction	two.sided	0.0027895285390227456	0.012559447174124385	0.18896617661118043
Lachnospiraceae (OTU 78)	28	0.02130317617870254	Wilcoxon signed rank test with continuity correction	two.sided	6.743915149285758e-4	2.627499408812633e-5	0.18896617661118043
Porphyromonadaceae (OTU 88)	21	0.036031686218233556	Wilcoxon signed rank test with continuity correction	two.sided	0.03506835877628594	4.992248876744003e-4	0.18896617661118043
Anaeroplasma (OTU 92)	28	0.021539452429296765	Wilcoxon signed rank test with continuity correction	two.sided	0.0012568205505487093	5.254998817625266e-5	0.18896617661118043
Lachnospiraceae (OTU 93)	28	0.021539452429296765	Wilcoxon signed rank test with continuity correction	two.sided	0.0013794371896266324	2.627499408812633e-5	0.18896617661118043
Lachnospiraceae (OTU 97)	28	0.02201493444367288	Wilcoxon signed rank test with continuity correction	two.sided	9.196247930844216e-4	2.627499408812633e-5	0.18896617661118043
Lachnospiraceae (OTU 98)	21	0.0355223366234146	Wilcoxon signed rank test with continuity correction	two.sided	0.0015327079884740358	0	0.18896617661118043
Clostridium (OTU 99)	45	0.008316456210828183	Wilcoxon signed rank test with continuity correction	two.sided	1.839249586168843e-4	0.001681599621640085	0.18896617661118043
Lachnospiraceae (OTU 111)	21	0.036031686218233556	Wilcoxon signed rank test with continuity correction	two.sided	0.002207099503402612	0	0.18896617661118043
Lachnospiraceae (OTU 113)	21	0.036031686218233556	Wilcoxon signed rank test with continuity correction	two.sided	0.002237753663172092	0	0.18896617661118043
Ruminococcaceae (OTU 115)	21	0.034006402864386984	Wilcoxon signed rank test with continuity correction	two.sided	1.2261663907792286e-4	2.8902493496938965e-4	0.18896617661118043
Lachnospiraceae (OTU 122)	28	0.01788179754090951	Wilcoxon signed rank test with continuity correction	two.sided	3.678499172337686e-4	2.627499408812633e-5	0.18896617661118043
Clostridiales (OTU 123)	21	0.034006402864386984	Wilcoxon signed rank test with continuity correction	two.sided	7.356998344675372e-4	0	0.18896617661118043
Lachnospiraceae (OTU 127)	21	0.034006402864386984	Wilcoxon signed rank test with continuity correction	two.sided	0.002636257740175342	2.627499408812633e-5	0.18896617661118043
Butyricicoccus (OTU 131)	21	0.03501498101966251	Wilcoxon signed rank test with continuity correction	two.sided	3.985040770032493e-4	5.254998817625266e-5	0.18896617661118043
Lachnospiraceae (OTU 134)	21	0.034006402864386984	Wilcoxon signed rank test with continuity correction	two.sided	3.9850407700324936e-4	1.0509997635250532e-4	0.18896617661118043
Lachnospiraceae (OTU 136)	21	0.034006402864386984	Wilcoxon signed rank test with continuity correction	two.sided	3.985040770032493e-4	0	0.18896617661118043
Enterorhabdus (OTU 156)	28	0.022254124823099145	Wilcoxon signed rank test with continuity correction	two.sided	9.196247930844216e-4	2.627499408812633e-5	0.18896617661118043
Lachnospiraceae (OTU 167)	28	0.022494271222449663	Wilcoxon signed rank test with continuity correction	two.sided	0.00214579118386365	5.254998817625266e-5	0.18896617661118043
Erysipelotrichaceae (OTU 189)	21	0.036031686218233556	Wilcoxon signed rank test with continuity correction	two.sided	0.0027588743792532648	1.3137497044063165e-4	0.18896617661118043
Clostridium (OTU 211)	21	0.0335052567908282	Wilcoxon signed rank test with continuity correction	two.sided	2.1457911838636504e-4	1.0509997635250532e-4	0.18896617661118043
Porphyromonadaceae (OTU 7)	15	0.059058229090536735	Wilcoxon signed rank test with continuity correction	two.sided	0.020722212004168968	1.0509997635250532e-4	0.21117791008131317
Lachnospiraceae (OTU 35)	15	0.059058229090536735	Wilcoxon signed rank test with continuity correction	two.sided	0.0015940163080129972	1.839249586168843e-4	0.21117791008131317
Oscillibacter (OTU 40)	15	0.059058229090536735	Wilcoxon signed rank test with continuity correction	two.sided	0.001410091349396113	2.627499408812633e-5	0.21117791008131317
Lachnospiraceae (OTU 48)	15	0.059058229090536735	Wilcoxon signed rank test with continuity correction	two.sided	0.002207099503402612	0	0.21117791008131317
Lachnospiraceae (OTU 50)	15	0.059058229090536735	Wilcoxon signed rank test with continuity correction	two.sided	0.0026669118999448223	0	0.21117791008131317
Ruminococcaceae (OTU 55)	15	0.0579072654172973	Wilcoxon signed rank test with continuity correction	two.sided	7.663539942370179e-4	0	0.21117791008131317
Lachnospiraceae (OTU 56)	15	0.0579072654172973	Wilcoxon signed rank test with continuity correction	two.sided	0.001103549751701306	2.627499408812633e-5	0.21117791008131317
Lachnospiraceae (OTU 67)	15	0.0579072654172973	Wilcoxon signed rank test with continuity correction	two.sided	0.0013794371896266322	5.254998817625266e-5	0.21117791008131317
Oscillibacter (OTU 77)	15	0.0579072654172973	Wilcoxon signed rank test with continuity correction	two.sided	0.0011342039114707865	0	0.21117791008131317
Ruminococcaceae (OTU 84)	15	0.0579072654172973	Wilcoxon signed rank test with continuity correction	two.sided	3.9850407700324936e-4	0	0.21117791008131317
Clostridia (OTU 86)	15	0.0579072654172973	Wilcoxon signed rank test with continuity correction	two.sided	4.2915823677273e-4	0	0.21117791008131317
Lachnospiraceae (OTU 107)	15	0.059058229090536735	Wilcoxon signed rank test with continuity correction	two.sided	5.211207160811722e-4	0	0.21117791008131317
Lachnospiraceae (OTU 117)	15	0.05675944638601353	Wilcoxon signed rank test with continuity correction	two.sided	4.904665563116915e-4	0	0.21117791008131317
Lachnospiraceae (OTU 119)	15	0.05675944638601353	Wilcoxon signed rank test with continuity correction	two.sided	8.889706333149408e-4	0	0.21117791008131317
Lachnospiraceae (OTU 125)	15	0.0477148802373512	Wilcoxon signed rank test with continuity correction	two.sided	2.758874379253265e-4	0	0.21117791008131317
Lachnospiraceae (OTU 146)	15	0.05675944638601353	Wilcoxon signed rank test with continuity correction	two.sided	6.437373551590951e-4	0	0.21117791008131317
Lachnospiraceae (OTU 163)	15	0.05675944638601353	Wilcoxon signed rank test with continuity correction	two.sided	3.371957574642879e-4	2.627499408812633e-5	0.21117791008131317
Lachnospiraceae (OTU 181)	15	0.059058229090536735	Wilcoxon signed rank test with continuity correction	two.sided	9.196247930844216e-4	0	0.21117791008131317
Lachnospiraceae (OTU 221)	15	0.0579072654172973	Wilcoxon signed rank test with continuity correction	two.sided	5.51774875850653e-4	0	0.21117791008131317
Ruminococcaceae (OTU 236)	15	0.0477148802373512	Wilcoxon signed rank test with continuity correction	two.sided	1.839249586168843e-4	0	0.21117791008131317
Olsenella (OTU 320)	15	0.0579072654172973	Wilcoxon signed rank test with continuity correction	two.sided	3.985040770032493e-4	2.627499408812633e-5	0.21117791008131317
Bacteria (OTU 300)	10	0.0718606382258516	Wilcoxon signed rank test with continuity correction	two.sided	1.2261663907792286e-4	0	0.2531210540492683
Parabacteroides (OTU 5)	10	0.08897301170181335	Wilcoxon signed rank test with continuity correction	two.sided	1.532707988474036e-4	2.627499408812633e-5	0.27220903638046695
Lachnospiraceae (OTU 27)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	8.276623137759793e-4	0	0.27220903638046695
Lachnospiraceae (OTU 68)	10	0.09751253817810959	Wilcoxon signed rank test with continuity correction	two.sided	4.2915823677273007e-4	0	0.27220903638046695
Ruminococcaceae (OTU 80)	10	0.09751253817810959	Wilcoxon signed rank test with continuity correction	two.sided	5.824290356201337e-4	0	0.27220903638046695
Lachnospiraceae (OTU 91)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	8.583164735454601e-4	5.254998817625266e-5	0.27220903638046695
Lachnospiraceae (OTU 116)	10	0.08897301170181335	Wilcoxon signed rank test with continuity correction	two.sided	1.839249586168843e-4	0	0.27220903638046695
Lachnospiraceae (OTU 126)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	0.0010115872723928637	0	0.27220903638046695
Ruminococcaceae (OTU 133)	10	0.09751253817810959	Wilcoxon signed rank test with continuity correction	two.sided	3.678499172337686e-4	0	0.27220903638046695
Lachnospiraceae (OTU 151)	10	0.09751253817810959	Wilcoxon signed rank test with continuity correction	two.sided	5.211207160811721e-4	0	0.27220903638046695
Bacteria (OTU 155)	10	0.08897301170181335	Wilcoxon signed rank test with continuity correction	two.sided	1.839249586168843e-4	0	0.27220903638046695
Lachnospiraceae (OTU 179)	10	0.08897301170181335	Wilcoxon signed rank test with continuity correction	two.sided	1.532707988474036e-4	2.627499408812633e-5	0.27220903638046695
Lachnospiraceae (OTU 202)	10	0.09467071984550877	Wilcoxon signed rank test with continuity correction	two.sided	2.1457911838636504e-4	2.627499408812633e-5	0.27220903638046695
Lachnospiraceae (OTU 205)	10	0.09751253817810959	Wilcoxon signed rank test with continuity correction	two.sided	4.598123965422108e-4	0	0.27220903638046695
Lachnospiraceae (OTU 207)	10	0.09751253817810959	Wilcoxon signed rank test with continuity correction	two.sided	2.4523327815584577e-4	2.627499408812633e-5	0.27220903638046695
Porphyromonadaceae (OTU 233)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	0.005793636196431856	2.627499408812633e-5	0.27220903638046695
Erysipelotrichaceae (OTU 234)	10	0.09751253817810959	Wilcoxon signed rank test with continuity correction	two.sided	6.130831953896143e-5	2.1019995270501064e-4	0.27220903638046695
Lachnospiraceae (OTU 241)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	6.130831953896144e-4	0	0.27220903638046695
Clostridiales (OTU 356)	10	0.09467071984550877	Wilcoxon signed rank test with continuity correction	two.sided	1.839249586168843e-4	0	0.27220903638046695
Coriobacteriaceae (OTU 437)	10	0.09751253817810959	Wilcoxon signed rank test with continuity correction	two.sided	2.758874379253265e-4	0	0.27220903638046695
Porphyromonadaceae (OTU 608)	10	0.09467071984550877	Wilcoxon signed rank test with continuity correction	two.sided	2.1457911838636504e-4	2.627499408812633e-5	0.27220903638046695
Porphyromonadaceae (OTU 52)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0.07458157071914659	0	0.3628984154428406
Lachnospiraceae (OTU 72)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	4.598123965422108e-4	0	0.3628984154428406
Porphyromonadaceae (OTU 87)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0.052142725767886706	0	0.3628984154428406
Lachnospiraceae (OTU 89)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	1.839249586168843e-4	0	0.3628984154428406
Alistipes (OTU 100)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0.021519220158175464	0	0.3628984154428406
Lachnospiraceae (OTU 105)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	2.758874379253265e-4	0	0.3628984154428406
Lachnospiraceae (OTU 110)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	3.985040770032493e-4	0	0.3628984154428406
Bacteria (OTU 129)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0.003279995095334437	0	0.3628984154428406
Acetatifactor (OTU 132)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	2.452332781558457e-4	0	0.3628984154428406
Porphyromonadaceae (OTU 139)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0.030102384893630065	0	0.3628984154428406
Porphyromonadaceae (OTU 140)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0.022254919992643	0	0.3628984154428406
Lachnospiraceae (OTU 145)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	1.532707988474036e-4	0	0.3628984154428406
Firmicutes (OTU 147)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	3.065415976948072e-4	2.627499408812633e-5	0.3628984154428406
Porphyromonadaceae (OTU 157)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0.00852185641591564	0	0.3628984154428406
Ruminococcaceae (OTU 180)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	4.598123965422108e-4	0	0.3628984154428406
Clostridiales (OTU 187)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	4.598123965422108e-4	0	0.3628984154428406
Clostridiales (OTU 190)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0.0050885905217338	0	0.3628984154428406
Lachnospiraceae (OTU 203)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	9.196247930844215e-5	2.627499408812633e-5	0.3628984154428406
Porphyromonadaceae (OTU 222)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0.010177181043467598	0	0.3628984154428406
Porphyromonadaceae (OTU 227)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0.009564097848077983	0	0.3628984154428406
Porphyromonadaceae (OTU 228)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0.005272515480350683	0	0.3628984154428406
Lachnospiraceae (OTU 239)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	2.1457911838636504e-4	0	0.3628984154428406
Lachnospiraceae (OTU 250)	6	0.14891467317876567	Wilcoxon signed rank test with continuity correction	two.sided	9.196247930844215e-5	0	0.3628984154428406
Firmicutes (OTU 259)	6	0.14891467317876567	Wilcoxon signed rank test with continuity correction	two.sided	9.196247930844215e-5	0	0.3628984154428406
Bacteroidales (OTU 289)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0.006406719391821469	0	0.3628984154428406
Coriobacteriaceae (OTU 293)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	2.758874379253265e-4	0	0.3628984154428406
Porphyromonadaceae (OTU 459)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0.001532707988474036	0	0.3628984154428406
Ruminococcaceae (OTU 467)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	3.065415976948072e-4	0	0.3628984154428406
Lachnospiraceae (OTU 493)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	1.532707988474036e-4	0	0.3628984154428406
Firmicutes (OTU 567)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	6.130831953896144e-4	0	0.3628984154428406
Porphyromonadaceae (OTU 886)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	1.839249586168843e-4	0	0.3628984154428406
Bacteroides (OTU 11)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	3.678499172337686e-4	0.5799869881281896
Enterococcus (OTU 23)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	5.254998817625266e-5	0.5799869881281896
Ruminococcaceae (OTU 60)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	5.211207160811722e-4	0	0.5799869881281896
Ruminococcaceae (OTU 63)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	6.130831953896143e-5	0	0.5799869881281896
Ruminococcaceae (OTU 94)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	2.1457911838636504e-4	0	0.5799869881281896
Ruminococcaceae (OTU 118)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	6.130831953896143e-5	0	0.5799869881281896
Ruminococcus (OTU 162)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	7.970081540064986e-4	0	0.5799869881281896
Lachnospiraceae (OTU 177)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	2.1457911838636504e-4	0	0.5799869881281896
Lachnospiraceae (OTU 183)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	6.130831953896143e-5	0	0.5799869881281896
Lachnospiraceae (OTU 197)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	1.839249586168843e-4	0	0.5799869881281896
Lachnospiraceae (OTU 201)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	9.196247930844215e-5	0	0.5799869881281896
Lachnospiraceae (OTU 216)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	2.4523327815584577e-4	0	0.5799869881281896
Lachnospiraceae (OTU 217)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	1.532707988474036e-4	0	0.5799869881281896
Clostridiales (OTU 244)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	6.130831953896143e-5	0	0.5799869881281896
Clostridiales (OTU 246)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	6.130831953896143e-5	0	0.5799869881281896
Lachnospiraceae (OTU 254)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	1.2261663907792286e-4	0	0.5799869881281896
Firmicutes (OTU 256)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	6.130831953896143e-5	0	0.5799869881281896
Dorea (OTU 267)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	6.130831953896143e-5	0	0.5799869881281896
Oscillibacter (OTU 268)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	3.065415976948072e-4	0	0.5799869881281896
Lachnospiraceae (OTU 272)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	1.2261663907792289e-4	0	0.5799869881281896
Lachnospiraceae (OTU 275)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	6.130831953896143e-5	0	0.5799869881281896
Lachnospiraceae (OTU 315)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	9.196247930844215e-5	0	0.5799869881281896
Lachnospiraceae (OTU 325)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	9.196247930844215e-5	0	0.5799869881281896
Lachnospiraceae (OTU 349)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	6.130831953896143e-5	0	0.5799869881281896
Clostridium (OTU 359)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	1.839249586168843e-4	0	0.5799869881281896
Lachnospiraceae (OTU 377)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	1.2261663907792286e-4	0	0.5799869881281896
Coriobacteriaceae (OTU 379)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	5.254998817625266e-5	0.5799869881281896
Coriobacteriaceae (OTU 427)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	2.627499408812633e-5	0.5799869881281896
Firmicutes (OTU 455)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	9.196247930844215e-5	0	0.5799869881281896
Firmicutes (OTU 487)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	6.130831953896143e-5	0	0.5799869881281896
Pseudomonadaceae (OTU 579)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	0	5.254998817625266e-5	0.5799869881281896
Porphyromonadaceae (OTU 654)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	1.532707988474036e-4	0	0.5799869881281896
Lachnospiraceae (OTU 659)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	6.130831953896143e-5	0	0.5799869881281896
Bacteroides (OTU 12)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	2.627499408812633e-5	1
Mucispirillum (OTU 19)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	2.627499408812633e-5	1
Lachnospiraceae (OTU 36)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Lachnospiraceae (OTU 38)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	2.627499408812633e-5	1
Bacteroides (OTU 39)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Lachnospiraceae (OTU 45)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Porphyromonadaceae (OTU 54)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	2.627499408812633e-5	1
Lachnospiraceae (OTU 76)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Pseudoflavonifractor (OTU 95)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	1.2261663907792286e-4	0	1
Lachnospiraceae (OTU 96)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Lachnospiraceae (OTU 120)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Bacteroides (OTU 124)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Anaeroplasma (OTU 158)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	2.627499408812633e-5	1
Lachnospiraceae (OTU 173)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Lachnospiraceae (OTU 198)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	5.254998817625266e-5	1
Lachnospiraceae (OTU 215)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	9.196247930844216e-5	0	1
Ruminococcaceae (OTU 225)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Lachnospiraceae (OTU 230)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Acetatifactor (OTU 231)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Acetatifactor (OTU 242)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	2.1457911838636504e-4	0	1
Acetatifactor (OTU 248)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	9.196247930844216e-5	0	1
Bacteria (OTU 265)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	7.8824982264379e-5	1
Lachnospiraceae (OTU 269)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	2.627499408812633e-5	1
Lachnospiraceae (OTU 273)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Clostridiales (OTU 277)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Ruminococcaceae (OTU 279)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Acetatifactor (OTU 280)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Alistipes (OTU 285)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	2.627499408812633e-5	1
Lachnospiraceae (OTU 303)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Clostridiales (OTU 322)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	9.196247930844216e-5	0	1
Lachnospiraceae (OTU 348)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Ruminococcaceae (OTU 354)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Bacteria (OTU 365)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Lachnospiraceae (OTU 388)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Clostridium (OTU 400)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Clostridiales (OTU 408)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Firmicutes (OTU 410)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Lachnospiraceae (OTU 420)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Clostridiales (OTU 423)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	3.0654159769480714e-5	0	1
Firmicutes (OTU 432)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	9.196247930844216e-5	0	1
Bacteria (OTU 434)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	9.196247930844216e-5	0	1
