otu	statistic	p.value	parameter	method	-1	0	1	2	3	4	5	6	7	8	9	p.value.adj
Otu0013	50.9439733133366	1.7884953941741727e-7	10	Kruskal-Wallis rank sum test	0.02007847464900987	2.627499408812633e-5	1.1495309913555268e-4	0.00980933112623383	0.009134939611305255	0.018599411440132427	0.007425970204156704	0.03745171969836307	0.03215008276623138	0.06713260989516277	0.04903899209122678	7.874145454306798e-6
Otu0122	50.84699155581635	1.8637030661081178e-7	10	Kruskal-Wallis rank sum test	3.678499172337686e-4	2.627499408812633e-5	0	0	0	0	8.736435534302004e-4	0.001402427809453743	0.0028324443627000184	0.0018852308258230641	0.0034026117344123597	7.874145454306798e-6
Otu0040	50.47167179161224	2.1855072964121514e-7	10	Kruskal-Wallis rank sum test	0.001410091349396113	2.627499408812633e-5	0	1.2261663907792286e-4	4.2915823677273007e-4	0.003908405370608791	0.00383943351112746	0.006483354791245172	0.0049291888909325	0.008322604377414016	0.004368217767151002	8.52347845600739e-6
Otu0006	49.74411130115929	2.9743973141998707e-7	10	Kruskal-Wallis rank sum test	0.02084482864324689	0.0820305315431304	0.13704708478940592	0.05523879590460426	0.023174544785727422	0.03078443994850101	0.01843847710134265	0.005862608055913187	0.04366378517564833	0.0034945742137208018	0.019128195696155967	1.0115087490775767e-5
Otu0050	49.72966650264698	2.9926294351407597e-7	10	Kruskal-Wallis rank sum test	0.0026669118999448223	0	4.5981239654221075e-5	4.904665563116915e-4	7.356998344675372e-4	0.0035635460732021335	0.009931947765311753	0.011748206731653485	0.009821592790141623	0.004828030163693213	0.00721905462571271	1.0115087490775767e-5
Otu0242	49.55186831970232	3.2263323127724044e-7	10	Kruskal-Wallis rank sum test	2.1457911838636504e-4	0	0	0	0	2.2990619827110538e-5	1.1495309913555268e-4	5.057936361964318e-4	5.14989884127276e-4	0.0015633621482435166	0.0017013058672061799	1.0223440516097556e-5
Otu0080	49.173402841115674	3.785766375657868e-7	10	Kruskal-Wallis rank sum test	5.824290356201337e-4	0	0	0	3.0654159769480714e-5	0.0010345778922199742	0.0016783152473790692	0.0027588743792532648	0.0022806694868493654	0.0034026117344123597	0.0017242964870332904	1.129049148505023e-5
Otu0078	48.51849210215015	4.990012425654788e-7	10	Kruskal-Wallis rank sum test	6.743915149285758e-4	2.627499408812633e-5	0	1.2261663907792286e-4	3.0654159769480714e-5	6.667279749862057e-4	0.0016783152473790694	0.0024140150818466066	0.002869229354423395	0.0031727055361412543	0.0028278462387345965	1.405520166559432e-5
Otu0132	46.93234484935952	9.714059912171896e-7	10	Kruskal-Wallis rank sum test	2.452332781558457e-4	0	0	0	2.1457911838636504e-4	0.001057568512047085	7.586904542946477e-4	0.001149530991355527	9.564097848077984e-4	0.006391392311936729	0.003149714916314144	2.5921201976163955e-5
Otu0066	45.728633857509976	1.6060330908486613e-6	10	Kruskal-Wallis rank sum test	0.0010422414321623445	0	2.2990619827110538e-5	0.0019005579057078043	0.0017779412666298817	0.0015403715284164061	0.0010805591318741954	0.0036325179326834652	0.0030163693213169024	0.0064373735515909514	0.004919992643001655	4.071293885301357e-5
Otu0127	45.03505743476213	2.1432847572205483e-6	10	Kruskal-Wallis rank sum test	0.002636257740175342	2.627499408812633e-5	0	6.130831953896143e-5	0	5.287842560235423e-4	0.0013334559499724112	0.00471307706455766	0.006731653485377966	0.0025289681809821593	0.0054257862791980875	5.174501771003895e-5
Otu0035	44.87186144812106	2.293585629516545e-6	10	Kruskal-Wallis rank sum test	0.0015940163080129972	1.839249586168843e-4	1.839249586168843e-4	0.004659432284961069	0.009564097848077983	0.010782600698914842	0.013840353135920544	0.010805591318741953	0.004671693948868861	0.014576052970388081	0.009012322972227331	5.285672337113129e-5
Otu0004	44.638501927348216	2.5267904668651836e-6	10	Kruskal-Wallis rank sum test	0.016062779719207897	2.627499408812633e-4	0.1228158911164245	0.2028692293544234	0.2362822635031574	0.2225262093066029	0.11433235240022072	0.05251057568512047	0.010704432591502668	0.035957329409600884	0.021910060695236343	5.569925072611514e-5
Otu0126	44.3390859788116	2.8606523878189608e-6	10	Kruskal-Wallis rank sum test	0.0010115872723928637	0	0	0	3.0654159769480714e-5	2.528968180982159e-4	0.002230090123229722	0.002230090123229722	0.0025381644289130035	0.0038624241309545703	0.0032646680154496963	6.0431281692675545e-5
Otu0097	43.323364701179976	4.35273734108977e-6	10	Kruskal-Wallis rank sum test	9.196247930844216e-4	2.627499408812633e-5	0	1.8392495861688433e-4	1.2261663907792286e-4	0.0012414934706639692	0.0030807430568328123	0.0032186867757954753	0.002906014346146772	0.002161118263748391	0.00213812764392128	8.827351327730055e-5
Otu0118	42.771126036484276	5.464107343778319e-6	10	Kruskal-Wallis rank sum test	6.130831953896143e-5	0	0	6.130831953896143e-5	1.839249586168843e-4	5.51774875850653e-4	9.196247930844215e-5	0.0010345778922199742	3.678499172337686e-5	0.002253080743056833	0.0011265403715284164	1.0655009320367723e-4
Otu0181	42.44631136859063	6.244320446126145e-6	10	Kruskal-Wallis rank sum test	9.196247930844216e-4	0	0	0	3.065415976948072e-4	7.816810741217583e-4	9.656060327386426e-4	0.0037244804119919072	0.00187603457789222	0.0015633621482435166	0.0019771933051315064	1.1725446171059094e-4
Otu0070	41.93561891297517	7.699070349619402e-6	10	Kruskal-Wallis rank sum test	0.0022377536631720926	0	0	0	9.196247930844215e-5	3.678499172337686e-4	4.138311568879897e-4	0.0025519588008092696	0.005664888725400037	0.0020231745447857274	0.005011955122310097	1.3940816668775132e-4
Otu0268	41.72967344902493	8.376294446289756e-6	10	Kruskal-Wallis rank sum test	3.065415976948072e-4	0	0	0	3.0654159769480714e-5	3.2186867757954754e-4	2.98878057752437e-4	0.0015863527680706271	5.14989884127276e-4	0.0010575685120470847	3.678499172337686e-4	1.4644073394030712e-4
Otu0027	41.26645660666589	1.0121985859443203e-5	10	Kruskal-Wallis rank sum test	8.276623137759793e-4	0	0.002735883759426154	0.0012261663907792287	0.0042915823677273	0.0016323340077248484	0.003540555453375023	0.008207651278278463	0.0035313592054441786	0.01411624057384587	0.00942615412911532	1.647013959928943e-4
Otu0041	41.12135491585682	1.0739378009361538e-5	10	Kruskal-Wallis rank sum test	0.0031267242964870333	2.627499408812633e-5	0	0	6.437373551590951e-4	0.00213812764392128	0.0012874747103181902	0.0032646680154496963	0.004156704064741585	0.007678867022254921	0.0068971859481331615	1.647013959928943e-4
Otu0060	41.195687635183845	1.041859267537697e-5	10	Kruskal-Wallis rank sum test	5.211207160811722e-4	0	2.2990619827110538e-5	0.0019618662252467657	1.2261663907792286e-4	0.0014484090491079641	0.0033566304947581387	0.00298878057752437	0.0016553246275519589	0.0054257862791980875	0.004529152105940776	1.647013959928943e-4
Otu0151	41.05253338912719	1.104506403108167e-5	10	Kruskal-Wallis rank sum test	5.211207160811721e-4	0	2.2990619827110538e-5	1.2261663907792286e-4	2.1457911838636504e-4	8.046716939488689e-4	5.97756115504874e-4	0.00213812764392128	0.001066764759977929	0.0012874747103181902	0.001103549751701306	1.647013959928943e-4
Otu0217	41.12877245223037	1.0706934274413412e-5	10	Kruskal-Wallis rank sum test	1.532707988474036e-4	0	0	0	0	1.3794371896266324e-4	3.448592974066581e-4	0.001402427809453743	0.0011403347434246827	0.0012874747103181902	6.897185948133162e-4	1.647013959928943e-4
Otu0391	40.48494434526931	1.3916438403924727e-5	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	2.2990619827110538e-5	0	2.758874379253265e-4	0	2.0158955059399532e-4
Otu0239	40.31663668535444	1.4901499313268615e-5	10	Kruskal-Wallis rank sum test	2.1457911838636504e-4	0	0	0	3.0654159769480714e-5	0	1.6093433878977377e-4	2.98878057752437e-4	6.253448592974067e-4	8.276623137759794e-4	9.196247930844216e-4	2.0986278199519966e-4
Otu0095	40.143187497830695	1.5988623037456587e-5	10	Kruskal-Wallis rank sum test	1.2261663907792286e-4	0	2.2990619827110538e-5	0.0025749494206363803	0.0011648580712402673	0.002046165164612838	4.368217767151002e-4	0.0017013058672061799	6.253448592974067e-4	0.0021151370240941694	0.0011955122310097481	2.1908734810785108e-4
Otu0086	39.27158193514314	2.275333126349167e-5	10	Kruskal-Wallis rank sum test	4.2915823677273e-4	0	0	0	2.4523327815584577e-4	0.0019312120654772851	0.0019771933051315064	0.0031037336766599226	0.0019496045613389737	0.0027128931395990433	0.0019082214456501746	3.0357734080500734e-4
Otu0134	39.18142004695833	2.359681462646102e-5	10	Kruskal-Wallis rank sum test	3.9850407700324936e-4	1.0509997635250532e-4	2.2990619827110538e-5	0	9.196247930844215e-5	5.057936361964318e-4	0.0013334559499724112	0.0012185028508368584	0.0011403347434246827	0.0020691557844399484	0.0019082214456501746	3.0675859014399326e-4
Otu0155	38.56649454626061	3.0230945633354946e-5	10	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0	0	3.0654159769480714e-5	2.299061982711054e-4	0.001448409049107964	0.0022300901232297225	8.09269817914291e-4	7.356998344675372e-4	0.0015403715284164061	3.8317723590277394e-4
Otu0117	38.33336777646847	3.320034253705381e-5	10	Kruskal-Wallis rank sum test	4.904665563116915e-4	0	0	2.4523327815584577e-4	2.452332781558457e-4	6.207467353319846e-4	0.0015403715284164061	0.001448409049107964	0.001029979768254552	0.0013334559499724112	0.0010575685120470847	4.1055057722649466e-4
Otu0119	38.19166651119979	3.514374368894836e-5	10	Kruskal-Wallis rank sum test	8.889706333149408e-4	0	0	0	6.130831953896143e-5	0.0017013058672061799	0.00213812764392128	0.004046349089571455	0.002906014346146772	0.00469008644473055	0.0036555085525105755	4.163793757695515e-4
Otu0156	38.17960647788648	3.5314227136273603e-5	10	Kruskal-Wallis rank sum test	9.196247930844216e-4	2.627499408812633e-5	2.2990619827110538e-5	1.2261663907792286e-4	3.371957574642879e-4	5.51774875850653e-4	6.667279749862057e-4	0.0013794371896266324	6.621298510207836e-4	0.0016093433878977376	0.001494390288762185	4.163793757695515e-4
Otu0061	37.68868412308291	4.2990393325771645e-5	10	Kruskal-Wallis rank sum test	6.437373551590951e-4	0	2.2990619827110538e-5	6.743915149285758e-4	0.004628778125191589	0.002850836858561707	8.046716939488688e-4	0.0016323340077248481	0.0016185396358285818	0.0030347618171785913	0.001793268346514622	4.953665776401415e-4
Otu0093	37.39913961558543	4.826494854999218e-5	10	Kruskal-Wallis rank sum test	0.0013794371896266324	2.627499408812633e-5	5.057936361964318e-4	0.008889706333149408	0.006100177794126663	0.0066212985102078355	0.007563913923119368	0.006092514254184293	0.006363803568144197	0.004874011403347435	0.007425970204156704	5.412424332024029e-4
Otu0248	37.35583108580554	4.910680853512926e-5	10	Kruskal-Wallis rank sum test	9.196247930844216e-5	0	0	0	0	0	2.2990619827110538e-5	2.299061982711054e-4	2.942799337870149e-4	4.598123965422108e-4	6.437373551590951e-4	5.412424332024029e-4
Otu0116	37.19448511866028	5.237229897606424e-5	10	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0	0	0	6.897185948133162e-5	2.299061982711054e-4	1.3794371896266324e-4	4.782048924038992e-4	2.758874379253265e-4	5.97756115504874e-4	5.649522464013738e-4
Otu0230	36.71991997216427	6.326635917827261e-5	10	Kruskal-Wallis rank sum test	3.0654159769480714e-5	0	0	1.2261663907792286e-4	0	6.897185948133162e-5	6.897185948133162e-5	2.758874379253265e-4	7.356998344675372e-5	6.437373551590951e-4	4.138311568879897e-4	6.682509188205045e-4
Otu0072	36.41496025688268	7.141326069003376e-5	10	Kruskal-Wallis rank sum test	4.598123965422108e-4	0	4.5981239654221075e-5	0.0031880326160259945	0.0027895285390227456	0.0036325179326834652	5.51774875850653e-4	0.0037244804119919072	0.0011771197351480595	0.004230274048188339	0.0030807430568328123	7.389086361193288e-4
Otu0098	36.12381067569748	8.014995278602344e-5	10	Kruskal-Wallis rank sum test	0.0015327079884740358	0	0	0	0	4.5981239654221075e-5	1.3794371896266324e-4	9.656060327386427e-4	0.002059959536509104	5.977561155048741e-4	0.0034026117344123597	8.127205212502777e-4
Otu0145	35.53950813728649	1.009713751670042e-4	10	Kruskal-Wallis rank sum test	1.532707988474036e-4	0	0	0	0	2.0691557844399486e-4	8.046716939488688e-4	0.0013564465697995219	4.414199006805223e-4	0.0031727055361412543	0.001149530991355527	0.0010037742590131595
Otu0167	35.44761089658792	1.0469729400195763e-4	10	Kruskal-Wallis rank sum test	0.00214579118386365	5.254998817625266e-5	0	0	2.758874379253265e-4	6.897185948133162e-4	0.0024599963215008276	0.005241861320581203	0.006363803568144198	0.0010115872723928637	0.0030807430568328123	0.001020798616519087
Otu0400	35.13123983031149	1.185865010087024e-4	10	Kruskal-Wallis rank sum test	3.0654159769480714e-5	0	0	0	0	4.5981239654221075e-5	0	6.897185948133162e-5	3.678499172337686e-5	4.598123965422108e-4	2.528968180982159e-4	0.0011344029436115492
Otu0236	34.60190880860946	1.4597438469844925e-4	10	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0	0	0	0	1.6093433878977377e-4	2.299061982711054e-4	4.782048924038992e-4	3.2186867757954754e-4	3.2186867757954754e-4	0.0013705372785576624
Otu0068	33.73701659778917	2.0462672878449783e-4	10	Kruskal-Wallis rank sum test	4.2915823677273007e-4	0	2.2990619827110538e-5	0	0	4.5981239654221075e-5	4.138311568879897e-4	7.586904542946478e-4	0.001361044693764944	4.598123965422108e-4	7.127092146404267e-4	0.001665165747771593
Otu0100	33.43741374551475	2.2990454111244875e-4	10	Kruskal-Wallis rank sum test	0.021519220158175464	0	0	0	0	0	0	0	0	0	0	0.001665165747771593
Otu0111	33.854843713899044	1.9545007460327563e-4	10	Kruskal-Wallis rank sum test	0.002207099503402612	0	0	0	3.0654159769480714e-5	5.747654956777635e-4	0.002850836858561707	0.016392311936729815	0.009085892955674085	0.002850836858561707	0.008253632517932683	0.001665165747771593
Otu0129	33.43741374551475	2.2990454111244875e-4	10	Kruskal-Wallis rank sum test	0.003279995095334437	0	0	0	0	0	0	0	0	0	0	0.001665165747771593
Otu0140	33.43741374551475	2.2990454111244875e-4	10	Kruskal-Wallis rank sum test	0.022254919992643	0	0	0	0	0	0	0	0	0	0	0.001665165747771593
Otu0157	33.43741374551475	2.2990454111244875e-4	10	Kruskal-Wallis rank sum test	0.00852185641591564	0	0	0	0	0	0	0	0	0	0	0.001665165747771593
Otu0187	33.43741374551475	2.2990454111244875e-4	10	Kruskal-Wallis rank sum test	4.598123965422108e-4	0	0	0	0	0	0	0	0	0	0	0.001665165747771593
Otu0222	33.43741374551475	2.2990454111244875e-4	10	Kruskal-Wallis rank sum test	0.010177181043467598	0	0	0	0	0	0	0	0	0	0	0.001665165747771593
Otu0227	33.43741374551475	2.2990454111244875e-4	10	Kruskal-Wallis rank sum test	0.009564097848077983	0	0	0	0	0	0	0	0	0	0	0.001665165747771593
Otu0228	33.43741374551475	2.2990454111244875e-4	10	Kruskal-Wallis rank sum test	0.005272515480350683	0	0	0	0	0	0	0	0	0	0	0.001665165747771593
Otu0289	33.43741374551475	2.2990454111244875e-4	10	Kruskal-Wallis rank sum test	0.006406719391821469	0	0	0	0	0	0	0	0	0	0	0.001665165747771593
Otu0459	33.43741374551475	2.2990454111244875e-4	10	Kruskal-Wallis rank sum test	0.001532707988474036	0	0	0	0	0	0	0	0	0	0	0.001665165747771593
Otu0467	33.44202898550724	2.2949287938597493e-4	10	Kruskal-Wallis rank sum test	3.065415976948072e-4	0	0	0	0	0	0	0	0	0	0	0.001665165747771593
Otu0567	33.44202898550724	2.2949287938597493e-4	10	Kruskal-Wallis rank sum test	6.130831953896144e-4	0	0	0	0	0	0	0	0	0	0	0.001665165747771593
Otu0702	33.98550724637668	1.8574504099312897e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.001665165747771593
Otu0886	33.44202898550724	2.2949287938597493e-4	10	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0	0	0	0	0	0	0	0	0	0.001665165747771593
Otu0113	33.356751282610006	2.3721722251179468e-4	10	Kruskal-Wallis rank sum test	0.002237753663172092	0	0	0	0	0.0010115872723928637	8.736435534302004e-4	0.002161118263748391	0.004303844031635093	0.0025289681809821593	0.00770185764208203	0.0016939314339926746
Otu0163	33.08147456828129	2.6392970479928836e-4	10	Kruskal-Wallis rank sum test	3.371957574642879e-4	2.627499408812633e-5	0	0	3.0654159769480714e-5	2.2990619827110538e-5	3.2186867757954754e-4	9.885966525657532e-4	0.001103549751701306	0.001057568512047085	0.001057568512047085	0.0018585050046283223
Otu0044	32.0753489821005	3.8902251544503517e-4	10	Kruskal-Wallis rank sum test	0.006284102752743547	7.8824982264379e-5	0.002689902519771933	0.0027588743792532648	0.001103549751701306	0.005287842560235424	0.013242597020415671	0.025887437925326467	0.022438844951259886	0.005793636196431856	0.01234596284715836	0.00270184130589908
Otu0084	31.82846991041146	4.276584970804653e-4	10	Kruskal-Wallis rank sum test	3.9850407700324936e-4	0	0	0	9.196247930844215e-5	0.0015863527680706271	0.0015863527680706271	0.0016783152473790694	4.0463490895714546e-4	0.0014713996689350744	7.816810741217583e-4	0.002930038621889134
Otu0091	30.535928239937263	6.996939728793047e-4	10	Kruskal-Wallis rank sum test	8.583164735454601e-4	5.254998817625266e-5	1.839249586168843e-4	3.065415976948072e-4	4.598123965422108e-4	5.287842560235423e-4	0.002230090123229722	0.004552142725767887	0.0027956593709766416	0.01623137759794004	0.0067132609895162775	0.004729931256664099
Otu0087	30.065798684026394	8.35666595971117e-4	10	Kruskal-Wallis rank sum test	0.052142725767886706	0	0	6.130831953896143e-5	0	0	0	0	0	0	0	0.005574775844175741
Otu0349	29.77020526403539	9.339901035291291e-4	10	Kruskal-Wallis rank sum test	6.130831953896143e-5	0	0	0	0	2.299061982711054e-4	6.897185948133162e-5	3.6784991723376866e-4	1.4713996689350744e-4	7.356998344675372e-4	2.0691557844399486e-4	0.006149778993367123
Otu0046	29.59223115274294	9.985260541545283e-4	10	Kruskal-Wallis rank sum test	0.0016859787873214397	1.57649964528758e-4	0.011426338054073937	0.01581754644105205	0.004352890687266262	0.003793452271473239	0.0035635460732021335	0.0020231745447857274	0.0017288946109987125	0.004552142725767886	0.0062534485929740665	0.006490419352004434
Otu0250	29.085831370968283	0.0012067916881177152	10	Kruskal-Wallis rank sum test	9.196247930844215e-5	0	0	7.356998344675373e-4	9.196247930844216e-5	3.2186867757954754e-4	6.897185948133162e-5	2.528968180982159e-4	2.942799337870149e-4	6.437373551590951e-4	7.356998344675372e-4	0.007744852985768121
Otu0028	29.025987581478976	0.001234030827789821	10	Kruskal-Wallis rank sum test	0.0019312120654772851	5.254998817625266e-5	0.0017702777266875116	0.007540923303292257	0.0033106492551039177	0.009885966525657531	0.005655692477469193	0.0064373735515909514	0.004414199006805223	0.004782048924038992	0.004322236527496782	0.007804685138104838
Otu0259	28.998154204449694	0.001246902359342193	10	Kruskal-Wallis rank sum test	9.196247930844215e-5	0	0	0	3.0654159769480714e-5	9.196247930844215e-5	4.368217767151002e-4	8.276623137759794e-4	3.678499172337686e-4	5.97756115504874e-4	4.138311568879897e-4	0.007804685138104838
Otu0202	28.89377742270915	0.0012963428889537824	10	Kruskal-Wallis rank sum test	2.1457911838636504e-4	2.627499408812633e-5	0	1.8392495861688433e-4	6.130831953896143e-5	3.678499172337686e-4	2.758874379253265e-4	3.2186867757954754e-4	1.1035497517013058e-4	5.97756115504874e-4	8.506529336030899e-4	0.008015193228043508
Otu0211	28.526802214009003	0.0014857388564947969	10	Kruskal-Wallis rank sum test	2.1457911838636504e-4	1.0509997635250532e-4	6.897185948133162e-5	2.4523327815584577e-4	6.130831953896143e-5	4.368217767151002e-4	8.736435534302004e-4	2.2990619827110536e-4	2.942799337870149e-4	3.2186867757954754e-4	8.046716939488688e-4	0.009075537352323639
Otu0136	28.217377856579965	0.0016660623026190505	10	Kruskal-Wallis rank sum test	3.985040770032493e-4	0	0	0	0	4.598123965422108e-4	0.001494390288762185	0.0016093433878977376	9.196247930844216e-4	0	9.196247930844214e-4	0.009937571616798337
Otu0225	28.22989729591948	0.0016583711588908972	10	Kruskal-Wallis rank sum test	3.0654159769480714e-5	0	0	3.6784991723376866e-4	3.0654159769480714e-5	2.299061982711054e-4	1.839249586168843e-4	5.51774875850653e-4	1.839249586168843e-4	6.897185948133162e-4	5.747654956777635e-4	0.009937571616798337
Otu0106	27.781078652720808	0.0019567816620040986	10	Kruskal-Wallis rank sum test	0	0	0	3.065415976948072e-4	3.065415976948072e-4	5.51774875850653e-4	3.448592974066581e-4	0.0016093433878977376	7.356998344675372e-5	0.005195880080926982	0.0011725216111826374	0.011535910495768348
Otu0414	27.71006298687633	0.002008530967842557	10	Kruskal-Wallis rank sum test	0	0	0	0	3.0654159769480714e-5	6.897185948133162e-5	0	6.897185948133162e-5	3.678499172337686e-5	2.758874379253265e-4	6.897185948133162e-5	0.011704887364323867
Otu0092	27.408069590027075	0.0022437747295312787	10	Kruskal-Wallis rank sum test	0.0012568205505487093	5.254998817625266e-5	0	0	2.4523327815584577e-4	0.003103733676659923	0.007104101526577157	0.00977101342652198	0.002354239470296119	3.678499172337686e-4	0.0017472871068604009	0.012927202134913163
Otu0182	27.189421789332744	0.0024305033092274623	10	Kruskal-Wallis rank sum test	0	0	0	0	3.0654159769480714e-5	1.3794371896266324e-4	1.149530991355527e-4	1.1495309913555268e-4	7.356998344675372e-5	6.437373551590951e-4	2.0691557844399486e-4	0.013845676154812624
Otu0110	26.999653230941906	0.00260466927819482	10	Kruskal-Wallis rank sum test	3.985040770032493e-4	0	4.5981239654221075e-5	0	2.4523327815584577e-4	8.736435534302004e-4	3.9084053706087916e-4	8.046716939488688e-4	9.196247930844216e-4	6.437373551590951e-4	0.0011725216111826374	0.014672970267164154
Otu0048	26.7432197696392	0.002859269530163433	10	Kruskal-Wallis rank sum test	0.002207099503402612	0	0	0	9.196247930844216e-5	8.966341732573109e-4	7.586904542946477e-4	0.0036784991723376862	0.007320213352951996	0.0069891484274416035	0.008897369873091778	0.015421804806307025
Otu0221	26.746857508086233	0.0028554952698780305	10	Kruskal-Wallis rank sum test	5.51774875850653e-4	0	0	6.130831953896143e-5	1.839249586168843e-4	4.598123965422108e-4	2.2990619827110536e-4	9.656060327386426e-4	0.0015081846606584514	4.5981239654221075e-5	0.0015403715284164061	0.015421804806307025
Otu0233	26.829063418731625	0.0027714751933159585	10	Kruskal-Wallis rank sum test	0.005793636196431856	2.627499408812633e-5	0	0	0	0	0	0	0	0	0	0.015421804806307025
Otu0703	26.782608695652023	0.002818657300248718	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	7.356998344675372e-5	0	0	0.015421804806307025
Otu0139	26.525619487610324	0.0030940059426985177	10	Kruskal-Wallis rank sum test	0.030102384893630065	0	0	0	0	0	0	2.2990619827110538e-5	0	0	0	0.01651222118892788
Otu0125	26.27687457639209	0.0033851194379410647	10	Kruskal-Wallis rank sum test	2.758874379253265e-4	0	2.2990619827110538e-5	6.130831953896144e-4	7.970081540064986e-4	8.276623137759794e-4	5.287842560235423e-4	3.678499172337686e-4	3.678499172337686e-4	8.276623137759794e-4	6.897185948133162e-4	0.01787766203162625
Otu0146	25.51082398201705	0.004456905871189808	10	Kruskal-Wallis rank sum test	6.437373551590951e-4	0	0	0	0	6.897185948133162e-5	6.207467353319846e-4	0.0013104653301453007	0.0012506897185948134	0	8.736435534302004e-4	0.023295373986528173
Otu0052	25.444648031361815	0.004563460190023565	10	Kruskal-Wallis rank sum test	0.07458157071914659	0	0	0	0	4.5981239654221075e-5	0	0	0	0	0	0.02360892159532599
Otu0003	25.14587005915301	0.0050757631243084	10	Kruskal-Wallis rank sum test	0.1052357304886273	6.568748522031582e-4	0.08876678315247379	0.3519710624731776	0.3460548096376678	0.25117252161118264	0.17077432407577708	0.19029336030899394	0.2616148611366562	0.14295567408497334	0.16640610630862607	0.025994059636609685
Otu0010	25.05200412461401	0.005247799646716038	10	Kruskal-Wallis rank sum test	0.06989148427441604	0.0013137497044063166	0.004736067684384771	0.051805530010422415	0.13573661945926063	0.1564281773036601	0.22880264851940407	0.18709766415302556	0.13603089939304763	0.25928821041015265	0.16829133713444916	0.026606344208850316
Otu0012	24.933210784313804	0.0054735504317540845	10	Kruskal-Wallis rank sum test	0	2.627499408812633e-5	9.196247930844215e-5	1.2261663907792286e-4	0	0	0	0	0	0	0	0.02747613929603288
Otu0089	24.872481901910238	0.005592524662390326	10	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	4.5981239654221075e-5	6.130831953896144e-4	6.130831953896143e-5	1.6093433878977377e-4	4.598123965422108e-4	5.747654956777635e-4	6.253448592974067e-4	4.138311568879897e-4	5.747654956777635e-4	0.027798137292469563
