otu	statistic	p.value	method	alternative	1	2	p.value.adj
Lachnospiraceae (OTU 36)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Ruminococcaceae (OTU 37)	7	0.4	Wilcoxon rank sum test	two.sided	0.0014713996689350744	5.51774875850653e-4	0.6661967980826773
Bacteroides (OTU 39)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Oscillibacter (OTU 40)	7	0.3758250874886983	Wilcoxon rank sum test with continuity correction	two.sided	7.356998344675372e-4	0	0.6661967980826773
Clostridium (OTU 41)	7	0.4	Wilcoxon rank sum test	two.sided	0.0027588743792532648	0.001103549751701306	0.6661967980826773
Lachnospiraceae (OTU 45)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Bifidobacterium (OTU 46)	1	0.18403862719642533	Wilcoxon rank sum test with continuity correction	two.sided	0	0.001103549751701306	0.6661967980826773
Lachnospiraceae (OTU 56)	8	0.18403862719642533	Wilcoxon rank sum test with continuity correction	two.sided	0.002391024462019496	0	0.6661967980826773
Clostridium (OTU 61)	6.5	0.5001842570707944	Wilcoxon rank sum test with continuity correction	two.sided	7.356998344675372e-4	3.678499172337686e-4	0.6661967980826773
Ruminococcaceae (OTU 66)	8	0.18403862719642533	Wilcoxon rank sum test with continuity correction	two.sided	0.0012874747103181902	1.839249586168843e-4	0.6661967980826773
Lachnospiraceae (OTU 76)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Oscillibacter (OTU 77)	6.5	0.5065551690490403	Wilcoxon rank sum test with continuity correction	two.sided	9.196247930844216e-4	5.51774875850653e-4	0.6661967980826773
Ruminococcaceae (OTU 84)	1.5	0.26828588367711736	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	5.51774875850653e-4	0.6661967980826773
Clostridia (OTU 86)	2.5	0.5065551690490403	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	5.51774875850653e-4	0.6661967980826773
Lachnospiraceae (OTU 89)	2	0.3536785173184647	Wilcoxon rank sum test with continuity correction	two.sided	0	3.678499172337686e-4	0.6661967980826773
Anaeroplasma (OTU 92)	1	0.2	Wilcoxon rank sum test	two.sided	1.839249586168843e-4	0.0014713996689350744	0.6661967980826773
Pseudoflavonifractor (OTU 95)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Lachnospiraceae (OTU 96)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Lachnospiraceae (OTU 97)	7	0.3758250874886983	Wilcoxon rank sum test with continuity correction	two.sided	7.356998344675372e-4	5.51774875850653e-4	0.6661967980826773
Lachnospiraceae (OTU 98)	7.5	0.26828588367711736	Wilcoxon rank sum test with continuity correction	two.sided	0.0020231745447857274	5.51774875850653e-4	0.6661967980826773
Clostridium (OTU 99)	6.5	0.4935627897033895	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	0	0.6661967980826773
Lachnospiraceae (OTU 107)	2	0.4	Wilcoxon rank sum test	two.sided	3.678499172337686e-4	9.196247930844216e-4	0.6661967980826773
Lachnospiraceae (OTU 113)	7	0.4	Wilcoxon rank sum test	two.sided	0.0018392495861688431	3.678499172337686e-4	0.6661967980826773
Ruminococcaceae (OTU 115)	2.5	0.4795001221869535	Wilcoxon rank sum test with continuity correction	two.sided	0	1.839249586168843e-4	0.6661967980826773
Lachnospiraceae (OTU 117)	7	0.3686882693617814	Wilcoxon rank sum test with continuity correction	two.sided	5.51774875850653e-4	3.678499172337686e-4	0.6661967980826773
Lachnospiraceae (OTU 120)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Bacteroides (OTU 124)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Lachnospiraceae (OTU 125)	2	0.30169958247834794	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	1.839249586168843e-4	0.6661967980826773
Lachnospiraceae (OTU 126)	8	0.18403862719642533	Wilcoxon rank sum test with continuity correction	two.sided	0.0020231745447857274	0	0.6661967980826773
Lachnospiraceae (OTU 127)	8	0.16415972847851518	Wilcoxon rank sum test with continuity correction	two.sided	0.002207099503402612	0.001103549751701306	0.6661967980826773
Lachnospiraceae (OTU 136)	7	0.3536785173184647	Wilcoxon rank sum test with continuity correction	two.sided	5.51774875850653e-4	1.839249586168843e-4	0.6661967980826773
Lachnospiraceae (OTU 151)	7	0.3686882693617814	Wilcoxon rank sum test with continuity correction	two.sided	3.678499172337686e-4	0	0.6661967980826773
Enterorhabdus (OTU 156)	8	0.2	Wilcoxon rank sum test	two.sided	0.0014713996689350744	3.678499172337686e-4	0.6661967980826773
Ruminococcus (OTU 162)	1.5	0.19670560245894686	Wilcoxon rank sum test with continuity correction	two.sided	0	0.0018392495861688431	0.6661967980826773
Lachnospiraceae (OTU 163)	6.5	0.5001842570707944	Wilcoxon rank sum test with continuity correction	two.sided	3.678499172337686e-4	0	0.6661967980826773
Lachnospiraceae (OTU 173)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Lachnospiraceae (OTU 177)	1.5	0.19670560245894686	Wilcoxon rank sum test with continuity correction	two.sided	0	3.678499172337686e-4	0.6661967980826773
Lachnospiraceae (OTU 179)	2.5	0.4795001221869535	Wilcoxon rank sum test with continuity correction	two.sided	0	1.839249586168843e-4	0.6661967980826773
Ruminococcaceae (OTU 180)	7	0.34577858615116025	Wilcoxon rank sum test with continuity correction	two.sided	0.0012874747103181902	0	0.6661967980826773
Lachnospiraceae (OTU 201)	1.5	0.19670560245894686	Wilcoxon rank sum test with continuity correction	two.sided	0	1.839249586168843e-4	0.6661967980826773
Lachnospiraceae (OTU 215)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Lachnospiraceae (OTU 216)	7.5	0.19670560245894686	Wilcoxon rank sum test with continuity correction	two.sided	5.51774875850653e-4	0	0.6661967980826773
Lachnospiraceae (OTU 217)	1.5	0.19670560245894686	Wilcoxon rank sum test with continuity correction	two.sided	0	3.678499172337686e-4	0.6661967980826773
Lachnospiraceae (OTU 221)	7.5	0.26828588367711736	Wilcoxon rank sum test with continuity correction	two.sided	5.51774875850653e-4	1.839249586168843e-4	0.6661967980826773
Ruminococcaceae (OTU 225)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Lachnospiraceae (OTU 230)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Acetatifactor (OTU 231)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Ruminococcaceae (OTU 236)	7	0.30169958247834794	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	1.839249586168843e-4	0.6661967980826773
Lachnospiraceae (OTU 239)	6.5	0.4795001221869535	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	0	0.6661967980826773
Lachnospiraceae (OTU 241)	8	0.18403862719642533	Wilcoxon rank sum test with continuity correction	two.sided	0.001103549751701306	0	0.6661967980826773
Acetatifactor (OTU 242)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Clostridiales (OTU 244)	1.5	0.18763232999488427	Wilcoxon rank sum test with continuity correction	two.sided	0	1.839249586168843e-4	0.6661967980826773
Clostridiales (OTU 246)	1.5	0.18763232999488427	Wilcoxon rank sum test with continuity correction	two.sided	0	1.839249586168843e-4	0.6661967980826773
Acetatifactor (OTU 248)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Lachnospiraceae (OTU 254)	1.5	0.18763232999488427	Wilcoxon rank sum test with continuity correction	two.sided	0	3.678499172337686e-4	0.6661967980826773
Firmicutes (OTU 256)	1.5	0.18763232999488427	Wilcoxon rank sum test with continuity correction	two.sided	0	1.839249586168843e-4	0.6661967980826773
Dorea (OTU 267)	1.5	0.18763232999488427	Wilcoxon rank sum test with continuity correction	two.sided	0	1.839249586168843e-4	0.6661967980826773
Lachnospiraceae (OTU 272)	1.5	0.19670560245894686	Wilcoxon rank sum test with continuity correction	two.sided	0	1.839249586168843e-4	0.6661967980826773
Lachnospiraceae (OTU 273)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Lachnospiraceae (OTU 275)	7.5	0.18763232999488427	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	0	0.6661967980826773
Clostridiales (OTU 277)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Ruminococcaceae (OTU 279)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Acetatifactor (OTU 280)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Lachnospiraceae (OTU 303)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Lachnospiraceae (OTU 315)	7.5	0.19670560245894686	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	0	0.6661967980826773
Clostridiales (OTU 322)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Lachnospiraceae (OTU 325)	7.5	0.19670560245894686	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	0	0.6661967980826773
Lachnospiraceae (OTU 348)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Ruminococcaceae (OTU 354)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Clostridium (OTU 359)	1.5	0.19670560245894686	Wilcoxon rank sum test with continuity correction	two.sided	0	1.839249586168843e-4	0.6661967980826773
Bacteria (OTU 365)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Lachnospiraceae (OTU 377)	1.5	0.18763232999488427	Wilcoxon rank sum test with continuity correction	two.sided	0	3.678499172337686e-4	0.6661967980826773
Lachnospiraceae (OTU 388)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Clostridium (OTU 400)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Clostridiales (OTU 408)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Firmicutes (OTU 410)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Lachnospiraceae (OTU 420)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Clostridiales (OTU 423)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Coriobacteriaceae (OTU 427)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Firmicutes (OTU 432)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Bacteria (OTU 434)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Coriobacteriaceae (OTU 437)	6.5	0.5001842570707944	Wilcoxon rank sum test with continuity correction	two.sided	5.51774875850653e-4	1.839249586168843e-4	0.6661967980826773
Firmicutes (OTU 444)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Coriobacteriaceae (OTU 498)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Clostridiales (OTU 545)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Staphylococcus (OTU 549)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 586)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Phenylobacterium (OTU 627)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 654)	1.5	0.19670560245894686	Wilcoxon rank sum test with continuity correction	two.sided	0	3.678499172337686e-4	0.6661967980826773
Coriobacteriaceae (OTU 688)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Faecalibacterium (OTU 696)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Streptococcus (OTU 736)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 789)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Lachnospiraceae (OTU 830)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 844)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 897)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 1014)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 1052)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Firmicutes (OTU 1054)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 1074)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 1093)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Bacteria (OTU 1108)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 1173)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Bacteria (OTU 1202)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 1302)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 1337)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 1465)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Anaerostipes (OTU 1594)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Lachnospiraceae (OTU 1615)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Anaeroplasma (OTU 1815)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 1858)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 1888)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 1938)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 1941)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 2165)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 2181)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 2182)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 2212)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Porphyromonadaceae (OTU 2543)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Odoribacter (OTU 2579)	3	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Veillonella (OTU 3393)	6	0.5049850750938458	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.6661967980826773
Lachnospiraceae (OTU 250)	6	0.6192567541768621	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	0	0.8046629680022699
Firmicutes (OTU 259)	3	0.6192567541768621	Wilcoxon rank sum test with continuity correction	two.sided	0	1.839249586168843e-4	0.8046629680022699
Porphyromonadaceae (OTU 10)	3	0.6579050194284821	Wilcoxon rank sum test with continuity correction	two.sided	0	0.03549751701305867	0.8204907426205783
Lachnospiraceae (OTU 28)	3	0.6579050194284821	Wilcoxon rank sum test with continuity correction	two.sided	0.0014713996689350744	0.002391024462019496	0.8204907426205783
Lachnospiraceae (OTU 72)	6	0.6428348264908044	Wilcoxon rank sum test with continuity correction	two.sided	3.678499172337686e-4	0	0.8204907426205783
Butyricicoccus (OTU 131)	3	0.653095114932182	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	5.51774875850653e-4	0.8204907426205783
Lachnospiraceae (OTU 134)	6	0.653095114932182	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	0	0.8204907426205783
Lachnospiraceae (OTU 146)	3	0.653095114932182	Wilcoxon rank sum test with continuity correction	two.sided	3.678499172337686e-4	0.0014713996689350744	0.8204907426205783
Clostridiales (OTU 190)	6	0.6428348264908044	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	0	0.8204907426205783
Lachnospiraceae (OTU 9)	6	0.7	Wilcoxon rank sum test	two.sided	0.025933419164980688	0.01066764759977929	0.8438888888888888
Lactobacillus (OTU 18)	6	0.7	Wilcoxon rank sum test	two.sided	0.01710502115137024	0.011955122310097481	0.8438888888888888
Porphyromonadaceae (OTU 22)	6	0.7	Wilcoxon rank sum test	two.sided	0.3034761817178591	0.09858377781864999	0.8438888888888888
Lachnospiraceae (OTU 50)	6	0.7	Wilcoxon rank sum test	two.sided	0.0033106492551039177	9.196247930844216e-4	0.8438888888888888
Bacteria (OTU 75)	3	0.7	Wilcoxon rank sum test	two.sided	0.001103549751701306	0.0031267242964870333	0.8438888888888888
Lachnospiraceae (OTU 167)	3	0.7	Wilcoxon rank sum test	two.sided	0.001103549751701306	0.0027588743792532648	0.8438888888888888
Lachnospiraceae (OTU 78)	5.5	0.8136637157667919	Wilcoxon rank sum test with continuity correction	two.sided	7.356998344675372e-4	7.356998344675372e-4	0.95440554768321
Lachnospiraceae (OTU 116)	3.5	0.8136637157667919	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	1.839249586168843e-4	0.95440554768321
Bacteria (OTU 155)	5.5	0.8136637157667919	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	1.839249586168843e-4	0.95440554768321
Clostridium (OTU 211)	5.5	0.8136637157667919	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	0	0.95440554768321
Lachnospiraceae (OTU 493)	3.5	0.8136637157667919	Wilcoxon rank sum test with continuity correction	two.sided	0	1.839249586168843e-4	0.95440554768321
Lactobacillus (OTU 31)	5	1	Wilcoxon rank sum test	two.sided	0.00974802280669487	0.008276623137759793	1
Lachnospiraceae (OTU 42)	4	1	Wilcoxon rank sum test	two.sided	0.0014713996689350744	0.0020231745447857274	1
Lachnospiraceae (OTU 44)	4	1	Wilcoxon rank sum test	two.sided	0.004965973882655877	0.0075409233032922565	1
Clostridiales (OTU 51)	5	1	Wilcoxon rank sum test	two.sided	0.0027588743792532648	0.005149898841272761	1
Ruminococcaceae (OTU 55)	5	1	Wilcoxon rank sum test with continuity correction	two.sided	5.51774875850653e-4	1.839249586168843e-4	1
Ruminococcaceae (OTU 60)	4	1	Wilcoxon rank sum test with continuity correction	two.sided	0	0	1
Ruminococcaceae (OTU 63)	4.5	1	Wilcoxon rank sum test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 68)	4	1	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	5.51774875850653e-4	1
Acetatifactor (OTU 70)	4	1	Wilcoxon rank sum test	two.sided	0.0020231745447857274	0.002207099503402612	1
Lachnospiraceae (OTU 91)	4	1	Wilcoxon rank sum test with continuity correction	two.sided	0	5.51774875850653e-4	1
Ruminococcaceae (OTU 94)	5	1	Wilcoxon rank sum test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 105)	4	1	Wilcoxon rank sum test with continuity correction	two.sided	0	1.839249586168843e-4	1
Lachnospiraceae (OTU 110)	4	1	Wilcoxon rank sum test with continuity correction	two.sided	0	1.839249586168843e-4	1
Lachnospiraceae (OTU 111)	5	1	Wilcoxon rank sum test	two.sided	0.0018392495861688431	0.002207099503402612	1
Ruminococcaceae (OTU 118)	4.5	1	Wilcoxon rank sum test with continuity correction	two.sided	0	0	1
