otu	statistic	p.value	parameter	method	Schloss	Young	Jackson	Charles River	Taconic	Envigo	p.value.adj
Lachnospiraceae (OTU 173)	20.357884330202726	0.0010704683348433939	5	Kruskal-Wallis rank sum test	0	0	0	7.356998344675372e-4	0	0	0.0127742554624645
Roseburia (OTU 252)	20.357884330202726	0.0010704683348433939	5	Kruskal-Wallis rank sum test	0	0	0	0.0012874747103181902	0	0	0.0127742554624645
Bacteroides (OTU 266)	20.364931019136684	0.0010672057465582311	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	0	0	0.0127742554624645
Clostridiales (OTU 276)	20.357884330202726	0.0010704683348433939	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.0127742554624645
Lachnospiraceae (OTU 278)	20.364931019136684	0.0010672057465582311	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.0127742554624645
Clostridiales (OTU 310)	20.364931019136684	0.0010672057465582311	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.0127742554624645
Bacteria (OTU 319)	20.357884330202726	0.0010704683348433939	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844216e-4	0	0	0.0127742554624645
Ruminococcaceae (OTU 335)	20.364931019136684	0.0010672057465582311	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.0127742554624645
Ruminococcaceae (OTU 430)	20.364931019136684	0.0010672057465582311	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.0127742554624645
Lachnospiraceae (OTU 204)	20.15920967112963	0.0011666036860013785	5	Kruskal-Wallis rank sum test	0	1.839249586168843e-4	0	0	7.356998344675372e-4	0	0.013693249822573557
Lachnospiraceae (OTU 85)	19.859164136204555	0.0013281022134168023	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0.007173073386058488	0	0.015337438464619846
Clostridium (OTU 43)	19.24555696579388	0.0017298283625211178	5	Kruskal-Wallis rank sum test	0	0	0.0018392495861688431	0.0025749494206363803	0.0027588743792532648	0.002942799337870149	0.019659636628017785
Ruminococcaceae (OTU 80)	18.896999954920418	0.0020089143313293282	5	Kruskal-Wallis rank sum test	8.276623137759794e-4	0.002391024462019496	0	0	0	3.678499172337686e-4	0.022139012876292996
Lachnospiraceae (OTU 110)	18.8959405218026	0.0020098265879316267	5	Kruskal-Wallis rank sum test	2.758874379253265e-4	0.001103549751701306	0.002391024462019496	0.002207099503402612	0	0	0.022139012876292996
Bacteroides (OTU 3)	18.565477155942048	0.0023151510851323097	5	Kruskal-Wallis rank sum test	0.3249954018760346	0.43424682729446384	1.839249586168843e-4	0.002207099503402612	0	1.839249586168843e-4	0.025115881469011114
Lachnospiraceae (OTU 163)	18.498032938564034	0.0023828377279021843	5	Kruskal-Wallis rank sum test	0	0	8.276623137759794e-4	0	0	0	0.025464355420566628
Lachnospiraceae (OTU 25)	18.182589285714275	0.0027260632246206445	5	Kruskal-Wallis rank sum test	0	0	0	0	0.017840720985837777	0	0.028703842188652667
Lactobacillus (OTU 18)	18.019800661274473	0.0029216909600519323	5	Kruskal-Wallis rank sum test	0.010115872723928637	0.004965973882655877	0.0015633621482435166	1.839249586168843e-4	1.839249586168843e-4	0	0.03031783662894469
Lachnospiraceae (OTU 27)	17.863218767067654	0.003122805908471584	5	Kruskal-Wallis rank sum test	7.356998344675372e-4	0.004230274048188339	0	0.0069891484274416035	0	0.011587272392863711	0.03158634437927959
Lachnospiraceae (OTU 142)	17.8450619148294	0.00314698619686462	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	1.839249586168843e-4	0.03158634437927959
Eisenbergiella (OTU 164)	17.823247142245883	0.0031762804403744835	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	0	0	0.03158634437927959
Ruminococcaceae (OTU 118)	17.3812268487526	0.0038307607409187264	5	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0	0.002207099503402612	1.839249586168843e-4	1.839249586168843e-4	0.037572940965723396
Lachnospiraceae (OTU 241)	17.279335410176547	0.003999394048839773	5	Kruskal-Wallis rank sum test	9.196247930844215e-5	0	0	0	0	0	0.03869683971580105
Erysipelotrichaceae (OTU 415)	17.17111199050251	0.004186454782267226	5	Kruskal-Wallis rank sum test	0	0	0	0	1.839249586168843e-4	0	0.039966688321377786
Acetatifactor (OTU 231)	17.049604013284718	0.004406676055155624	5	Kruskal-Wallis rank sum test	0	1.839249586168843e-4	0	1.839249586168843e-4	0	0	0.041515527045939825
Clostridiales (OTU 244)	17.013286770080395	0.004474667065567742	5	Kruskal-Wallis rank sum test	0	0	0	5.51774875850653e-4	0	0	0.0416085924538507
Lachnospiraceae (OTU 44)	16.86049035537225	0.004772123318310267	5	Kruskal-Wallis rank sum test	0.0014713996689350744	0.0016553246275519589	0	0.0020231745447857274	0	5.51774875850653e-4	0.04379675599293187
Bacteroidetes (OTU 59)	16.771266233766166	0.004954660943334471	5	Kruskal-Wallis rank sum test	0	0	0	0.00974802280669487	0	0	0.04379675599293187
Lachnospiraceae (OTU 223)	16.776032151991163	0.004944740635350379	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844216e-4	0	0	0.04379675599293187
Clostridium (OTU 371)	16.771266233766166	0.004954660943334471	5	Kruskal-Wallis rank sum test	0	0	0	5.51774875850653e-4	0	0	0.04379675599293187
Lachnospiraceae (OTU 221)	16.736873810297602	0.005026827418222121	5	Kruskal-Wallis rank sum test	2.758874379253265e-4	1.839249586168843e-4	0	0	0	0	0.04389278574935414
Lachnospiraceae (OTU 121)	16.574960418950194	0.005380592622632721	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.04434415075734185
Butyricicoccus (OTU 131)	16.613622438038067	0.005293974014084532	5	Kruskal-Wallis rank sum test	0.0012874747103181902	0.002207099503402612	0	3.678499172337686e-4	0	0	0.04434415075734185
Lachnospiraceae (OTU 149)	16.571600175722818	0.005388185916045727	5	Kruskal-Wallis rank sum test	0	0	0	0.001103549751701306	0	0	0.04434415075734185
Pseudoflavonifractor (OTU 251)	16.641050254093738	0.005233351204153054	5	Kruskal-Wallis rank sum test	0	0	3.678499172337686e-4	0	0	0	0.04434415075734185
Lachnospiraceae (OTU 273)	16.679269183922006	0.005150005608065184	5	Kruskal-Wallis rank sum test	0	0	0	0	1.839249586168843e-4	0	0.04434415075734185
Lachnospiraceae (OTU 167)	16.43951476449501	0.0056950907985093766	5	Kruskal-Wallis rank sum test	4.598123965422108e-4	0	0	0	0	0	0.04633732967878084
Firmicutes (OTU 256)	16.349772758932893	0.005913268019502169	5	Kruskal-Wallis rank sum test	0	0	0	5.51774875850653e-4	0	0	0.04757190901082643
Erysipelotrichaceae (OTU 342)	16.305060387474747	0.006024991662243387	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.04793215589073628
Lachnospiraceae (OTU 352)	16.223809523809468	0.006233305095845686	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.04851137444158164
Coriobacteriaceae (OTU 427)	16.223809523809468	0.006233305095845686	5	Kruskal-Wallis rank sum test	0	0	0	0	0	1.839249586168843e-4	0.04851137444158164
Porphyromonadaceae (OTU 10)	15.820183982683991	0.007376655920424484	5	Kruskal-Wallis rank sum test	0.1522898657347802	0	0	0	0	0	0.056792318699182054
Oscillibacter (OTU 77)	15.781788268525757	0.007495495614184279	5	Kruskal-Wallis rank sum test	0.002391024462019496	0	0	0.001103549751701306	0	0	0.057093349571871746
Lachnospiraceae (OTU 355)	15.612662337662279	0.008041512022482537	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.06060760640102628
Oscillibacter (OTU 40)	14.896142055652232	0.010815448019437093	5	Kruskal-Wallis rank sum test	0.002207099503402612	9.196247930844216e-4	4.598123965422107e-4	0.0018392495861688431	0	0	0.06494851751486111
Lachnospiraceae (OTU 47)	15.164557666384521	0.00968187020037994	5	Kruskal-Wallis rank sum test	0	0.0038624241309545707	0	0	0	0.0020231745447857274	0.06494851751486111
Lachnospiraceae (OTU 96)	15.053002384565374	0.010138251488154126	5	Kruskal-Wallis rank sum test	0	7.356998344675372e-4	0	0	0	0	0.06494851751486111
Lachnospiraceae (OTU 135)	14.887218045112824	0.010855265833541919	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.06494851751486111
Alistipes (OTU 144)	14.88052415210693	0.010885226399138732	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.06494851751486111
Lachnospiraceae (OTU 170)	14.88052415210693	0.010885226399138732	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.06494851751486111
Lachnospiraceae (OTU 178)	14.887218045112824	0.010855265833541919	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.06494851751486111
Romboutsia (OTU 212)	14.88052415210693	0.010885226399138732	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.06494851751486111
Lachnospiraceae (OTU 215)	14.893302298516149	0.010828103272030511	5	Kruskal-Wallis rank sum test	0	3.678499172337686e-4	0	0	0	0	0.06494851751486111
Lachnospiraceae (OTU 218)	14.88052415210693	0.010885226399138732	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.06494851751486111
Acetatifactor (OTU 237)	14.88052415210693	0.010885226399138732	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.06494851751486111
Lachnospiraceae (OTU 254)	14.977935666880784	0.010457032588780536	5	Kruskal-Wallis rank sum test	0	0	3.678499172337686e-4	0	0	0	0.06494851751486111
Lachnospiraceae (OTU 334)	14.887218045112824	0.010855265833541919	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.06494851751486111
Bacteroides (OTU 350)	14.88052415210693	0.010885226399138732	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.06494851751486111
Oscillibacter (OTU 361)	14.88052415210693	0.010885226399138732	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.06494851751486111
Bacteroides (OTU 372)	14.88052415210693	0.010885226399138732	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.06494851751486111
Ruminococcaceae (OTU 381)	14.88052415210693	0.010885226399138732	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.06494851751486111
Erysipelotrichaceae (OTU 383)	14.88052415210693	0.010885226399138732	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.06494851751486111
Parabacteroides (OTU 386)	14.887218045112824	0.010855265833541919	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.06494851751486111
Firmicutes (OTU 394)	14.88052415210693	0.010885226399138732	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.06494851751486111
Oscillibacter (OTU 413)	14.887218045112824	0.010855265833541919	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.06494851751486111
Acetatifactor (OTU 422)	14.88052415210693	0.010885226399138732	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.06494851751486111
Clostridiales (OTU 431)	14.887218045112824	0.010855265833541919	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.06494851751486111
Bacteroides (OTU 450)	14.887218045112824	0.010855265833541919	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.06494851751486111
Oxalobacteraceae (OTU 489)	14.887218045112824	0.010855265833541919	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.06494851751486111
Ruminococcaceae (OTU 180)	14.806190247335243	0.011223365299986849	5	Kruskal-Wallis rank sum test	2.758874379253265e-4	7.356998344675372e-4	0	1.839249586168843e-4	0	0	0.0664126409486825
Coriobacteriaceae (OTU 379)	14.763628424342745	0.01142153613652876	5	Kruskal-Wallis rank sum test	0	1.839249586168843e-4	0	0	0	0	0.0670313104406114
Bacteroides (OTU 12)	14.55917318982389	0.012421724643028006	5	Kruskal-Wallis rank sum test	0	0	0	0.08313408129483171	0	0	0.07230857597079718
Ruminococcaceae (OTU 236)	14.525127698138082	0.012596309543542756	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	0	0	0.0727335292998114
Clostridiales (OTU 322)	14.358974358974345	0.013482984536838428	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.07542044475293995
Clostridium (OTU 329)	14.358974358974345	0.013482984536838428	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.07542044475293995
Erysipelotrichaceae (OTU 395)	14.358974358974345	0.013482984536838428	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.07542044475293995
Clostridiales (OTU 545)	14.368421052631565	0.01343099320506302	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.07542044475293995
Lachnospiraceae (OTU 145)	14.185618932038826	0.014472352872837367	5	Kruskal-Wallis rank sum test	9.196247930844215e-5	3.678499172337686e-4	0	5.51774875850653e-4	0	0	0.08032716788334539
Alistipes (OTU 161)	14.062643239113843	0.015216356379526254	5	Kruskal-Wallis rank sum test	0	0	0	0.0014713996689350744	0	0	0.08380700898262153
Lachnospiraceae (OTU 141)	14.015357142857182	0.015512159214495337	5	Kruskal-Wallis rank sum test	0	0	0	0.0012874747103181902	0	0	0.08478401524869207
Blautia (OTU 307)	13.875516654510069	0.01641978860541053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-4	0	0.08906491395056013
Lachnospiraceae (OTU 17)	13.830385389109338	0.016723495774600194	5	Kruskal-Wallis rank sum test	0.0017472871068604009	1.839249586168843e-4	0.014897921647967629	0.006437373551590951	5.51774875850653e-4	0	0.09003024792942661
Lachnospiraceae (OTU 176)	13.702335984095425	0.017614974269740465	5	Kruskal-Wallis rank sum test	0	1.839249586168843e-4	0	1.839249586168843e-4	0	0.0012874747103181902	0.09412180281443412
Lachnospiraceae (OTU 108)	13.649593326381671	0.017995336205380335	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.09544193128186904
Enterorhabdus (OTU 156)	13.628782915818103	0.01814758059535183	5	Kruskal-Wallis rank sum test	3.678499172337686e-4	9.196247930844216e-4	0	0	3.678499172337686e-4	7.356998344675372e-4	0.09554167431082287
Lachnospiraceae (OTU 33)	13.460278593594165	0.019426849855309843	5	Kruskal-Wallis rank sum test	0	0.004230274048188339	0	0	0	0	0.10130497611228917
Lachnospiraceae (OTU 181)	13.447762197720255	0.019525260759072495	5	Kruskal-Wallis rank sum test	7.356998344675372e-4	0	0	0	1.839249586168843e-4	0	0.10130497611228917
Akkermansia (OTU 4)	13.337952961672471	0.020409452610460028	5	Kruskal-Wallis rank sum test	0.20847894059223837	0.20139782968548833	0.0545337502299062	0.004230274048188339	0.008828398013610447	0.12286187235607872	0.10363948985169773
Lachnospiraceae (OTU 89)	13.365693519143194	0.020182515639417458	5	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0.003678499172337686	3.678499172337686e-4	0	7.356998344675372e-4	0.10363948985169773
Clostridium (OTU 211)	13.353529193134184	0.020281727874183142	5	Kruskal-Wallis rank sum test	3.678499172337686e-4	1.839249586168843e-4	0	0	1.839249586168843e-4	1.839249586168843e-4	0.10363948985169773
Lachnospiraceae (OTU 97)	13.307584487391484	0.02066070107200042	5	Kruskal-Wallis rank sum test	0.001103549751701306	0	0	0	0.0027588743792532648	7.356998344675372e-4	0.10417649272924157
Lachnospiraceae (OTU 127)	13.169031311154585	0.021845217117297856	5	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0	0	0	0	0.10937884934255429
Lachnospiraceae (OTU 79)	12.973898454260434	0.023624599456962693	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.11746675841100895
Lactobacillus (OTU 6)	12.744342193470525	0.025896052773237487	5	Kruskal-Wallis rank sum test	0.02731285635460732	0.08129483170866286	0.010299797682545521	0.04230274048188339	0.12506897185948132	0.11863159830789038	0.1278729226595727
Porphyromonadaceae (OTU 586)	12.631578947368451	0.027087075016953767	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.13283798432971847
Lachnospiraceae (OTU 113)	12.609200381183424	0.027329595626323033	5	Kruskal-Wallis rank sum test	4.598123965422107e-4	0	0	1.839249586168843e-4	0	0	0.13311558141800878
Clostridium (OTU 99)	12.549386785113095	0.027988045898473167	5	Kruskal-Wallis rank sum test	9.196247930844216e-4	3.678499172337686e-4	0	1.839249586168843e-4	7.356998344675372e-4	0	0.13540162745477557
Lachnospiraceae (OTU 126)	12.528033148064667	0.028226769189901392	5	Kruskal-Wallis rank sum test	9.196247930844215e-5	1.839249586168843e-4	0	1.839249586168843e-4	0	0	0.13564004523469392
Lachnospiraceae (OTU 82)	12.454600367919644	0.02906265949875904	5	Kruskal-Wallis rank sum test	0	0	0	5.51774875850653e-4	0	0	0.13872576134074316
Olsenella (OTU 320)	12.317407539118067	0.030688118511995124	5	Kruskal-Wallis rank sum test	0	0	9.196247930844215e-5	0	0	0	0.14551452221581795
Lachnospiraceae (OTU 68)	12.09951078289105	0.033449403152667714	5	Kruskal-Wallis rank sum test	0	1.839249586168843e-4	7.356998344675372e-4	0.001103549751701306	0.007173073386058488	0	0.15756429379809264
Bacteroides (OTU 124)	11.584330202669289	0.0409493613989378	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.18794706898486838
Bilophila (OTU 137)	11.584330202669289	0.0409493613989378	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.18794706898486838
Lachnospiraceae (OTU 380)	11.584330202669289	0.0409493613989378	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.18794706898486838
Bacillus (OTU 636)	11.631578947368405	0.040200015334752835	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.18794706898486838
Lachnospiraceae (OTU 72)	11.563545733600078	0.04128317325689167	5	Kruskal-Wallis rank sum test	0.0034945742137208018	0.001103549751701306	0	0.0025749494206363803	0.004230274048188339	0	0.188196845010875
Butyricicoccus (OTU 292)	11.5483121330724	0.041529471385081354	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.188196845010875
Oscillibacter (OTU 268)	11.52671348173463	0.04188106884264629	5	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0	0	0	0	0.18859651126625623
Clostridiales (OTU 360)	11.452945776850934	0.04310329897033757	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.19288726289226063
Bacteria (OTU 265)	11.419380252100812	0.043670548379512085	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.19421187974987983
Bacteria (OTU 286)	11.371883341571914	0.04448532179350954	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.19540791658989468
Lachnospiraceae (OTU 290)	11.371883341571914	0.04448532179350954	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.19540791658989468
