otu	statistic	p.value	parameter	method	Schloss	Young	Jackson	Charles River	Taconic	Envigo	p.value.adj
Bacteroides (OTU 372)	25.330548793980974	1.202776175438898e-4	5	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.0016341150448393664
Ruminococcaceae (OTU 479)	25.381097560975615	1.1760043624690275e-4	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.0016341150448393664
Lachnospiraceae (OTU 193)	25.20526086891314	1.2717605196133294e-4	5	Kruskal-Wallis rank sum test	0	3.678499172337686e-4	0	0	0	0	0.0016455810359845202
Acetatifactor (OTU 237)	25.217174859987573	1.2650355409360908e-4	5	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	1.839249586168843e-4	0.0016455810359845202
Clostridium (OTU 41)	25.12712138175918	1.3167527789591582e-4	5	Kruskal-Wallis rank sum test	0.0061614861136656245	0.0062534485929740665	0.011311384954938386	2.758874379253265e-4	0	0.0018392495861688431	0.0016783684675091362
Anaeroplasma (OTU 92)	24.860170593826584	1.4826769600288287e-4	5	Kruskal-Wallis rank sum test	0.001103549751701306	7.356998344675372e-4	0	0	0	0	0.001862067829212676
Lachnospiraceae (OTU 109)	24.506651243493387	1.7346220047665645e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.0061614861136656245	0	0	0.0021162388458152086
Lachnospiraceae (OTU 113)	24.512887922643365	1.729829943649877e-4	5	Kruskal-Wallis rank sum test	0.008184660658451352	0.0020231745447857274	0	3.678499172337686e-4	0	0	0.0021162388458152086
Lachnospiraceae (OTU 47)	24.382893356701388	1.832475976474149e-4	5	Kruskal-Wallis rank sum test	0	0.0020231745447857274	0.008000735699834467	1.839249586168843e-4	0	0.0027588743792532648	0.0022041330759280608
Dorea (OTU 267)	24.339756874052103	1.8678510014302034e-4	5	Kruskal-Wallis rank sum test	0	0	0	0	5.51774875850653e-4	0	0.00221547882669638
Lachnospiraceae (OTU 167)	23.97610157349145	2.1942082473543274e-4	5	Kruskal-Wallis rank sum test	0.0031267242964870333	0	0	0	0	0	0.0025669230729323225
Lachnospiraceae (OTU 68)	23.73706240487062	2.438818175695734e-4	5	Kruskal-Wallis rank sum test	5.51774875850653e-4	3.678499172337686e-4	0.007816810741217584	0.0017472871068604009	0.002391024462019496	0.0038624241309545707	0.002814528002762374
Enterococcus (OTU 23)	23.244737455747984	3.030690587268329e-4	5	Kruskal-Wallis rank sum test	0	0	0	0	0	3.678499172337686e-4	0.0033681080628858565
Lachnospiraceae (OTU 135)	23.240154440154424	3.0368187452249525e-4	5	Kruskal-Wallis rank sum test	0	0	0	0	0	5.51774875850653e-4	0.0033681080628858565
Parabacteroides (OTU 386)	23.240154440154424	3.0368187452249525e-4	5	Kruskal-Wallis rank sum test	0	0	0	0	0	1.839249586168843e-4	0.0033681080628858565
Lachnospiraceae (OTU 9)	23.050656528431354	3.301212217857771e-4	5	Kruskal-Wallis rank sum test	0.07927165716387713	0.05260253816442891	9.196247930844215e-5	0.011403347434246827	0.016737171234136473	0.005701673717123414	0.0036144041462186365
Lachnospiraceae (OTU 120)	23.020157716489802	3.345838797954718e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.0015633621482435166	1.839249586168843e-4	1.839249586168843e-4	0.003616894092978898
Lachnospiraceae (OTU 204)	22.907096570965695	3.516532576710615e-4	5	Kruskal-Wallis rank sum test	0	7.356998344675372e-4	0	9.196247930844215e-5	9.196247930844216e-4	0	0.003753898525638582
Lachnospiraceae (OTU 175)	22.832937129432835	3.633136301594899e-4	5	Kruskal-Wallis rank sum test	0	0	0	6.437373551590951e-4	0.0012874747103181902	0	0.003830491853780301
Lachnospiraceae (OTU 25)	22.7387656855325	3.786722061989729e-4	5	Kruskal-Wallis rank sum test	0	0	0	0	0.06308626080559132	0	0.003943732488950279
Bacteria (OTU 75)	22.556214278367957	4.1029322367408045e-4	5	Kruskal-Wallis rank sum test	0.006529336030899393	0	0	0	0	0	0.0041713144406864845
Alistipes (OTU 161)	22.563042220936946	4.0906489185068944e-4	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0.0025749494206363803	0.0041713144406864845
Oscillibacter (OTU 77)	22.229820831891256	4.734576887529155e-4	5	Kruskal-Wallis rank sum test	0.0053338237998896455	0.0018392495861688431	0.0013794371896266324	0.001103549751701306	0	0	0.004756857249352821
Lachnospiraceae (OTU 181)	22.13864875200112	4.927551260255871e-4	5	Kruskal-Wallis rank sum test	0.0013794371896266324	0	0	0	0	1.839249586168843e-4	0.004893172995649435
Turicibacter (OTU 14)	22.044200873275578	5.135642743360058e-4	5	Kruskal-Wallis rank sum test	0.02354239470296119	0.029979768254552144	0.042210778002574945	0	0	0	0.005041194141183322
Lachnospiraceae (OTU 90)	21.88473705021747	5.506829552829882e-4	5	Kruskal-Wallis rank sum test	0	0	0.013242597020415671	2.758874379253265e-4	0	0	0.0053285525496865205
Coriobacteriaceae (OTU 427)	21.865575807787884	5.553175373795086e-4	5	Kruskal-Wallis rank sum test	0	0	0	0	0	1.839249586168843e-4	0.0053285525496865205
Bacteroides (OTU 3)	21.753636600109697	5.831715911897603e-4	5	Kruskal-Wallis rank sum test	0.19992643001655325	0.17252161118263748	0	0.009288210410152658	0	0	0.00553365043195617
Coriobacteriaceae (OTU 293)	21.725576832364876	5.903670317749612e-4	5	Kruskal-Wallis rank sum test	9.196247930844215e-5	3.678499172337686e-4	0	0	3.678499172337686e-4	0	0.005540367528965021
Lachnospiraceae (OTU 134)	21.54817630309597	6.379280695281913e-4	5	Kruskal-Wallis rank sum test	0.0015633621482435166	5.51774875850653e-4	3.678499172337686e-4	9.196247930844215e-5	0.0012874747103181902	1.839249586168843e-4	0.005921636645402993
Lachnospiraceae (OTU 334)	21.502529340348072	6.507650239416191e-4	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	0	0	0.00597584226286175
Lachnospiraceae (OTU 27)	21.353496672132742	6.944751676755649e-4	5	Kruskal-Wallis rank sum test	0.0093801728894611	0.005333823799889645	0	0.007540923303292257	0	0.0016553246275519589	0.006309380778669494
Butyricimonas (OTU 65)	21.294339622641523	7.126168398893393e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.0070811109067500455	0	0	0.006339320638182248
Lachnospiraceae (OTU 111)	21.30000197425572	7.108603455996729e-4	5	Kruskal-Wallis rank sum test	0.0059775611550487405	0	0	0	0	0	0.006339320638182248
Erysipelotrichaceae (OTU 189)	21.2041529182832	7.41176831340391e-4	5	Kruskal-Wallis rank sum test	5.51774875850653e-4	5.51774875850653e-4	0	0	0	0	0.006525412515099938
Lachnospiraceae (OTU 145)	21.07952693501217	7.825072841941076e-4	5	Kruskal-Wallis rank sum test	5.51774875850653e-4	0.0014713996689350744	1.839249586168843e-4	9.196247930844215e-5	0	0	0.006818992047977222
Lachnospiraceae (OTU 96)	21.035148224814357	7.977665047515964e-4	5	Kruskal-Wallis rank sum test	0	5.51774875850653e-4	0	3.678499172337686e-4	0	0	0.006881743384422862
Lachnospiraceae (OTU 239)	20.813851846483377	8.78342898042725e-4	5	Kruskal-Wallis rank sum test	8.276623137759794e-4	3.678499172337686e-4	1.839249586168843e-4	1.839249586168843e-4	0	0	0.007501048349284871
Lachnospiraceae (OTU 151)	20.698360642608858	9.235252319093682e-4	5	Kruskal-Wallis rank sum test	9.196247930844216e-4	5.51774875850653e-4	3.678499172337686e-4	3.678499172337686e-4	5.51774875850653e-4	0	0.00774380591409665
Ruminococcaceae (OTU 288)	20.694923952598653	9.249042192480776e-4	5	Kruskal-Wallis rank sum test	0	0	0	5.51774875850653e-4	0	3.678499172337686e-4	0.00774380591409665
Clostridium_sensu (OTU 291)	20.53540880503149	9.911909993673659e-4	5	Kruskal-Wallis rank sum test	0	0	0.0010115872723928637	0	0	0	0.008218224402521656
Clostridiales (OTU 188)	20.441320754717	0.0010324597146536471	5	Kruskal-Wallis rank sum test	0	0	0	4.598123965422108e-4	0	0	0.008478082656867449
Ruminococcaceae (OTU 55)	20.0421295290169	0.0012271833494089208	5	Kruskal-Wallis rank sum test	0.007081110906750046	0.0018392495861688431	0.0033106492551039177	0.0014713996689350744	5.51774875850653e-4	1.839249586168843e-4	0.008950243813926803
Lachnospiraceae (OTU 110)	19.95295568927316	0.0012753898350116124	5	Kruskal-Wallis rank sum test	0.0010115872723928637	0.0016553246275519589	3.678499172337686e-4	4.598123965422108e-4	0	0	0.008950243813926803
Bacteroides (OTU 124)	19.800000000000043	0.0013624492925181316	5	Kruskal-Wallis rank sum test	0	0	0	0.00469008644473055	0	0	0.008950243813926803
Butyricicoccus (OTU 131)	20.257549136426118	0.0011180020226308018	5	Kruskal-Wallis rank sum test	1.839249586168843e-4	0.002207099503402612	9.196247930844215e-5	6.437373551590951e-4	0	0	0.008950243813926803
Acetatifactor (OTU 132)	20.212703167017626	0.0011399137065664822	5	Kruskal-Wallis rank sum test	0.002850836858561707	0.0012874747103181902	9.196247930844216e-4	4.598123965422108e-4	0	0	0.008950243813926803
Bilophila (OTU 137)	19.800000000000043	0.0013624492925181316	5	Kruskal-Wallis rank sum test	0	0	0	0.0010115872723928637	0	0	0.008950243813926803
Clostridiales (OTU 138)	19.86338795806388	0.0013256829459377868	5	Kruskal-Wallis rank sum test	0	0	7.356998344675372e-4	6.437373551590951e-4	0	0	0.008950243813926803
Clostridiales (OTU 160)	19.81142003839859	0.001355752187187223	5	Kruskal-Wallis rank sum test	0	0	0	0.0017472871068604009	0	1.839249586168843e-4	0.008950243813926803
Lachnospiraceae (OTU 173)	19.800000000000043	0.0013624492925181316	5	Kruskal-Wallis rank sum test	0	0	0	0.0037704616516461282	0	0	0.008950243813926803
Clostridiales (OTU 187)	19.800000000000043	0.0013624492925181316	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.008950243813926803
Lachnospiraceae (OTU 202)	19.947302902989524	0.0012785076799925552	5	Kruskal-Wallis rank sum test	8.276623137759794e-4	0	3.678499172337686e-4	0	1.839249586168843e-4	0	0.008950243813926803
Clostridiales (OTU 219)	19.800000000000043	0.0013624492925181316	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	0	0	0.008950243813926803
Clostridiales (OTU 229)	19.805352798053566	0.0013593061863291557	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.008950243813926803
Bacteroides (OTU 266)	19.800000000000043	0.0013624492925181316	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.008950243813926803
Ruminococcaceae (OTU 335)	19.800000000000043	0.0013624492925181316	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.008950243813926803
Erysipelotrichaceae (OTU 342)	19.800000000000043	0.0013624492925181316	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.008950243813926803
Bacteroides (OTU 350)	19.800000000000043	0.0013624492925181316	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.008950243813926803
Lachnospiraceae (OTU 355)	19.805352798053566	0.0013593061863291557	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.008950243813926803
Oscillibacter (OTU 361)	19.948434393638188	0.0012778829966950571	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.008950243813926803
Lachnospiraceae (OTU 362)	19.800000000000043	0.0013624492925181316	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.008950243813926803
Firmicutes (OTU 378)	19.82142857142861	0.0013499094596691903	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.008950243813926803
Erysipelotrichaceae (OTU 383)	19.82142857142861	0.0013499094596691903	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.008950243813926803
Asaccharobacter (OTU 385)	20.258777641441288	0.0011174076462169128	5	Kruskal-Wallis rank sum test	0	0	3.678499172337686e-4	0	0	0	0.008950243813926803
Firmicutes (OTU 398)	19.810708491076298	0.0013561685159022942	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.008950243813926803
Bacteroides (OTU 466)	19.805352798053566	0.0013593061863291557	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.008950243813926803
Lachnospiraceae (OTU 470)	19.82142857142861	0.0013499094596691903	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.008950243813926803
Oscillibacter (OTU 40)	19.730782312925157	0.001403742547666767	5	Kruskal-Wallis rank sum test	0.0024829869413279383	0.0027588743792532648	0.010759610079087732	0.0031267242964870333	0.0018392495861688431	1.839249586168843e-4	0.00915111553975129
Lachnospiraceae (OTU 223)	19.706315677364355	0.0014186309772104787	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.009178112534376885
Firmicutes (OTU 256)	19.646531912006655	0.0014556667620614526	5	Kruskal-Wallis rank sum test	3.678499172337686e-4	3.678499172337686e-4	0	4.598123965422108e-4	0	0	0.009346912893236695
Lachnospiraceae (OTU 149)	19.590973650181198	0.0014909360196534707	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.009443368561924792
Lachnospiraceae (OTU 299)	19.588066977532808	0.0014928041637703126	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.009443368561924792
Ruminococcaceae (OTU 180)	19.453242894608316	0.0015820317418624376	5	Kruskal-Wallis rank sum test	0.001103549751701306	0.001103549751701306	0	2.758874379253265e-4	0	0	0.00993422873198913
Ruminococcaceae (OTU 152)	19.429911442554197	0.0015979958514339295	5	Kruskal-Wallis rank sum test	0	0	0	5.51774875850653e-4	0	0	0.009961229614047998
Proteus (OTU 16)	19.36157298458134	0.0016456714817036763	5	Kruskal-Wallis rank sum test	0	0	0	0	0.0025749494206363803	0	0.010184082937499563
Lachnospiraceae (OTU 108)	19.086059267348354	0.00185246255509151	5	Kruskal-Wallis rank sum test	0	0	0	8.276623137759794e-4	0	0	0.011277019362854893
Lachnospiraceae (OTU 215)	19.080058925666137	0.0018572389834337756	5	Kruskal-Wallis rank sum test	9.196247930844215e-5	3.678499172337686e-4	0	1.839249586168843e-4	5.51774875850653e-4	0	0.011277019362854893
Lachnospiraceae (OTU 352)	19.07422236458113	0.00186189663953459	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.011277019362854893
Lachnospiraceae (OTU 278)	19.014220671712415	0.0019104487690452458	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.011489600343412959
Lachnospiraceae (OTU 142)	18.681139380530972	0.002203437204922964	5	Kruskal-Wallis rank sum test	0	0	0	0	0	1.839249586168843e-4	0.01315898862240707
Lachnospiraceae (OTU 83)	18.468783332148174	0.002412792325219228	5	Kruskal-Wallis rank sum test	0	0	0	0.0024829869413279383	0	0	0.014258988350273769
Clostridiales (OTU 199)	18.460809102401996	0.002421022612165921	5	Kruskal-Wallis rank sum test	0	0	0	0	0	1.839249586168843e-4	0.014258988350273769
Butyricicoccus (OTU 292)	18.35790727440804	0.0025297305476438734	5	Kruskal-Wallis rank sum test	0	0	0	6.437373551590951e-4	0	1.839249586168843e-4	0.014696529848216788
Blautia (OTU 307)	18.372129534423536	0.002514425593774276	5	Kruskal-Wallis rank sum test	0	0	2.758874379253265e-4	0	0	1.839249586168843e-4	0.014696529848216788
Clostridium (OTU 211)	18.1395722059229	0.002776473535444394	5	Kruskal-Wallis rank sum test	8.276623137759794e-4	1.839249586168843e-4	0	0	5.51774875850653e-4	1.839249586168843e-4	0.016021002697766976
Ruminococcaceae (OTU 94)	18.114466630874443	0.0028063148715872384	5	Kruskal-Wallis rank sum test	0	0.0014713996689350744	5.51774875850653e-4	0	0	0	0.016072969832415455
Firmicutes (OTU 258)	18.100442362737496	0.002823121164944167	5	Kruskal-Wallis rank sum test	0	0	0	4.598123965422108e-4	0	0	0.016072969832415455
Lactobacillus (OTU 18)	18.065166481504455	0.002865832002190754	5	Kruskal-Wallis rank sum test	0.016369321316902705	0.016921096192753355	0.015357734044509842	0.0013794371896266324	9.196247930844216e-4	5.51774875850653e-4	0.01620808297927751
