otu	statistic	p.value	parameter	method	Schloss	Young	Jackson	Charles River	Taconic	Envigo	p.value.adj
Lachnospiraceae (OTU 25)	21.492511848341316	6.536160646738396e-4	5	Kruskal-Wallis rank sum test	0	0	0	0	0.001029979768254552	0	0.009967644986276053
Lachnospiraceae (OTU 36)	22.108064257028126	4.994008750440854e-4	5	Kruskal-Wallis rank sum test	0	0	0.0013242597020415672	0.0035175648335479125	0.004708478940592239	0	0.009967644986276053
Lachnospiraceae (OTU 141)	21.66901081018253	6.051395958020897e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.0018852308258230641	0	5.254998817625266e-5	0.009967644986276053
Ruminococcaceae (OTU 152)	21.52455022488756	6.445407718904699e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.0012874747103181902	0	0	0.009967644986276053
Clostridium (OTU 154)	21.53100629874025	6.427271005015402e-4	5	Kruskal-Wallis rank sum test	0	4.598123965422108e-4	0	0	0	0	0.009967644986276053
Lachnospiraceae (OTU 169)	21.53100629874025	6.427271005015402e-4	5	Kruskal-Wallis rank sum test	0	0	0	4.828030163693213e-4	0	0	0.009967644986276053
Lachnospiraceae (OTU 170)	21.53100629874025	6.427271005015402e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.0017013058672061799	0	0	0.009967644986276053
Lachnospiraceae (OTU 223)	21.53100629874025	6.427271005015402e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.0015633621482435166	0	0	0.009967644986276053
Erysipelotrichaceae (OTU 234)	21.597191786430823	6.244217359884257e-4	5	Kruskal-Wallis rank sum test	3.0654159769480714e-5	1.1495309913555268e-4	0.0036784991723376862	0	4.0463490895714546e-4	2.627499408812633e-5	0.009967644986276053
Lachnospiraceae (OTU 243)	21.52455022488756	6.445407718904699e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.001195512231009748	0	0	0.009967644986276053
Roseburia (OTU 252)	21.53100629874025	6.427271005015402e-4	5	Kruskal-Wallis rank sum test	0	0	0	3.2186867757954754e-4	0	0	0.009967644986276053
Ruminococcaceae (OTU 335)	21.53100629874025	6.427271005015402e-4	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	0	0	0.009967644986276053
Clostridium (OTU 371)	21.53100629874025	6.427271005015402e-4	5	Kruskal-Wallis rank sum test	0	0	0	2.98878057752437e-4	0	0	0.009967644986276053
Lachnospiraceae (OTU 73)	21.33113988537468	7.012771687250728e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.0036095273128563545	0	4.466748994981476e-4	0.010456821782544975
Lachnospiraceae (OTU 17)	21.003478900585502	8.08834595898259e-4	5	Kruskal-Wallis rank sum test	2.1457911838636504e-4	2.0691557844399486e-4	0.013904726871436453	0.010437741401508185	0.0019496045613389735	6.831498462912845e-4	0.011798435083646345
Pseudoflavonifractor (OTU 251)	20.661200514966243	9.385439228350455e-4	5	Kruskal-Wallis rank sum test	0	6.897185948133162e-5	6.989148427441604e-4	4.5981239654221075e-5	0	1.3137497044063165e-4	0.013399212174942884
Lachnospiraceae (OTU 130)	20.59573275664264	9.655907280671632e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.0025519588008092696	0.0012874747103181902	5.51774875850653e-4	0.013498153719438886
Lachnospiraceae (OTU 44)	20.18947403465399	0.001151429000818119	5	Kruskal-Wallis rank sum test	0.001103549751701306	0.002184108883575501	0	0.0019771933051315064	2.2070995034026116e-4	2.3647494679313697e-4	0.0157675277458971
Lactobacillus (OTU 31)	20.123132611429774	0.0011849501114504163	5	Kruskal-Wallis rank sum test	0.00769419410213966	0.00213812764392128	0	0.002299061982711054	0	0.0066212985102078355	0.015902030495664587
Lachnospiraceae (OTU 93)	19.960024209188372	0.0012715016496416026	5	Kruskal-Wallis rank sum test	0.006100177794126663	0.0013334559499724114	2.942799337870149e-4	0	1.839249586168843e-4	1.0509997635250532e-4	0.016728972684500302
Ruminococcaceae (OTU 568)	19.85306122448983	0.001331605432322506	5	Kruskal-Wallis rank sum test	0	0	0	0	0	1.0509997635250532e-4	0.017182831636315413
Betaproteobacteria (OTU 58)	19.780604796663223	0.0013738979201237008	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0.003047899314222654	0.01739406612081138
Clostridiales (OTU 246)	19.474290406603735	0.001567764892159102	5	Kruskal-Wallis rank sum test	6.130831953896143e-5	2.758874379253265e-4	0	4.368217767151002e-4	0	1.0509997635250532e-4	0.019480930419236247
Lachnospiraceae (OTU 91)	18.794961713085314	0.0020986695393766784	5	Kruskal-Wallis rank sum test	4.598123965422108e-4	2.2990619827110538e-5	0	0.0016093433878977379	0	0	0.025603768380395475
Akkermansia (OTU 4)	18.400721179340348	0.002483931558789686	5	Kruskal-Wallis rank sum test	0.2362822635031574	0.1981101710502115	0.0799705720066213	0.04784347986021703	0.00503954386610263	0.08484195591055992	0.02835720279447042
Lachnospiraceae (OTU 142)	18.391801769735373	0.002493405312777578	5	Kruskal-Wallis rank sum test	3.0654159769480714e-5	0	0	5.51774875850653e-4	0	0.0022596494915788643	0.02835720279447042
Lachnospiraceae (OTU 167)	18.40809080908091	0.0024761305391298926	5	Kruskal-Wallis rank sum test	2.758874379253265e-4	4.5981239654221075e-5	0	0	0	0	0.02835720279447042
Ruminococcaceae (OTU 225)	18.501056622537146	0.002379762044052686	5	Kruskal-Wallis rank sum test	3.0654159769480714e-5	4.5981239654221075e-5	0	2.758874379253265e-4	0	0	0.02835720279447042
Bacteroides (OTU 3)	17.66601756059382	0.003395460330507316	5	Kruskal-Wallis rank sum test	0.3460548096376678	0.47517013058672064	2.207099503402612e-4	0.04611918337318374	1.4713996689350744e-4	0.0335268924564492	0.036241758731965515
Clostridiales (OTU 244)	17.66097560975611	0.0034027284651472842	5	Kruskal-Wallis rank sum test	0	0	0	4.368217767151002e-4	1.839249586168843e-4	0	0.036241758731965515
Firmicutes (OTU 256)	17.69543114543114	0.003353361603720085	5	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	0	2.0691557844399486e-4	0	0	0.036241758731965515
Clostridium (OTU 296)	17.66097560975611	0.0034027284651472842	5	Kruskal-Wallis rank sum test	0	0	1.103549751701306e-4	2.98878057752437e-4	0	0	0.036241758731965515
Clostridiales (OTU 160)	17.49491171506471	0.0036508117733787125	5	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	3.678499172337686e-5	0.0015633621482435166	0	0.0011298247457894321	0.03827647968651744
Lachnospiraceae (OTU 56)	17.454561114520374	0.003713714413602527	5	Kruskal-Wallis rank sum test	3.0654159769480714e-5	0	0	0	0.007982343203972779	0.0017866995979925904	0.0383369595619584
Bacteroides (OTU 12)	16.767153284671554	0.00496323770731288	5	Kruskal-Wallis rank sum test	0	0	0	0.1465652013978297	0	0	0.04012448797116798
Bacteroides (OTU 39)	16.767153284671554	0.00496323770731288	5	Kruskal-Wallis rank sum test	0	0	0	0.023128563546073202	0	0	0.04012448797116798
Bacteroides (OTU 64)	16.767153284671554	0.00496323770731288	5	Kruskal-Wallis rank sum test	0	0	0	0.00986297590583042	0	0	0.04012448797116798
Butyricimonas (OTU 65)	16.767153284671554	0.00496323770731288	5	Kruskal-Wallis rank sum test	0	0	0	0.02043866102630127	0	0	0.04012448797116798
Bacteroides (OTU 124)	16.767153284671554	0.00496323770731288	5	Kruskal-Wallis rank sum test	0	0	0	0.006966157807614493	0	0	0.04012448797116798
Bilophila (OTU 137)	16.767153284671554	0.00496323770731288	5	Kruskal-Wallis rank sum test	0	0	0	0.009725032186867759	0	0	0.04012448797116798
Lachnospiraceae (OTU 206)	17.052195121951172	0.004401863900176621	5	Kruskal-Wallis rank sum test	0	0	0	4.138311568879897e-4	3.678499172337686e-4	0	0.04012448797116798
Lachnospiraceae (OTU 269)	16.767153284671554	0.00496323770731288	5	Kruskal-Wallis rank sum test	0	0	0	7.586904542946478e-4	0	0	0.04012448797116798
Lachnospiraceae (OTU 278)	16.791666666666686	0.0049123331967109865	5	Kruskal-Wallis rank sum test	0	0	0	1.3794371896266324e-4	0	0	0.04012448797116798
Ruminococcaceae (OTU 288)	16.77327491785325	0.0049504774799517485	5	Kruskal-Wallis rank sum test	0	0	0	3.448592974066581e-4	0	0	0.04012448797116798
Lachnospiraceae (OTU 317)	16.791666666666686	0.0049123331967109865	5	Kruskal-Wallis rank sum test	0	0	0	1.1495309913555268e-4	0	0	0.04012448797116798
Bacteria (OTU 319)	16.77327491785325	0.0049504774799517485	5	Kruskal-Wallis rank sum test	0	0	0	7.356998344675372e-4	0	0	0.04012448797116798
Ruminococcaceae (OTU 381)	16.791666666666686	0.0049123331967109865	5	Kruskal-Wallis rank sum test	0	0	0	1.3794371896266324e-4	0	0	0.04012448797116798
Erysipelotrichaceae (OTU 383)	16.791666666666686	0.0049123331967109865	5	Kruskal-Wallis rank sum test	0	0	0	1.6093433878977377e-4	0	0	0.04012448797116798
Ruminococcaceae (OTU 430)	16.791666666666686	0.0049123331967109865	5	Kruskal-Wallis rank sum test	0	0	0	2.0691557844399486e-4	0	0	0.04012448797116798
Clostridiales (OTU 431)	16.77327491785325	0.0049504774799517485	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.04012448797116798
Bacteroides (OTU 466)	16.791666666666686	0.0049123331967109865	5	Kruskal-Wallis rank sum test	0	0	0	1.1495309913555268e-4	0	0	0.04012448797116798
Oxalobacteraceae (OTU 489)	16.77327491785325	0.0049504774799517485	5	Kruskal-Wallis rank sum test	0	0	0	3.2186867757954754e-4	0	0	0.04012448797116798
Lachnospiraceae (OTU 145)	16.52741397021057	0.005489013425680741	5	Kruskal-Wallis rank sum test	0	1.149530991355527e-4	0	3.9084053706087916e-4	0	0	0.043846762007521155
Lachnospiraceae (OTU 82)	16.185540562378808	0.0063338360370768	5	Kruskal-Wallis rank sum test	0	0	0	0.0015173809085892956	0	6.043248640269056e-4	0.050000046833865094
Lachnospiraceae (OTU 216)	15.907742519155574	0.007112469205084671	5	Kruskal-Wallis rank sum test	0.001072895591931825	3.9084053706087916e-4	0	0	0	2.627499408812633e-5	0.054855940650710505
Lachnospiraceae (OTU 352)	15.92939156679208	0.0070485822784451474	5	Kruskal-Wallis rank sum test	0	0	0	2.299061982711054e-4	0	3.9412491132189494e-4	0.054855940650710505
Olsenella (OTU 320)	15.813562091503293	0.007397019849627671	5	Kruskal-Wallis rank sum test	1.532707988474036e-4	2.2990619827110538e-5	3.678499172337686e-5	0	0	0	0.05640227635341099
Lachnospiraceae (OTU 35)	15.664885694054545	0.007868908850009942	5	Kruskal-Wallis rank sum test	0.009564097848077983	0.01020783520323708	0	5.977561155048741e-4	0.002906014346146772	0.0031267242964870333	0.059326267846704174
Alistipes (OTU 161)	15.534320557491249	0.008307362804102374	5	Kruskal-Wallis rank sum test	0	0	0	0.0013104653301453007	0	0.0018655245802569696	0.06193600490614103
Lachnospiraceae (OTU 183)	15.47343438769817	0.008519860501882718	5	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	0	0.0010805591318741954	1.103549751701306e-4	2.8902493496938965e-4	0.06282226809630004
Blautia (OTU 69)	15.44408759124081	0.008624161069097717	5	Kruskal-Wallis rank sum test	0	0	0	0	0.00573845870884679	0.010641372605691164	0.06290013127570183
Lachnospiraceae (OTU 249)	15.38469846984702	0.00883904422960034	5	Kruskal-Wallis rank sum test	0	0	0	4.5981239654221075e-5	7.72484826190914e-4	0	0.06377417933399815
Clostridium (OTU 128)	15.027100645916752	0.010247166536357506	5	Kruskal-Wallis rank sum test	0	6.897185948133162e-4	3.678499172337686e-5	0.0011265403715284164	3.678499172337686e-5	7.882498226437898e-5	0.07314732708399879
Lachnospiraceae (OTU 38)	14.721974522293017	0.011618760529400184	5	Kruskal-Wallis rank sum test	0	0.0014713996689350744	0	0.0023680338421923856	0.006363803568144197	0	0.08206514016028972
Clostridiales (OTU 123)	14.633424182223175	0.01204905481027881	5	Kruskal-Wallis rank sum test	9.196247930844215e-5	8.506529336030899e-4	9.931947765311753e-4	0.0017013058672061799	0.0015081846606584514	1.3137497044063165e-4	0.0842178726843446
Lachnospiraceae (OTU 45)	14.565886699507402	0.012387575437696316	5	Kruskal-Wallis rank sum test	0	0	0	0.001402427809453743	0	7.094248403794109e-4	0.0848169705989207
Lachnospiraceae (OTU 221)	14.57391983342007	0.012346833216622569	5	Kruskal-Wallis rank sum test	1.839249586168843e-4	1.3794371896266324e-4	0	2.2990619827110538e-5	7.356998344675372e-5	0	0.0848169705989207
Alistipes (OTU 53)	14.448747461069752	0.012996670768785131	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0.03481436716676739	0.08549770672406688
Alistipes (OTU 144)	14.448747461069752	0.012996670768785131	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0.007698573267821015	0.08549770672406688
Clostridium (OTU 403)	14.45559845559847	0.012960263105918522	5	Kruskal-Wallis rank sum test	0	0	0	0	0	1.8392495861688433e-4	0.08549770672406688
Ruminococcaceae (OTU 585)	14.45559845559847	0.012960263105918522	5	Kruskal-Wallis rank sum test	0	0	0	0	0	1.3137497044063165e-4	0.08549770672406688
Enterobacteriaceae (OTU 1)	14.382349392939155	0.01335469001365048	5	Kruskal-Wallis rank sum test	0.04579731469560419	0.08662865550855252	0.1106492551039176	0.014231193672981424	0.0037152841640610635	0.10483722641162406	0.08699997086562596
Lachnospiraceae (OTU 72)	14.073298383346671	0.015150458022530965	5	Kruskal-Wallis rank sum test	0.0027895285390227456	0.002299061982711054	1.839249586168843e-4	0.0016783152473790694	0.009784807798418244	3.415749231456423e-4	0.09346381348890048
Prevotellaceae (OTU 101)	13.967567567567713	0.01581674894505342	5	Kruskal-Wallis rank sum test	0	0	0	0	7.356998344675372e-5	0	0.09346381348890048
Anaeroplasma (OTU 158)	13.957894736842242	0.015879097969798292	5	Kruskal-Wallis rank sum test	0	0	0	0	0.007761633253632518	0	0.09346381348890048
Ruminococcaceae (OTU 236)	14.011890087313766	0.015534064837629221	5	Kruskal-Wallis rank sum test	0	0	0	3.448592974066581e-4	1.839249586168843e-4	0	0.09346381348890048
Lachnospiraceae (OTU 273)	13.957894736842242	0.015879097969798292	5	Kruskal-Wallis rank sum test	0	0	0	0	1.839249586168843e-4	0	0.09346381348890048
Clostridium (OTU 329)	13.957894736842242	0.015879097969798292	5	Kruskal-Wallis rank sum test	0	0	0	0	0.001618539635828582	0	0.09346381348890048
Lachnospiraceae (OTU 397)	13.967567567567713	0.01581674894505342	5	Kruskal-Wallis rank sum test	0	0	0	0	7.356998344675372e-5	0	0.09346381348890048
Erysipelotrichaceae (OTU 415)	13.957894736842242	0.015879097969798292	5	Kruskal-Wallis rank sum test	0	0	0	0	4.0463490895714546e-4	0	0.09346381348890048
Firmicutes (OTU 461)	13.957894736842242	0.015879097969798292	5	Kruskal-Wallis rank sum test	0	0	0	0	1.4713996689350744e-4	0	0.09346381348890048
Anaerofustis (OTU 475)	13.957894736842242	0.015879097969798292	5	Kruskal-Wallis rank sum test	0	0	0	0	1.4713996689350744e-4	0	0.09346381348890048
Turicibacter (OTU 588)	13.957894736842242	0.015879097969798292	5	Kruskal-Wallis rank sum test	0	0	2.57494942063638e-4	0	0	0	0.09346381348890048
Asaccharobacter (OTU 385)	13.929866526694626	0.0160611043166263	5	Kruskal-Wallis rank sum test	0	0	0	3.2186867757954754e-4	3.678499172337686e-5	0	0.0937130521430978
Lachnospiraceae (OTU 121)	13.839330334832603	0.016662874150098986	5	Kruskal-Wallis rank sum test	3.0654159769480714e-5	0	0	0.0060695236343571825	0	0	0.09638610823031396
Ruminococcaceae (OTU 118)	13.720054370015124	0.017488942929141615	5	Kruskal-Wallis rank sum test	1.839249586168843e-4	6.897185948133162e-5	0	0.0013794371896266322	2.942799337870149e-4	6.305998581150319e-4	0.10029983508935063
Bacteroides (OTU 224)	13.67316341829085	0.017824388728280367	5	Kruskal-Wallis rank sum test	0	0	0	0.0014713996689350744	0	2.1019995270501064e-4	0.10135732912437395
Ruminococcaceae (OTU 37)	13.606867882221076	0.018309247317020976	5	Kruskal-Wallis rank sum test	3.065415976948072e-4	0	7.356998344675372e-5	0.0015863527680706271	0.003935994114401324	1.3137497044063165e-4	0.1023792079143423
Oscillibacter (OTU 40)	13.610749324354504	0.01828051326428368	5	Kruskal-Wallis rank sum test	4.2915823677273007e-4	1.6093433878977377e-4	3.3106492551039174e-4	0.0018162589663417326	0.0032002942799337873	2.627499408812633e-5	0.1023792079143423
Lachnospiraceae (OTU 109)	13.524175575724277	0.01893184974447367	5	Kruskal-Wallis rank sum test	0	0	0	0.004046349089571455	0	7.094248403794109e-4	0.104985712219354
Bacteroidetes (OTU 59)	13.337438423645317	0.020413684980926775	5	Kruskal-Wallis rank sum test	0	0	0	0.010414750781681074	0	0.0012874747103181902	0.1113624603431046
Acetatifactor (OTU 237)	13.353454561049874	0.02028233801872908	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	2.627499408812633e-5	0.1113624603431046
Ruminococcaceae (OTU 283)	13.216759880686071	0.02142999322488875	5	Kruskal-Wallis rank sum test	0	0	2.942799337870149e-4	1.3794371896266324e-4	0	5.254998817625266e-5	0.1159639149508093
Clostridiales (OTU 277)	13.129746550689923	0.022192770618338534	5	Kruskal-Wallis rank sum test	0	0	0	2.299061982711054e-4	1.4713996689350744e-4	0	0.1189471413251207
Clostridiales (OTU 360)	13.113747987117545	0.022335826836013723	5	Kruskal-Wallis rank sum test	1.2261663907792286e-4	2.528968180982159e-4	0	3.6784991723376866e-4	0	0	0.1189471413251207
Lachnospiraceae (OTU 110)	13.010809337332207	0.023277683214402635	5	Kruskal-Wallis rank sum test	2.4523327815584577e-4	5.747654956777635e-4	5.51774875850653e-4	0.0014254184292808534	7.356998344675372e-5	1.57649964528758e-4	0.11948758846325873
Bacteria (OTU 129)	13.005457271364364	0.02332768120519656	5	Kruskal-Wallis rank sum test	0	0	0	0.001448409049107964	0.0021335295199558578	0	0.11948758846325873
Lachnospiraceae (OTU 177)	13.022695146992916	0.023167015724259173	5	Kruskal-Wallis rank sum test	2.758874379253265e-4	6.207467353319846e-4	0	4.5981239654221075e-5	0	1.0509997635250532e-4	0.11948758846325873
Acetatifactor (OTU 231)	13.015261527873397	0.023236170055530702	5	Kruskal-Wallis rank sum test	0	2.528968180982159e-4	0	3.678499172337686e-4	3.678499172337686e-4	0	0.11948758846325873
Lachnospiraceae (OTU 355)	13.017825006427275	0.023212299882980233	5	Kruskal-Wallis rank sum test	0	0	0	3.2186867757954754e-4	0	7.8824982264379e-5	0.11948758846325873
Bacteroides (OTU 11)	12.667999176998418	0.026696780104978342	5	Kruskal-Wallis rank sum test	3.0654159769480714e-5	0	0	0.11221721537612654	3.678499172337686e-5	0.0157649964528758	0.13570863220030657
Lachnospiraceae (OTU 98)	12.555550531313612	0.02791949811216743	5	Kruskal-Wallis rank sum test	0	0	0	8.736435534302004e-4	0.002059959536509104	5.254998817625266e-5	0.13980584502436078
Lachnospiraceae (OTU 176)	12.559881746693666	0.027871426219855323	5	Kruskal-Wallis rank sum test	0	2.0691557844399486e-4	0	4.138311568879897e-4	1.103549751701306e-4	6.568748522031583e-4	0.13980584502436078
Lactobacillus (OTU 6)	12.233755912003367	0.03172143756614099	5	Kruskal-Wallis rank sum test	0.023174544785727422	0.07446661762001104	0.02471951443810925	0.049291888909324996	0.12540003678499173	0.07441078325757376	0.14285291682470205
Lachnospiraceae (OTU 90)	12.25337837837835	0.031476108811778154	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	0	0	0.14285291682470205
Lachnospiraceae (OTU 108)	12.422745808790205	0.029432573196773	5	Kruskal-Wallis rank sum test	0	0	3.678499172337686e-5	2.758874379253265e-4	0.01357366194592606	0	0.14285291682470205
Eisenbergiella (OTU 164)	12.25337837837835	0.031476108811778154	5	Kruskal-Wallis rank sum test	0	0	0	1.3794371896266324e-4	0	0	0.14285291682470205
Clostridium (OTU 172)	12.247571090047368	0.03154852486821665	5	Kruskal-Wallis rank sum test	0	0	0	0.006207467353319845	0	0	0.14285291682470205
Erysipelotrichaceae (OTU 189)	12.239583333333345	0.03164839077934865	5	Kruskal-Wallis rank sum test	9.196247930844215e-5	6.897185948133162e-5	0	0	0	0	0.14285291682470205
Lachnospiraceae (OTU 197)	12.29907679751343	0.03091176540893401	5	Kruskal-Wallis rank sum test	1.532707988474036e-4	3.2186867757954754e-4	0.002869229354423395	4.138311568879897e-4	0.0014713996689350744	5.254998817625266e-5	0.14285291682470205
Bacteroides (OTU 266)	12.247571090047368	0.03154852486821665	5	Kruskal-Wallis rank sum test	0	0	0	7.586904542946478e-4	0	0	0.14285291682470205
Lachnospiraceae (OTU 299)	12.247571090047368	0.03154852486821665	5	Kruskal-Wallis rank sum test	0	0	0	1.3794371896266324e-4	0	0	0.14285291682470205
Clostridiales (OTU 310)	12.247571090047368	0.03154852486821665	5	Kruskal-Wallis rank sum test	0	0	0	4.1383115688798966e-4	0	0	0.14285291682470205
Lachnospiraceae (OTU 334)	12.247571090047368	0.03154852486821665	5	Kruskal-Wallis rank sum test	0	0	0	2.528968180982159e-4	0	0	0.14285291682470205
Lachnospiraceae (OTU 392)	12.247571090047368	0.03154852486821665	5	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.14285291682470205
Ruminococcaceae (OTU 448)	12.25337837837835	0.031476108811778154	5	Kruskal-Wallis rank sum test	0	0	0	1.3794371896266324e-4	0	0	0.14285291682470205
Ruminococcaceae (OTU 535)	12.25337837837835	0.031476108811778154	5	Kruskal-Wallis rank sum test	0	0	0	4.368217767151002e-4	0	0	0.14285291682470205
