otu	statistic	p.value	parameter	method	Schloss	Young	Jackson	Charles River	Taconic	Envigo	p.value.adj
Lachnospiraceae (OTU 110)	10.273441335297013	0.0678479389404847	5	Kruskal-Wallis rank sum test	0	6.437373551590951e-4	0	0.002299061982711054	0	0	0.3011245335995207
Lachnospiraceae (OTU 120)	10.474420529801332	0.0628560307144219	5	Kruskal-Wallis rank sum test	0	0	0	5.51774875850653e-4	0	0.0073569983446753725	0.3011245335995207
Lachnospiraceae (OTU 121)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	0.0021151370240941694	0	0	0.3011245335995207
Clostridium (OTU 128)	8.502809917355368	0.13061576256634816	5	Kruskal-Wallis rank sum test	0	5.51774875850653e-4	0	0.005609711237814972	0	3.678499172337686e-5	0.3011245335995207
Lachnospiraceae (OTU 136)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.3011245335995207
Bilophila (OTU 137)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Porphyromonadaceae (OTU 139)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Lachnospiraceae (OTU 141)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	4.598123965422108e-4	0	0	0.3011245335995207
Lachnospiraceae (OTU 142)	9.57159533073931	0.0883248184519358	5	Kruskal-Wallis rank sum test	0	0	0	0.0022070995034026114	0	0.002648519404083134	0.3011245335995207
Lachnospiraceae (OTU 146)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.3011245335995207
Eisenbergiella (OTU 164)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.3011245335995207
Lachnospiraceae (OTU 165)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	4.598123965422108e-4	0	0	0.3011245335995207
Lachnospiraceae (OTU 169)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	0	0	0.3011245335995207
Lachnospiraceae (OTU 170)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Clostridiales (OTU 171)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	7.356998344675372e-4	0	0	0.3011245335995207
Clostridium (OTU 172)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.3011245335995207
Lachnospiraceae (OTU 173)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.3011245335995207
Deltaproteobacteria (OTU 174)	8.753545232273824	0.11930749567144332	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0.002133529519955858	0.3011245335995207
Lachnospiraceae (OTU 175)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	0.013058672061798787	0	0	0.3011245335995207
Ruminococcaceae (OTU 180)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Lachnospiraceae (OTU 193)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	0.008184660658451352	0	0	0.3011245335995207
Lachnospiraceae (OTU 197)	8.7046856465006	0.12143904022777317	5	Kruskal-Wallis rank sum test	1.8392495861688433e-4	0.0010422414321623445	1.839249586168843e-4	9.196247930844215e-5	0	3.678499172337686e-5	0.3011245335995207
Lachnospiraceae (OTU 198)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	0.0014713996689350744	0	0	0.3011245335995207
Lachnospiraceae (OTU 215)	8.844444444444438	0.1154319361518111	5	Kruskal-Wallis rank sum test	0	2.758874379253265e-4	0	3.678499172337686e-4	0	0	0.3011245335995207
Clostridium (OTU 226)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.3011245335995207
Acetatifactor (OTU 231)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	0.004046349089571455	0	0	0.3011245335995207
Erysipelotrichaceae (OTU 234)	8.128571428571433	0.14929070612708162	5	Kruskal-Wallis rank sum test	6.130831953896143e-5	2.1457911838636504e-4	0	0	0	3.678499172337686e-5	0.3011245335995207
Ruminococcaceae (OTU 236)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.3011245335995207
Lachnospiraceae (OTU 243)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	5.51774875850653e-4	0	0	0.3011245335995207
Clostridiales (OTU 244)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Firmicutes (OTU 256)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	0	0	0.3011245335995207
Firmicutes (OTU 259)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Lachnospiraceae (OTU 264)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	0.011403347434246827	0	0	0.3011245335995207
Dorea (OTU 267)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.3011245335995207
Lachnospiraceae (OTU 269)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	6.437373551590951e-4	0	0	0.3011245335995207
Lachnospiraceae (OTU 278)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Clostridiales (OTU 284)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Lachnospiraceae (OTU 294)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	0.0015633621482435166	0	0	0.3011245335995207
Lachnospiraceae (OTU 299)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	8.276623137759794e-4	0	0	0.3011245335995207
Firmicutes (OTU 304)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Clostridium (OTU 306)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Blautia (OTU 307)	8.350000000000012	0.13797220995424908	5	Kruskal-Wallis rank sum test	0	0	1.839249586168843e-4	0	0	2.942799337870149e-4	0.3011245335995207
Clostridiales (OTU 310)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	0	0	0.3011245335995207
Lachnospiraceae (OTU 332)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Lachnospiraceae (OTU 334)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.3011245335995207
Erysipelotrichaceae (OTU 342)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.3011245335995207
Bacteroides (OTU 350)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	0.001195512231009748	0	0	0.3011245335995207
Lachnospiraceae (OTU 355)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Clostridiales (OTU 360)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Bacteroides (OTU 372)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Ruminococcaceae (OTU 381)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	5.51774875850653e-4	0	0	0.3011245335995207
Erysipelotrichaceae (OTU 383)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.3011245335995207
Parabacteroides (OTU 386)	8.753545232273824	0.11930749567144332	5	Kruskal-Wallis rank sum test	0	0	0	0	0	3.678499172337686e-4	0.3011245335995207
Lachnospiraceae (OTU 402)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.3011245335995207
Proteobacteria (OTU 407)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	7.356998344675372e-4	0	0	0.3011245335995207
Clostridiales (OTU 408)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Lachnospiraceae (OTU 411)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Bacteroides (OTU 419)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	0.0010115872723928637	0	0	0.3011245335995207
Acetatifactor (OTU 422)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	5.51774875850653e-4	0	0	0.3011245335995207
Lachnospiraceae (OTU 428)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	7.356998344675372e-4	0	0	0.3011245335995207
Subdoligranulum (OTU 429)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Ruminococcaceae (OTU 448)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.3011245335995207
Bacteroides (OTU 450)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.3011245335995207
Firmicutes (OTU 461)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Lachnospiraceae (OTU 463)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Lachnospiraceae (OTU 481)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	6.437373551590951e-4	0	0	0.3011245335995207
Oxalobacteraceae (OTU 489)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.3011245335995207
Coriobacteriaceae (OTU 506)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Bacteria (OTU 509)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Ruminococcaceae (OTU 535)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.3011245335995207
Lachnospiraceae (OTU 587)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Lachnospiraceae (OTU 606)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Bacteria (OTU 611)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	4.598123965422108e-4	0	0	0.3011245335995207
Ruminococcaceae (OTU 619)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Lachnospiraceae (OTU 629)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.3011245335995207
Bacteroides (OTU 637)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.3011245335995207
Lachnospiraceae (OTU 642)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.3011245335995207
Porphyromonadaceae (OTU 654)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Ruminococcaceae (OTU 691)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Lachnospiraceae (OTU 701)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Lachnospiraceae (OTU 707)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Lachnospiraceae (OTU 762)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Bacteroides (OTU 771)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
Ruminococcaceae (OTU 876)	8	0.15623562757772233	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.3011245335995207
