otu	statistic	p.value	parameter	method	-1	0	1	p.value.adj
Otu0384	4.20000000000001	0.1224564282529813	2	Kruskal-Wallis rank sum test	2.1019995270501064e-4	0	0	0.2797540160089029
Otu0423	4.20000000000001	0.1224564282529813	2	Kruskal-Wallis rank sum test	1.57649964528758e-4	0	0	0.2797540160089029
Otu0442	4.210526315789484	0.12181361383661926	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.2797540160089029
Otu0444	4.210526315789484	0.12181361383661926	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.2797540160089029
Otu0456	4.20000000000001	0.1224564282529813	2	Kruskal-Wallis rank sum test	1.5764996452875796e-4	0	0	0.2797540160089029
Otu0463	4.20000000000001	0.1224564282529813	2	Kruskal-Wallis rank sum test	1.0509997635250532e-4	0	0	0.2797540160089029
Otu0480	4.20000000000001	0.1224564282529813	2	Kruskal-Wallis rank sum test	2.8902493496938965e-4	0	0	0.2797540160089029
Otu0482	4.70657972732661	0.09505592620857355	2	Kruskal-Wallis rank sum test	0.0011298247457894321	3.0654159769480714e-5	0	0.2797540160089029
Otu0491	4.210526315789484	0.12181361383661926	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.2797540160089029
Otu0498	4.210526315789484	0.12181361383661926	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.2797540160089029
Otu0518	4.210526315789484	0.12181361383661926	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.2797540160089029
Otu0530	4.20000000000001	0.1224564282529813	2	Kruskal-Wallis rank sum test	7.882498226437898e-5	0	0	0.2797540160089029
Otu0543	4.210526315789484	0.12181361383661926	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.2797540160089029
Otu0547	4.20000000000001	0.1224564282529813	2	Kruskal-Wallis rank sum test	2.8902493496938965e-4	0	0	0.2797540160089029
Otu0550	4.210526315789484	0.12181361383661926	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.2797540160089029
Otu0579	4.20000000000001	0.1224564282529813	2	Kruskal-Wallis rank sum test	7.882498226437898e-5	0	0	0.2797540160089029
Otu0593	4.210526315789484	0.12181361383661926	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.2797540160089029
Otu0598	4.20000000000001	0.1224564282529813	2	Kruskal-Wallis rank sum test	4.203999054100213e-4	0	0	0.2797540160089029
Otu0605	4.20000000000001	0.1224564282529813	2	Kruskal-Wallis rank sum test	7.882498226437898e-5	0	0	0.2797540160089029
Otu0633	4.20000000000001	0.1224564282529813	2	Kruskal-Wallis rank sum test	2.627499408812633e-4	0	0	0.2797540160089029
Otu0671	4.20000000000001	0.1224564282529813	2	Kruskal-Wallis rank sum test	2.3647494679313697e-4	0	0	0.2797540160089029
Otu0694	4.210526315789484	0.12181361383661926	2	Kruskal-Wallis rank sum test	1.0509997635250532e-4	0	0	0.2797540160089029
Otu0721	4.20000000000001	0.1224564282529813	2	Kruskal-Wallis rank sum test	7.882498226437898e-5	0	0	0.2797540160089029
Otu0722	4.20000000000001	0.1224564282529813	2	Kruskal-Wallis rank sum test	7.882498226437898e-5	0	0	0.2797540160089029
Otu0753	4.20000000000001	0.1224564282529813	2	Kruskal-Wallis rank sum test	7.882498226437898e-5	0	0	0.2797540160089029
Otu0786	4.20000000000001	0.1224564282529813	2	Kruskal-Wallis rank sum test	7.882498226437898e-5	0	0	0.2797540160089029
Otu0860	4.210526315789484	0.12181361383661926	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.2797540160089029
Otu0871	4.210526315789484	0.12181361383661926	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.2797540160089029
Otu0901	4.20000000000001	0.1224564282529813	2	Kruskal-Wallis rank sum test	7.882498226437898e-5	0	0	0.2797540160089029
Otu0907	4.20000000000001	0.1224564282529813	2	Kruskal-Wallis rank sum test	7.882498226437898e-5	0	0	0.2797540160089029
Otu1056	4.20000000000001	0.1224564282529813	2	Kruskal-Wallis rank sum test	1.3137497044063165e-4	0	0	0.2797540160089029
Otu1501	4.210526315789484	0.12181361383661926	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.2797540160089029
Otu1506	4.210526315789484	0.12181361383661926	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.2797540160089029
Otu1884	4.210526315789484	0.12181361383661926	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.2797540160089029
Otu0001	4.181566970091024	0.12359026674890819	2	Kruskal-Wallis rank sum test	0.17168081137181743	0.44739746183557105	0.2611274599963215	0.2811678568537661
Otu0113	4.131807419100248	0.12670373543775734	2	Kruskal-Wallis rank sum test	7.619748285556635e-4	0	1.149530991355527e-4	0.28705493588803116
Otu0058	4.094525976840674	0.12908773514139285	2	Kruskal-Wallis rank sum test	0.0062534485929740665	0.03454723806020477	0.03535957329409601	0.29124753465785325
Otu0049	4.062558204507344	0.13116763698080314	2	Kruskal-Wallis rank sum test	0.0026800493969888857	0.027956593709766414	0.0029198087180430385	0.29472234482106385
Otu0352	4.007352941176474	0.1348386405537539	2	Kruskal-Wallis rank sum test	7.882498226437898e-5	0	2.2990619827110538e-5	0.30172908910799034
Otu0097	3.9574688796680526	0.13824408285321996	2	Kruskal-Wallis rank sum test	2.8902493496938965e-4	0	9.196247930844215e-5	0.30683442779617115
Otu0369	3.9574688796680526	0.13824408285321996	2	Kruskal-Wallis rank sum test	1.57649964528758e-4	0	4.5981239654221075e-5	0.30683442779617115
Otu0076	3.8982927185174336	0.14239557438293837	2	Kruskal-Wallis rank sum test	5.780498699387793e-4	0	0.0016323340077248481	0.3147691644254427
Otu0010	3.6920006652253536	0.15786732204640633	2	Kruskal-Wallis rank sum test	0.011797472345568723	0	4.5981239654221075e-5	0.34756273321507203
Otu0443	3.5240071132187336	0.17170050728313513	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	1.6093433878977377e-4	0.3764999075365132
Otu0403	3.5157960017510552	0.17240688232416754	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	1.2261663907792286e-4	5.51774875850653e-4	0.37653663099598195
Otu0039	3.421052631578963	0.18077062514096015	2	Kruskal-Wallis rank sum test	0	0	4.5981239654221075e-5	0.3856954891173992
Otu0549	3.421052631578963	0.18077062514096015	2	Kruskal-Wallis rank sum test	0	0	4.5981239654221075e-5	0.3856954891173992
Otu0585	3.412500000000015	0.18154531264317142	2	Kruskal-Wallis rank sum test	0	0	1.149530991355527e-4	0.3856954891173992
Otu0648	3.412500000000015	0.18154531264317142	2	Kruskal-Wallis rank sum test	0	0	6.897185948133162e-5	0.3856954891173992
Otu0824	3.421052631578963	0.18077062514096015	2	Kruskal-Wallis rank sum test	0	0	4.5981239654221075e-5	0.3856954891173992
Otu0852	3.421052631578963	0.18077062514096015	2	Kruskal-Wallis rank sum test	0	0	4.5981239654221075e-5	0.3856954891173992
Otu0879	3.421052631578963	0.18077062514096015	2	Kruskal-Wallis rank sum test	0	0	4.5981239654221075e-5	0.3856954891173992
Otu0002	2.1509763325620046	0.34113118590516306	2	Kruskal-Wallis rank sum test	7.882498226437898e-5	2.758874379253265e-4	0.010046900864447306	0.4228677365886574
Otu0006	2.6035868893011838	0.27204346037736615	2	Kruskal-Wallis rank sum test	0.03021624320134528	0.27177978051621604	0.07858193856906383	0.4228677365886574
Otu0011	2.635569436900241	0.26772773783546233	2	Kruskal-Wallis rank sum test	0.009117422948579836	2.14579118386365e-4	9.196247930844215e-5	0.4228677365886574
Otu0017	2.1954887218045323	0.3336227681747129	2	Kruskal-Wallis rank sum test	0.0010247247694369268	0	4.5981239654221075e-5	0.4228677365886574
Otu0018	2.895338917325892	0.2351176013670246	2	Kruskal-Wallis rank sum test	0.008118973173231035	0.026546502360370303	0.0025519588008092696	0.4228677365886574
Otu0027	2.32797497817864	0.31223864707339877	2	Kruskal-Wallis rank sum test	0.003258099266927665	0.0016859787873214395	0.004322236527496782	0.4228677365886574
Otu0032	2.500000000000019	0.28650479686018737	2	Kruskal-Wallis rank sum test	0	3.0654159769480714e-5	0	0.4228677365886574
Otu0033	2.323930447835857	0.3128707153039154	2	Kruskal-Wallis rank sum test	0.0011823747339656848	0	2.2990619827110538e-5	0.4228677365886574
Otu0036	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0043	2.6990881458966625	0.25935848224176555	2	Kruskal-Wallis rank sum test	4.729498935862739e-4	6.130831953896143e-5	0.013380540739378334	0.4228677365886574
Otu0051	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0	0.4228677365886574
Otu0059	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	0.002417299456107622	0	0	0.4228677365886574
Otu0069	2.0687390542907145	0.3554504121307536	2	Kruskal-Wallis rank sum test	0.010615097611603038	0	0.0014943902887621851	0.4228677365886574
Otu0075	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0085	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0087	2.9062032263429374	0.23384386891660094	2	Kruskal-Wallis rank sum test	0.006831498462912845	3.0654159769480714e-5	2.2990619827110538e-5	0.4228677365886574
Otu0096	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	9.721747812606742e-4	0	0	0.4228677365886574
Otu0103	2.323930447835857	0.3128707153039154	2	Kruskal-Wallis rank sum test	3.15299929057516e-4	0	2.2990619827110538e-5	0.4228677365886574
Otu0115	2.3744710053757134	0.30506344650269257	2	Kruskal-Wallis rank sum test	7.882498226437898e-5	8.276623137759794e-4	0.0015173809085892956	0.4228677365886574
Otu0135	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0142	2.1954887218045323	0.3336227681747129	2	Kruskal-Wallis rank sum test	7.882498226437898e-5	0	2.2990619827110538e-5	0.4228677365886574
Otu0149	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	7.8824982264379e-5	0	0	0.4228677365886574
Otu0155	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	1.57649964528758e-4	0	0	0.4228677365886574
Otu0159	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	1.3137497044063165e-4	0	0	0.4228677365886574
Otu0162	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0173	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0179	2.0687390542907145	0.3554504121307536	2	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	6.897185948133162e-5	0.4228677365886574
Otu0180	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0185	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	7.8824982264379e-5	0	0	0.4228677365886574
Otu0187	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0188	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0189	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0196	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	7.8824982264379e-5	0	0	0.4228677365886574
Otu0199	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	7.8824982264379e-5	0	0	0.4228677365886574
Otu0203	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0218	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.1019995270501064e-4	0	0	0.4228677365886574
Otu0220	2.6535380507343276	0.26533316257512335	2	Kruskal-Wallis rank sum test	7.882498226437898e-5	0	2.299061982711054e-4	0.4228677365886574
Otu0227	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0229	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	7.356998344675372e-4	0	0	0.4228677365886574
Otu0230	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0234	3.1143384047948492	0.21073176663614346	2	Kruskal-Wallis rank sum test	0	6.130831953896143e-5	1.3794371896266324e-4	0.4228677365886574
Otu0241	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	7.8824982264379e-5	0	0	0.4228677365886574
Otu0248	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	1.0509997635250532e-4	0	0	0.4228677365886574
Otu0251	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0262	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0265	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0267	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0271	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0272	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0273	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0275	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0277	2.323930447835857	0.3128707153039154	2	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	2.2990619827110538e-5	0.4228677365886574
Otu0294	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	4.992248876744003e-4	0	0	0.4228677365886574
Otu0299	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0300	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0302	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	1.0509997635250532e-4	0	0	0.4228677365886574
Otu0305	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0308	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	3.678499172337686e-4	0	0	0.4228677365886574
Otu0321	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.8902493496938965e-4	0	0	0.4228677365886574
Otu0323	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	7.8824982264379e-5	0	0	0.4228677365886574
Otu0325	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0335	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0342	2.323930447835857	0.3128707153039154	2	Kruskal-Wallis rank sum test	1.3137497044063165e-4	0	2.2990619827110538e-5	0.4228677365886574
Otu0344	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0345	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0348	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0365	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0366	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0367	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0370	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0380	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	7.8824982264379e-5	0	0	0.4228677365886574
Otu0386	2.5226592383169693	0.283277125294813	2	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	1.839249586168843e-4	0.4228677365886574
Otu0389	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0399	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	0.001418849680758822	0	0	0.4228677365886574
Otu0400	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0405	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	1.0509997635250532e-4	0	0	0.4228677365886574
Otu0406	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0408	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0414	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0418	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0422	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0424	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0426	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0427	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0434	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0439	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	1.0509997635250532e-4	0	0	0.4228677365886574
Otu0445	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0447	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0452	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0454	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0458	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	1.57649964528758e-4	0	0	0.4228677365886574
Otu0467	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0468	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0470	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0476	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0477	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0483	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0488	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0494	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0495	3.093149540517967	0.21297621838964031	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	1.2261663907792289e-4	0	0.4228677365886574
Otu0497	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0499	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0500	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0524	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0526	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0537	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	1.3137497044063165e-4	0	0	0.4228677365886574
Otu0539	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	7.8824982264379e-5	0	0	0.4228677365886574
Otu0544	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0545	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0546	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0552	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0557	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0561	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0564	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0565	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0568	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0573	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0577	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0578	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0606	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0612	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0613	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0619	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0627	2.500000000000019	0.28650479686018737	2	Kruskal-Wallis rank sum test	0	3.0654159769480714e-5	0	0.4228677365886574
Otu0635	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0636	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0658	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0666	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0667	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0669	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0679	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	1.3137497044063165e-4	0	0	0.4228677365886574
Otu0693	2.500000000000019	0.28650479686018737	2	Kruskal-Wallis rank sum test	0	3.0654159769480714e-5	0	0.4228677365886574
Otu0695	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0704	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.1019995270501064e-4	0	0	0.4228677365886574
Otu0706	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0717	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0730	2.500000000000019	0.28650479686018737	2	Kruskal-Wallis rank sum test	0	3.0654159769480714e-5	0	0.4228677365886574
Otu0731	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	1.3137497044063165e-4	0	0	0.4228677365886574
Otu0737	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0767	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0776	2.500000000000019	0.28650479686018737	2	Kruskal-Wallis rank sum test	0	6.130831953896143e-5	0	0.4228677365886574
Otu0790	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0807	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0808	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0809	2.500000000000019	0.28650479686018737	2	Kruskal-Wallis rank sum test	0	3.0654159769480714e-5	0	0.4228677365886574
Otu0840	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0842	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	1.0509997635250532e-4	0	0	0.4228677365886574
Otu0845	2.500000000000019	0.28650479686018737	2	Kruskal-Wallis rank sum test	0	3.0654159769480714e-5	0	0.4228677365886574
Otu0851	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0.4228677365886574
Otu0854	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0862	2.500000000000019	0.28650479686018737	2	Kruskal-Wallis rank sum test	0	3.0654159769480714e-5	0	0.4228677365886574
Otu0863	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0865	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0885	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0889	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
Otu0890	1.9999999999999527	0.367879441171451	2	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0.4228677365886574
