otu	statistic	p.value	parameter	method	Schloss	Young	Jackson	Charles River	Taconic	Envigo	p.value.adj
Escherichia/Shigella (OTU 610)	11.193235294117674	0.047680483882118874	5	Kruskal-Wallis rank sum test	0	0	6.897185948133162e-5	7.356998344675372e-5	0	0	0.33027457128101856
Acetatifactor (OTU 231)	10.830900473933704	0.054837746990581714	5	Kruskal-Wallis rank sum test	0	0	0	4.414199006805223e-4	3.678499172337686e-5	0	0.370807622507743
Bacteroides (OTU 3)	10.468690226130851	0.06299347096807004	5	Kruskal-Wallis rank sum test	6.568748522031582e-4	1.1495309913555268e-4	0	0	3.3106492551039174e-4	3.0654159769480714e-5	0.39649851304879685
Lachnospiraceae (OTU 9)	9.052882599580707	0.10697334907879913	5	Kruskal-Wallis rank sum test	2.627499408812633e-5	6.897185948133162e-5	9.196247930844215e-5	3.678499172337686e-5	0.004487768990251977	3.0654159769480714e-5	0.39649851304879685
Porphyromonadaceae (OTU 22)	7.554918085517013	0.18253108022840456	5	Kruskal-Wallis rank sum test	2.627499408812633e-5	1.6093433878977377e-4	0	0	3.678499172337686e-5	0	0.39649851304879685
Lachnospiraceae (OTU 27)	9.352387152777801	0.09580756258123417	5	Kruskal-Wallis rank sum test	0	0	2.2990619827110538e-5	7.356998344675372e-5	1.1035497517013058e-4	0.0016859787873214395	0.39649851304879685
Porphyromonadaceae (OTU 29)	7.392361111111098	0.19305657245405689	5	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	0	7.356998344675372e-5	7.356998344675372e-5	0	0.39649851304879685
Lachnospiraceae (OTU 35)	9.5799227799228035	0.08805147348255683	5	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0	0	2.942799337870149e-4	0	0.39649851304879685
Lachnospiraceae (OTU 36)	7.374205914567411	0.19426412156192718	5	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	2.2990619827110538e-5	0	6.621298510207836e-4	0	0.39649851304879685
Lachnospiraceae (OTU 38)	7.241567460317435	0.2032855903751159	5	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	2.2990619827110538e-5	0	0.00246459444546625	0	0.39649851304879685
Lachnospiraceae (OTU 45)	9.764439178515024	0.08219162483619995	5	Kruskal-Wallis rank sum test	0	0	0	6.621298510207835e-4	0	0.019925203850162467	0.39649851304879685
Lachnospiraceae (OTU 50)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Clostridiales (OTU 51)	9.508329383886325	0.09042719075286149	5	Kruskal-Wallis rank sum test	0	4.5981239654221075e-5	0	0	0.001029979768254552	0	0.39649851304879685
Ruminococcaceae (OTU 60)	10.251051051051043	0.06842642729644123	5	Kruskal-Wallis rank sum test	0	0	0	0	5.517748758506528e-4	6.130831953896143e-5	0.39649851304879685
Clostridium (OTU 61)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Lachnospiraceae (OTU 67)	7.552054223149049	0.18271210726481624	5	Kruskal-Wallis rank sum test	5.254998817625266e-5	2.2990619827110538e-5	0	0	4.0463490895714546e-4	0	0.39649851304879685
Lachnospiraceae (OTU 68)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	2.207099503402612e-4	0	0.39649851304879685
Bacteria (OTU 75)	8.965019496100787	0.1104675733999549	5	Kruskal-Wallis rank sum test	0.012559447174124385	1.149530991355527e-4	0	0	0	0	0.39649851304879685
Lachnospiraceae (OTU 76)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	5.885598675740298e-4	0	0.39649851304879685
Oscillibacter (OTU 77)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Lachnospiraceae (OTU 82)	9.133732227488096	0.1038474556848354	5	Kruskal-Wallis rank sum test	0	0	6.897185948133162e-5	1.1035497517013058e-4	0	0	0.39649851304879685
Lachnospiraceae (OTU 89)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	7.356998344675372e-5	0	0.39649851304879685
Anaeroplasma (OTU 92)	9.389961389961456	0.09448490360572732	5	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	0	0	0	0.39649851304879685
Ruminococcaceae (OTU 94)	8.753151312530962	0.11932454441762069	5	Kruskal-Wallis rank sum test	0	6.437373551590951e-4	0.002184108883575501	0	0.008239838146036417	3.0654159769480714e-5	0.39649851304879685
Pseudoflavonifractor (OTU 95)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Lachnospiraceae (OTU 96)	7.062500000000014	0.2160334505909296	5	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	2.2990619827110538e-5	0	0.015964686407945558	0	0.39649851304879685
Lachnospiraceae (OTU 105)	9.764439178515024	0.08219162483619995	5	Kruskal-Wallis rank sum test	0	0	0	0	1.4713996689350744e-4	0.0011955122310097481	0.39649851304879685
Lachnospiraceae (OTU 106)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Lachnospiraceae (OTU 107)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	7.356998344675372e-5	0	0.39649851304879685
Lachnospiraceae (OTU 108)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	4.0463490895714546e-4	0	0.39649851304879685
Lachnospiraceae (OTU 113)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Lachnospiraceae (OTU 116)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	7.356998344675372e-5	0	0.39649851304879685
Lachnospiraceae (OTU 117)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Ruminococcaceae (OTU 118)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	2.942799337870149e-4	0	0.39649851304879685
Clostridium (OTU 128)	10.535545023696683	0.06140733629891146	5	Kruskal-Wallis rank sum test	0	0	0	5.14989884127276e-4	2.207099503402612e-4	0	0.39649851304879685
Bacteria (OTU 129)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	0.0026117344123597576	0	0.39649851304879685
Lachnospiraceae (OTU 134)	9.383458646616603	0.09471260066415545	5	Kruskal-Wallis rank sum test	1.0509997635250532e-4	0	0	0	0	0	0.39649851304879685
Porphyromonadaceae (OTU 139)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.39649851304879685
Lachnospiraceae (OTU 141)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-4	0	0.39649851304879685
Firmicutes (OTU 147)	10.126472579553178	0.07172999566600685	5	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0	0.0017288946109987125	0	0.39649851304879685
Lachnospiraceae (OTU 149)	9.906338862559215	0.07793301053319424	5	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	0	2.57494942063638e-4	0	0	0.39649851304879685
Rhodospirillaceae (OTU 150)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.39649851304879685
Bacteria (OTU 155)	9.709009009008966	0.08391292779261748	5	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	0	0	1.839249586168843e-4	0	0.39649851304879685
Alistipes (OTU 161)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	7.356998344675372e-5	0	0	0.39649851304879685
Ruminococcus (OTU 162)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	7.356998344675372e-5	0	0.39649851304879685
Lachnospiraceae (OTU 168)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	0.009085892955674085	0	0.39649851304879685
Clostridiales (OTU 171)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	0.0014346146772116976	0	0.39649851304879685
Clostridium (OTU 172)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.39649851304879685
Lachnospiraceae (OTU 175)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	1.103549751701306e-4	0	0.39649851304879685
Lachnospiraceae (OTU 176)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	7.356998344675372e-5	0	0.39649851304879685
Ruminococcaceae (OTU 180)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	5.885598675740298e-4	0	0.39649851304879685
Clostridiales (OTU 187)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Firmicutes (OTU 196)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	7.356998344675372e-5	0	0.39649851304879685
Clostridiales (OTU 199)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	1.4713996689350744e-4	0	0.39649851304879685
Lachnospiraceae (OTU 200)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	0.0016185396358285818	0	0.39649851304879685
Lachnospiraceae (OTU 202)	10.126472579553178	0.07172999566600685	5	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0	0.0017656796027220893	0	0.39649851304879685
Lachnospiraceae (OTU 203)	9.941312741312712	0.07691530467717753	5	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0	5.14989884127276e-4	0	0.39649851304879685
Lachnospiraceae (OTU 204)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Lachnospiraceae (OTU 205)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	6.253448592974067e-4	0	0.39649851304879685
Lachnospiraceae (OTU 206)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	1.103549751701306e-4	0	0.39649851304879685
Clostridium (OTU 211)	8.271484439186283	0.14189466963204653	5	Kruskal-Wallis rank sum test	1.0509997635250532e-4	1.6093433878977377e-4	0	0	1.4713996689350744e-4	9.196247930844216e-5	0.39649851304879685
Romboutsia (OTU 212)	9.906338862559215	0.07793301053319424	5	Kruskal-Wallis rank sum test	0	0	4.5981239654221075e-5	6.253448592974067e-4	0	0	0.39649851304879685
Lachnospiraceae (OTU 218)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	2.207099503402612e-4	0	0	0.39649851304879685
Lachnospiraceae (OTU 221)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Lachnospiraceae (OTU 239)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	1.103549751701306e-4	0	0.39649851304879685
Lachnospiraceae (OTU 249)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-4	0	0.39649851304879685
Lachnospiraceae (OTU 250)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	1.103549751701306e-4	0	0.39649851304879685
Firmicutes (OTU 256)	7.959459459459423	0.1584840945882284	5	Kruskal-Wallis rank sum test	0	4.5981239654221075e-5	0	0	0	0	0.39649851304879685
Dorea (OTU 267)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	4.782048924038992e-4	0	0.39649851304879685
Lachnospiraceae (OTU 272)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	7.356998344675372e-5	0	0.39649851304879685
Clostridiales (OTU 277)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Lachnospiraceae (OTU 281)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.39649851304879685
Bacteria (OTU 286)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Bacteroidales (OTU 289)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	2.207099503402612e-4	0	0.39649851304879685
Lachnospiraceae (OTU 290)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	1.4713996689350744e-4	0	0.39649851304879685
Clostridium_sensu (OTU 291)	9.853387509130817	0.07949764398537797	5	Kruskal-Wallis rank sum test	0	0	1.1495309913555268e-4	3.678499172337686e-5	0	0	0.39649851304879685
Coriobacteriaceae (OTU 293)	7.959459459459423	0.1584840945882284	5	Kruskal-Wallis rank sum test	0	4.5981239654221075e-5	0	0	0	0	0.39649851304879685
Lachnospiraceae (OTU 297)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Clostridiales (OTU 305)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Blautia (OTU 307)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Porphyromonadaceae (OTU 311)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.39649851304879685
Lachnospiraceae (OTU 328)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	7.356998344675372e-5	0	0.39649851304879685
Bacteria (OTU 330)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	1.839249586168843e-4	0	0.39649851304879685
Lachnospiraceae (OTU 344)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.39649851304879685
Firmicutes (OTU 345)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	5.51774875850653e-4	0	0.39649851304879685
Lachnospiraceae (OTU 349)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Lachnospiraceae (OTU 373)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Coriobacteriaceae (OTU 379)	6.928414958535397	0.22601885344692127	5	Kruskal-Wallis rank sum test	5.254998817625266e-5	1.3794371896266324e-4	0	0	0	0	0.39649851304879685
Erysipelotrichaceae (OTU 389)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	7.356998344675372e-5	0	0.39649851304879685
Acetatifactor (OTU 401)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Acetatifactor (OTU 405)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Firmicutes (OTU 410)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Lachnospiraceae (OTU 411)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	7.356998344675372e-5	0	0.39649851304879685
Ruminococcaceae (OTU 414)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Erysipelotrichaceae (OTU 415)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	7.356998344675372e-5	0	0.39649851304879685
Lachnospiraceae (OTU 417)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.39649851304879685
Ruminococcaceae (OTU 430)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.39649851304879685
Lachnospiraceae (OTU 433)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.39649851304879685
Ruminococcaceae (OTU 436)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Lachnospiraceae (OTU 505)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Ruminococcaceae (OTU 520)	8.709383886255855	0.12123258738705893	5	Kruskal-Wallis rank sum test	0	0	0	1.4713996689350744e-4	0	2.4523327815584577e-4	0.39649851304879685
Lachnospiraceae (OTU 531)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.39649851304879685
Lachnospiraceae (OTU 537)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	7.356998344675372e-5	0	0.39649851304879685
Firmicutes (OTU 584)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	1.103549751701306e-4	0	0	0.39649851304879685
Lachnospiraceae (OTU 601)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Lactobacillales (OTU 603)	7.953947368421011	0.15879200813402075	5	Kruskal-Wallis rank sum test	0	1.149530991355527e-4	0	0	0	0	0.39649851304879685
Anaeroplasma (OTU 641)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	7.356998344675372e-5	0	0.39649851304879685
Ruminococcaceae (OTU 691)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Bacteria (OTU 718)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Bacteria (OTU 726)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Clostridium (OTU 733)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.39649851304879685
Ruminococcaceae (OTU 810)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Enhydrobacter (OTU 818)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.39649851304879685
Paracoccus (OTU 853)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.39649851304879685
Parasutterella (OTU 949)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.39649851304879685
Bacteroides (OTU 997)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.39649851304879685
Ruminococcaceae (OTU 1031)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.39649851304879685
Firmicutes (OTU 1058)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.39649851304879685
Lactobacillus (OTU 1062)	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.39649851304879685
