otu	statistic	p.value	parameter	method	-1	0	1	2	3	4	5	6	7	8	9	p.value.adj
Otu1139	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu1161	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0	0	0	0	0	0.005637708171559817
Otu1162	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	1.839249586168843e-4	0	0.005637708171559817
Otu1188	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu1241	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0	0	0	0	0	0.005637708171559817
Otu1305	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu1339	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu1353	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu1382	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu1390	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu1585	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0	0	0	0	0	0.005637708171559817
Otu1709	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu1762	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu1795	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu1851	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu1903	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0	0	0	0	0	0.005637708171559817
Otu1913	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu1928	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu1948	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu2040	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0	0	0	0	0	0.005637708171559817
Otu2209	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu2233	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu2287	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu2336	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu2443	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0	0	0	0	0	0.005637708171559817
Otu2597	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu2599	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0	0	0	0	0	0.005637708171559817
Otu2800	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0	0	0	0	0	0.005637708171559817
Otu2895	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0	0	0	0	0	0.005637708171559817
Otu2914	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0	0	0	0	0	0.005637708171559817
Otu2946	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu3010	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu3012	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu3129	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu3163	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu3436	33.00000000000011	2.723858344876435e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	9.196247930844215e-5	0	0.005637708171559817
Otu0148	32.657962244917684	3.108728824798554e-4	10	Kruskal-Wallis rank sum test	0.004383544847035743	0	2.528968180982159e-4	0.0013794371896266324	0.002253080743056833	0.0031529992905751595	0.002597940040463491	0.005018523870832129	0.0028639743556057697	8.276623137759794e-4	0.004414199006805224	0.006223214554828216
Otu0013	32.42764541759663	3.3973559295904187e-4	10	Kruskal-Wallis rank sum test	0.012261663907792288	0	0.0015863527680706271	0.00469008644473055	0.010805591318741953	0.022517669933524265	0.013771381276439213	0.01594892141149268	0.01797209595627841	0.030255655692477467	0.040302556556924773	0.006677348654340442
Otu0341	31.93457943925232	4.106136874925418e-4	10	Kruskal-Wallis rank sum test	4.598123965422108e-4	0	0	0	0	0	0	0	0	0	0	0.007652989589300649
Otu0563	31.953846153846136	4.0759082460253143e-4	10	Kruskal-Wallis rank sum test	9.196247930844215e-5	0	0	0	0	0	0	0	0	0	0	0.007652989589300649
Otu0567	31.953846153846136	4.0759082460253143e-4	10	Kruskal-Wallis rank sum test	9.196247930844215e-5	0	0	0	0	0	0	0	0	0	0	0.007652989589300649
Otu0241	31.84054718397898	4.256841434435864e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	5.254998817625266e-5	1.0509997635250532e-4	8.276623137759794e-4	5.747654956777635e-4	0.007799399306144353
Otu0050	31.741018076542964	4.42224216344119e-4	10	Kruskal-Wallis rank sum test	0.0031267242964870333	0	5.97756115504874e-4	6.437373551590951e-4	0.001402427809453743	0.006384823563414698	0.008161670038624242	0.008854673007698573	0.005465198770330277	9.196247930844214e-4	0.0029657899576972595	0.007967406297799877
Otu0107	31.640842117782917	4.595052152618002e-4	10	Kruskal-Wallis rank sum test	9.80933112623383e-4	0	4.5981239654221075e-5	0	0	4.7294989358627395e-4	0.0010345778922199742	0.0012611997162300637	0.0010509997635250532	0.001195512231009748	0.001448409049107964	0.008143035044229608
Otu0019	31.041501061979375	5.775370595166703e-4	10	Kruskal-Wallis rank sum test	0.004046349089571455	0.009931947765311753	0.012575869045429464	0.009472135368769542	0.007517932683465146	0.014976746630232008	0.0383943351112746	0.052444888199900154	0.032108042775690376	0.10263012690822144	0.02563454110722825	0.009828067420414584
Otu0055	31.021872503736354	5.818652311808819e-4	10	Kruskal-Wallis rank sum test	0.002728220219483784	0	3.448592974066581e-4	9.196247930844216e-4	7.127092146404267e-4	0.001996899550697601	0.002184108883575501	0.001970624556609475	0.001996899550697601	0.002942799337870149	0.0017472871068604009	0.009828067420414584
Otu0079	31.043846214032126	5.770220498942053e-4	10	Kruskal-Wallis rank sum test	0.0022377536631720926	0	0	1.839249586168843e-4	1.839249586168843e-4	0.006910323445177225	0.007379988964502483	0.0032318242728395386	0.005202448829449013	0.0010115872723928637	0.011932131690270369	0.009828067420414584
Otu0068	30.903848575855122	6.08564970408128e-4	10	Kruskal-Wallis rank sum test	0.0038624241309545703	0	6.897185948133162e-5	0.001195512231009748	4.368217767151002e-4	0.001523949657111327	0.004483170866286555	0.0021019995270501065	9.196247930844216e-4	0.0015633621482435166	0.0019771933051315064	0.010120903584787483
Otu0066	30.69979211551073	6.575726798499419e-4	10	Kruskal-Wallis rank sum test	0.0023603703022500155	3.678499172337686e-5	6.897185948133162e-4	0.0068052234688247195	0.0016093433878977376	0.00286397435560577	0.0012874747103181902	0.0022596494915788643	0.0027588743792532648	0.0037704616516461282	0.0026669118999448223	0.01077024343814829
Otu0272	30.654909977199495	6.688572866045792e-4	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	7.882498226437898e-5	1.3137497044063165e-4	0.002850836858561707	2.0691557844399486e-4	0.010791563086858956
Otu0084	30.37395635945622	7.439085327268786e-4	10	Kruskal-Wallis rank sum test	0.001869903745938324	0	2.9887805775243704e-4	3.678499172337686e-4	4.1383115688798966e-4	0.0012086497280538113	0.001149530991355527	0.002627499408812633	0.0017341496098163378	0.0020231745447857274	0.0021151370240941694	0.011825957704084643
Otu0063	29.841088101778407	9.094332971423827e-4	10	Kruskal-Wallis rank sum test	6.130831953896144e-4	0	1.3794371896266324e-4	0.001103549751701306	0.0016093433878977376	0.0029165243437820226	0.004782048924038993	0.001681599621640085	8.145248167319162e-4	0.0010115872723928637	0.001195512231009748	0.014247788321897329
Otu0126	29.665233882279296	9.71545860616225e-4	10	Kruskal-Wallis rank sum test	4.904665563116914e-4	0	0	0	1.3794371896266324e-4	4.466748994981476e-4	4.368217767151002e-4	8.407998108200425e-4	8.933497989962952e-4	0.0069891484274416035	0.0013104653301453007	0.01500344393323056
Otu0118	29.609301640765153	9.921526352493026e-4	10	Kruskal-Wallis rank sum test	9.502789528539022e-4	0	4.8280301636932134e-4	0.004414199006805224	0.0013794371896266322	0.0022859244856669905	0.0017013058672061799	0.001523949657111327	0.0012086497280538113	0.006069523634357182	0.002207099503402612	0.015105873221190086
Otu0009	29.21767027889166	0.0011488276538999165	10	Kruskal-Wallis rank sum test	0.011280730795168904	3.678499172337686e-5	0.0033566304947581387	0.029611918337318376	0.015610630862608057	0.025381644289130034	0.019358101894427073	0.017630521033132767	0.01095667253474868	0.016553246275519587	0.01402427809453743	0.017248370748136246
Otu0179	28.89858284760805	0.0012940254591903594	10	Kruskal-Wallis rank sum test	9.196247930844216e-5	0	2.2990619827110538e-5	0	9.196247930844215e-5	3.415749231456423e-4	2.98878057752437e-4	4.466748994981476e-4	2.3647494679313697e-4	6.437373551590951e-4	1.1495309913555268e-4	0.01900179290214791
Otu0443	28.884619923225053	0.0013007702819231685	10	Kruskal-Wallis rank sum test	0	4.414199006805223e-4	2.299061982711054e-4	2.758874379253265e-4	2.2990619827110538e-5	5.254998817625266e-5	0	0	0	1.839249586168843e-4	0	0.01900179290214791
Otu0091	28.76613857780204	0.001359393442246964	10	Kruskal-Wallis rank sum test	0.0031267242964870333	0	1.3794371896266324e-4	0.001103549751701306	0.0016093433878977379	0.003100449302398907	0.0035175648335479125	0.003284374261015791	0.003573399195985181	0.0061614861136656245	0.003195696155968365	0.01959339081425291
Otu0304	28.32612635428349	0.001600392394081735	10	Kruskal-Wallis rank sum test	0.0019005579057078045	0	0	9.196247930844215e-5	3.448592974066581e-4	0.0021282745211382327	0	2.627499408812633e-5	0	0	8.736435534302004e-4	0.0225627866230289
Otu0413	28.279845808085668	0.0016280271568883018	10	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0	0	0	2.3647494679313697e-4	6.897185948133162e-5	7.882498226437898e-5	2.3647494679313697e-4	9.196247930844216e-4	3.2186867757954754e-4	0.0225627866230289
Otu0676	28.289746543778875	0.0016220766600388323	10	Kruskal-Wallis rank sum test	0	0	0	0	0	2.627499408812633e-5	2.2990619827110538e-5	0	5.254998817625266e-5	1.839249586168843e-4	0	0.0225627866230289
Otu0105	28.067522148447885	0.0017608505078634316	10	Kruskal-Wallis rank sum test	0.001072895591931825	0	6.897185948133162e-5	0.0019312120654772851	7.586904542946478e-4	0.0023384744738432434	0.0018162589663417326	0.0014976746630232008	0.0020757245329619802	0.001195512231009748	0.0019542026853043956	0.02409467593671354
Otu0306	27.80709636792491	0.001938147507597094	10	Kruskal-Wallis rank sum test	1.2261663907792289e-4	0	0	9.196247930844215e-5	9.196247930844215e-5	1.0509997635250532e-4	3.2186867757954754e-4	2.3647494679313695e-4	1.3137497044063165e-4	4.598123965422107e-4	2.758874379253265e-4	0.025550456776981204
Otu0379	27.823438466295617	0.001926531107251908	10	Kruskal-Wallis rank sum test	0	0	1.1495309913555268e-4	0	2.2990619827110538e-5	0	2.2990619827110538e-5	0	0	1.839249586168843e-4	0	0.025550456776981204
Otu0437	27.815761157369238	0.0019319799226686734	10	Kruskal-Wallis rank sum test	0	0	0	0	0	2.627499408812633e-5	0	2.627499408812633e-5	0	4.598123965422107e-4	1.6093433878977377e-4	0.025550456776981204
Otu0028	27.190328596107275	0.0024296987166641587	10	Kruskal-Wallis rank sum test	0.0016859787873214395	3.678499172337686e-5	0.005333823799889645	0.013978296854883207	0.004529152105940776	0.008197798155495414	0.00558672061798786	0.0032318242728395386	0.002469849444283875	0.004414199006805224	0.002437005701673717	0.031644630273662114
Otu0480	27.096780052712507	0.002514073675626744	10	Kruskal-Wallis rank sum test	4.598123965422108e-4	0	0	0	0	0	2.2990619827110538e-5	1.0509997635250532e-4	2.1019995270501064e-4	0	1.839249586168843e-4	0.03235373384943464
Otu0117	26.54171924029163	0.003076019938614058	10	Kruskal-Wallis rank sum test	5.211207160811722e-4	0	2.528968180982159e-4	9.196247930844215e-5	2.98878057752437e-4	7.619748285556635e-4	0.001195512231009748	8.933497989962952e-4	6.305998581150319e-4	7.356998344675372e-4	4.598123965422108e-4	0.03866485527490462
Otu0256	26.546343056520158	0.003070873061781051	10	Kruskal-Wallis rank sum test	0.001072895591931825	0	1.1495309913555268e-4	3.678499172337686e-4	2.0691557844399486e-4	4.203999054100213e-4	7.816810741217583e-4	0.0011298247457894321	6.043248640269056e-4	4.598123965422107e-4	6.667279749862057e-4	0.03866485527490462
Otu0044	26.197287647653887	0.003483712419755108	10	Kruskal-Wallis rank sum test	0.0019925203850162465	1.103549751701306e-4	9.196247930844216e-4	0.012231009748022808	0.0019771933051315064	0.003100449302398907	0.004874011403347434	0.002233374497490738	6.305998581150319e-4	7.356998344675372e-4	6.437373551590951e-4	0.04328612788224451
Otu0051	26.05758917597059	0.0036634988998228844	10	Kruskal-Wallis rank sum test	3.065415976948072e-4	0	1.1495309913555268e-4	0	0.0013564465697995219	7.09424840379411e-4	0.0023680338421923856	0.002154549515226359	8.933497989962952e-4	0.0013794371896266324	0.0012414934706639692	0.04412643400733667
Otu0288	26.085429198309797	0.0036269715334453054	10	Kruskal-Wallis rank sum test	7.66353994237018e-4	0	6.897185948133162e-5	0	3.448592974066581e-4	4.992248876744003e-4	6.897185948133162e-4	7.094248403794109e-4	4.466748994981476e-4	5.51774875850653e-4	5.057936361964318e-4	0.04412643400733667
Otu0449	26.049785425081343	0.0036738011661982426	10	Kruskal-Wallis rank sum test	0.001072895591931825	0	0	0	0	0	4.5981239654221075e-5	0	2.627499408812633e-5	0	2.528968180982159e-4	0.04412643400733667
Otu0194	25.973161297838978	0.0037764506015200467	10	Kruskal-Wallis rank sum test	0.003341303414873398	0	3.9084053706087916e-4	3.678499172337686e-4	0.0021151370240941694	0.0018392495861688431	0.0018392495861688431	0.0015764996452875797	0.001523949657111327	0.0031267242964870333	0.003333639874931028	0.04486091318948539
Otu0578	25.75402254735585	0.00408548307985568	10	Kruskal-Wallis rank sum test	3.065415976948072e-4	0	0	0	0	5.254998817625266e-5	2.2990619827110538e-5	2.627499408812633e-5	0	0	0	0.04800442618830424
Otu0070	25.655132601122023	0.00423277354083859	10	Kruskal-Wallis rank sum test	0.0010115872723928637	3.678499172337686e-5	0.001448409049107964	0.0013794371896266322	8.966341732573109e-4	0.001523949657111327	0.001402427809453743	0.0018392495861688431	0.0018917995743450958	0.0069891484274416035	0.002850836858561707	0.049200303200500166
Otu0032	25.55810756944029	0.004382240017930706	10	Kruskal-Wallis rank sum test	0.021672490957022866	0	0.007816810741217584	0.039911716019863895	0.023128563546073202	0.0276412937807089	0.0388311568879897	0.01731522110407525	0.027168343887122623	0.016461283796211146	0.03237079271657164	0.05039576020620312
Otu0499	25.323868318412053	0.004764276213949291	10	Kruskal-Wallis rank sum test	0	1.4713996689350744e-4	4.1383115688798966e-4	9.196247930844215e-5	4.5981239654221075e-5	7.882498226437898e-5	2.2990619827110538e-5	7.882498226437898e-5	0	0	2.2990619827110538e-5	0.0542124482871493
Otu0095	24.96829810516774	0.005405920545564235	10	Kruskal-Wallis rank sum test	0.0030041076574091104	0	1.839249586168843e-4	0.0018392495861688431	8.736435534302004e-4	0.0019180745684332222	0.001103549751701306	0.0013925746866706955	0.002706324391077012	0.0012874747103181902	0.0017013058672061799	0.06087291780994727
Otu0336	24.934128051880396	0.00547177214379936	10	Kruskal-Wallis rank sum test	1.532707988474036e-4	0	2.2990619827110538e-5	2.758874379253265e-4	1.149530991355527e-4	1.5764996452875796e-4	4.368217767151002e-4	7.356998344675372e-4	3.15299929057516e-4	2.758874379253265e-4	3.448592974066581e-4	0.0609792338912073
Otu0036	24.900716016057576	0.005536906016648773	10	Kruskal-Wallis rank sum test	0.0013794371896266324	0	3.678499172337686e-4	1.839249586168843e-4	0.0035175648335479125	0.005570298746682782	0.011150450616148612	0.008250348143671668	0.0037310491605139387	0.011679234872172154	0.008644473054993563	0.06107546330609514
Otu0108	24.716376281554325	0.0059098316316899225	10	Kruskal-Wallis rank sum test	0.002728220219483784	0	0	0	2.758874379253265e-4	3.678499172337686e-4	0.0015173809085892956	0.002180824509314485	0.0010772747576131795	0.0017472871068604009	0.0020231745447857274	0.0645305857965334
Otu0103	24.680345166310733	0.005985481930041679	10	Kruskal-Wallis rank sum test	5.211207160811722e-4	0	2.758874379253265e-4	4.598123965422108e-4	1.3794371896266324e-4	2.3647494679313695e-4	6.667279749862056e-4	0.0011560997398775586	6.305998581150319e-4	0.005149898841272761	0.0013104653301453007	0.06470305966375055
Otu0138	24.24520039893648	0.006975485157943295	10	Kruskal-Wallis rank sum test	0.0016859787873214395	0	6.897185948133162e-5	0	4.598123965422108e-4	3.415749231456423e-4	0.0010805591318741952	0.0017078746157282115	3.1529992905751593e-4	0.0010115872723928637	0.001195512231009748	0.07465841045283862
Otu0061	24.07822382266547	0.007395446202520272	10	Kruskal-Wallis rank sum test	0.0010422414321623445	0	1.3794371896266324e-4	0.0015633621482435166	0.002804855618907486	0.004782048924038993	0.0015173809085892956	0.0022596494915788643	0.0018129745920807167	0.0017472871068604009	0.0031037336766599226	0.07837722887180798
Otu0332	24.04370512723816	0.007485225351408753	10	Kruskal-Wallis rank sum test	6.743915149285758e-4	0	0	9.196247930844215e-5	6.897185948133162e-5	1.3137497044063165e-4	9.196247930844215e-5	5.254998817625266e-5	1.839249586168843e-4	9.196247930844215e-5	1.6093433878977377e-4	0.07855853014439672
Otu0412	23.77751965339464	0.008213332618263266	10	Kruskal-Wallis rank sum test	6.437373551590951e-4	0	0	0	0	0	0	2.3647494679313697e-4	6.30599858115032e-4	0	1.839249586168843e-4	0.08537127461867876
Otu0236	23.722902350270992	0.008370858414030222	10	Kruskal-Wallis rank sum test	5.211207160811722e-4	0	2.528968180982159e-4	2.758874379253265e-4	3.448592974066581e-4	4.466748994981476e-4	6.897185948133162e-4	8.407998108200425e-4	7.882498226437899e-4	7.356998344675372e-4	2.0691557844399486e-4	0.0861799804339683
Otu0217	23.680187728351275	0.008496057238735437	10	Kruskal-Wallis rank sum test	2.758874379253265e-4	0	0	0	1.149530991355527e-4	7.882498226437898e-5	6.897185948133162e-5	4.466748994981476e-4	2.627499408812633e-4	0.005793636196431856	4.8280301636932134e-4	0.0866437535384246
Otu0206	23.616735615730466	0.008685337661144349	10	Kruskal-Wallis rank sum test	8.889706333149408e-4	0	2.299061982711054e-4	8.276623137759793e-4	4.138311568879897e-4	8.145248167319162e-4	0.0016093433878977376	0.0013400246984944428	6.30599858115032e-4	0.0019312120654772853	0.0012185028508368584	0.08715165420097279
Otu0619	23.609523809523782	0.008707103287423738	10	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0	2.627499408812633e-5	0	9.196247930844215e-5	0	0.08715165420097279
Otu0110	23.291684820825335	0.009719645514411832	10	Kruskal-Wallis rank sum test	9.196247930844216e-4	0	4.8280301636932134e-4	0.002299061982711054	0.0014254184292808534	0.002312199479755117	0.0012414934706639692	0.0013137497044063166	9.721747812606742e-4	0.0014713996689350744	7.586904542946477e-4	0.0963939156062311
Otu0380	22.99239153794803	0.010774697345448262	10	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0	0	0	2.627499408812633e-5	6.897185948133162e-5	1.3137497044063165e-4	5.254998817625266e-5	7.356998344675372e-4	2.2990619827110538e-5	0.10588588936754156
Otu0003	22.934154242186466	0.010992252724591313	10	Kruskal-Wallis rank sum test	0.1018944270737539	0	0.012231009748022806	0.01958800809269818	0.04611918337318374	0.043353740245408445	0.02609435350377046	0.018760345778922202	0.019863895530623506	0.0019312120654772851	0.02689902519771933	0.10609486781502865
Otu0409	22.938026499009972	0.01097765881059276	10	Kruskal-Wallis rank sum test	6.130831953896143e-5	0	0	0	0	2.627499408812633e-5	1.6093433878977377e-4	6.568748522031582e-4	1.57649964528758e-4	0.0025749494206363803	3.4485929740665804e-4	0.10609486781502865
Otu0073	22.783641702424255	0.011573989017537544	10	Kruskal-Wallis rank sum test	0.0023910244620194963	4.414199006805223e-4	0.0012644840904910797	0.013702409416957882	0.0036095273128563545	0.006910323445177224	0.005586720617987861	0.005044798864920255	0.0037047741664258125	0.005241861320581203	0.0024599963215008276	0.11072108077839014
Otu0151	22.71641772753608	0.011843137923479142	10	Kruskal-Wallis rank sum test	2.452332781558457e-4	0	2.2990619827110538e-5	0.0012874747103181902	2.528968180982159e-4	4.992248876744003e-4	4.138311568879897e-4	2.1019995270501064e-4	3.4157492314564226e-4	9.196247930844215e-5	4.138311568879897e-4	0.11230203592351712
Otu0116	22.503932297592684	0.012733415425067927	10	Kruskal-Wallis rank sum test	5.51774875850653e-4	0	2.2990619827110538e-5	0.0014713996689350744	2.758874379253265e-4	8.407998108200425e-4	0.0017013058672061799	7.619748285556636e-4	6.831498462912845e-4	7.356998344675372e-4	5.97756115504874e-4	0.11969410499563851
