otu	statistic	p.value	parameter	method	Schloss	Young	Jackson	Charles River	Taconic	Envigo	p.value.adj
Clostridium (OTU 371)	20.000000000000025	0.0012497305630313623	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.027456036129038457
Clostridiales (OTU 376)	19.95000000000002	0.0012770191379958915	5	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.027456036129038457
Lachnospiraceae (OTU 409)	19.95000000000002	0.0012770191379958915	5	Kruskal-Wallis rank sum test	0	0	0	0.0025749494206363803	0	0	0.027456036129038457
Oscillibacter (OTU 413)	19.95000000000002	0.0012770191379958915	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844216e-4	0	0	0.027456036129038457
Ruminococcaceae (OTU 479)	19.95000000000002	0.0012770191379958915	5	Kruskal-Wallis rank sum test	0	0	0	7.356998344675372e-4	0	0	0.027456036129038457
Lachnospiraceae (OTU 481)	19.95000000000002	0.0012770191379958915	5	Kruskal-Wallis rank sum test	0	0	0	5.51774875850653e-4	0	0	0.027456036129038457
Lachnospiraceae (OTU 676)	20.000000000000025	0.0012497305630313623	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.027456036129038457
Lactobacillus (OTU 49)	19.56122448979593	0.0015101651508160228	5	Kruskal-Wallis rank sum test	0	0	0	0.02611734412359757	0	0.0037704616516461282	0.028498277846044303
Clostridiales (OTU 160)	19.427987742594482	0.0015993191484779273	5	Kruskal-Wallis rank sum test	0	0	0	0.0023910244620194963	0	5.51774875850653e-4	0.028594429794379605
Lachnospiraceae (OTU 241)	19.40816326530612	0.0016130191166060291	5	Kruskal-Wallis rank sum test	0.003126724296487033	0	0	8.276623137759794e-4	0	0	0.028594429794379605
Mucispirillum (OTU 19)	19.109516214779376	0.0018339056857352937	5	Kruskal-Wallis rank sum test	0	0	0	0.10263012690822144	0.03071546808901968	0.021795107596100788	0.030749789843705338
Bifidobacterium (OTU 46)	19.10212765957447	0.0018397310162900629	5	Kruskal-Wallis rank sum test	0.0035865366930292438	8.276623137759794e-4	0	0	0	0	0.030749789843705338
Lactobacillus (OTU 6)	18.20852408981905	0.002696105630075031	5	Kruskal-Wallis rank sum test	0.0033106492551039177	0.005241861320581203	0	0.03062350560971124	0.009564097848077983	0.035773404450983995	0.042627616043078194
Parasutterella (OTU 26)	18.241935483870975	0.002657986937555237	5	Kruskal-Wallis rank sum test	0	0	0.01793268346514622	0.0013794371896266324	0	0	0.042627616043078194
Parabacteroides (OTU 5)	18.01333333333333	0.0029297405557731078	5	Kruskal-Wallis rank sum test	0	0	0	0.05002758874379253	0.2768070627184109	0.11366562442523451	0.04510258487177021
Alistipes (OTU 21)	17.827188940092157	0.0031709674556696615	5	Kruskal-Wallis rank sum test	0	0.05582122494022439	0	0.030807430568328124	0	0	0.047564511835044926
Lachnospiraceae (OTU 91)	17.590909090909093	0.0035053215249500913	5	Kruskal-Wallis rank sum test	0.016461283796211146	0.0012874747103181902	0	0.0061614861136656245	0	0	0.05126532730239509
Proteus (OTU 16)	17.328261871830342	0.003917532520436553	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	3.678499172337686e-4	0	0.054565631534651986
Lachnospiraceae (OTU 373)	17.328261871830342	0.003917532520436553	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	3.678499172337686e-4	0	0.054565631534651986
Acetatifactor (OTU 242)	17.13458466453674	0.004251500896851899	5	Kruskal-Wallis rank sum test	0.001195512231009748	3.678499172337686e-4	0	3.678499172337686e-4	0	0	0.05784018661996188
Firmicutes (OTU 196)	16.859720605355065	0.004773669653232023	5	Kruskal-Wallis rank sum test	0	9.196247930844216e-4	0	0	0	0	0.06346810788956211
Clostridium (OTU 43)	16.781901989325572	0.00493254915603159	5	Kruskal-Wallis rank sum test	0	0	0.003034761817178591	3.678499172337686e-4	0.004046349089571455	1.839249586168843e-4	0.06412313902841067
Lachnospiraceae (OTU 206)	16.64361456892578	0.005227718137408864	5	Kruskal-Wallis rank sum test	0	0	0	0.0019312120654772853	7.356998344675372e-4	0	0.0664829371822649
Akkermansia (OTU 15)	16.533149171270704	0.00547582317963408	5	Kruskal-Wallis rank sum test	0	0	0	0	0.00974802280669487	0	0.0674750980864584
Lachnospiraceae (OTU 96)	16.50691244239631	0.005536418304529919	5	Kruskal-Wallis rank sum test	0	0.0061614861136656245	0	9.196247930844216e-4	0	0	0.0674750980864584
Lachnospiraceae (OTU 104)	16.28571428571428	0.006073967514189751	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0.010115872723928637	0.06967198030982362
Lachnospiraceae (OTU 145)	16.331449468085108	0.005958806348196133	5	Kruskal-Wallis rank sum test	0.001195512231009748	0.0018392495861688431	1.839249586168843e-4	9.196247930844216e-4	0	4.598123965422107e-4	0.06967198030982362
Blautia (OTU 307)	16.338461538461544	0.005941339214853041	5	Kruskal-Wallis rank sum test	0	0	5.51774875850653e-4	0	0	9.196247930844215e-5	0.06967198030982362
Akkermansia (OTU 4)	16.229437229437224	0.006218653126088585	5	Kruskal-Wallis rank sum test	0.034945742137208025	0.11596468640794555	0.23809085892955673	0.021059407761633255	1.839249586168843e-4	0.1492551039176016	0.06995984766849658
Butyricicoccus (OTU 131)	16.12010221465076	0.006509412187781405	5	Kruskal-Wallis rank sum test	7.356998344675372e-4	0.002299061982711054	0	4.598123965422108e-4	0	0	0.0718491722613608
Lachnospiraceae (OTU 146)	16.023809523809533	0.006776424403851207	5	Kruskal-Wallis rank sum test	0	0	0.0015633621482435166	0	7.356998344675372e-4	0	0.073411264375054755
Porphyromonadaceae (OTU 29)	15.223292469352026	0.009449660672075113	5	Kruskal-Wallis rank sum test	0	0	0	0.06814419716755564	0	0	0.08264663840954266
Lachnospiraceae (OTU 35)	15.320380559376433	0.009077628119543145	5	Kruskal-Wallis rank sum test	0.015909508920360492	0.004965973882655877	0	1.839249586168843e-4	0	6.437373551590951e-4	0.08264663840954266
Ruminococcaceae (OTU 63)	15.40976364037994	0.008747725692840547	5	Kruskal-Wallis rank sum test	9.196247930844215e-5	5.51774875850653e-4	1.839249586168843e-4	0.0010115872723928637	0.0012874747103181902	0.002391024462019496	0.08264663840954266
Bacteroides (OTU 64)	15.223292469352026	0.009449660672075113	5	Kruskal-Wallis rank sum test	0	0	0	0.029427993378701493	0	0	0.08264663840954266
Lachnospiraceae (OTU 73)	15.326747720364736	0.009053733244318022	5	Kruskal-Wallis rank sum test	0	0	9.196247930844216e-4	0.005241861320581203	0	3.678499172337686e-4	0.08264663840954266
Lachnospiraceae (OTU 79)	15.340116279069766	0.00900376196070665	5	Kruskal-Wallis rank sum test	0	0	0	0.0010115872723928637	0	0.008644473054993563	0.08264663840954266
Lachnospiraceae (OTU 85)	15.49224806201551	0.008453641417757205	5	Kruskal-Wallis rank sum test	0	0	0	0	0.01747287106860401	1.839249586168843e-4	0.08264663840954266
Lachnospiraceae (OTU 127)	15.514764565043903	0.0083750468621438	5	Kruskal-Wallis rank sum test	0.002391024462019496	0.002207099503402612	0	3.678499172337686e-4	0	0	0.08264663840954266
Enterorhabdus (OTU 156)	15.219238613188308	0.009465512433229671	5	Kruskal-Wallis rank sum test	0.0013794371896266324	0.001103549751701306	0	0.004046349089571455	0	9.196247930844216e-4	0.08264663840954266
Lachnospiraceae (OTU 216)	15.482011070110692	0.008489610587166211	5	Kruskal-Wallis rank sum test	6.437373551590951e-4	4.598123965422108e-4	0	0	0	0	0.08264663840954266
Coriobacteriaceae (OTU 293)	15.455175600739368	0.008584608466597836	5	Kruskal-Wallis rank sum test	8.276623137759794e-4	3.678499172337686e-4	0	0	0	0	0.08264663840954266
Clostridium (OTU 306)	15.292309891366493	0.009183704915573227	5	Kruskal-Wallis rank sum test	0	0	0	4.598123965422107e-4	0.0012874747103181902	9.196247930844215e-5	0.08264663840954266
Lachnospiraceae (OTU 380)	15.223292469352026	0.009449660672075113	5	Kruskal-Wallis rank sum test	0	0	0	7.356998344675372e-4	0	0	0.08264663840954266
Porphyromonadaceae (OTU 7)	14.932614555256071	0.010654179480948397	5	Kruskal-Wallis rank sum test	0.042118815523266503	0.18769542026853042	0	0.07743240757770829	0	0.06418981055729263	0.08331234151813481
Lachnospiraceae (OTU 9)	14.86258865248227	0.010965897943412616	5	Kruskal-Wallis rank sum test	0.05867206179878609	0.028416406106308627	0	0.016553246275519587	0	0.012966709582490344	0.08331234151813481
Bacteroides (OTU 11)	14.9792531120332	0.010451354953309254	5	Kruskal-Wallis rank sum test	9.196247930844215e-5	0	0	0.050487401140334745	0	0	0.08331234151813481
Lachnospiraceae (OTU 90)	14.958563535911606	0.010540864558330715	5	Kruskal-Wallis rank sum test	0	0	9.196247930844215e-5	0.01967997057200662	0	0	0.08331234151813481
Lachnospiraceae (OTU 126)	15.05502063273727	0.01012981222185011	5	Kruskal-Wallis rank sum test	0.0025749494206363803	0.0012874747103181902	0.0017472871068604009	0.0069891484274416035	0	0	0.08331234151813481
Lachnospiraceae (OTU 165)	14.883819951338197	0.010870465035791355	5	Kruskal-Wallis rank sum test	0	0	0.0024829869413279383	0	1.839249586168843e-4	0.0038624241309545703	0.08331234151813481
Lachnospiraceae (OTU 169)	14.916974169741698	0.010723048129052564	5	Kruskal-Wallis rank sum test	0	0	0	0.0033106492551039177	0	0.0013794371896266322	0.08331234151813481
Lachnospiraceae (OTU 204)	15.138376383763829	0.009787154693357707	5	Kruskal-Wallis rank sum test	0	3.678499172337686e-4	0	8.276623137759794e-4	0	0	0.08331234151813481
Dorea (OTU 267)	15.094513600737663	0.009966038297696312	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	3.678499172337686e-4	0	0.08331234151813481
Lachnospiraceae (OTU 290)	15.073664825046036	0.010052173536430703	5	Kruskal-Wallis rank sum test	0	0	0	0.0010115872723928637	0.002942799337870149	0	0.08331234151813481
Anaerovorax (OTU 577)	14.814814814814811	0.011183616751800044	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.08387712563850033
Bacteroides (OTU 2)	14.641636141636141	0.012008509726224347	5	Kruskal-Wallis rank sum test	9.196247930844215e-5	0	0.45631782232848994	0.030899393047636566	0	0	0.08567046572977124
Lactobacillus (OTU 31)	14.696561024949434	0.011740705722287517	5	Kruskal-Wallis rank sum test	0.0059775611550487405	0.0069891484274416035	0	0.004138311568879897	0	0.0055177487585065296	0.08567046572977124
Bacteroides (OTU 224)	14.657894736842104	0.01192862524607131	5	Kruskal-Wallis rank sum test	0	0	0	5.51774875850653e-4	0	0	0.08567046572977124
Lachnospiraceae (OTU 272)	14.711033274956215	0.01167111029384144	5	Kruskal-Wallis rank sum test	0	0	0	0.002850836858561707	0	0	0.08567046572977124
Lachnospiraceae (OTU 27)	14.566596194503166	0.012383971807108958	5	Kruskal-Wallis rank sum test	0.012874747103181903	0.0061614861136656245	0	0.0068052234688247195	0	0.0016553246275519589	0.0872846205681776
Bacteroides (OTU 3)	14.29613935969868	0.013833792818520903	5	Kruskal-Wallis rank sum test	0.10888357550119551	0.3484458340996873	0	0.0019312120654772851	1.839249586168843e-4	0	0.09159016414707596
Clostridium (OTU 128)	14.268292682926836	0.013992068380217632	5	Kruskal-Wallis rank sum test	9.196247930844215e-5	0.0016553246275519589	0	0.002299061982711054	0	0	0.09159016414707596
Lachnospiraceae (OTU 135)	14.06742556917689	0.015186745166267297	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0.010575685120470848	0.09159016414707596
Anaeroplasma (OTU 185)	14.06742556917689	0.015186745166267297	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0.0034026117344123597	0.09159016414707596
Ruminococcaceae (OTU 214)	14.06742556917689	0.015186745166267297	5	Kruskal-Wallis rank sum test	0	0	0	0.001103549751701306	0	0	0.09159016414707596
Lachnospiraceae (OTU 217)	14.189570119802678	0.014449040704730458	5	Kruskal-Wallis rank sum test	0.001103549751701306	0	0.001195512231009748	0.005793636196431856	3.678499172337686e-4	0	0.09159016414707596
Clostridium_sensu (OTU 291)	14.06742556917689	0.015186745166267297	5	Kruskal-Wallis rank sum test	0	0	7.356998344675372e-4	0	0	0	0.09159016414707596
Clostridium (OTU 331)	14.06742556917689	0.015186745166267297	5	Kruskal-Wallis rank sum test	0	0	0	0	0	2.758874379253265e-4	0.09159016414707596
Lachnospiraceae (OTU 336)	14.333333333333323	0.013625086958004818	5	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	9.196247930844215e-5	0.09159016414707596
Lachnospiraceae (OTU 352)	14.06742556917689	0.015186745166267297	5	Kruskal-Wallis rank sum test	0	0	0	6.437373551590951e-4	0	0	0.09159016414707596
Parabacteroides (OTU 386)	14.06742556917689	0.015186745166267297	5	Kruskal-Wallis rank sum test	0	0	0	0	0	2.758874379253265e-4	0.09159016414707596
Clostridium (OTU 400)	14.115598885793867	0.014891552919046126	5	Kruskal-Wallis rank sum test	5.51774875850653e-4	9.196247930844215e-5	0	0	0	0	0.09159016414707596
Clostridium (OTU 443)	14.166666666666675	0.014584678208247352	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.09159016414707596
Ruminococcaceae (OTU 448)	14.06742556917689	0.015186745166267297	5	Kruskal-Wallis rank sum test	0	0	0	8.276623137759793e-4	0	0	0.09159016414707596
Lachnospiraceae (OTU 83)	13.788674839462917	0.017008995889719953	5	Kruskal-Wallis rank sum test	0	0	0	0.004138311568879897	0	0	0.09476440567129688
Bacteria (OTU 129)	13.788674839462917	0.017008995889719953	5	Kruskal-Wallis rank sum test	0	0	0	5.51774875850653e-4	0	0	0.09476440567129688
Clostridiales (OTU 244)	13.788674839462917	0.017008995889719953	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	0	0	0.09476440567129688
Lachnospiraceae (OTU 275)	13.881220177232445	0.016381788020554938	5	Kruskal-Wallis rank sum test	9.196247930844215e-5	0	0	0	5.51774875850653e-4	0	0.09476440567129688
Bacteria (OTU 286)	13.788674839462917	0.017008995889719953	5	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.09476440567129688
Bacteria (OTU 365)	13.788674839462917	0.017008995889719953	5	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.09476440567129688
Ruminococcaceae (OTU 414)	13.935714285714276	0.01602296538443588	5	Kruskal-Wallis rank sum test	1.839249586168843e-4	9.196247930844215e-5	0	9.196247930844215e-5	0	0	0.09476440567129688
Ruminococcaceae (OTU 483)	13.788674839462917	0.017008995889719953	5	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.09476440567129688
Turicibacter (OTU 14)	13.656284153005465	0.017946649550283408	5	Kruskal-Wallis rank sum test	0.06382196064005885	0.02299061982711054	0.07476549567776347	0	0.022070995034026118	9.196247930844215e-5	0.09904518855580938
Lachnospiraceae (OTU 369)	13.632596685082866	0.0181195873447076	5	Kruskal-Wallis rank sum test	0	0	0	7.356998344675372e-4	0	9.196247930844215e-5	0.09906503361358827
Lachnospiraceae (OTU 223)	13.552631578947373	0.018715334234261343	5	Kruskal-Wallis rank sum test	0	0	0	4.598123965422108e-4	0	0	0.10137472710224894
Lachnospiraceae (OTU 207)	13.37136929460582	0.020136383888283968	5	Kruskal-Wallis rank sum test	9.196247930844215e-5	0	0	5.51774875850653e-4	0	0	0.10708895067860111
Ruminococcaceae (OTU 381)	13.37136929460582	0.020136383888283968	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	0	9.196247930844215e-5	0.10708895067860111
Lachnospiraceae (OTU 50)	13.33279009126466	0.020451958454957935	5	Kruskal-Wallis rank sum test	0.005057936361964319	0.0027588743792532648	0.007908773220526025	9.196247930844214e-4	1.839249586168843e-4	0.0036784991723376862	0.10778734861396749
Erysipelotrichaceae (OTU 189)	13.280289052890533	0.02088906076567991	5	Kruskal-Wallis rank sum test	0.002299061982711054	0	0	0	0	0	0.1091080406064531
Lachnospiraceae (OTU 200)	13.194956949569487	0.02161872244274889	5	Kruskal-Wallis rank sum test	0	3.678499172337686e-4	0	5.51774875850653e-4	1.839249586168843e-4	0	0.1119199347699832
Lachnospiraceae (OTU 299)	13.093922651933688	0.02251433015640734	5	Kruskal-Wallis rank sum test	0	0	0	5.51774875850653e-4	0	1.839249586168843e-4	0.11553406264472188
Clostridiales (OTU 148)	13.01663747810857	0.023223354784301115	5	Kruskal-Wallis rank sum test	0	0	0	8.276623137759794e-4	0	0	0.11611677392150557
Acetatifactor (OTU 237)	13.01663747810857	0.023223354784301115	5	Kruskal-Wallis rank sum test	0	0	0	0.0017472871068604009	0	0	0.11611677392150557
Asaccharobacter (OTU 385)	13.043814432989693	0.02297162084542954	5	Kruskal-Wallis rank sum test	0	0	3.678499172337686e-4	0	0	0	0.11611677392150557
Lachnospiraceae (OTU 122)	12.98130614226754	0.02355458095902322	5	Kruskal-Wallis rank sum test	8.276623137759794e-4	0	0	0.005149898841272761	3.678499172337686e-4	0.002482986941327938	0.1167748293307507
Lactobacillus (OTU 18)	12.706844271171757	0.026286434150022794	5	Kruskal-Wallis rank sum test	0.018760345778922202	0.01949604561338974	0.013334559499724112	0.0084605480963766775	7.356998344675372e-4	7.356998344675372e-4	0.12249231640674303
Alistipes (OTU 57)	12.638121546961326	0.027016561636418898	5	Kruskal-Wallis rank sum test	0	0	0	0.016093433878977378	0	0.013702409416957882	0.12249231640674303
Clostridium (OTU 74)	12.599999999999977	0.02742990333210827	5	Kruskal-Wallis rank sum test	0	0	0	0	5.51774875850653e-4	0	0.12249231640674303
Anaerostipes (OTU 166)	12.599999999999977	0.02742990333210827	5	Kruskal-Wallis rank sum test	0	0	0	0	1.839249586168843e-4	0	0.12249231640674303
Clostridiales (OTU 213)	12.599999999999977	0.02742990333210827	5	Kruskal-Wallis rank sum test	0	0	0	0	0.0025749494206363803	0	0.12249231640674303
Clostridium (OTU 226)	12.599999999999977	0.02742990333210827	5	Kruskal-Wallis rank sum test	0	0	0	0	5.51774875850653e-4	0	0.12249231640674303
Lachnospiraceae (OTU 249)	12.599999999999977	0.02742990333210827	5	Kruskal-Wallis rank sum test	0	0	0	0	1.839249586168843e-4	0	0.12249231640674303
Clostridiales (OTU 277)	12.718579234972681	0.026163662547801246	5	Kruskal-Wallis rank sum test	9.196247930844215e-5	0	0	5.51774875850653e-4	3.678499172337686e-4	0	0.12249231640674303
Lachnospiraceae (OTU 281)	12.599999999999977	0.02742990333210827	5	Kruskal-Wallis rank sum test	0	0	0	0	0.001103549751701306	0	0.12249231640674303
Lachnospiraceae (OTU 325)	12.62908777969019	0.027113970042727493	5	Kruskal-Wallis rank sum test	0	0	9.196247930844215e-5	1.839249586168843e-4	0	3.678499172337686e-4	0.12249231640674303
Erysipelotrichaceae (OTU 415)	12.631578947368398	0.02708707501695437	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-4	0	0.12249231640674303
Ruminococcaceae (OTU 430)	12.599999999999977	0.02742990333210827	5	Kruskal-Wallis rank sum test	0	0	0	0	1.839249586168843e-4	0	0.12249231640674303
Ruminococcaceae (OTU 436)	12.599999999999977	0.02742990333210827	5	Kruskal-Wallis rank sum test	0	0	0	0	1.839249586168843e-4	0	0.12249231640674303
Lachnospiraceae (OTU 68)	12.53931847968545	0.028100363095811206	5	Kruskal-Wallis rank sum test	5.51774875850653e-4	9.196247930844215e-5	0.0062534485929740665	0.0015633621482435166	0.002391024462019496	0.002942799337870149	0.12359934143646283
Lachnospiraceae (OTU 78)	12.547930283224396	0.028004267332428015	5	Kruskal-Wallis rank sum test	0.0032186867757954757	1.839249586168843e-4	0.0017472871068604009	0.001195512231009748	0.004598123965422108	4.598123965422108e-4	0.12359934143646283
Clostridiales (OTU 138)	12.421688798093303	0.02944492461039268	5	Kruskal-Wallis rank sum test	0	0	0.0015633621482435166	0.0010115872723928637	0	0	0.12854687236626658
Lachnospiraceae (OTU 42)	12.395287958115187	0.029755035878919266	5	Kruskal-Wallis rank sum test	0.00809269817914291	0.0035865366930292438	0.0027588743792532648	0.0015633621482435166	0	0.004230274048188339	0.12893848880865014
Bacteria (OTU 330)	12.3479938271605	0.030318381266118077	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-4	2.758874379253265e-4	0.13041362529911085
Ruminococcaceae (OTU 55)	12.251461988304088	0.031499988371650973	5	Kruskal-Wallis rank sum test	0.014622034210042302	0.0031267242964870333	0.002850836858561707	0.002942799337870149	0.0014713996689350744	6.437373551590951e-4	0.13345504647111223
Clostridium (OTU 99)	12.233355978260864	0.03172645663329811	5	Kruskal-Wallis rank sum test	0.001195512231009748	0	2.758874379253265e-4	9.196247930844215e-5	0.0018392495861688431	3.678499172337686e-4	0.13345504647111223
Acetatifactor (OTU 103)	12.216557416848744	0.03193795983924053	5	Kruskal-Wallis rank sum test	0	0	0.012598859665256576	0.005149898841272761	3.678499172337686e-4	0.004506161486113666	0.13345504647111223
Lachnospiraceae (OTU 208)	12.265193370165747	0.03132926683398948	5	Kruskal-Wallis rank sum test	0	0	0	7.356998344675372e-4	0	0.004046349089571455	0.13345504647111223
Lachnospiraceae (OTU 47)	12.027833001988078	0.03440838797117961	5	Kruskal-Wallis rank sum test	0	0.0012874747103181902	0.0061614861136656245	4.598123965422108e-4	5.51774875850653e-4	0.007173073386058488	0.1427582054123409
Firmicutes (OTU 410)	12.002719502719495	0.03475053603184774	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	1.839249586168843e-4	0	0.14316241956782344
Lachnospiraceae (OTU 181)	11.981560283687937	0.03504132266419332	5	Kruskal-Wallis rank sum test	0.0016553246275519589	0	0	0	0	0.001103549751701306	0.1433508654444272
Acetatifactor (OTU 231)	11.856657398826071	0.03680557985910036	5	Kruskal-Wallis rank sum test	0	4.598123965422107e-4	0	2.758874379253265e-4	0	0	0.1495226681775952
Lachnospiraceae (OTU 149)	11.83333333333334	0.037144259125413685	5	Kruskal-Wallis rank sum test	0	0	0	0.002391024462019496	0	0.001103549751701306	0.14985787302322073
Lachnospiraceae (OTU 36)	11.805555555555555	0.0375514742957267	5	Kruskal-Wallis rank sum test	0	0	0.0016553246275519587	0.011679234872172154	0.005885598675740298	0	0.15046309906164465
Porphyromonadaceae (OTU 10)	11.692792068595924	0.03924853361003137	5	Kruskal-Wallis rank sum test	0.2530807430568328	0	0	9.196247930844215e-5	0	0	0.1558389943450918
Ruminococcaceae (OTU 180)	11.68127306273062	0.0394259336120916	5	Kruskal-Wallis rank sum test	6.437373551590951e-4	7.356998344675372e-4	0	0.001195512231009748	0	0	0.1558389943450918
Ruminococcaceae (OTU 94)	11.652073732718888	0.039879038009418596	5	Kruskal-Wallis rank sum test	0	0.0021151370240941694	0	0	0.004046349089571455	0	0.1565720619832878
Ruminococcaceae (OTU 262)	11.62268518518518	0.04034006554473582	5	Kruskal-Wallis rank sum test	4.598123965422107e-4	0	0	1.839249586168843e-4	0	0	0.1573262556244697
Lachnospiraceae (OTU 76)	11.60552897395002	0.04061153332979437	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844216e-4	0.0012874747103181902	0.006437373551590951	0.15733607283397158
Lachnospiraceae (OTU 82)	11.519337016574593	0.042001792910332444	5	Kruskal-Wallis rank sum test	0	0	0.009656060327386426	0	0	0	0.1578101144053693
Lachnospiraceae (OTU 107)	11.514404852160729	0.04208269717476515	5	Kruskal-Wallis rank sum test	0	0.0010115872723928637	9.196247930844215e-5	0.001195512231009748	0.002207099503402612	0	0.1578101144053693
Lachnospiraceae (OTU 151)	11.5726263312939	0.041137016891699206	5	Kruskal-Wallis rank sum test	0.001195512231009748	7.356998344675372e-4	1.839249586168843e-4	9.196247930844215e-5	0.0018392495861688431	0	0.1578101144053693
Ruminococcaceae (OTU 225)	11.544943820224722	0.041584118295275564	5	Kruskal-Wallis rank sum test	7.356998344675372e-4	9.196247930844215e-5	0	3.678499172337686e-4	0	9.196247930844215e-5	0.1578101144053693
