otu	statistic	p.value	method	alternative	-1	0	p.value.adj
Lachnospiraceae (OTU 107)	36	0.014147403886021537	Wilcoxon signed rank test with continuity correction	two.sided	0.002046165164612838	0	0.09574196408526604
Lachnospiraceae (OTU 113)	36	0.014147403886021537	Wilcoxon signed rank test with continuity correction	two.sided	0.0020691557844399484	0	0.09574196408526604
Lachnospiraceae (OTU 117)	36	0.014147403886021537	Wilcoxon signed rank test with continuity correction	two.sided	0.0014254184292808534	0	0.09574196408526604
Lachnospiraceae (OTU 122)	36	0.014147403886021537	Wilcoxon signed rank test with continuity correction	two.sided	0.0013564465697995219	2.2990619827110538e-5	0.09574196408526604
Lachnospiraceae (OTU 126)	36	0.013676686898827143	Wilcoxon signed rank test with continuity correction	two.sided	0.001149530991355527	0	0.09574196408526604
Lachnospiraceae (OTU 134)	36	0.013911159339847828	Wilcoxon signed rank test with continuity correction	two.sided	8.96634173257311e-4	0	0.09574196408526604
Lachnospiraceae (OTU 136)	36	0.014029060898300376	Wilcoxon signed rank test with continuity correction	two.sided	0.0018162589663417326	0	0.09574196408526604
Lachnospiraceae (OTU 151)	36	0.014029060898300376	Wilcoxon signed rank test with continuity correction	two.sided	9.656060327386426e-4	0	0.09574196408526604
Clostridium (OTU 154)	36	0.013793700808621004	Wilcoxon signed rank test with continuity correction	two.sided	6.897185948133162e-5	0.005678683097296303	0.09574196408526604
Bacteria (OTU 155)	36	0.013560119200778962	Wilcoxon signed rank test with continuity correction	two.sided	3.678499172337686e-4	2.2990619827110538e-5	0.09574196408526604
Enterorhabdus (OTU 156)	36	0.014266186701446927	Wilcoxon signed rank test with continuity correction	two.sided	0.0014943902887621851	0	0.09574196408526604
Lachnospiraceae (OTU 163)	36	0.013676686898827143	Wilcoxon signed rank test with continuity correction	two.sided	0.001103549751701306	0	0.09574196408526604
Lachnospiraceae (OTU 179)	36	0.014029060898300376	Wilcoxon signed rank test with continuity correction	two.sided	8.506529336030899e-4	0	0.09574196408526604
Lachnospiraceae (OTU 193)	36	0.014029060898300376	Wilcoxon signed rank test with continuity correction	two.sided	0.0013564465697995219	0	0.09574196408526604
Clostridium (OTU 211)	66	0.0034338472440470697	Wilcoxon signed rank test with continuity correction	two.sided	4.368217767151002e-4	1.6093433878977377e-4	0.09574196408526604
Ruminococcaceae (OTU 236)	36	0.0129840292564408	Wilcoxon signed rank test with continuity correction	two.sided	4.138311568879897e-4	0	0.09574196408526604
Coriobacteriaceae (OTU 293)	45	0.008848773653994606	Wilcoxon signed rank test with continuity correction	two.sided	6.207467353319846e-4	4.5981239654221075e-5	0.09574196408526604
Bacteroides (OTU 2)	28	0.022254124823099145	Wilcoxon signed rank test with continuity correction	two.sided	2.299061982711054e-4	5.51774875850653e-4	0.11136508047835735
Porphyromonadaceae (OTU 10)	28	0.021539452429296765	Wilcoxon signed rank test with continuity correction	two.sided	0.01280577524370057	6.897185948133162e-5	0.11136508047835735
Lachnospiraceae (OTU 17)	28	0.02201493444367288	Wilcoxon signed rank test with continuity correction	two.sided	0.002643921280117712	0	0.11136508047835735
Lachnospiraceae (OTU 27)	28	0.022254124823099145	Wilcoxon signed rank test with continuity correction	two.sided	0.006667279749862057	0	0.11136508047835735
Bifidobacterium (OTU 46)	28	0.022494271222449663	Wilcoxon signed rank test with continuity correction	two.sided	0.007494942063638036	0	0.11136508047835735
Ruminococcaceae (OTU 60)	28	0.022254124823099145	Wilcoxon signed rank test with continuity correction	two.sided	0.005379805039543866	0	0.11136508047835735
Ruminococcaceae (OTU 63)	28	0.02060029908628238	Wilcoxon signed rank test with continuity correction	two.sided	4.1383115688798966e-4	0	0.11136508047835735
Lachnospiraceae (OTU 68)	28	0.022494271222449663	Wilcoxon signed rank test with continuity correction	two.sided	8.046716939488688e-4	0	0.11136508047835735
Acetatifactor (OTU 70)	28	0.022254124823099145	Wilcoxon signed rank test with continuity correction	two.sided	0.0030807430568328123	0	0.11136508047835735
Oscillibacter (OTU 77)	28	0.02201493444367288	Wilcoxon signed rank test with continuity correction	two.sided	0.0016553246275519587	0	0.11136508047835735
Ruminococcaceae (OTU 84)	28	0.022254124823099145	Wilcoxon signed rank test with continuity correction	two.sided	0.0031267242964870333	0	0.11136508047835735
Clostridia (OTU 86)	28	0.021539452429296765	Wilcoxon signed rank test with continuity correction	two.sided	5.747654956777635e-4	0	0.11136508047835735
Lachnospiraceae (OTU 116)	28	0.022494271222449663	Wilcoxon signed rank test with continuity correction	two.sided	0.0028278462387345965	0	0.11136508047835735
Lachnospiraceae (OTU 145)	28	0.022254124823099145	Wilcoxon signed rank test with continuity correction	two.sided	0.0010345778922199742	0	0.11136508047835735
Erysipelotrichaceae (OTU 189)	28	0.022254124823099145	Wilcoxon signed rank test with continuity correction	two.sided	0.002345043222365275	2.2990619827110538e-5	0.11136508047835735
Lachnospiraceae (OTU 274)	28	0.02201493444367288	Wilcoxon signed rank test with continuity correction	two.sided	0.0024599963215008276	0	0.11136508047835735
Ruminococcaceae (OTU 115)	21	0.026268291382042255	Wilcoxon signed rank test with continuity correction	two.sided	1.1495309913555268e-4	4.5981239654221075e-5	0.12592101583137716
Lachnospiraceae (OTU 197)	21	0.026268291382042255	Wilcoxon signed rank test with continuity correction	two.sided	2.299061982711054e-4	0	0.12592101583137716
Lachnospiraceae (OTU 35)	21	0.036031686218233556	Wilcoxon signed rank test with continuity correction	two.sided	0.004161302188707008	0	0.12954249092745873
Lachnospiraceae (OTU 47)	21	0.036031686218233556	Wilcoxon signed rank test with continuity correction	two.sided	0.002643921280117712	0	0.12954249092745873
Porphyromonadaceae (OTU 52)	21	0.03501498101966251	Wilcoxon signed rank test with continuity correction	two.sided	0.04260161853963583	4.5981239654221075e-5	0.12954249092745873
Lachnospiraceae (OTU 72)	21	0.0355223366234146	Wilcoxon signed rank test with continuity correction	two.sided	8.506529336030899e-4	0	0.12954249092745873
Lachnospiraceae (OTU 73)	21	0.036031686218233556	Wilcoxon signed rank test with continuity correction	two.sided	7.586904542946477e-4	0	0.12954249092745873
Lachnospiraceae (OTU 96)	21	0.034006402864386984	Wilcoxon signed rank test with continuity correction	two.sided	0.0012644840904910797	2.2990619827110538e-5	0.12954249092745873
Lachnospiraceae (OTU 110)	21	0.0355223366234146	Wilcoxon signed rank test with continuity correction	two.sided	9.885966525657532e-4	0	0.12954249092745873
Clostridiales (OTU 123)	21	0.0355223366234146	Wilcoxon signed rank test with continuity correction	two.sided	9.885966525657532e-4	0	0.12954249092745873
Lachnospiraceae (OTU 125)	21	0.034006402864386984	Wilcoxon signed rank test with continuity correction	two.sided	2.758874379253265e-4	0	0.12954249092745873
Clostridium (OTU 128)	21	0.0355223366234146	Wilcoxon signed rank test with continuity correction	two.sided	0.0013334559499724112	0	0.12954249092745873
Acetatifactor (OTU 132)	21	0.036031686218233556	Wilcoxon signed rank test with continuity correction	two.sided	8.96634173257311e-4	2.2990619827110538e-5	0.12954249092745873
Lachnospiraceae (OTU 146)	21	0.0355223366234146	Wilcoxon signed rank test with continuity correction	two.sided	5.287842560235423e-4	2.2990619827110538e-5	0.12954249092745873
Lachnospiraceae (OTU 182)	21	0.0355223366234146	Wilcoxon signed rank test with continuity correction	two.sided	7.816810741217583e-4	0	0.12954249092745873
Lachnospiraceae (OTU 201)	21	0.034006402864386984	Wilcoxon signed rank test with continuity correction	two.sided	4.1383115688798966e-4	0	0.12954249092745873
Lachnospiraceae (OTU 203)	21	0.0335052567908282	Wilcoxon signed rank test with continuity correction	two.sided	2.98878057752437e-4	0	0.12954249092745873
Lachnospiraceae (OTU 204)	21	0.0355223366234146	Wilcoxon signed rank test with continuity correction	two.sided	8.506529336030899e-4	0	0.12954249092745873
Lachnospiraceae (OTU 217)	21	0.03501498101966251	Wilcoxon signed rank test with continuity correction	two.sided	4.368217767151002e-4	0	0.12954249092745873
Erysipelotrichaceae (OTU 234)	21	0.034006402864386984	Wilcoxon signed rank test with continuity correction	two.sided	6.897185948133162e-5	4.368217767151002e-4	0.12954249092745873
Firmicutes (OTU 256)	21	0.031032519500144927	Wilcoxon signed rank test with continuity correction	two.sided	2.0691557844399486e-4	4.5981239654221075e-5	0.12954249092745873
Lachnospiraceae (OTU 272)	21	0.036031686218233556	Wilcoxon signed rank test with continuity correction	two.sided	0.0011265403715284164	0	0.12954249092745873
Coriobacteriaceae (OTU 379)	21	0.0335052567908282	Wilcoxon signed rank test with continuity correction	two.sided	1.1495309913555268e-4	1.3794371896266324e-4	0.12954249092745873
Lachnospiraceae (OTU 348)	15	0.03688842570704989	Wilcoxon signed rank test with continuity correction	two.sided	1.1495309913555268e-4	0	0.13106240662975374
Clostridium (OTU 41)	15	0.0579072654172973	Wilcoxon signed rank test with continuity correction	two.sided	0.0012185028508368584	0	0.15924629629769727
Lachnospiraceae (OTU 48)	15	0.059058229090536735	Wilcoxon signed rank test with continuity correction	two.sided	0.009334191649806879	0	0.15924629629769727
Ruminococcaceae (OTU 80)	15	0.059058229090536735	Wilcoxon signed rank test with continuity correction	two.sided	0.001494390288762185	0	0.15924629629769727
Lachnospiraceae (OTU 85)	15	0.05447403510619558	Wilcoxon signed rank test with continuity correction	two.sided	2.299061982711054e-4	0	0.15924629629769727
Lachnospiraceae (OTU 89)	15	0.0579072654172973	Wilcoxon signed rank test with continuity correction	two.sided	2.98878057752437e-4	0	0.15924629629769727
Lachnospiraceae (OTU 91)	15	0.059058229090536735	Wilcoxon signed rank test with continuity correction	two.sided	0.002253080743056833	0	0.15924629629769727
Lachnospiraceae (OTU 93)	15	0.0579072654172973	Wilcoxon signed rank test with continuity correction	two.sided	6.667279749862056e-4	0	0.15924629629769727
Clostridium (OTU 99)	15	0.0579072654172973	Wilcoxon signed rank test with continuity correction	two.sided	4.5981239654221075e-5	0.0015173809085892956	0.15924629629769727
Alistipes (OTU 100)	15	0.059058229090536735	Wilcoxon signed rank test with continuity correction	two.sided	0.052395622585984916	2.2990619827110538e-5	0.15924629629769727
Lachnospiraceae (OTU 105)	15	0.05675944638601353	Wilcoxon signed rank test with continuity correction	two.sided	4.598123965422108e-4	0	0.15924629629769727
Lachnospiraceae (OTU 111)	15	0.0579072654172973	Wilcoxon signed rank test with continuity correction	two.sided	0.0010345778922199742	0	0.15924629629769727
Lachnospiraceae (OTU 119)	15	0.0579072654172973	Wilcoxon signed rank test with continuity correction	two.sided	0.0011725216111826374	0	0.15924629629769727
Butyricicoccus (OTU 131)	15	0.059058229090536735	Wilcoxon signed rank test with continuity correction	two.sided	0.0013794371896266324	0	0.15924629629769727
Ruminococcaceae (OTU 133)	15	0.05447403510619558	Wilcoxon signed rank test with continuity correction	two.sided	7.127092146404267e-4	0	0.15924629629769727
Lachnospiraceae (OTU 143)	15	0.059058229090536735	Wilcoxon signed rank test with continuity correction	two.sided	4.368217767151002e-4	0	0.15924629629769727
Firmicutes (OTU 147)	15	0.05447403510619558	Wilcoxon signed rank test with continuity correction	two.sided	3.448592974066581e-4	0	0.15924629629769727
Lachnospiraceae (OTU 167)	15	0.0579072654172973	Wilcoxon signed rank test with continuity correction	two.sided	4.368217767151002e-4	0	0.15924629629769727
Lachnospiraceae (OTU 177)	15	0.059058229090536735	Wilcoxon signed rank test with continuity correction	two.sided	5.51774875850653e-4	6.897185948133162e-5	0.15924629629769727
Lachnospiraceae (OTU 181)	15	0.059058229090536735	Wilcoxon signed rank test with continuity correction	two.sided	6.437373551590951e-4	0	0.15924629629769727
Firmicutes (OTU 196)	15	0.05675944638601353	Wilcoxon signed rank test with continuity correction	two.sided	2.98878057752437e-4	0	0.15924629629769727
Lachnospiraceae (OTU 230)	15	0.05447403510619558	Wilcoxon signed rank test with continuity correction	two.sided	1.839249586168843e-4	0	0.15924629629769727
Oscillibacter (OTU 268)	15	0.05675944638601353	Wilcoxon signed rank test with continuity correction	two.sided	2.0691557844399486e-4	0	0.15924629629769727
Lachnospiraceae (OTU 269)	15	0.0579072654172973	Wilcoxon signed rank test with continuity correction	two.sided	3.448592974066581e-4	4.5981239654221075e-5	0.15924629629769727
Lachnospiraceae (OTU 275)	15	0.053336852829139844	Wilcoxon signed rank test with continuity correction	two.sided	1.839249586168843e-4	0	0.15924629629769727
Acetatifactor (OTU 280)	15	0.0579072654172973	Wilcoxon signed rank test with continuity correction	two.sided	4.368217767151002e-4	0	0.15924629629769727
Clostridium (OTU 306)	15	0.0477148802373512	Wilcoxon signed rank test with continuity correction	two.sided	1.3794371896266324e-4	0	0.15924629629769727
Lachnospiraceae (OTU 528)	15	0.05675944638601353	Wilcoxon signed rank test with continuity correction	two.sided	2.758874379253265e-4	0	0.15924629629769727
Enterococcus (OTU 23)	10	0.0718606382258516	Wilcoxon signed rank test with continuity correction	two.sided	2.2990619827110538e-5	6.897185948133162e-5	0.19205232516997509
Lachnospiraceae (OTU 25)	10	0.08897301170181335	Wilcoxon signed rank test with continuity correction	two.sided	6.897185948133162e-5	1.3794371896266324e-4	0.19937612126060408
Lachnospiraceae (OTU 67)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	0.0016323340077248481	2.2990619827110538e-5	0.19937612126060408
Porphyromonadaceae (OTU 87)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	0.035198638955306234	0	0.19937612126060408
Porphyromonadaceae (OTU 88)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	0.02471491631414383	0	0.19937612126060408
Lachnospiraceae (OTU 97)	10	0.09751253817810959	Wilcoxon signed rank test with continuity correction	two.sided	9.885966525657532e-4	0	0.19937612126060408
Porphyromonadaceae (OTU 112)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	4.138311568879897e-4	0	0.19937612126060408
Ruminococcaceae (OTU 118)	10	0.09751253817810959	Wilcoxon signed rank test with continuity correction	two.sided	6.207467353319846e-4	0	0.19937612126060408
Lachnospiraceae (OTU 127)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	0.0015173809085892956	0	0.19937612126060408
Bacteria (OTU 129)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	0.006667279749862056	0	0.19937612126060408
Porphyromonadaceae (OTU 139)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	0.011357366194592607	0	0.19937612126060408
Porphyromonadaceae (OTU 140)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	0.01625436821776715	0	0.19937612126060408
Ruminococcus (OTU 162)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	8.506529336030899e-4	0	0.19937612126060408
Eisenbergiella (OTU 164)	10	0.09751253817810959	Wilcoxon signed rank test with continuity correction	two.sided	3.2186867757954754e-4	2.2990619827110538e-5	0.19937612126060408
Lachnospiraceae (OTU 183)	10	0.09467071984550877	Wilcoxon signed rank test with continuity correction	two.sided	1.3794371896266324e-4	0	0.19937612126060408
Lachnospiraceae (OTU 205)	10	0.09751253817810959	Wilcoxon signed rank test with continuity correction	two.sided	3.9084053706087916e-4	0	0.19937612126060408
Lachnospiraceae (OTU 215)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	5.977561155048741e-4	0	0.19937612126060408
Lachnospiraceae (OTU 221)	10	0.09751253817810959	Wilcoxon signed rank test with continuity correction	two.sided	6.667279749862056e-4	0	0.19937612126060408
Porphyromonadaceae (OTU 222)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	0.006046533014530071	0	0.19937612126060408
Porphyromonadaceae (OTU 227)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	0.006575317270553614	0	0.19937612126060408
Porphyromonadaceae (OTU 228)	10	0.09751253817810959	Wilcoxon signed rank test with continuity correction	two.sided	0.004000367849917233	0	0.19937612126060408
Acetatifactor (OTU 231)	10	0.09467071984550877	Wilcoxon signed rank test with continuity correction	two.sided	1.3794371896266324e-4	0	0.19937612126060408
Porphyromonadaceae (OTU 233)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	0.008253632517932683	0	0.19937612126060408
Lachnospiraceae (OTU 239)	10	0.08897301170181335	Wilcoxon signed rank test with continuity correction	two.sided	1.1495309913555268e-4	0	0.19937612126060408
Acetatifactor (OTU 242)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	5.057936361964318e-4	0	0.19937612126060408
Clostridiales (OTU 246)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	4.138311568879897e-4	0	0.19937612126060408
Porphyromonadaceae (OTU 260)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	0.005080926981791429	0	0.19937612126060408
Clostridiales (OTU 270)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	2.758874379253265e-4	0	0.19937612126060408
Bacteroidales (OTU 289)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	0.002299061982711054	0	0.19937612126060408
Bacteria (OTU 300)	10	0.09751253817810959	Wilcoxon signed rank test with continuity correction	two.sided	3.2186867757954754e-4	0	0.19937612126060408
Olsenella (OTU 320)	10	0.09751253817810959	Wilcoxon signed rank test with continuity correction	two.sided	2.528968180982159e-4	0	0.19937612126060408
Clostridiales (OTU 323)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	0.002850836858561707	0	0.19937612126060408
Firmicutes (OTU 326)	10	0.09751253817810959	Wilcoxon signed rank test with continuity correction	two.sided	2.98878057752437e-4	0	0.19937612126060408
Bacteroidales (OTU 343)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	0.005080926981791429	0	0.19937612126060408
Clostridiales (OTU 356)	10	0.08897301170181335	Wilcoxon signed rank test with continuity correction	two.sided	1.1495309913555268e-4	0	0.19937612126060408
Firmicutes (OTU 410)	10	0.08897301170181335	Wilcoxon signed rank test with continuity correction	two.sided	1.1495309913555268e-4	0	0.19937612126060408
Ruminococcaceae (OTU 424)	10	0.08897301170181335	Wilcoxon signed rank test with continuity correction	two.sided	1.1495309913555268e-4	0	0.19937612126060408
Ruminococcaceae (OTU 467)	10	0.10034824646229079	Wilcoxon signed rank test with continuity correction	two.sided	5.51774875850653e-4	0	0.19937612126060408
Bacteroidales (OTU 643)	10	0.09751253817810959	Wilcoxon signed rank test with continuity correction	two.sided	3.678499172337686e-4	0	0.19937612126060408
Porphyromonadaceae (OTU 654)	10	0.09751253817810959	Wilcoxon signed rank test with continuity correction	two.sided	2.0691557844399486e-4	0	0.19937612126060408
Proteus (OTU 16)	6	0.14891467317876567	Wilcoxon signed rank test with continuity correction	two.sided	0	6.897185948133162e-5	0.29014342774185314
Lachnospiraceae (OTU 493)	6	0.14891467317876567	Wilcoxon signed rank test with continuity correction	two.sided	6.897185948133162e-5	0	0.29014342774185314
Lachnospiraceae (OTU 543)	6	0.14891467317876567	Wilcoxon signed rank test with continuity correction	two.sided	6.897185948133162e-5	0	0.29014342774185314
Parabacteroides (OTU 5)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	2.2990619827110538e-5	2.0691557844399486e-4	0.31312948989639394
Ruminococcaceae (OTU 55)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0.0014713996689350744	0	0.31312948989639394
Lachnospiraceae (OTU 56)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	5.747654956777635e-4	2.2990619827110538e-5	0.31312948989639394
Lachnospiraceae (OTU 76)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	2.299061982711054e-4	0	0.31312948989639394
Pseudoflavonifractor (OTU 95)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	4.8280301636932134e-4	0	0.31312948989639394
Lachnospiraceae (OTU 106)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	4.598123965422107e-4	0	0.31312948989639394
Clostridiales (OTU 138)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	5.287842560235425e-4	0	0.31312948989639394
Lachnospiraceae (OTU 165)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	5.287842560235423e-4	0	0.31312948989639394
Lachnospiraceae (OTU 176)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	0.0012414934706639692	0	0.31312948989639394
Ruminococcaceae (OTU 180)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	2.528968180982159e-4	0	0.31312948989639394
Lachnospiraceae (OTU 200)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	6.207467353319846e-4	0	0.31312948989639394
Lachnospiraceae (OTU 220)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	1.3794371896266324e-4	0	0.31312948989639394
Acetatifactor (OTU 248)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	3.9084053706087916e-4	0	0.31312948989639394
Firmicutes (OTU 259)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	9.196247930844215e-5	0	0.31312948989639394
Ruminococcaceae (OTU 262)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	6.207467353319846e-4	0	0.31312948989639394
Clostridiales (OTU 277)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	2.299061982711054e-4	0	0.31312948989639394
Lachnospiraceae (OTU 349)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	9.196247930844215e-5	0	0.31312948989639394
Bacteria (OTU 365)	6	0.1814492077214203	Wilcoxon signed rank test with continuity correction	two.sided	2.299061982711054e-4	0	0.31312948989639394
Clostridiales (OTU 367)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	9.196247930844215e-5	0	0.31312948989639394
Prevotella (OTU 495)	6	0.17356816655592155	Wilcoxon signed rank test with continuity correction	two.sided	4.5981239654221075e-5	6.897185948133162e-5	0.31312948989639394
Bacteroides (OTU 11)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	2.2990619827110538e-5	2.2990619827110538e-5	0.5261511624218529
Bacteroides (OTU 12)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	2.2990619827110538e-5	2.2990619827110538e-5	0.5261511624218529
Porphyromonadaceae (OTU 29)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	2.2990619827110538e-5	2.2990619827110538e-5	0.5261511624218529
Bacteroides (OTU 64)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0	6.897185948133162e-5	0.5261511624218529
Porphyromonadaceae (OTU 157)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0.0027128931395990438	0	0.5261511624218529
Clostridiales (OTU 160)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	6.897185948133162e-5	0	0.5261511624218529
Lachnospiraceae (OTU 169)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	2.2990619827110538e-5	2.2990619827110538e-5	0.5261511624218529
Clostridiales (OTU 190)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	0.008805407393783337	0	0.5261511624218529
Ruminococcaceae (OTU 225)	3	0.37109336952269756	Wilcoxon signed rank test with continuity correction	two.sided	9.196247930844215e-5	0	0.5261511624218529
Clostridium (OTU 226)	3	0.34577858615116025	Wilcoxon signed rank test with continuity correction	two.sided	2.2990619827110538e-5	2.2990619827110538e-5	0.5261511624218529
