otu	statistic	p.value	method	alternative	1	2	p.value.adj
Bacteria (OTU 75)	0	0.026518721959430742	Wilcoxon rank sum test with continuity correction	two.sided	0	0.008644473054993562	0.1600095507281947
Lachnospiraceae (OTU 78)	16	0.02857142857142857	Wilcoxon rank sum test	two.sided	0.004506161486113666	5.51774875850653e-4	0.1600095507281947
Porphyromonadaceae (OTU 87)	0	0.02107057013437866	Wilcoxon rank sum test with continuity correction	two.sided	0	0.06989148427441604	0.1600095507281947
Porphyromonadaceae (OTU 88)	0	0.02107057013437866	Wilcoxon rank sum test with continuity correction	two.sided	0	0.04874011403347434	0.1600095507281947
Ruminococcaceae (OTU 94)	16	0.028429535998796548	Wilcoxon rank sum test with continuity correction	two.sided	0.0017472871068604009	1.839249586168843e-4	0.1600095507281947
Lachnospiraceae (OTU 98)	16	0.029401048190339663	Wilcoxon rank sum test with continuity correction	two.sided	0.0061614861136656245	2.758874379253265e-4	0.1600095507281947
Alistipes (OTU 100)	0	0.02107057013437866	Wilcoxon rank sum test with continuity correction	two.sided	0	0.1038256391392312	0.1600095507281947
Lachnospiraceae (OTU 110)	16	0.028429535998796548	Wilcoxon rank sum test with continuity correction	two.sided	0.0012874747103181902	9.196247930844215e-5	0.1600095507281947
Porphyromonadaceae (OTU 112)	0	0.02107057013437866	Wilcoxon rank sum test with continuity correction	two.sided	0	6.437373551590951e-4	0.1600095507281947
Lachnospiraceae (OTU 113)	16	0.029401048190339663	Wilcoxon rank sum test with continuity correction	two.sided	0.002391024462019496	9.196247930844216e-4	0.1600095507281947
Ruminococcaceae (OTU 115)	16	0.017706065807366618	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	0	0.1600095507281947
Lachnospiraceae (OTU 116)	16	0.02857142857142857	Wilcoxon rank sum test	two.sided	0.004046349089571455	7.356998344675372e-4	0.1600095507281947
Bacteria (OTU 129)	0	0.02107057013437866	Wilcoxon rank sum test with continuity correction	two.sided	0	0.012047084789405922	0.1600095507281947
Acetatifactor (OTU 132)	16	0.026518721959430742	Wilcoxon rank sum test with continuity correction	two.sided	0.0014713996689350744	0	0.1600095507281947
Ruminococcaceae (OTU 133)	0	0.02283621545128266	Wilcoxon rank sum test with continuity correction	two.sided	0	9.196247930844216e-4	0.1600095507281947
Porphyromonadaceae (OTU 139)	0	0.02107057013437866	Wilcoxon rank sum test with continuity correction	two.sided	0	0.024002207099503403	0.1600095507281947
Porphyromonadaceae (OTU 140)	0	0.02107057013437866	Wilcoxon rank sum test with continuity correction	two.sided	0	0.03255471767518853	0.1600095507281947
Lachnospiraceae (OTU 145)	16	0.029401048190339663	Wilcoxon rank sum test with continuity correction	two.sided	0.0010115872723928637	2.758874379253265e-4	0.1600095507281947
Ruminococcus (OTU 162)	0	0.02107057013437866	Wilcoxon rank sum test with continuity correction	two.sided	0	0.0019312120654772853	0.1600095507281947
Lachnospiraceae (OTU 182)	16	0.028429535998796548	Wilcoxon rank sum test with continuity correction	two.sided	0.0013794371896266324	9.196247930844215e-5	0.1600095507281947
Lachnospiraceae (OTU 205)	0	0.020208004239389284	Wilcoxon rank sum test with continuity correction	two.sided	0	8.276623137759794e-4	0.1600095507281947
Lachnospiraceae (OTU 221)	16	0.020208004239389284	Wilcoxon rank sum test with continuity correction	two.sided	0.0012874747103181902	0	0.1600095507281947
Porphyromonadaceae (OTU 222)	0	0.02107057013437866	Wilcoxon rank sum test with continuity correction	two.sided	0	0.011219422475629943	0.1600095507281947
Porphyromonadaceae (OTU 227)	0	0.02107057013437866	Wilcoxon rank sum test with continuity correction	two.sided	0	0.013058672061798785	0.1600095507281947
Porphyromonadaceae (OTU 228)	0	0.020208004239389284	Wilcoxon rank sum test with continuity correction	two.sided	0	0.009012322972227331	0.1600095507281947
Acetatifactor (OTU 231)	16	0.019359467327368367	Wilcoxon rank sum test with continuity correction	two.sided	2.758874379253265e-4	0	0.1600095507281947
Porphyromonadaceae (OTU 233)	0	0.02107057013437866	Wilcoxon rank sum test with continuity correction	two.sided	0	0.014805959168659188	0.1600095507281947
Porphyromonadaceae (OTU 260)	0	0.02107057013437866	Wilcoxon rank sum test with continuity correction	two.sided	0	0.0111274599963215	0.1600095507281947
Bacteroidales (OTU 289)	0	0.02107057013437866	Wilcoxon rank sum test with continuity correction	two.sided	0	0.004598123965422108	0.1600095507281947
Bacteria (OTU 300)	0	0.020208004239389284	Wilcoxon rank sum test with continuity correction	two.sided	0	5.51774875850653e-4	0.1600095507281947
Olsenella (OTU 320)	0	0.020208004239389284	Wilcoxon rank sum test with continuity correction	two.sided	0	2.758874379253265e-4	0.1600095507281947
Clostridiales (OTU 323)	0	0.02107057013437866	Wilcoxon rank sum test with continuity correction	two.sided	0	0.0055177487585065296	0.1600095507281947
Bacteroidales (OTU 343)	0	0.02107057013437866	Wilcoxon rank sum test with continuity correction	two.sided	0	0.009472135368769542	0.1600095507281947
Bacteroidales (OTU 643)	0	0.020208004239389284	Wilcoxon rank sum test with continuity correction	two.sided	0	4.598123965422107e-4	0.1600095507281947
Porphyromonadaceae (OTU 654)	0	0.020208004239389284	Wilcoxon rank sum test with continuity correction	two.sided	0	3.678499172337686e-4	0.1600095507281947
Lachnospiraceae (OTU 275)	15.5	0.032473320326069637	Wilcoxon rank sum test with continuity correction	two.sided	3.678499172337686e-4	0	0.17339527645806996
Lachnospiraceae (OTU 89)	15.5	0.03718819673345568	Wilcoxon rank sum test with continuity correction	two.sided	4.598123965422108e-4	0	0.1913501759194174
Acetatifactor (OTU 280)	15.5	0.03718819673345568	Wilcoxon rank sum test with continuity correction	two.sided	8.276623137759794e-4	0	0.1913501759194174
Ruminococcaceae (OTU 66)	15.5	0.04083312586129953	Wilcoxon rank sum test with continuity correction	two.sided	0.002207099503402612	2.758874379253265e-4	0.20635311819192442
Lachnospiraceae (OTU 117)	15.5	0.04206641220678084	Wilcoxon rank sum test with continuity correction	two.sided	0.0019312120654772853	8.276623137759794e-4	0.20885604657050838
Lachnospiraceae (OTU 230)	15	0.0485325814274011	Wilcoxon rank sum test with continuity correction	two.sided	2.758874379253265e-4	0	0.23680552661990537
Lachnospiraceae (OTU 125)	15	0.05300786910196122	Wilcoxon rank sum test with continuity correction	two.sided	4.598123965422108e-4	9.196247930844215e-5	0.25002044926425043
Lachnospiraceae (OTU 201)	1	0.05300786910196122	Wilcoxon rank sum test with continuity correction	two.sided	9.196247930844215e-5	5.51774875850653e-4	0.25002044926425043
Lachnospiraceae (OTU 146)	1	0.054514478643828614	Wilcoxon rank sum test with continuity correction	two.sided	0	0.001103549751701306	0.2529114337082541
Lachnospiraceae (OTU 35)	15	0.059071868015516504	Wilcoxon rank sum test with continuity correction	two.sided	0.00974802280669487	9.196247930844215e-5	0.26963449432888986
Clostridium (OTU 154)	14	0.06029808713337021	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	0	0.2708628358530757
Ruminococcaceae (OTU 55)	14	0.06891844428950207	Wilcoxon rank sum test with continuity correction	two.sided	0.002850836858561707	0	0.2826655033902766
Lachnospiraceae (OTU 67)	14	0.06891844428950207	Wilcoxon rank sum test with continuity correction	two.sided	0.002391024462019496	0	0.2826655033902766
Clostridiales (OTU 138)	2	0.06891844428950207	Wilcoxon rank sum test with continuity correction	two.sided	0	0.0010115872723928637	0.2826655033902766
Acetatifactor (OTU 248)	14	0.06891844428950207	Wilcoxon rank sum test with continuity correction	two.sided	2.758874379253265e-4	0	0.2826655033902766
Lachnospiraceae (OTU 349)	14	0.06675301516963451	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	0	0.2826655033902766
Bacteria (OTU 365)	2	0.06891844428950207	Wilcoxon rank sum test with continuity correction	two.sided	0	4.598123965422108e-4	0.2826655033902766
Firmicutes (OTU 196)	14.5	0.07226673626558017	Wilcoxon rank sum test with continuity correction	two.sided	5.51774875850653e-4	0	0.2921640909022741
Lachnospiraceae (OTU 136)	14.5	0.07959408927927626	Wilcoxon rank sum test with continuity correction	two.sided	0.0025749494206363803	7.356998344675372e-4	0.31725531360612935
Clostridium (OTU 211)	14	0.0885419228404861	Wilcoxon rank sum test with continuity correction	two.sided	5.51774875850653e-4	2.758874379253265e-4	0.34801894672024397
Clostridia (OTU 86)	14	0.10375367752098565	Wilcoxon rank sum test with continuity correction	two.sided	0.0010115872723928637	1.839249586168843e-4	0.4022231608005334
Lachnospiraceae (OTU 217)	14	0.10591109025490285	Wilcoxon rank sum test with continuity correction	two.sided	5.51774875850653e-4	1.839249586168843e-4	0.40503835867753385
Erysipelotrichaceae (OTU 189)	2	0.11021018267342116	Wilcoxon rank sum test with continuity correction	two.sided	9.196247930844215e-5	0.0031267242964870333	0.41585975595437585
Lachnospiraceae (OTU 33)	14	0.11428571428571428	Wilcoxon rank sum test	two.sided	0.004782048924038992	3.678499172337686e-4	0.4200371057513914
Clostridiales (OTU 51)	2	0.11428571428571428	Wilcoxon rank sum test	two.sided	0.002299061982711054	0.0061614861136656245	0.4200371057513914
Lachnospiraceae (OTU 127)	13.5	0.12409465882825224	Wilcoxon rank sum test with continuity correction	two.sided	0.0034026117344123597	0	0.4445416259290555
Lachnospiraceae (OTU 177)	13.5	0.12409465882825224	Wilcoxon rank sum test with continuity correction	two.sided	0.0010115872723928637	0	0.4445416259290555
Lachnospiraceae (OTU 93)	13	0.18040266628975615	Wilcoxon rank sum test with continuity correction	two.sided	0.001195512231009748	9.196247930844215e-5	0.4825973877022286
Lachnospiraceae (OTU 105)	13	0.17763408399747968	Wilcoxon rank sum test with continuity correction	two.sided	3.678499172337686e-4	9.196247930844215e-5	0.4825973877022286
Lachnospiraceae (OTU 119)	13	0.18040266628975615	Wilcoxon rank sum test with continuity correction	two.sided	0.001195512231009748	9.196247930844215e-5	0.4825973877022286
Lachnospiraceae (OTU 134)	13	0.1858767323658759	Wilcoxon rank sum test with continuity correction	two.sided	0.001195512231009748	3.678499172337686e-4	0.4825973877022286
Porphyromonadaceae (OTU 157)	4	0.185876732365876	Wilcoxon rank sum test with continuity correction	two.sided	0	0.0026669118999448223	0.4825973877022286
Lachnospiraceae (OTU 183)	13	0.1605806049379931	Wilcoxon rank sum test with continuity correction	two.sided	2.758874379253265e-4	0	0.4825973877022286
Clostridiales (OTU 190)	4	0.185876732365876	Wilcoxon rank sum test with continuity correction	two.sided	0	0.0054257862791980875	0.4825973877022286
Clostridiales (OTU 244)	4	0.185876732365876	Wilcoxon rank sum test with continuity correction	two.sided	0	0.002207099503402612	0.4825973877022286
Lachnospiraceae (OTU 247)	12	0.185876732365876	Wilcoxon rank sum test with continuity correction	two.sided	9.196247930844215e-5	0	0.4825973877022286
Firmicutes (OTU 256)	13	0.16347530564295645	Wilcoxon rank sum test with continuity correction	two.sided	3.678499172337686e-4	0	0.4825973877022286
Dorea (OTU 267)	4	0.185876732365876	Wilcoxon rank sum test with continuity correction	two.sided	0	9.196247930844215e-5	0.4825973877022286
Oscillibacter (OTU 268)	13	0.17763408399747968	Wilcoxon rank sum test with continuity correction	two.sided	3.678499172337686e-4	9.196247930844215e-5	0.4825973877022286
Lachnospiraceae (OTU 269)	3	0.16347530564295645	Wilcoxon rank sum test with continuity correction	two.sided	0	6.437373551590951e-4	0.4825973877022286
Clostridiales (OTU 322)	4	0.18135827590431333	Wilcoxon rank sum test with continuity correction	two.sided	0	9.196247930844215e-5	0.4825973877022286
Clostridium (OTU 359)	4	0.185876732365876	Wilcoxon rank sum test with continuity correction	two.sided	0	1.839249586168843e-4	0.4825973877022286
Lachnospiraceae (OTU 373)	12	0.18135827590431333	Wilcoxon rank sum test with continuity correction	two.sided	9.196247930844215e-5	0	0.4825973877022286
Acetatifactor (OTU 391)	12	0.185876732365876	Wilcoxon rank sum test with continuity correction	two.sided	9.196247930844215e-5	0	0.4825973877022286
Clostridium (OTU 400)	12	0.185876732365876	Wilcoxon rank sum test with continuity correction	two.sided	9.196247930844215e-5	0	0.4825973877022286
Clostridiales (OTU 408)	4	0.18135827590431333	Wilcoxon rank sum test with continuity correction	two.sided	0	9.196247930844215e-5	0.4825973877022286
Coriobacteriaceae (OTU 427)	4	0.185876732365876	Wilcoxon rank sum test with continuity correction	two.sided	0	9.196247930844215e-5	0.4825973877022286
Firmicutes (OTU 432)	4	0.185876732365876	Wilcoxon rank sum test with continuity correction	two.sided	0	9.196247930844215e-5	0.4825973877022286
Bacteria (OTU 434)	4	0.185876732365876	Wilcoxon rank sum test with continuity correction	two.sided	0	9.196247930844215e-5	0.4825973877022286
Clostridiales (OTU 439)	4	0.185876732365876	Wilcoxon rank sum test with continuity correction	two.sided	0	0.0016553246275519589	0.4825973877022286
Firmicutes (OTU 455)	4	0.185876732365876	Wilcoxon rank sum test with continuity correction	two.sided	0	9.196247930844215e-5	0.4825973877022286
Firmicutes (OTU 487)	4	0.185876732365876	Wilcoxon rank sum test with continuity correction	two.sided	0	9.196247930844215e-5	0.4825973877022286
Coriobacteriaceae (OTU 518)	12	0.18135827590431333	Wilcoxon rank sum test with continuity correction	two.sided	9.196247930844215e-5	0	0.4825973877022286
Porphyromonadaceae (OTU 608)	4	0.185876732365876	Wilcoxon rank sum test with continuity correction	two.sided	0	9.196247930844215e-5	0.4825973877022286
Bacteria (OTU 811)	4	0.18135827590431333	Wilcoxon rank sum test with continuity correction	two.sided	0	9.196247930844215e-5	0.4825973877022286
Porphyromonadaceae (OTU 1302)	4	0.18135827590431333	Wilcoxon rank sum test with continuity correction	two.sided	0	9.196247930844215e-5	0.4825973877022286
Porphyromonadaceae (OTU 1313)	4	0.18135827590431333	Wilcoxon rank sum test with continuity correction	two.sided	0	9.196247930844215e-5	0.4825973877022286
Lachnospiraceae (OTU 28)	13	0.19126698687886873	Wilcoxon rank sum test with continuity correction	two.sided	0.004598123965422108	0.0027588743792532648	0.4832906900599987
Lachnospiraceae (OTU 107)	13	0.19126698687886873	Wilcoxon rank sum test with continuity correction	two.sided	0.0027588743792532648	5.51774875850653e-4	0.4832906900599987
Lachnospiraceae (OTU 151)	13	0.18858230551903615	Wilcoxon rank sum test with continuity correction	two.sided	0.0012874747103181902	5.51774875850653e-4	0.4832906900599987
Lachnospiraceae (OTU 239)	12.5	0.20590321073206835	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	0	0.50670094467109
Coriobacteriaceae (OTU 379)	3.5	0.20590321073206835	Wilcoxon rank sum test with continuity correction	two.sided	0	1.839249586168843e-4	0.50670094467109
Firmicutes (OTU 410)	12.5	0.20590321073206835	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	0	0.50670094467109
Lachnospiraceae (OTU 215)	12.5	0.21860373720805976	Wilcoxon rank sum test with continuity correction	two.sided	5.51774875850653e-4	0	0.528759466922059
Acetatifactor (OTU 242)	12.5	0.21860373720805976	Wilcoxon rank sum test with continuity correction	two.sided	7.356998344675372e-4	0	0.528759466922059
Ruminococcaceae (OTU 37)	12.5	0.23377879418404784	Wilcoxon rank sum test with continuity correction	two.sided	0.004506161486113666	3.678499172337686e-4	0.5559613340679457
Lachnospiraceae (OTU 163)	12.5	0.23377879418404784	Wilcoxon rank sum test with continuity correction	two.sided	0.0015633621482435166	4.598123965422108e-4	0.5559613340679457
Enterobacteriaceae (OTU 1)	5	0.4538988778704449	Wilcoxon rank sum test with continuity correction	two.sided	2.758874379253265e-4	5.51774875850653e-4	0.5910468610341365
Bacteroides (OTU 2)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Parabacteroides (OTU 5)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Bacteroides (OTU 11)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Bacteroides (OTU 12)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Alistipes (OTU 21)	12	0.34285714285714286	Wilcoxon rank sum test	two.sided	0.12368953466985469	0.03540555453375023	0.5910468610341365
Enterococcus (OTU 23)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Parabacteroides (OTU 24)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Porphyromonadaceae (OTU 29)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Oscillibacter (OTU 40)	11.5	0.38074574326485605	Wilcoxon rank sum test with continuity correction	two.sided	0.0019312120654772853	5.51774875850653e-4	0.5910468610341365
Lachnospiraceae (OTU 44)	12	0.30649216504158394	Wilcoxon rank sum test with continuity correction	two.sided	0.0027588743792532648	6.437373551590951e-4	0.5910468610341365
Lachnospiraceae (OTU 47)	11	0.46782507728497025	Wilcoxon rank sum test with continuity correction	two.sided	0.002850836858561707	7.356998344675372e-4	0.5910468610341365
Ruminococcaceae (OTU 60)	11	0.46782507728497025	Wilcoxon rank sum test with continuity correction	two.sided	0.003586536693029244	0.0010115872723928637	0.5910468610341365
Clostridium (OTU 61)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Clostridium (OTU 74)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Ruminococcaceae (OTU 80)	12	0.30052231149547204	Wilcoxon rank sum test with continuity correction	two.sided	7.356998344675372e-4	9.196247930844215e-5	0.5910468610341365
Lachnospiraceae (OTU 91)	12	0.30052231149547204	Wilcoxon rank sum test with continuity correction	two.sided	0.002207099503402612	9.196247930844215e-5	0.5910468610341365
Anaeroplasma (OTU 92)	5	0.46512378882022065	Wilcoxon rank sum test with continuity correction	two.sided	6.437373551590951e-4	8.276623137759794e-4	0.5910468610341365
Pseudoflavonifractor (OTU 95)	11	0.4083519693259382	Wilcoxon rank sum test with continuity correction	two.sided	7.356998344675372e-4	0	0.5910468610341365
Acetatifactor (OTU 103)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Ruminococcaceae (OTU 118)	12	0.27844630523876407	Wilcoxon rank sum test with continuity correction	two.sided	4.598123965422108e-4	0	0.5910468610341365
Clostridium (OTU 128)	11	0.46512378882022065	Wilcoxon rank sum test with continuity correction	two.sided	0.0013794371896266324	4.598123965422108e-4	0.5910468610341365
Butyricicoccus (OTU 131)	11	0.4595973861839423	Wilcoxon rank sum test with continuity correction	two.sided	0.0020231745447857274	3.678499172337686e-4	0.5910468610341365
Lachnospiraceae (OTU 141)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Lachnospiraceae (OTU 143)	11	0.4595973861839423	Wilcoxon rank sum test with continuity correction	two.sided	5.51774875850653e-4	1.839249586168843e-4	0.5910468610341365
Bacteria (OTU 155)	4.5	0.37782163710006383	Wilcoxon rank sum test with continuity correction	two.sided	2.758874379253265e-4	4.598123965422108e-4	0.5910468610341365
Eisenbergiella (OTU 164)	11	0.4083519693259382	Wilcoxon rank sum test with continuity correction	two.sided	2.758874379253265e-4	0	0.5910468610341365
Lachnospiraceae (OTU 169)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Clostridiales (OTU 171)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Lachnospiraceae (OTU 176)	11	0.4083519693259382	Wilcoxon rank sum test with continuity correction	two.sided	5.51774875850653e-4	0	0.5910468610341365
Lachnospiraceae (OTU 181)	11	0.4595973861839423	Wilcoxon rank sum test with continuity correction	two.sided	8.276623137759794e-4	9.196247930844215e-5	0.5910468610341365
Lachnospiraceae (OTU 202)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Lachnospiraceae (OTU 207)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Lachnospiraceae (OTU 216)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Lachnospiraceae (OTU 220)	11	0.4083519693259382	Wilcoxon rank sum test with continuity correction	two.sided	1.839249586168843e-4	0	0.5910468610341365
Clostridium (OTU 226)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Lachnospiraceae (OTU 241)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Lachnospiraceae (OTU 250)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Lachnospiraceae (OTU 254)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Clostridiales (OTU 270)	11.5	0.35617032794932174	Wilcoxon rank sum test with continuity correction	two.sided	2.758874379253265e-4	0	0.5910468610341365
Oscillibacter (OTU 271)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Lachnospiraceae (OTU 272)	5	0.46782507728497025	Wilcoxon rank sum test with continuity correction	two.sided	2.758874379253265e-4	9.196247930844216e-4	0.5910468610341365
Lachnospiraceae (OTU 273)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Bacteria (OTU 314)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Lachnospiraceae (OTU 336)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Clostridiales (OTU 360)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Lachnospiraceae (OTU 375)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Akkermansia (OTU 382)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Lachnospiraceae (OTU 388)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Lachnospiraceae (OTU 397)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Ruminococcaceae (OTU 414)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Oscillibacter (OTU 421)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Lachnospiraceae (OTU 470)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Lachnospiraceae (OTU 486)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Prevotella (OTU 495)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Butyricicoccus (OTU 508)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Firmicutes (OTU 519)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Clostridiales (OTU 527)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Lachnospiraceae (OTU 528)	4.5	0.36880340134896	Wilcoxon rank sum test with continuity correction	two.sided	9.196247930844215e-5	4.598123965422107e-4	0.5910468610341365
Lachnospiraceae (OTU 537)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Akkermansia (OTU 552)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Pseudomonadaceae (OTU 579)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Lachnospiraceae (OTU 594)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Ruminococcaceae (OTU 619)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Porphyromonadaceae (OTU 634)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Porphyromonadaceae (OTU 669)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Lachnospiraceae (OTU 676)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Coriobacteriaceae (OTU 680)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Coriobacteriaceae (OTU 688)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Faecalibacterium (OTU 696)	10	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Porphyromonadaceae (OTU 708)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Firmicutes (OTU 725)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
Terrisporobacter (OTU 741)	6	0.45325470475373647	Wilcoxon rank sum test with continuity correction	two.sided	0	0	0.5910468610341365
