otu	statistic	p.value	parameter	method	Schloss	Young	Jackson	Charles River	Taconic	Envigo	p.value.adj
Roseburia (OTU 252)	31.39204545454548	7.837192478054762e-6	5	Kruskal-Wallis rank sum test	0	0	0	8.276623137759794e-4	0	0	3.34760078705482e-4
Clostridiales (OTU 276)	31.42775881683734	7.71082057563731e-6	5	Kruskal-Wallis rank sum test	0	0	0	6.130831953896144e-4	0	0	3.34760078705482e-4
Firmicutes (OTU 304)	31.39204545454548	7.837192478054762e-6	5	Kruskal-Wallis rank sum test	0	0	0	0.0019005579057078045	0	0	3.34760078705482e-4
Clostridia (OTU 316)	31.400966183574905	7.80543494104695e-6	5	Kruskal-Wallis rank sum test	0	0	0	4.598123965422108e-4	0	0	3.34760078705482e-4
Ruminococcaceae (OTU 488)	30.97844611528821	9.45948626708471e-6	5	Kruskal-Wallis rank sum test	0	0	2.2070995034026116e-4	0	0	5.254998817625266e-5	3.856890537079538e-4
Lachnospiraceae (OTU 25)	30.378616906143506	1.2421748421626167e-5	5	Kruskal-Wallis rank sum test	0	6.897185948133162e-5	0.0021703145116792346	0	0.11766599227515175	0.0316350928821041	4.771290369810187e-4
Lachnospiraceae (OTU 85)	30.317836696497398	1.2769069172504856e-5	5	Kruskal-Wallis rank sum test	0	2.299061982711054e-4	0	4.2915823677273007e-4	0.004529152105940776	2.627499408812633e-5	4.771290369810187e-4
Lachnospiraceae (OTU 90)	30.22837370242212	1.3297910729682795e-5	5	Kruskal-Wallis rank sum test	0	0	0.011513702409416958	0	0	0	4.771290369810187e-4
Alistipes (OTU 161)	29.971284879948104	1.4941765840236152e-5	5	Kruskal-Wallis rank sum test	0	0	0	0.001961866225246766	0	0.002496124438372001	5.154909214881472e-4
Mucispirillum (OTU 19)	29.661819991154367	1.719005260786992e-5	5	Kruskal-Wallis rank sum test	0	0	9.196247930844216e-4	0.004046349089571455	0.0342560235423947	0.012401797209595628	5.710917477503451e-4
Bacteroides (OTU 2)	29.055105115373486	2.261748145374099e-5	5	Kruskal-Wallis rank sum test	9.196247930844216e-5	2.299061982711054e-4	0.3012690822144565	0.049169272270247075	6.897185948133162e-5	7.882498226437898e-5	6.564733929674192e-4
Anaeroplasma (OTU 92)	29.048264815029558	2.268748626754738e-5	5	Kruskal-Wallis rank sum test	0.0012568205505487093	0.0010345778922199742	0.0055545337502299055	0	0	0	6.564733929674192e-4
Lachnospiraceae (OTU 130)	29.1042349019354	2.2120938876113232e-5	5	Kruskal-Wallis rank sum test	0	0	2.942799337870149e-4	0.001103549751701306	9.885966525657532e-4	2.627499408812633e-5	6.564733929674192e-4
Clostridiales (OTU 148)	29.178438573183218	2.1391418534405954e-5	5	Kruskal-Wallis rank sum test	0	0	2.207099503402612e-4	0.004383544847035743	0	1.0509997635250532e-4	6.564733929674192e-4
Turicibacter (OTU 14)	28.880638360462832	2.4471835344351054e-5	5	Kruskal-Wallis rank sum test	0.01704371283183128	0.031864999080375205	0.038035681441971676	0.0015020538287045552	1.1495309913555268e-4	0	6.734371606666215e-4
Lachnospiraceae (OTU 82)	28.837039079537753	2.4958327734987573e-5	5	Kruskal-Wallis rank sum test	0	0	0.007283428361228619	3.678499172337686e-4	0	7.8824982264379e-5	6.734371606666215e-4
Lachnospiraceae (OTU 182)	28.78721421471171	2.552604622370695e-5	5	Kruskal-Wallis rank sum test	0	7.816810741217583e-4	0	1.532707988474036e-4	0.0016323340077248481	0	6.734371606666215e-4
Lachnospiraceae (OTU 206)	28.135769895453706	3.424048121858711e-5	5	Kruskal-Wallis rank sum test	0	0	3.678499172337686e-5	8.889706333149408e-4	0.0013794371896266324	1.5764996452875796e-4	8.775346186592183e-4
Clostridium (OTU 331)	27.536703087701586	4.4830505744195616e-5	5	Kruskal-Wallis rank sum test	0	0	3.678499172337686e-5	1.2261663907792286e-4	7.356998344675372e-4	5.254998817625266e-5	0.0011170267681262075
Lachnospiraceae (OTU 167)	27.468469567574925	4.622607920992179e-5	5	Kruskal-Wallis rank sum test	0.00214579118386365	4.368217767151002e-4	3.678499172337686e-5	3.0654159769480714e-5	0	0	0.0011206700824675634
Acetatifactor (OTU 237)	27.38185654008436	4.805976118450027e-5	5	Kruskal-Wallis rank sum test	0	0	0	0.002391024462019496	0	3.9412491132189494e-4	0.0011344633100657038
Bacteroides (OTU 12)	27.150146222583235	5.33274461123121e-5	5	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	3.678499172337686e-5	0.18144197167555637	4.5981239654221075e-5	0	0.0012164371740749525
Bacteroides (OTU 64)	27.09287667071688	5.471526777798945e-5	5	Kruskal-Wallis rank sum test	0	0	0	0.013119980381337748	2.2990619827110538e-5	0	0.0012164371740749525
Lachnospiraceae (OTU 78)	27.05708191126281	5.560080728770686e-5	5	Kruskal-Wallis rank sum test	6.743915149285758e-4	0.00255195880080927	1.4713996689350744e-4	8.5831647354546e-4	0.009334191649806879	2.3647494679313697e-4	0.0012164371740749525
Lachnospiraceae (OTU 204)	26.552152480752785	6.971593672851e-5	5	Kruskal-Wallis rank sum test	0	8.506529336030899e-4	0	3.0654159769480714e-5	0.0010115872723928637	7.8824982264379e-5	0.0014889332201303209
Coriobacteriaceae (OTU 293)	26.394966557079698	7.479574684605666e-5	5	Kruskal-Wallis rank sum test	2.758874379253265e-4	6.207467353319846e-4	0	0	5.057936361964318e-4	0	0.0015602740679282051
Alistipes (OTU 53)	26.11607142857137	8.472736705062932e-5	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0.014740271683438872	0.0016888988498758777
Desulfovibrionaceae (OTU 192)	26.11607142857137	8.472736705062932e-5	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0.002391024462019496	0.0016888988498758777
Clostridium_sensu (OTU 291)	25.88823781009414	9.380152126011929e-5	5	Kruskal-Wallis rank sum test	0	0	3.3106492551039174e-4	0.003157378456256514	0	0	0.001829129664572326
Lachnospiraceae (OTU 17)	25.694390885188433	1.022752858076653e-4	5	Kruskal-Wallis rank sum test	0.00383176997118509	0.002643921280117712	0.023468824719514437	0.006038869474587701	0.02931304027956594	0.0010247247694369268	0.0019519347099888461
Lachnospiraceae (OTU 111)	25.47682926829267	1.1269090278798207e-4	5	Kruskal-Wallis rank sum test	0.002207099503402612	0.0010345778922199742	0	0	0	2.3647494679313697e-4	0.002105911245850415
Bifidobacterium (OTU 46)	24.64440301170426	1.631773577487892e-4	5	Kruskal-Wallis rank sum test	0.0016859787873214397	0.007494942063638036	0	7.663539942370179e-4	0	0	0.0022268217880527926
Lachnospiraceae (OTU 121)	24.470588235294088	1.7625902670206052e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.001961866225246766	0	0	0.0022268217880527926
Rhodospirillaceae (OTU 150)	24.470588235294088	1.7625902670206052e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.0024216786217889767	0	0	0.0022268217880527926
Lachnospiraceae (OTU 153)	24.57154523992536	1.685395586232446e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.0074489608239838145	0	6.568748522031583e-4	0.0022268217880527926
Lachnospiraceae (OTU 203)	25.019228022793776	1.3814770424963276e-4	5	Kruskal-Wallis rank sum test	9.196247930844215e-5	2.98878057752437e-4	5.885598675740298e-4	4.2915823677273007e-4	0.0030577524370057015	5.254998817625266e-5	0.0022268217880527926
Clostridiales (OTU 219)	24.479058497750056	1.7559814320439665e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.007755502421678622	0	0	0.0022268217880527926
Lachnospiraceae (OTU 257)	24.479058497750056	1.7559814320439665e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.001103549751701306	0	0	0.0022268217880527926
Bacteria (OTU 319)	24.470588235294088	1.7625902670206052e-4	5	Kruskal-Wallis rank sum test	0	0	0	4.598123965422108e-4	0	0	0.0022268217880527926
Lachnospiraceae (OTU 332)	25.046083080424886	1.365078483198492e-4	5	Kruskal-Wallis rank sum test	0	0	0	6.743915149285758e-4	1.3794371896266324e-4	7.882498226437898e-5	0.0022268217880527926
Firmicutes (OTU 346)	24.470588235294088	1.7625902670206052e-4	5	Kruskal-Wallis rank sum test	0	0	0	4.2915823677273e-4	0	0	0.0022268217880527926
Bacteroides (OTU 350)	24.479058497750056	1.7559814320439665e-4	5	Kruskal-Wallis rank sum test	0	0	0	6.743915149285758e-4	0	0	0.0022268217880527926
Lachnospiraceae (OTU 353)	24.470588235294088	1.7625902670206052e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.0012568205505487096	0	0	0.0022268217880527926
Bacteria (OTU 357)	24.470588235294088	1.7625902670206052e-4	5	Kruskal-Wallis rank sum test	0	0	0	4.904665563116915e-4	0	0	0.0022268217880527926
Clostridium (OTU 371)	24.50450450450447	1.7362745253207627e-4	5	Kruskal-Wallis rank sum test	0	0	0	2.14579118386365e-4	0	0	0.0022268217880527926
Bacteria (OTU 390)	24.470588235294088	1.7625902670206052e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.0029121451781006684	0	0	0.0022268217880527926
Firmicutes (OTU 394)	24.470588235294088	1.7625902670206052e-4	5	Kruskal-Wallis rank sum test	0	0	0	3.985040770032493e-4	0	0	0.0022268217880527926
Firmicutes (OTU 412)	24.470588235294088	1.7625902670206052e-4	5	Kruskal-Wallis rank sum test	0	0	0	6.437373551590951e-4	0	0	0.0022268217880527926
Bacteria (OTU 416)	24.470588235294088	1.7625902670206052e-4	5	Kruskal-Wallis rank sum test	0	0	0	4.2915823677273007e-4	0	0	0.0022268217880527926
Ruminococcaceae (OTU 430)	24.470588235294088	1.7625902670206052e-4	5	Kruskal-Wallis rank sum test	0	0	0	3.371957574642879e-4	0	0	0.0022268217880527926
Ruminococcaceae (OTU 436)	24.48753462603875	1.7493925592773404e-4	5	Kruskal-Wallis rank sum test	0	0	0	2.4523327815584577e-4	0	0	0.0022268217880527926
Lachnospiraceae (OTU 449)	24.479058497750056	1.7559814320439665e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.001072895591931825	0	0	0.0022268217880527926
Lachnospiraceae (OTU 521)	24.479058497750056	1.7559814320439665e-4	5	Kruskal-Wallis rank sum test	0	0	0	4.598123965422108e-4	0	0	0.0022268217880527926
Bacteria (OTU 536)	24.50450450450447	1.7362745253207627e-4	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.0022268217880527926
Lachnospiraceae (OTU 362)	24.396853414022814	1.8211702808848616e-4	5	Kruskal-Wallis rank sum test	0	0	0	8.583164735454601e-4	0	1.0509997635250532e-4	0.0022688746416023903
Lachnospiraceae (OTU 223)	24.206551059730245	1.9814079546944788e-4	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	0	1.0509997635250532e-4	0.0024346889525492434
Lachnospiraceae (OTU 208)	24.167704860501818	2.0157915164469478e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.0016859787873214395	0	0.001261199716230064	0.002443466203044476
Porphyromonadaceae (OTU 8)	24.09405454180872	2.0826086420061457e-4	5	Kruskal-Wallis rank sum test	0.14067193918214702	0.06602906014346147	1.103549751701306e-4	0.0010115872723928637	9.196247930844215e-5	0.01689482119866523	0.0024736444485729888
Lachnospiraceae (OTU 38)	24.079746009929604	2.095841450295955e-4	5	Kruskal-Wallis rank sum test	0	0.007012139047268715	2.942799337870149e-4	0.0037091533321071666	0.014231193672981424	1.5764996452875796e-4	0.0024736444485729888
Lachnospiraceae (OTU 97)	24.01265322903852	2.1590075064310466e-4	5	Kruskal-Wallis rank sum test	9.196247930844216e-4	9.885966525657532e-4	3.678499172337686e-5	6.437373551590951e-4	0.004667095824903439	2.8902493496938965e-4	0.002515103549699544
Lachnospiraceae (OTU 93)	23.932903762564543	2.2365416811738747e-4	5	Kruskal-Wallis rank sum test	0.0013794371896266324	6.667279749862056e-4	3.678499172337686e-5	0	9.196247930844215e-5	0	0.0025720229333499557
Lachnospiraceae (OTU 113)	23.819760036682293	2.3512869441262525e-4	5	Kruskal-Wallis rank sum test	0.002237753663172092	0.0020691557844399484	0	6.130831953896144e-4	0	7.619748285556635e-4	0.0026378210171545758
Ruminococcaceae (OTU 288)	23.818524364735037	2.3525716986885848e-4	5	Kruskal-Wallis rank sum test	0	0	5.885598675740298e-4	7.66353994237018e-4	0	4.7294989358627395e-4	0.0026378210171545758
Bacteroides (OTU 3)	23.50137717060729	2.706340411748573e-4	5	Kruskal-Wallis rank sum test	0.1052357304886273	0.025726503586536692	1.1035497517013058e-4	0.1018944270737539	6.897185948133162e-5	0.014766546677526998	0.002997021418936383
Clostridiales (OTU 188)	23.334890832978235	2.91259641644774e-4	5	Kruskal-Wallis rank sum test	0	0	0.010115872723928637	0.002237753663172092	0	2.627499408812633e-5	0.0031860963238458818
Lachnospiraceae (OTU 358)	23.237315130830467	3.0406214545038103e-4	5	Kruskal-Wallis rank sum test	0	0	1.839249586168843e-4	6.437373551590951e-4	0	0	0.0032860692104697805
Lachnospiraceae (OTU 278)	23.041289351561502	3.314855565958352e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.0010422414321623445	0	8.933497989962952e-4	0.003539792193648383
Clostridiales (OTU 160)	22.614722281377663	3.998847493310472e-4	5	Kruskal-Wallis rank sum test	0	6.897185948133162e-5	3.678499172337686e-5	0.001961866225246766	0	0.0018917995743450958	0.004219960237058228
Firmicutes (OTU 186)	22.55771594101125	4.1002276590613703e-4	5	Kruskal-Wallis rank sum test	0	0	0	2.4523327815584577e-4	0.0017472871068604009	0	0.004276632802532615
Lachnospiraceae (OTU 44)	22.501297932966295	4.2030587560193053e-4	5	Kruskal-Wallis rank sum test	0.006284102752743547	0.002207099503402612	0	0.0019925203850162465	0.0029887805775243702	0.0011823747339656848	0.0042842542092605875
Lachnospiraceae (OTU 205)	22.516183956021585	4.175681869834101e-4	5	Kruskal-Wallis rank sum test	4.598123965422108e-4	3.9084053706087916e-4	6.253448592974066e-4	3.371957574642879e-4	0.002299061982711054	0	0.0042842542092605875
Lachnospiraceae (OTU 193)	22.468683207606443	4.263661388970627e-4	5	Kruskal-Wallis rank sum test	0	0.0013564465697995219	2.2070995034026116e-4	6.130831953896144e-4	0	0.0010247247694369268	0.004297195804389498
Lachnospiraceae (OTU 116)	22.405465243960663	4.383595643486601e-4	5	Kruskal-Wallis rank sum test	1.839249586168843e-4	0.0028278462387345965	0.0027220893875298875	5.51774875850653e-4	0.003885414750781681	7.882498226437898e-5	0.00432097284857965
Oscillibacter (OTU 271)	22.425154902725396	4.3458885824141714e-4	5	Kruskal-Wallis rank sum test	0	6.897185948133162e-5	1.103549751701306e-4	3.0654159769480714e-5	0.0013104653301453007	2.627499408812633e-5	0.00432097284857965
Lachnospiraceae (OTU 73)	22.29609053781838	4.5990100958737357e-4	5	Kruskal-Wallis rank sum test	0	7.586904542946477e-4	3.678499172337686e-4	0.0023910244620194963	0.026830053338238	0.0013925746866706955	0.004484034843476892
Clostridiales (OTU 310)	22.269120519380508	4.6537135972808154e-4	5	Kruskal-Wallis rank sum test	0	0	3.678499172337686e-5	0.0010422414321623445	0	5.254998817625266e-5	0.004488581824474077
Lachnospiraceae (OTU 480)	22.234557430160788	4.724757819923196e-4	5	Kruskal-Wallis rank sum test	0	0	0	4.598123965422108e-4	0	2.8902493496938965e-4	0.0045086252813522415
Proteus (OTU 16)	22.0834782817605	5.048072509725865e-4	5	Kruskal-Wallis rank sum test	0	0	0.0010667647599779289	0	9.656060327386426e-4	0	0.004528121041224101
Dorea (OTU 301)	22.10526315789474	5.000139323786427e-4	5	Kruskal-Wallis rank sum test	0	0	7.356998344675373e-4	0	0	0	0.004528121041224101
Porphyromonadaceae (OTU 435)	22.095323741007196	5.021953024972665e-4	5	Kruskal-Wallis rank sum test	0	0	0.002648519404083134	0	0	0	0.004528121041224101
Lachnospiraceae (OTU 528)	22.17168845935189	4.8567391580025784e-4	5	Kruskal-Wallis rank sum test	0	2.758874379253265e-4	0	0	0	0	0.004528121041224101
Porphyromonadaceae (OTU 597)	22.095323741007196	5.021953024972665e-4	5	Kruskal-Wallis rank sum test	0	0	6.989148427441604e-4	0	0	0	0.004528121041224101
Clostridiales (OTU 660)	22.10526315789474	5.000139323786427e-4	5	Kruskal-Wallis rank sum test	0	0	3.3106492551039174e-4	0	0	0	0.004528121041224101
Bacteria (OTU 298)	22.001671297809715	5.232154202475511e-4	5	Kruskal-Wallis rank sum test	0	0	3.3106492551039174e-4	0.0010115872723928637	0	3.415749231456423e-4	0.004646774573881717
Clostridia (OTU 86)	21.81448751105969	5.678632735651381e-4	5	Kruskal-Wallis rank sum test	4.2915823677273e-4	5.747654956777635e-4	0.0019496045613389737	1.2261663907792289e-4	0.0026209306602906013	9.984497753488006e-4	0.004897820734499316
Lachnospiraceae (OTU 104)	21.815910668023665	5.675100333845089e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.0017779412666298817	1.1495309913555268e-4	0.0011560997398775586	0.004897820734499316
Oscillibacter (OTU 361)	21.826284911999196	5.649415938971632e-4	5	Kruskal-Wallis rank sum test	0	0	3.678499172337686e-5	0.0014407455091655938	0	3.15299929057516e-4	0.004897820734499316
Lachnospiraceae (OTU 13)	21.423114010596134	6.737080982385275e-4	5	Kruskal-Wallis rank sum test	0.02007847464900987	0.019473054993562628	0.018502850836858563	0.012261663907792288	0	0.003520849207808928	0.005755392039237707
Lachnospiraceae (OTU 47)	21.363391034398045	6.914856288563115e-4	5	Kruskal-Wallis rank sum test	0	0.002643921280117712	0.006952363435718227	5.824290356201337e-4	4.5981239654221075e-5	0.0014451246748469482	0.005779388194853229
Lachnospiraceae (OTU 169)	21.348973480280883	6.95846070283332e-4	5	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	0	0.002820182698792226	0.001954202685304396	6.831498462912845e-4	0.005779388194853229
Lachnospiraceae (OTU 273)	21.360010374449764	6.92505651248899e-4	5	Kruskal-Wallis rank sum test	3.0654159769480714e-5	2.2990619827110538e-5	0	1.839249586168843e-4	8.046716939488688e-4	2.627499408812633e-5	0.005779388194853229
Lachnospiraceae (OTU 272)	20.902324967038922	8.452098773339974e-4	5	Kruskal-Wallis rank sum test	1.2261663907792289e-4	0.0011265403715284164	0.0013242597020415672	0	0	2.627499408812633e-5	0.006955534495124731
Lachnospiraceae (OTU 175)	20.856329929772688	8.622782879411003e-4	5	Kruskal-Wallis rank sum test	0	0	3.678499172337686e-5	6.130831953896144e-4	0.0020691557844399484	1.57649964528758e-4	0.007031487493483336
Lachnospiraceae (OTU 179)	20.792925213287347	8.863650760616746e-4	5	Kruskal-Wallis rank sum test	1.532707988474036e-4	8.506529336030899e-4	6.621298510207835e-4	9.196247930844216e-5	0.001103549751701306	1.839249586168843e-4	0.007162788047092992
Lachnospiraceae (OTU 36)	20.70685433158247	9.201257802111255e-4	5	Kruskal-Wallis rank sum test	3.0654159769480714e-5	0	1.839249586168843e-4	0.0013794371896266324	0.00983998528600331	2.627499408812633e-5	0.007369221650440888
Clostridium (OTU 43)	20.591095041655898	9.675355616650777e-4	5	Kruskal-Wallis rank sum test	0	0	0.0011403347434246827	3.678499172337686e-4	0.0014254184292808534	4.729498935862739e-4	0.007680348662067032
Clostridium (OTU 41)	20.516222600151167	9.994724319145655e-4	5	Kruskal-Wallis rank sum test	0.0031267242964870333	0.0012185028508368584	0.002611734412359757	3.9850407700324936e-4	0	0.0010509997635250532	0.007806586149223775
Alistipes (OTU 57)	20.357884330202726	0.0010704683348433939	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0.0026800493969888857	0.007806586149223775
Porphyromonadaceae (OTU 81)	20.357884330202726	0.0010704683348433939	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0.012533172180036259	0.007806586149223775
Alistipes (OTU 144)	20.357884330202726	0.0010704683348433939	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0.001418849680758822	0.007806586149223775
Lachnospiraceae (OTU 178)	20.357884330202726	0.0010704683348433939	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0.009590372842166111	0.007806586149223775
Bacteroidetes (OTU 238)	20.357884330202726	0.0010704683348433939	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0.005176173835360886	0.007806586149223775
Bacteroidales (OTU 255)	20.357884330202726	0.0010704683348433939	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0.004545573977245855	0.007806586149223775
Alistipes (OTU 285)	20.364931019136684	0.0010672057465582311	5	Kruskal-Wallis rank sum test	0	0	0	0	0	8.145248167319162e-4	0.007806586149223775
Bacteroidetes (OTU 295)	20.357884330202726	0.0010704683348433939	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0.0037047741664258125	0.007806586149223775
Porphyromonadaceae (OTU 312)	20.357884330202726	0.0010704683348433939	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0.003573399195985181	0.007806586149223775
Lachnospiraceae (OTU 98)	20.29007737039227	0.0011023686293871035	5	Kruskal-Wallis rank sum test	0.0015327079884740358	0.0035175648335479125	0	3.065415976948072e-4	0.014415118631598308	7.882498226437898e-5	0.007974392423872836
Lachnospiraceae (OTU 143)	20.21097840314136	0.0011407648089564594	5	Kruskal-Wallis rank sum test	0	4.368217767151002e-4	0.003273864263380541	3.678499172337686e-4	0.0028738274783888175	1.5764996452875796e-4	0.008172682822481857
Lachnospiraceae (OTU 243)	20.19636260301219	0.0011480022693787224	5	Kruskal-Wallis rank sum test	0	0	0	0.0025442952608668995	2.2990619827110538e-5	0	0.008172682822481857
Lachnospiraceae (OTU 35)	20.147212299566373	0.0011726735309604568	5	Kruskal-Wallis rank sum test	0.0015940163080129972	0.004161302188707008	0	9.196247930844215e-5	0.00213812764392128	7.882498226437898e-5	0.008233678540203987
Clostridium (OTU 99)	20.142770816890312	0.001174928487342375	5	Kruskal-Wallis rank sum test	1.839249586168843e-4	4.5981239654221075e-5	0	3.678499172337686e-4	0.001195512231009748	1.57649964528758e-4	0.008233678540203987
Ruminococcaceae (OTU 60)	20.074080885911755	0.0012103506393983756	5	Kruskal-Wallis rank sum test	5.211207160811722e-4	0.005379805039543866	0	3.065415976948072e-4	0	1.57649964528758e-4	0.008287668118628572
Lachnospiraceae (OTU 79)	20.106552424891536	0.0011934766253723177	5	Kruskal-Wallis rank sum test	0	0	0	0.0022377536631720926	0	9.458997871725479e-4	0.008287668118628572
Lachnospiraceae (OTU 299)	20.08039012706527	0.0012070537404200935	5	Kruskal-Wallis rank sum test	0	0	0	7.050456746980565e-4	0	2.627499408812633e-5	0.008287668118628572
Firmicutes (OTU 256)	20.012013381995132	0.0012432599411951828	5	Kruskal-Wallis rank sum test	6.130831953896143e-5	2.0691557844399486e-4	0	0.001072895591931825	0	0	0.008448516418576356
Akkermansia (OTU 4)	19.896651639069496	0.0013067814394081888	5	Kruskal-Wallis rank sum test	0.016062779719207897	0.10948133161670039	0.071546808901968	0.011219422475629943	0.0023220526025381646	0.04348511521584908	0.008769568039968678
Clostridiales (OTU 51)	19.88100677758952	0.0013156381153429837	5	Kruskal-Wallis rank sum test	0.008276623137759793	0.004598123965422108	0.006143093617803935	3.065415976948072e-4	5.287842560235423e-4	1.839249586168843e-4	0.008769568039968678
Lachnospiraceae (OTU 454)	19.856533398342247	0.0013296112078436345	5	Kruskal-Wallis rank sum test	0	0	0	0.0011342039114707865	0	2.627499408812633e-5	0.008769568039968678
Ruminococcaceae (OTU 476)	19.862182483235088	0.0013263729603687656	5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	2.627499408812633e-5	0.008769568039968678
Lachnospiraceae (OTU 28)	19.482438210694472	0.0015622759929259616	5	Kruskal-Wallis rank sum test	0.0019312120654772851	0.0036784991723376862	0.0026853043958065107	0.0016859787873214395	0.005034945742137208	8.933497989962952e-4	0.010228916537624727
Clostridiales (OTU 360)	19.314285714285717	0.001679476179976201	5	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	0	1.2261663907792286e-4	0	0	0.010916595169845307
Lachnospiraceae (OTU 108)	19.121120277898374	0.001824793281049432	5	Kruskal-Wallis rank sum test	0	0	3.678499172337686e-5	0.002728220219483784	4.5981239654221075e-5	1.839249586168843e-4	0.011775824266916118
Enterorhabdus (OTU 156)	18.945553438496983	0.001967539217341284	5	Kruskal-Wallis rank sum test	9.196247930844216e-4	0.0014943902887621851	5.885598675740298e-4	6.130831953896143e-5	6.207467353319846e-4	4.992248876744003e-4	0.012587874678824388
Clostridiales (OTU 327)	18.932363013698662	0.0019786960197483152	5	Kruskal-Wallis rank sum test	0	0	0	0.002605603580405861	0	1.3137497044063165e-4	0.012587874678824388
