"x"
15.135
14.683
14.89
14.01
14.611
13.839
13.802
13.846
14.711
14.403
13.785
15.841
17.31
17.528
17.336
15
14.308
14.635
13.803
14.808
16.506
16.083
16.396
15.863
17.175
15.199
16.435
16.625
16.838
16.502
17.742
17.026
17.148
16.886
16.808
15.746
17.088
13.951
14.108
14.848
16.256
15.493
15.87
16.364
15.712
16.331
16.118
16.04
16.11
17.018
15.624
15.436
15.115
15.561
15.968
15.29
16.055
19.614
15.794
14.588
15.653
16.062
15.735
15.717
15.868
15.183
16.451
16.394
13.504
13.845
14.567
13.732
15.16
13.677
15.922
16.127
15.728
15.934
15.768
15.646
16.28
16.025
16.632
15.876
18.54
15.28
14.83
15.114
15.43
15.764
16.406
14.906
15.027
15.422
15.07
17.01
15.895
16.638
14.824
15.947
