cv_aucs,test_aucs,model
0.6482222222222223,0.8333333333333334,L2_Logistic_Regression
0.7971944444444444,0.6666666666666666,L2_Logistic_Regression
0.7646388888888889,0.6666666666666666,L2_Logistic_Regression
0.7996388888888889,0.5,L2_Logistic_Regression
0.7003611111111111,0.75,L2_Logistic_Regression
0.5304722222222222,0.9166666666666666,L2_Logistic_Regression
0.6312222222222222,0.9166666666666666,L2_Logistic_Regression
0.7576666666666667,0.6666666666666666,L2_Logistic_Regression
0.7311666666666666,0.6666666666666666,L2_Logistic_Regression
0.7383055555555555,0.5,L2_Logistic_Regression
0.6624444444444444,0.75,L2_Logistic_Regression
0.6510833333333333,0.6666666666666666,L2_Logistic_Regression
0.7430277777777777,0.6666666666666666,L2_Logistic_Regression
0.7678333333333334,0.5,L2_Logistic_Regression
0.8034166666666667,0.5,L2_Logistic_Regression
0.6873055555555555,0.6666666666666666,L2_Logistic_Regression
0.5439722222222222,0.8333333333333334,L2_Logistic_Regression
0.6672777777777777,0.6666666666666666,L2_Logistic_Regression
0.8873611111111112,0.8333333333333333,L2_Logistic_Regression
0.6552777777777777,0.75,L2_Logistic_Regression
0.7415833333333334,0.41666666666666663,L2_Logistic_Regression
0.5485833333333333,1,L2_Logistic_Regression
0.6162777777777778,0.9166666666666666,L2_Logistic_Regression
0.5473333333333333,0.9166666666666666,L2_Logistic_Regression
0.7256944444444444,0.6666666666666666,L2_Logistic_Regression
0.5599999999999999,1,L2_Logistic_Regression
0.7298333333333333,0.5,L2_Logistic_Regression
0.7256944444444444,0.6666666666666666,L2_Logistic_Regression
0.8229722222222222,0.5,L2_Logistic_Regression
0.6798333333333333,0.75,L2_Logistic_Regression
0.8054166666666667,0.5,L2_Logistic_Regression
0.6883611111111111,0.75,L2_Logistic_Regression
0.73925,0.5833333333333333,L2_Logistic_Regression
0.7446388888888889,0.6666666666666666,L2_Logistic_Regression
0.72525,0.6666666666666666,L2_Logistic_Regression
0.7118333333333333,0.41666666666666663,L2_Logistic_Regression
0.6043055555555555,0.8333333333333333,L2_Logistic_Regression
0.69775,0.5833333333333334,L2_Logistic_Regression
0.7144444444444444,0.8333333333333334,L2_Logistic_Regression
0.68525,0.9166666666666666,L2_Logistic_Regression
0.8139166666666666,0.5,L2_Logistic_Regression
0.7518888888888889,0.5,L2_Logistic_Regression
0.5566111111111111,0.8333333333333334,L2_Logistic_Regression
0.7659722222222222,0.5833333333333333,L2_Logistic_Regression
0.5709444444444445,1,L2_Logistic_Regression
0.6862777777777778,0.5,L2_Logistic_Regression
0.7544166666666666,0.6666666666666666,L2_Logistic_Regression
0.7409722222222223,0.5833333333333333,L2_Logistic_Regression
0.7524166666666666,0.5833333333333333,L2_Logistic_Regression
0.7273055555555555,0.5,L2_Logistic_Regression
0.6124166666666666,0.9166666666666666,L2_Logistic_Regression
0.883,0.75,L2_Logistic_Regression
0.6015833333333334,0.75,L2_Logistic_Regression
0.6658888888888889,0.8333333333333334,L2_Logistic_Regression
0.8379166666666666,0.5,L2_Logistic_Regression
0.5734444444444444,1,L2_Logistic_Regression
0.5916944444444444,0.75,L2_Logistic_Regression
0.8023333333333333,0.6666666666666666,L2_Logistic_Regression
0.7037777777777777,0.6666666666666666,L2_Logistic_Regression
0.6706944444444445,0.8333333333333334,L2_Logistic_Regression
0.7308888888888889,0.6666666666666666,L2_Logistic_Regression
0.7659444444444444,0.5,L2_Logistic_Regression
0.69075,0.75,L2_Logistic_Regression
0.6245833333333334,0.8333333333333333,L2_Logistic_Regression
0.6790833333333334,0.75,L2_Logistic_Regression
0.6991111111111111,0.6666666666666666,L2_Logistic_Regression
0.7396944444444444,0.5833333333333334,L2_Logistic_Regression
0.6673888888888889,0.8333333333333334,L2_Logistic_Regression
0.7040277777777778,0.8333333333333334,L2_Logistic_Regression
0.5620555555555555,0.8333333333333334,L2_Logistic_Regression
0.6119166666666667,1,L2_Logistic_Regression
0.7322777777777778,0.5833333333333333,L2_Logistic_Regression
0.6616666666666666,0.75,L2_Logistic_Regression
0.6633333333333333,0.75,L2_Logistic_Regression
0.6639444444444444,0.6666666666666666,L2_Logistic_Regression
0.6460555555555556,0.9166666666666666,L2_Logistic_Regression
0.6129444444444444,0.9166666666666666,L2_Logistic_Regression
0.7824722222222222,0.41666666666666663,L2_Logistic_Regression
0.7150833333333333,0.75,L2_Logistic_Regression
0.6164444444444445,0.9166666666666666,L2_Logistic_Regression
0.7249166666666667,0.6666666666666666,L2_Logistic_Regression
0.73775,0.6666666666666666,L2_Logistic_Regression
0.6346388888888889,0.8333333333333333,L2_Logistic_Regression
0.7026111111111111,0.5833333333333333,L2_Logistic_Regression
0.7172499999999999,0.8333333333333333,L2_Logistic_Regression
0.6321666666666667,0.75,L2_Logistic_Regression
0.7079444444444445,0.8333333333333333,L2_Logistic_Regression
0.6685,0.75,L2_Logistic_Regression
0.6744166666666667,0.6666666666666666,L2_Logistic_Regression
0.6379166666666667,0.75,L2_Logistic_Regression
0.6126944444444444,1,L2_Logistic_Regression
0.7831944444444444,0.5833333333333333,L2_Logistic_Regression
0.6323611111111112,0.75,L2_Logistic_Regression
0.6666388888888889,0.75,L2_Logistic_Regression
0.5598888888888889,1,L2_Logistic_Regression
0.7134444444444444,0.6666666666666666,L2_Logistic_Regression
0.7798333333333334,0.8333333333333333,L2_Logistic_Regression
0.7256388888888888,0.5833333333333333,L2_Logistic_Regression
0.7864444444444444,0.6666666666666666,L2_Logistic_Regression
0.5961666666666666,0.9166666666666666,L2_Logistic_Regression
