cost,loss,epsilon,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
1e-6,L2_primal,0.01,0.5763333333333334,0.5479166666666666,0.7030000000000001,0.17377922290593653,0.24016638507115495,0.25596599962656,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5763333333333334,0.5479166666666666,0.7030000000000001,0.17377922290593653,0.24016638507115495,0.25596599962656,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5763333333333334,0.5479166666666666,0.7030000000000001,0.17377922290593653,0.24016638507115495,0.25596599962656,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5765833333333333,0.5479166666666666,0.7030000000000001,0.1747143916476246,0.24016638507115495,0.25439059114739604,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5774166666666667,0.54875,0.7020000000000001,0.1745049430633571,0.2350020343948911,0.25518935722361347,L2_Logistic_Regression
0.005,L2_primal,0.01,0.578,0.5504166666666667,0.7030000000000001,0.17475163839015836,0.23701591177470382,0.25280536537783194,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5805833333333333,0.5504166666666667,0.7020000000000001,0.17794955887920685,0.23701591177470382,0.25122013810390426,L2_Logistic_Regression
0.05,L2_primal,0.01,0.5940833333333333,0.5529166666666666,0.6980000000000001,0.17721161724455922,0.2300343327614878,0.2455554671294979,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6011666666666666,0.5525,0.7040000000000001,0.17725582051744973,0.21917915747376646,0.2380490215972691,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6124166666666666,0.5575,0.708,0.17825694210680426,0.21935104274958944,0.23539979890950027,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6180833333333333,0.5608333333333333,0.713,0.17841958887103454,0.2144145939306657,0.23259730767506412,L2_Logistic_Regression
1,L2_primal,0.01,0.6218333333333333,0.5716666666666667,0.714,0.1793918475085768,0.2180185885865948,0.2325389684747408,L2_Logistic_Regression
10,L2_primal,0.01,0.6359166666666667,0.5775,0.712,0.1752886866683791,0.2174528321882449,0.23265131240942774,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.7865833333333333,0.8429166666666666,0.454,0.1616385381943069,0.20838399718970055,0.24777198141410048,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.7865833333333333,0.8429166666666666,0.454,0.1616385381943069,0.20838399718970055,0.24777198141410048,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.7865833333333333,0.8429166666666666,0.454,0.1616385381943069,0.20838399718970055,0.24777198141410048,L2_Logistic_Regression
