"x"
50.834
51.359
46.085
47.013
48.862
51.433
50.539
50.71
53.34
52.502
50.379
48.604
50.093
49.546
49.441
51.557
50.602
46.214
45.832
46.508
44.697
45.9
45.214
49.647
43.992
43.503
44.03
44.316
47.168
45.063
45.042
45.216
45.217
44.011
46.73
44.732
47.734
47.461
47.568
50.719
47.088
47.286
47.713
46.526
51.304
45.181
63.952
50.361
50.484
46.979
51.553
51.813
50.523
49.476
54.418
59.249
44.537
48.547
46.452
47.962
53.88
51.213
50.827
49.296
44.341
47.335
45.38
44.746
46.211
45.571
44.09
44.031
44.637
43.579
43.574
43.935
44.13
44.027
45.899
45.945
46.503
44.559
43.685
44.654
46.224
45.469
44.046
46.012
44.661
46.876
43.489
44.799
44.963
44.452
44.07
45.78
45.906
46.249
43.434
43.25
