"x"
12.71
14.234
14.492
12.951
12.589
12.34
13.512
13.795
13.875
13.599
13.911
12.359
11.728
14.933
12.617
14.519
14.838
14.582
15.227
15.271
14.727
14.952
12.765
14.502
14.69
13.366
13.044
13.422
14.302
14.54
14.63
14.798
14.433
12.764
14.618
14.709
14.418
14.412
14.288
15.443
17.69
19.426
16.682
17.8
14.823
16.102
17.016
15.65
16.382
15.424
14.91
14.758
15.637
14.578
14.987
14.876
16.442
14.263
14.054
14.539
14.805
13.595
14.406
13.055
12.823
13.524
13.747
13.329
13.966
13.11
12.53
16.534
14.972
16.078
16.253
15.56
16.583
14.47
15.586
16.079
16.194
16.759
16.009
15.431
15.352
15.08
14.246
14.266
13.419
13.927
15.209
14.09
15.649
13.994
13.525
14.05
14.042
13.633
13.544
14.512
