cost,loss,epsilon,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
1e-5,L2_primal,0.01,0.6705833333333333,0.5153333333333333,0.7196666666666667,0.24617553144975465,0.3538892288325239,0.2658824892830022,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.6705833333333333,0.5153333333333333,0.7196666666666667,0.24617553144975465,0.3538892288325239,0.2658824892830022,L2_Logistic_Regression
0.001,L2_primal,0.01,0.6731111111111111,0.5206666666666666,0.719,0.24471481070501505,0.35298706265168645,0.26726740116867026,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.6788055555555556,0.5276666666666666,0.7143333333333333,0.2438101116388962,0.34925422342574036,0.26855564256816367,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6806666666666666,0.5296666666666666,0.7066666666666667,0.2444537178662433,0.3468500298684907,0.26737131350055204,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6850833333333334,0.5373333333333333,0.6948333333333333,0.2423667850000563,0.3495481703604816,0.26520448117192014,L2_Logistic_Regression
0.05,L2_primal,0.01,0.6938333333333333,0.5616666666666666,0.6713333333333333,0.2358064100692838,0.3437379175423584,0.268763466518803,L2_Logistic_Regression
0.1,L2_primal,0.01,0.7001388888888889,0.568,0.6681666666666667,0.23439058878776242,0.3426201320523254,0.26887751489071265,L2_Logistic_Regression
0.25,L2_primal,0.01,0.7016666666666667,0.571,0.6635,0.23365869152735844,0.34209119559781775,0.26631463696276647,L2_Logistic_Regression
0.5,L2_primal,0.01,0.7065,0.576,0.6611666666666667,0.23340582819489483,0.34174685830839857,0.2660674526022001,L2_Logistic_Regression
1,L2_primal,0.01,0.7113611111111111,0.586,0.6596666666666666,0.23302288164459253,0.3385424637727628,0.2654298723682056,L2_Logistic_Regression
10,L2_primal,0.01,0.72125,0.6106666666666667,0.6595,0.22779093888312318,0.3387627297102622,0.26492684571078795,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.6294444444444445,0.49666666666666665,0.7515,0.2389217689281996,0.33264792591953807,0.24005601986669145,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.6294444444444445,0.49666666666666665,0.7515,0.2389217689281996,0.33264792591953807,0.24005601986669145,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.6294444444444445,0.49666666666666665,0.7515,0.2389217689281996,0.33264792591953807,0.24005601986669145,L2_Logistic_Regression
0.001,L2_primal,0.01,0.6310555555555556,0.498,0.7506666666666667,0.23832085791418867,0.33349428312003715,0.2413029649807139,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.633,0.49966666666666665,0.7484999999999999,0.23745403130313955,0.3335835734045295,0.24236383901259248,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6363333333333333,0.5023333333333333,0.7458333333333333,0.23589986882893973,0.33357556328957766,0.24284890378386917,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6408055555555555,0.5056666666666667,0.7431666666666666,0.23355334411037593,0.3335355098292813,0.24358954447348113,L2_Logistic_Regression
0.05,L2_primal,0.01,0.6792222222222222,0.516,0.7238333333333333,0.22219559793747992,0.3309359344964485,0.2481758768798117,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6948333333333333,0.52,0.7171666666666666,0.22124381723717623,0.3293685381674087,0.2522825547264079,L2_Logistic_Regression
0.25,L2_primal,0.01,0.7096666666666667,0.5316666666666666,0.7143333333333333,0.2164066890559555,0.3270065917784802,0.2536860305438103,L2_Logistic_Regression
0.5,L2_primal,0.01,0.7178055555555556,0.537,0.7155,0.21829292187667979,0.32404888833435014,0.2506754957831939,L2_Logistic_Regression
1,L2_primal,0.01,0.7233888888888889,0.5436666666666666,0.7165,0.2181104727133288,0.3245912764867849,0.2493087191669861,L2_Logistic_Regression
10,L2_primal,0.01,0.7436666666666667,0.5726666666666667,0.7156666666666667,0.21478994403230042,0.32099336464631256,0.24669740190180173,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.6558611111111111,0.49266666666666664,0.7676666666666666,0.24887823708746984,0.3442623835579798,0.23414806704576746,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.6558611111111111,0.49266666666666664,0.7676666666666666,0.24887823708746984,0.3442623835579798,0.23414806704576746,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.6558611111111111,0.49266666666666664,0.7676666666666666,0.24887823708746984,0.3442623835579798,0.23414806704576746,L2_Logistic_Regression
0.001,L2_primal,0.01,0.6556111111111111,0.49533333333333335,0.7651666666666667,0.2500643117260245,0.3451163887076653,0.22991695663266726,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.6561111111111111,0.49466666666666664,0.7671666666666667,0.2499127733230567,0.3459122874678529,0.23019957602200866,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6576388888888889,0.49933333333333335,0.7688333333333334,0.250302698745504,0.3445016149823552,0.23031078641457509,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6619166666666667,0.5063333333333333,0.763,0.24882865170265664,0.347420913981632,0.231767577970203,L2_Logistic_Regression
0.05,L2_primal,0.01,0.6731944444444444,0.554,0.7456666666666667,0.24550511988954832,0.34268056707846384,0.22822224477083453,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6815277777777777,0.5766666666666667,0.7406666666666667,0.24552086551735072,0.3360112869349378,0.22746117973774446,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6959722222222222,0.5943333333333334,0.7386666666666667,0.24440072146722985,0.3347350288265204,0.2276148191587935,L2_Logistic_Regression
0.5,L2_primal,0.01,0.7018611111111112,0.5963333333333334,0.7381666666666666,0.2431093651667946,0.33565971757587676,0.2299314832160831,L2_Logistic_Regression
1,L2_primal,0.01,0.7076111111111111,0.6023333333333333,0.738,0.24201306316861068,0.33537301804644076,0.23037633912006641,L2_Logistic_Regression
10,L2_primal,0.01,0.7200833333333333,0.6096666666666667,0.7381666666666666,0.2416665882851144,0.3330424582578764,0.22798643982614475,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.6193333333333333,0.567,0.7063333333333334,0.26543990395407435,0.3536083362828926,0.2645433586379009,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.6193333333333333,0.567,0.7063333333333334,0.26543990395407435,0.3536083362828926,0.2645433586379009,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.6193333333333333,0.567,0.7063333333333334,0.26543990395407435,0.3536083362828926,0.2645433586379009,L2_Logistic_Regression
0.001,L2_primal,0.01,0.6220277777777777,0.565,0.7075,0.2636859944382358,0.35256400913714303,0.2620655049410017,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.6261388888888889,0.5666666666666667,0.7135,0.2628016119525527,0.35233104208303806,0.25632388035659087,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6315,0.5676666666666667,0.7133333333333333,0.26158143398718847,0.35426764838033603,0.25534805164163005,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6411388888888889,0.572,0.7148333333333333,0.26054295572111996,0.3555307829268099,0.25218809758196936,L2_Logistic_Regression
0.05,L2_primal,0.01,0.679,0.6103333333333333,0.717,0.2479393537842508,0.3596707653566492,0.24272973517384314,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6981388888888889,0.63,0.718,0.24094606739128543,0.3593550471017944,0.2450884716589143,L2_Logistic_Regression
0.25,L2_primal,0.01,0.7157777777777777,0.6416666666666666,0.7193333333333333,0.23184962635126066,0.36289660158568643,0.23969196442298862,L2_Logistic_Regression
0.5,L2_primal,0.01,0.7249444444444444,0.654,0.7178333333333333,0.22514018191265928,0.3599209443368706,0.24131836324285344,L2_Logistic_Regression
1,L2_primal,0.01,0.7315277777777778,0.6623333333333333,0.7183333333333333,0.2240418208030918,0.35458805337661486,0.2429649209134476,L2_Logistic_Regression
10,L2_primal,0.01,0.7422777777777778,0.6943333333333334,0.7101666666666666,0.2239908120687973,0.34524653237071884,0.2493243486248183,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.791,0.787,0.725,0.2212099522956217,0.2682192196062748,0.23537729629232818,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.791,0.787,0.725,0.2212099522956217,0.2682192196062748,0.23537729629232818,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.791,0.787,0.725,0.2212099522956217,0.2682192196062748,0.23537729629232818,L2_Logistic_Regression
0.001,L2_primal,0.01,0.7913055555555556,0.787,0.7276666666666667,0.22141939671233915,0.2682192196062748,0.23321186837530847,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.7927777777777778,0.782,0.73,0.21974410117619053,0.2725642110861157,0.2328270105328575,L2_Logistic_Regression
0.005,L2_primal,0.01,0.7942222222222223,0.7843333333333333,0.7318333333333333,0.21983052463454092,0.27187036185280405,0.2297595264425249,L2_Logistic_Regression
0.01,L2_primal,0.01,0.7958055555555555,0.7846666666666666,0.735,0.2209561934429921,0.2724416431050796,0.2299581734208334,L2_Logistic_Regression
0.05,L2_primal,0.01,0.8023888888888889,0.7886666666666666,0.732,0.21859338788003058,0.27677163584831743,0.23064922457328832,L2_Logistic_Regression
0.1,L2_primal,0.01,0.8049166666666666,0.8,0.7358333333333333,0.2182871699075057,0.2714828935283264,0.23238876231754568,L2_Logistic_Regression
0.25,L2_primal,0.01,0.8074166666666667,0.8073333333333333,0.7386666666666667,0.21796114250934573,0.2675411513139687,0.23548818898637347,L2_Logistic_Regression
0.5,L2_primal,0.01,0.81125,0.8126666666666666,0.7444999999999999,0.216374137732316,0.26592163793857915,0.23489854592137044,L2_Logistic_Regression
1,L2_primal,0.01,0.8146111111111111,0.8186666666666667,0.7453333333333333,0.21582539832733078,0.2644328617354888,0.23659896290899152,L2_Logistic_Regression
10,L2_primal,0.01,0.8197222222222222,0.8203333333333334,0.7508333333333334,0.21472133248633263,0.26230123371373765,0.2337739779525466,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5433611111111111,0.425,0.7351666666666666,0.2744607944158731,0.35779872658574635,0.24243043797496983,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5433611111111111,0.425,0.7351666666666666,0.2744607944158731,0.35779872658574635,0.24243043797496983,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5433611111111111,0.425,0.7351666666666666,0.2744607944158731,0.35779872658574635,0.24243043797496983,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5463611111111111,0.43133333333333335,0.7351666666666666,0.27318053224969674,0.35712738459342763,0.24243043797496983,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5484166666666667,0.435,0.7338333333333333,0.27357860762916847,0.3564894458543853,0.24188516600596685,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5530555555555555,0.43633333333333335,0.7323333333333333,0.2698817919432585,0.3561057276219479,0.24082842438823532,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5620555555555555,0.44166666666666665,0.7208333333333333,0.26640061437637924,0.3582651672747254,0.24284890378386917,L2_Logistic_Regression
0.05,L2_primal,0.01,0.5944166666666667,0.475,0.6856666666666666,0.25700751180360765,0.35748742801537053,0.25252036168620595,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6088888888888889,0.494,0.6716666666666666,0.25485707067918,0.3558957262744318,0.24768466926877322,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6309722222222223,0.5246666666666666,0.6536666666666666,0.25312453276804736,0.35649709726829676,0.2513001152811616,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6428888888888888,0.5303333333333333,0.645,0.25307411284727205,0.3580077671572393,0.2564086185138582,L2_Logistic_Regression
1,L2_primal,0.01,0.6518333333333334,0.538,0.6446666666666666,0.24856997796281047,0.3616872063959978,0.2596702429002475,L2_Logistic_Regression
10,L2_primal,0.01,0.6681111111111111,0.5596666666666666,0.6425,0.2452341699575082,0.3602151500883198,0.2579440901447726,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.7478055555555555,0.7116666666666667,0.7901666666666667,0.23271019015556996,0.30293505972722107,0.24276545177102865,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.7478055555555555,0.7116666666666667,0.7901666666666667,0.23271019015556996,0.30293505972722107,0.24276545177102865,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.7478055555555555,0.7116666666666667,0.7901666666666667,0.23271019015556996,0.30293505972722107,0.24276545177102865,L2_Logistic_Regression
0.001,L2_primal,0.01,0.7483888888888889,0.7126666666666667,0.792,0.2329913874801954,0.30140249618606707,0.2417358180841701,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.7484722222222222,0.7116666666666667,0.7945,0.23280853834452456,0.2996091493861676,0.24039156388224042,L2_Logistic_Regression
0.005,L2_primal,0.01,0.7489444444444444,0.711,0.796,0.23271234470779753,0.2993370169957807,0.23722210358783824,L2_Logistic_Regression
0.01,L2_primal,0.01,0.7493888888888889,0.7133333333333334,0.8035,0.2323099262904814,0.29513987943040454,0.2347828698861652,L2_Logistic_Regression
0.05,L2_primal,0.01,0.7654722222222222,0.715,0.82,0.22051302692958266,0.2953425676096528,0.22448883026616936,L2_Logistic_Regression
0.1,L2_primal,0.01,0.7792777777777777,0.7196666666666667,0.8183333333333334,0.21661449765601976,0.29264322629024736,0.22574377918564084,L2_Logistic_Regression
0.25,L2_primal,0.01,0.7966111111111112,0.7296666666666667,0.8175,0.20836638942085414,0.2898834216190925,0.22367369302852125,L2_Logistic_Regression
0.5,L2_primal,0.01,0.8038611111111111,0.7393333333333333,0.815,0.20513630801319918,0.28789811775690977,0.22691207391782944,L2_Logistic_Regression
1,L2_primal,0.01,0.8113055555555555,0.7536666666666667,0.8126666666666666,0.2023832094112418,0.28261018171218205,0.22805754253617114,L2_Logistic_Regression
10,L2_primal,0.01,0.8237777777777778,0.7696666666666666,0.8093333333333333,0.19734661809020082,0.2781709753305799,0.22803557325022195,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.5366944444444445,0.453,0.6941666666666666,0.25655159325510307,0.32412446512619536,0.2522596057760764,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.5366944444444445,0.453,0.6941666666666666,0.25655159325510307,0.32412446512619536,0.2522596057760764,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.5366944444444445,0.453,0.6941666666666666,0.25655159325510307,0.32412446512619536,0.2522596057760764,L2_Logistic_Regression
0.001,L2_primal,0.01,0.53825,0.45366666666666666,0.6943333333333334,0.2567578113405819,0.32353312148020147,0.251495416127433,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.5405555555555556,0.456,0.6936666666666667,0.2568346293221968,0.32394528513653514,0.2511250570038303,L2_Logistic_Regression
0.005,L2_primal,0.01,0.5443611111111111,0.458,0.6923333333333334,0.25696959261166413,0.3242111849575363,0.24948644647344653,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5548055555555556,0.4583333333333333,0.6866666666666666,0.25879643637632577,0.32502590548143023,0.24972708327518495,L2_Logistic_Regression
0.05,L2_primal,0.01,0.5937777777777777,0.48033333333333333,0.6663333333333333,0.25590611333190977,0.3277792119046707,0.25861874680945207,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6201944444444445,0.48866666666666664,0.6603333333333333,0.25825782931823454,0.3251918228762115,0.256270504282003,L2_Logistic_Regression
0.25,L2_primal,0.01,0.6446944444444445,0.5073333333333333,0.6538333333333333,0.2580350724432666,0.3357487635751803,0.25838052018029434,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6562777777777777,0.5223333333333333,0.6528333333333333,0.2570959776916372,0.3392939018236853,0.25589307941352973,L2_Logistic_Regression
1,L2_primal,0.01,0.6658611111111111,0.5316666666666666,0.6518333333333333,0.2554525798043773,0.34133270577555874,0.25735555254845716,L2_Logistic_Regression
10,L2_primal,0.01,0.68475,0.5533333333333333,0.6533333333333333,0.2512904591702337,0.34083084464681107,0.2544745416785396,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.8383888888888889,0.8056666666666666,0.825,0.1987951956168494,0.2649684990709059,0.21537046115412892,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.8383888888888889,0.8056666666666666,0.825,0.1987951956168494,0.2649684990709059,0.21537046115412892,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.8383888888888889,0.8056666666666666,0.825,0.1987951956168494,0.2649684990709059,0.21537046115412892,L2_Logistic_Regression
0.001,L2_primal,0.01,0.8380555555555556,0.807,0.8268333333333333,0.19978103968225297,0.26447390883121247,0.21063220621984313,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.8380277777777778,0.8066666666666666,0.8296666666666667,0.20045297695707653,0.26664161538977915,0.21040327725146374,L2_Logistic_Regression
0.005,L2_primal,0.01,0.8396111111111111,0.8066666666666666,0.8353333333333334,0.20057055267254859,0.26664161538977915,0.20849899892804494,L2_Logistic_Regression
0.01,L2_primal,0.01,0.8395277777777778,0.807,0.8421666666666666,0.2001554415709696,0.26885769061809983,0.2075513714970037,L2_Logistic_Regression
0.05,L2_primal,0.01,0.8413611111111111,0.81033333333333335,0.852,0.20100577430287925,0.2695772604547054,0.2040188516488137,L2_Logistic_Regression
0.1,L2_primal,0.01,0.8453888888888889,0.8123333333333334,0.8661666666666666,0.1974484137012347,0.2672528210570435,0.20197828929759767,L2_Logistic_Regression
0.25,L2_primal,0.01,0.8491666666666666,0.8206666666666667,0.8795,0.19453011282005958,0.2636933436210539,0.19231295875151805,L2_Logistic_Regression
0.5,L2_primal,0.01,0.8549722222222222,0.8266666666666667,0.8903333333333333,0.1922363632639364,0.2607305222925662,0.18630434107636001,L2_Logistic_Regression
1,L2_primal,0.01,0.8572777777777778,0.828,0.8993333333333333,0.19003240285393888,0.2599059487668738,0.17790938126002545,L2_Logistic_Regression
10,L2_primal,0.01,0.8665555555555555,0.831,0.9048333333333334,0.18180605109225836,0.2596288651683216,0.1706650481876748,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.6505555555555556,0.5196666666666666,0.7533333333333333,0.253843326872286,0.3469206394586332,0.2564357548598066,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.6505555555555556,0.5196666666666666,0.7533333333333333,0.253843326872286,0.3469206394586332,0.2564357548598066,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.6505555555555556,0.5196666666666666,0.7533333333333333,0.253843326872286,0.3469206394586332,0.2564357548598066,L2_Logistic_Regression
0.001,L2_primal,0.01,0.6521111111111111,0.5206666666666666,0.7528333333333334,0.2515145370242953,0.3461394428791991,0.25445326712881344,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.6547777777777778,0.5216666666666666,0.7526666666666667,0.2508949689806643,0.34680123666310314,0.25272639385150747,L2_Logistic_Regression
0.005,L2_primal,0.01,0.658,0.527,0.7506666666666667,0.24941582952613345,0.34722858600269424,0.25295976746229,L2_Logistic_Regression
0.01,L2_primal,0.01,0.662,0.5326666666666666,0.751,0.2487377769944667,0.34682065846526006,0.2523527677564568,L2_Logistic_Regression
0.05,L2_primal,0.01,0.6793055555555555,0.5566666666666666,0.7328333333333333,0.23944393394881883,0.34257398630720787,0.257642643375652,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6902777777777778,0.5686666666666667,0.7126666666666667,0.23400603240506318,0.33889219238326945,0.26261450302457046,L2_Logistic_Regression
0.25,L2_primal,0.01,0.7053055555555555,0.569,0.7041666666666666,0.23041366024915258,0.34379880374593585,0.2574796807837026,L2_Logistic_Regression
0.5,L2_primal,0.01,0.7135833333333333,0.5666666666666667,0.7038333333333333,0.2278885059106822,0.34141831565671027,0.2545385733561968,L2_Logistic_Regression
1,L2_primal,0.01,0.7231944444444445,0.5733333333333334,0.7025,0.2246586869296496,0.3385694293893559,0.2542379057385376,L2_Logistic_Regression
10,L2_primal,0.01,0.7329722222222222,0.5776666666666667,0.7018333333333333,0.21833632593929844,0.3385054647670138,0.25251898390025174,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.7311111111111112,0.6796666666666666,0.7661666666666667,0.24905745277972674,0.3252149315847499,0.22315144040074686,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.7311111111111112,0.6796666666666666,0.7661666666666667,0.24905745277972674,0.3252149315847499,0.22315144040074686,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.7311111111111112,0.6796666666666666,0.7661666666666667,0.24905745277972674,0.3252149315847499,0.22315144040074686,L2_Logistic_Regression
0.001,L2_primal,0.01,0.7315277777777778,0.68,0.7696666666666666,0.248017939839338,0.3242585705490023,0.21975700634845302,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.7321111111111112,0.6726666666666666,0.7731666666666667,0.24988904982530413,0.3236186236648333,0.21670256883575092,L2_Logistic_Regression
0.005,L2_primal,0.01,0.7341111111111112,0.6736666666666666,0.776,0.24847971652477724,0.3238564314609476,0.2155748142911618,L2_Logistic_Regression
0.01,L2_primal,0.01,0.73625,0.6746666666666666,0.7815,0.2460087943941652,0.32546217758112767,0.2081598476061653,L2_Logistic_Regression
0.05,L2_primal,0.01,0.7441944444444445,0.6666666666666666,0.7883333333333333,0.24313577262017266,0.3289626618109287,0.21064020068316316,L2_Logistic_Regression
0.1,L2_primal,0.01,0.7475277777777778,0.6613333333333333,0.7858333333333333,0.2419511665593513,0.3307757593653822,0.21223140123146403,L2_Logistic_Regression
0.25,L2_primal,0.01,0.7507222222222222,0.6496666666666666,0.7735,0.24064828669062302,0.3289455701998219,0.2235581849982572,L2_Logistic_Regression
0.5,L2_primal,0.01,0.75475,0.644,0.7711666666666667,0.23930631552208206,0.33003984159268024,0.22626539936718224,L2_Logistic_Regression
