"x"
47.606
46.607
45.998
46.358
45.788
47.964
47.185
46.011
45.996
46.251
47.296
46.48
46.105
46.45
46.275
45.69
45.877
46.076
46.185
58.984
48.723
55.757
46.975
46.905
52.026
53.423
56.335
48.405
46.547
45.911
45.792
45.573
45.878
45.959
46.186
46.221
45.558
45.874
45.846
45.844
45.595
45.348
45.698
48.582
45.28
46.216
45.864
46.406
46.35
45.899
46.143
46.018
46.421
47.231
45.515
46.234
46.227
44.598
45.521
46.221
46.475
47.063
45.929
45.489
45.315
45.235
45.915
46.118
45.481
45.595
46.002
46.26
45.221
45.849
45.662
46.073
46.029
45.507
45.361
46.097
45.988
45.638
45.819
47.52
45.664
45.908
46.96
47.219
46.734
45.942
51.658
47.132
46.057
46.078
45.648
46.107
46.097
45.4
46.43
47.158
