cv_aucs,test_aucs,model
0.7026111111111111,1,L2_Logistic_Regression
0.7777777777777778,1,L2_Logistic_Regression
0.7419444444444444,1,L2_Logistic_Regression
0.8627222222222222,0.4444444444444444,L2_Logistic_Regression
0.7502222222222222,0.8888888888888888,L2_Logistic_Regression
0.8642777777777778,0.4444444444444444,L2_Logistic_Regression
0.8506666666666667,0.7777777777777778,L2_Logistic_Regression
0.7886666666666666,0.8888888888888888,L2_Logistic_Regression
0.8442222222222222,0.8888888888888888,L2_Logistic_Regression
0.7620555555555556,1,L2_Logistic_Regression
0.8215,0.6666666666666666,L2_Logistic_Regression
0.9092222222222223,0.7777777777777778,L2_Logistic_Regression
0.8135,0.7777777777777778,L2_Logistic_Regression
0.8898333333333334,0.4444444444444444,L2_Logistic_Regression
0.8465555555555555,0.5555555555555556,L2_Logistic_Regression
0.867111111111111,0.6666666666666666,L2_Logistic_Regression
0.8798888888888888,0.7777777777777778,L2_Logistic_Regression
0.8635,0.7777777777777778,L2_Logistic_Regression
0.8839444444444444,0.6666666666666666,L2_Logistic_Regression
0.808,1,L2_Logistic_Regression
0.7270555555555556,0.8888888888888888,L2_Logistic_Regression
0.8456666666666667,0.6666666666666666,L2_Logistic_Regression
0.7838333333333334,0.8888888888888888,L2_Logistic_Regression
0.7139444444444445,1,L2_Logistic_Regression
0.8441111111111111,0.8888888888888888,L2_Logistic_Regression
0.7710555555555556,1,L2_Logistic_Regression
0.8131111111111111,0.7777777777777778,L2_Logistic_Regression
0.7271111111111112,1,L2_Logistic_Regression
0.8932222222222223,0.4444444444444444,L2_Logistic_Regression
0.8566111111111111,0.8888888888888888,L2_Logistic_Regression
0.8266111111111111,0.8888888888888888,L2_Logistic_Regression
0.8156666666666667,0.8888888888888888,L2_Logistic_Regression
0.678,1,L2_Logistic_Regression
0.8230555555555555,0.8888888888888888,L2_Logistic_Regression
0.7959444444444445,0.6666666666666666,L2_Logistic_Regression
0.8801666666666667,0.5555555555555556,L2_Logistic_Regression
0.7597777777777778,1,L2_Logistic_Regression
0.7837222222222222,0.8888888888888888,L2_Logistic_Regression
0.7972777777777778,0.8888888888888888,L2_Logistic_Regression
0.8079444444444445,0.7777777777777778,L2_Logistic_Regression
0.8430555555555556,1,L2_Logistic_Regression
0.7857777777777778,0.6666666666666666,L2_Logistic_Regression
0.8299444444444445,0.7777777777777778,L2_Logistic_Regression
0.8001111111111111,0.7777777777777778,L2_Logistic_Regression
0.843,0.7777777777777778,L2_Logistic_Regression
0.7815,0.6666666666666666,L2_Logistic_Regression
0.7548888888888888,1,L2_Logistic_Regression
0.8154444444444444,0.6666666666666666,L2_Logistic_Regression
0.8753333333333333,0.5555555555555556,L2_Logistic_Regression
0.8857777777777778,0.5555555555555556,L2_Logistic_Regression
0.7290555555555556,1,L2_Logistic_Regression
0.8691666666666666,0.6666666666666666,L2_Logistic_Regression
0.884,0.7777777777777778,L2_Logistic_Regression
0.674,1,L2_Logistic_Regression
0.8008888888888889,0.7777777777777778,L2_Logistic_Regression
0.7501111111111111,1,L2_Logistic_Regression
0.8221111111111111,0.7777777777777778,L2_Logistic_Regression
0.82,0.6666666666666666,L2_Logistic_Regression
0.8524444444444444,1,L2_Logistic_Regression
0.7285555555555555,1,L2_Logistic_Regression
0.8706666666666667,0.7777777777777778,L2_Logistic_Regression
0.7160555555555556,1,L2_Logistic_Regression
0.9334444444444444,0.7777777777777778,L2_Logistic_Regression
0.7849444444444444,0.8888888888888888,L2_Logistic_Regression
0.7688333333333334,1,L2_Logistic_Regression
0.7758888888888889,1,L2_Logistic_Regression
0.7363888888888889,0.7777777777777778,L2_Logistic_Regression
0.8987777777777778,0.6666666666666666,L2_Logistic_Regression
0.9110555555555555,0.5555555555555556,L2_Logistic_Regression
0.8010555555555555,1,L2_Logistic_Regression
0.82,1,L2_Logistic_Regression
0.8569444444444444,0.8888888888888888,L2_Logistic_Regression
0.8598888888888889,1,L2_Logistic_Regression
0.6518333333333334,1,L2_Logistic_Regression
0.7964444444444444,0.7777777777777778,L2_Logistic_Regression
0.7588333333333334,1,L2_Logistic_Regression
0.8667777777777778,0.6666666666666666,L2_Logistic_Regression
0.7905,0.8888888888888888,L2_Logistic_Regression
0.9306666666666666,0.6666666666666666,L2_Logistic_Regression
0.8645555555555555,0.6666666666666666,L2_Logistic_Regression
0.8175555555555556,0.7777777777777778,L2_Logistic_Regression
0.7588333333333334,0.8888888888888888,L2_Logistic_Regression
0.78,1,L2_Logistic_Regression
0.7847777777777778,1,L2_Logistic_Regression
0.6858333333333333,1,L2_Logistic_Regression
0.8449444444444444,0.7777777777777778,L2_Logistic_Regression
0.8313333333333334,1,L2_Logistic_Regression
0.8522777777777778,0.6666666666666666,L2_Logistic_Regression
0.6542777777777777,1,L2_Logistic_Regression
0.8271666666666667,0.6666666666666666,L2_Logistic_Regression
0.8089999999999999,0.7777777777777778,L2_Logistic_Regression
0.8737222222222222,0.6666666666666666,L2_Logistic_Regression
0.7826111111111111,0.7777777777777778,L2_Logistic_Regression
0.7403888888888889,1,L2_Logistic_Regression
0.8137222222222222,0.7777777777777778,L2_Logistic_Regression
0.6545555555555556,1,L2_Logistic_Regression
0.8567777777777777,0.6666666666666666,L2_Logistic_Regression
0.8346111111111111,0.8888888888888888,L2_Logistic_Regression
0.8829444444444444,0.6666666666666666,L2_Logistic_Regression
0.8268888888888889,0.7777777777777778,L2_Logistic_Regression
