cost,loss,epsilon,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
0.25,L2_primal,0.01,0.7419444444444444,0.8316666666666667,0.573,0.22413088007137386,0.2448478230830173,0.289837330278058,L2_Logistic_Regression
0.5,L2_primal,0.01,0.7395555555555555,0.8323333333333334,0.573,0.2266704105069329,0.24394036708646122,0.2890680593009859,L2_Logistic_Regression
1,L2_primal,0.01,0.7359444444444444,0.8306666666666667,0.5756666666666667,0.22819226154994252,0.24631237080680576,0.2876069694410681,L2_Logistic_Regression
10,L2_primal,0.01,0.7161111111111111,0.818,0.5836666666666667,0.2349985905575115,0.2560521058640025,0.28459657876987426,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.8619444444444444,0.9096666666666666,0.6406666666666666,0.1706844726914023,0.17752190866513412,0.26376933034447325,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.8619444444444444,0.9096666666666666,0.6406666666666666,0.1706844726914023,0.17752190866513412,0.26376933034447325,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.8619444444444444,0.9096666666666666,0.6406666666666666,0.1706844726914023,0.17752190866513412,0.26376933034447325,L2_Logistic_Regression
0.001,L2_primal,0.01,0.8619444444444444,0.9096666666666666,0.6406666666666666,0.1706844726914023,0.17752190866513412,0.26376933034447325,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.8619444444444444,0.9096666666666666,0.6406666666666666,0.1706844726914023,0.17752190866513412,0.26376933034447325,L2_Logistic_Regression
0.005,L2_primal,0.01,0.8622777777777778,0.9096666666666666,0.6413333333333333,0.16915366854278968,0.17752190866513412,0.2642559705882511,L2_Logistic_Regression
0.01,L2_primal,0.01,0.8627222222222222,0.9103333333333333,0.6406666666666666,0.16878395166892574,0.177233182501859,0.2646121591028002,L2_Logistic_Regression
0.05,L2_primal,0.01,0.8612222222222222,0.9126666666666666,0.642,0.17040086744880142,0.17445273400463598,0.2647400341513842,L2_Logistic_Regression
0.1,L2_primal,0.01,0.8595,0.9126666666666666,0.6403333333333333,0.1704703911508845,0.17317165266584045,0.2646843067337558,L2_Logistic_Regression
0.25,L2_primal,0.01,0.8547222222222223,0.9106666666666666,0.6386666666666666,0.16798148156535106,0.17503252234618816,0.2637752395054823,L2_Logistic_Regression
0.5,L2_primal,0.01,0.8491666666666666,0.9056666666666666,0.6366666666666666,0.1675298197507022,0.17950270253735515,0.2648190838728497,L2_Logistic_Regression
1,L2_primal,0.01,0.843,0.904,0.635,0.16881202911875057,0.18032109710955135,0.2657790421020129,L2_Logistic_Regression
10,L2_primal,0.01,0.8227777777777778,0.9056666666666666,0.622,0.17809392813950545,0.18135386097413228,0.2683986838357209,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.6748333333333333,0.762,0.6073333333333333,0.25057697713497284,0.26697627317545486,0.27379337924413866,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.6748333333333333,0.762,0.6073333333333333,0.25057697713497284,0.26697627317545486,0.27379337924413866,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.6748333333333333,0.762,0.6073333333333333,0.25057697713497284,0.26697627317545486,0.27379337924413866,L2_Logistic_Regression
0.001,L2_primal,0.01,0.6748333333333333,0.762,0.6073333333333333,0.25057697713497284,0.26697627317545486,0.27379337924413866,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.6750555555555555,0.7633333333333333,0.6073333333333333,0.25042146985806246,0.26732967012151265,0.27379337924413866,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6761666666666667,0.7666666666666666,0.6056666666666667,0.2508259630645272,0.26672511049606534,0.27271264881205753,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6771111111111111,0.7763333333333333,0.605,0.25110567244638954,0.2619359523021593,0.27297053818741235,L2_Logistic_Regression
0.05,L2_primal,0.01,0.68533333333333335,0.8093333333333333,0.602,0.24862684817132863,0.249206266136546,0.2723762509629312,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6916666666666667,0.82,0.6,0.24785691696573792,0.2397764861373745,0.27045571279817765,L2_Logistic_Regression
0.25,L2_primal,0.01,0.7044444444444444,0.831,0.6066666666666667,0.24543129879371783,0.23509948054755392,0.2714008621339387,L2_Logistic_Regression
0.5,L2_primal,0.01,0.7157222222222223,0.835,0.616,0.2386997472478831,0.23534181851741984,0.2710511302470332,L2_Logistic_Regression
1,L2_primal,0.01,0.7293888888888889,0.8376666666666667,0.6143333333333333,0.23006411689930745,0.2353077548211234,0.27430830400636663,L2_Logistic_Regression
10,L2_primal,0.01,0.7502222222222222,0.8373333333333334,0.5953333333333333,0.22133663442232226,0.23472151238596242,0.2739738653838762,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.8504444444444444,0.9056666666666666,0.6326666666666666,0.17384290693851326,0.17981255238965566,0.27078401226055643,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.8504444444444444,0.9056666666666666,0.6326666666666666,0.17384290693851326,0.17981255238965566,0.27078401226055643,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.8504444444444444,0.9056666666666666,0.6326666666666666,0.17384290693851326,0.17981255238965566,0.27078401226055643,L2_Logistic_Regression
0.001,L2_primal,0.01,0.8504444444444444,0.9056666666666666,0.6326666666666666,0.17384290693851326,0.17981255238965566,0.27078401226055643,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.8513333333333334,0.9056666666666666,0.634,0.17407302390122095,0.17981255238965566,0.26847168002386873,L2_Logistic_Regression
0.005,L2_primal,0.01,0.8515555555555555,0.9063333333333333,0.634,0.17419194532405827,0.17829788508899924,0.26847168002386873,L2_Logistic_Regression
0.01,L2_primal,0.01,0.8517777777777777,0.9053333333333333,0.6346666666666666,0.174664979937611,0.179171501853322,0.26813722778388127,L2_Logistic_Regression
0.05,L2_primal,0.01,0.8577222222222223,0.9093333333333333,0.6476666666666666,0.173901985231917,0.17750842431735311,0.2655225539866122,L2_Logistic_Regression
0.1,L2_primal,0.01,0.8612777777777778,0.91,0.6606666666666666,0.17362355555488182,0.17722093263034472,0.2611733795383252,L2_Logistic_Regression
0.25,L2_primal,0.01,0.8642777777777778,0.9133333333333333,0.6776666666666666,0.17363032403152115,0.17446677359300736,0.26047654288268945,L2_Logistic_Regression
0.5,L2_primal,0.01,0.8630555555555556,0.9136666666666666,0.689,0.17321146386007064,0.17479160222509788,0.25694776788669527,L2_Logistic_Regression
1,L2_primal,0.01,0.8591111111111112,0.9126666666666666,0.693,0.17547692784422075,0.1757244761448048,0.25482627104044886,L2_Logistic_Regression
10,L2_primal,0.01,0.8451111111111111,0.9126666666666666,0.693,0.1798577802014361,0.1757244761448048,0.25373166834086375,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.844,0.9073333333333333,0.5783333333333334,0.18651016384701116,0.1814474571128479,0.28513904540960516,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.844,0.9073333333333333,0.5783333333333334,0.18651016384701116,0.1814474571128479,0.28513904540960516,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.844,0.9073333333333333,0.5783333333333334,0.18651016384701116,0.1814474571128479,0.28513904540960516,L2_Logistic_Regression
0.001,L2_primal,0.01,0.844,0.9073333333333333,0.5783333333333334,0.18651016384701116,0.1814474571128479,0.28513904540960516,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.8442777777777778,0.9073333333333333,0.5783333333333334,0.18660593846013196,0.1814474571128479,0.28513904540960516,L2_Logistic_Regression
0.005,L2_primal,0.01,0.8442777777777778,0.9063333333333333,0.5766666666666667,0.18660593846013196,0.18231147783367838,0.2847141096758238,L2_Logistic_Regression
0.01,L2_primal,0.01,0.8448333333333333,0.908,0.5766666666666667,0.18612437099029594,0.18117359068624356,0.2839309583927459,L2_Logistic_Regression
0.05,L2_primal,0.01,0.8483333333333334,0.9076666666666666,0.5766666666666667,0.18213069508945434,0.181770836024963,0.2815684353577329,L2_Logistic_Regression
0.1,L2_primal,0.01,0.8489444444444444,0.9033333333333333,0.5763333333333334,0.1758715700423537,0.18872115884562737,0.27997419323132056,L2_Logistic_Regression
0.25,L2_primal,0.01,0.8506666666666667,0.8973333333333333,0.574,0.1722749719893263,0.1963074853722647,0.2781103331079763,L2_Logistic_Regression
0.5,L2_primal,0.01,0.8495,0.8926666666666666,0.5756666666666667,0.1702358403712077,0.19945260203540882,0.27776083225979337,L2_Logistic_Regression
1,L2_primal,0.01,0.8491111111111111,0.884,0.5816666666666667,0.16761350584040752,0.2067379798094741,0.2784621940194168,L2_Logistic_Regression
10,L2_primal,0.01,0.8315555555555556,0.8713333333333333,0.5953333333333333,0.17828550021614994,0.21155761475265025,0.28059881255885794,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.7745555555555556,0.86,0.5463333333333333,0.19906660766646658,0.22373123807223305,0.27920167229852916,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.7745555555555556,0.86,0.5463333333333333,0.19906660766646658,0.22373123807223305,0.27920167229852916,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.7745555555555556,0.86,0.5463333333333333,0.19906660766646658,0.22373123807223305,0.27920167229852916,L2_Logistic_Regression
0.001,L2_primal,0.01,0.7745555555555556,0.86,0.5463333333333333,0.19906660766646658,0.22373123807223305,0.27920167229852916,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.7755555555555556,0.8613333333333333,0.5469999999999999,0.19866043636060757,0.2225697571905355,0.2782910199477646,L2_Logistic_Regression
0.005,L2_primal,0.01,0.7748888888888888,0.8593333333333333,0.5476666666666666,0.19858956140594033,0.22356098627606072,0.2773757723425203,L2_Logistic_Regression
0.01,L2_primal,0.01,0.7764444444444445,0.8533333333333333,0.5489999999999999,0.19879290098461094,0.22566362215241545,0.2755313079670016,L2_Logistic_Regression
0.05,L2_primal,0.01,0.7772777777777777,0.838,0.5576666666666666,0.2040136598213487,0.23064198399879224,0.2756686573397513,L2_Logistic_Regression
0.1,L2_primal,0.01,0.7815,0.835,0.5619999999999999,0.20030848910812055,0.23080387723863233,0.2746232819793714,L2_Logistic_Regression
0.25,L2_primal,0.01,0.7886666666666666,0.8383333333333334,0.5733333333333334,0.19966342693274802,0.22978865915875435,0.27446026059717993,L2_Logistic_Regression
0.5,L2_primal,0.01,0.7876111111111112,0.843,0.5883333333333333,0.19955952230890894,0.22769184447619295,0.27520462620326436,L2_Logistic_Regression
1,L2_primal,0.01,0.7871666666666667,0.8423333333333334,0.5976666666666667,0.20053938837572804,0.2277192249771233,0.2736581399394329,L2_Logistic_Regression
10,L2_primal,0.01,0.7785555555555556,0.8403333333333334,0.612,0.20366763173934432,0.22852157641772813,0.27496766069641304,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.8435555555555555,0.9126666666666666,0.6376666666666666,0.19299683808196588,0.17886427620699039,0.2646153146583275,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.8435555555555555,0.9126666666666666,0.6376666666666666,0.19299683808196588,0.17886427620699039,0.2646153146583275,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.8435555555555555,0.9126666666666666,0.6376666666666666,0.19299683808196588,0.17886427620699039,0.2646153146583275,L2_Logistic_Regression
0.001,L2_primal,0.01,0.8435555555555555,0.9126666666666666,0.6376666666666666,0.19299683808196588,0.17886427620699039,0.2646153146583275,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.8438888888888889,0.9133333333333333,0.6376666666666666,0.19283457370182697,0.1773151406281193,0.2646153146583275,L2_Logistic_Regression
0.005,L2_primal,0.01,0.8442222222222222,0.914,0.636,0.19296029962405536,0.17701224063135673,0.2636891214943799,L2_Logistic_Regression
0.01,L2_primal,0.01,0.8438888888888889,0.9126666666666666,0.6353333333333333,0.19254568038804945,0.17855278078031184,0.2631878968939801,L2_Logistic_Regression
0.05,L2_primal,0.01,0.8366666666666667,0.912,0.6303333333333333,0.1939021288622884,0.1785365681531135,0.26391765245389665,L2_Logistic_Regression
0.1,L2_primal,0.01,0.8335,0.9123333333333333,0.628,0.1929435264755406,0.17760718128473874,0.26242111346592617,L2_Logistic_Regression
0.25,L2_primal,0.01,0.8260555555555555,0.9116666666666666,0.629,0.19137313386438504,0.17758962850432627,0.26203624301224177,L2_Logistic_Regression
0.5,L2_primal,0.01,0.8167222222222222,0.913,0.6276666666666666,0.19186344894905977,0.17699431433791663,0.26353602373289164,L2_Logistic_Regression
1,L2_primal,0.01,0.8054444444444444,0.9143333333333333,0.6266666666666666,0.1928754331936985,0.17638689232104654,0.26222078808827015,L2_Logistic_Regression
10,L2_primal,0.01,0.7855555555555556,0.9123333333333333,0.6156666666666667,0.1990337006971724,0.17854498643175445,0.2671611564212395,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.7543888888888889,0.81466666666666665,0.537,0.2247769745001025,0.24899352064747915,0.2868720815666187,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.7543888888888889,0.81466666666666665,0.537,0.2247769745001025,0.24899352064747915,0.2868720815666187,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.7543888888888889,0.81466666666666665,0.537,0.2247769745001025,0.24899352064747915,0.2868720815666187,L2_Logistic_Regression
0.001,L2_primal,0.01,0.7543888888888889,0.81466666666666665,0.537,0.2247769745001025,0.24899352064747915,0.2868720815666187,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.7549444444444444,0.8153333333333334,0.5363333333333333,0.22396595838067093,0.24814699603472917,0.2869574498858304,L2_Logistic_Regression
0.005,L2_primal,0.01,0.7563333333333333,0.816,0.5343333333333333,0.22398270040431187,0.24819454950126849,0.2864277561563672,L2_Logistic_Regression
0.01,L2_primal,0.01,0.7578888888888888,0.8193333333333334,0.5316666666666666,0.2227423494407714,0.24570140986584627,0.2851780881709437,L2_Logistic_Regression
0.05,L2_primal,0.01,0.7595555555555555,0.826,0.5176666666666666,0.2230100153218858,0.24119220695271806,0.2840468049406933,L2_Logistic_Regression
0.1,L2_primal,0.01,0.7598333333333334,0.827,0.5153333333333333,0.2259907236915626,0.2404115357551701,0.28251266270196046,L2_Logistic_Regression
0.25,L2_primal,0.01,0.7620555555555556,0.834,0.5256666666666666,0.22492931256410398,0.2354650216948845,0.28205653610028536,L2_Logistic_Regression
0.5,L2_primal,0.01,0.755,0.8353333333333334,0.5456666666666666,0.22400959548497834,0.23355843708054622,0.2816931582487257,L2_Logistic_Regression
1,L2_primal,0.01,0.7487777777777778,0.8366666666666667,0.5609999999999999,0.22493690888567958,0.23354318266580312,0.2769660596068154,L2_Logistic_Regression
10,L2_primal,0.01,0.7245,0.832,0.5726666666666667,0.23271021839578213,0.23734597250801623,0.2822350910616653,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.8201111111111111,0.9243333333333333,0.5546666666666666,0.17931791535651762,0.16815335590527003,0.2901377524320615,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.8201111111111111,0.9243333333333333,0.5546666666666666,0.17931791535651762,0.16815335590527003,0.2901377524320615,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.8201111111111111,0.9243333333333333,0.5546666666666666,0.17931791535651762,0.16815335590527003,0.2901377524320615,L2_Logistic_Regression
0.001,L2_primal,0.01,0.8201111111111111,0.9243333333333333,0.5546666666666666,0.17931791535651762,0.16815335590527003,0.2901377524320615,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.8204444444444444,0.9256666666666666,0.5516666666666666,0.17908338215734185,0.16742346546746018,0.2900170450845015,L2_Logistic_Regression
0.005,L2_primal,0.01,0.8201111111111111,0.9266666666666666,0.5509999999999999,0.17983456582533838,0.1663657938909804,0.29013525819383884,L2_Logistic_Regression
0.01,L2_primal,0.01,0.8213333333333334,0.9306666666666666,0.5459999999999999,0.17976566166713906,0.16166027919534476,0.29087587232659756,L2_Logistic_Regression
0.05,L2_primal,0.01,0.8215,0.9416666666666667,0.5323333333333333,0.180253468406738,0.15358660213500858,0.2918569376513458,L2_Logistic_Regression
0.1,L2_primal,0.01,0.8148888888888889,0.9403333333333334,0.5246666666666666,0.1821958532169815,0.15559733987270488,0.2917487717244351,L2_Logistic_Regression
0.25,L2_primal,0.01,0.8064444444444444,0.9423333333333334,0.5146666666666666,0.18805913604539343,0.15420008574575797,0.29089654028512485,L2_Logistic_Regression
0.5,L2_primal,0.01,0.7993888888888889,0.9343333333333333,0.51,0.193605076710295,0.16872179824051822,0.2878254066394976,L2_Logistic_Regression
1,L2_primal,0.01,0.7906111111111112,0.919,0.5093333333333333,0.19711904684068005,0.1879973919289241,0.288620364042788,L2_Logistic_Regression
10,L2_primal,0.01,0.775,0.8813333333333333,0.508,0.20058226309001104,0.21784761148639506,0.2888532598826314,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.9075,0.92,0.6849999999999999,0.1487251194715601,0.1689555588034619,0.2559631719640834,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.9075,0.92,0.6849999999999999,0.1487251194715601,0.1689555588034619,0.2559631719640834,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.9075,0.92,0.6849999999999999,0.1487251194715601,0.1689555588034619,0.2559631719640834,L2_Logistic_Regression
0.001,L2_primal,0.01,0.9075,0.92,0.6849999999999999,0.1487251194715601,0.1689555588034619,0.2559631719640834,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.9075,0.92,0.6843333333333333,0.1487251194715601,0.1689555588034619,0.2555748930172337,L2_Logistic_Regression
0.005,L2_primal,0.01,0.9073888888888889,0.9203333333333333,0.6843333333333333,0.1487597999863755,0.1682883694255225,0.2547021610157571,L2_Logistic_Regression
0.01,L2_primal,0.01,0.9081111111111111,0.9203333333333333,0.6833333333333333,0.14887070049125406,0.1682883694255225,0.254441726718914,L2_Logistic_Regression
0.05,L2_primal,0.01,0.9072222222222223,0.921,0.688,0.1496871144004101,0.16459331607684477,0.25649088707067275,L2_Logistic_Regression
0.1,L2_primal,0.01,0.9077777777777778,0.9226666666666666,0.6996666666666667,0.15029844873393772,0.16181172000856714,0.25752945582790293,L2_Logistic_Regression
0.25,L2_primal,0.01,0.9064444444444445,0.9226666666666666,0.7206666666666667,0.1520551217111601,0.16181172000856714,0.256024276571033,L2_Logistic_Regression
0.5,L2_primal,0.01,0.9058888888888889,0.9226666666666666,0.7353333333333333,0.1519352794848235,0.16181172000856714,0.25728400024142023,L2_Logistic_Regression
1,L2_primal,0.01,0.9061111111111111,0.9226666666666666,0.747,0.15113461217177757,0.16181172000856714,0.25244716328692296,L2_Logistic_Regression
10,L2_primal,0.01,0.9092222222222223,0.9196666666666666,0.761,0.14725991333442254,0.1649608767204012,0.24162917498783024,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.7972777777777778,0.8753333333333333,0.6156666666666667,0.19522063325398342,0.20463456738266714,0.2733406242408681,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.7972777777777778,0.8753333333333333,0.6156666666666667,0.19522063325398342,0.20463456738266714,0.2733406242408681,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.7972777777777778,0.8753333333333333,0.6156666666666667,0.19522063325398342,0.20463456738266714,0.2733406242408681,L2_Logistic_Regression
0.001,L2_primal,0.01,0.7972777777777778,0.8753333333333333,0.6156666666666667,0.19522063325398342,0.20463456738266714,0.2733406242408681,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.7981111111111111,0.8766666666666667,0.6156666666666667,0.1956221610322674,0.20326329049747538,0.2733406242408681,L2_Logistic_Regression
0.005,L2_primal,0.01,0.7985555555555556,0.8783333333333333,0.6126666666666667,0.19554373230993952,0.20248814123084516,0.27631106876953054,L2_Logistic_Regression
0.01,L2_primal,0.01,0.7997777777777778,0.8803333333333333,0.6133333333333333,0.19548884512231887,0.19981593623207375,0.2760377476373219,L2_Logistic_Regression
0.05,L2_primal,0.01,0.8091111111111111,0.901,0.5983333333333333,0.19211960686894267,0.1840594111823699,0.2786620305617107,L2_Logistic_Regression
0.1,L2_primal,0.01,0.8135,0.905,0.592,0.193572104019954,0.1800798333563539,0.2801262558494119,L2_Logistic_Regression
0.25,L2_primal,0.01,0.813,0.9056666666666666,0.5926666666666667,0.19324425218617408,0.17981255238965566,0.28228242370623596,L2_Logistic_Regression
0.5,L2_primal,0.01,0.8055,0.9063333333333333,0.6043333333333333,0.19934498834839928,0.1795423931607345,0.2824430982748237,L2_Logistic_Regression
1,L2_primal,0.01,0.7901666666666667,0.908,0.614,0.20409968310911486,0.1796307353122073,0.28195092832850177,L2_Logistic_Regression
10,L2_primal,0.01,0.7736666666666666,0.909,0.624,0.21567914079407588,0.1796762842844557,0.27948803275675654,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.8896111111111111,0.9116666666666666,0.6476666666666666,0.15735443745290562,0.17346681823799845,0.2698893032849038,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.8896111111111111,0.9116666666666666,0.6476666666666666,0.15735443745290562,0.17346681823799845,0.2698893032849038,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.8896111111111111,0.9116666666666666,0.6476666666666666,0.15735443745290562,0.17346681823799845,0.2698893032849038,L2_Logistic_Regression
0.001,L2_primal,0.01,0.8896111111111111,0.9116666666666666,0.6476666666666666,0.15735443745290562,0.17346681823799845,0.2698893032849038,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.8896111111111111,0.9116666666666666,0.6476666666666666,0.15735443745290562,0.17346681823799845,0.2698893032849038,L2_Logistic_Regression
0.005,L2_primal,0.01,0.8898333333333334,0.9123333333333333,0.6476666666666666,0.15727462298101602,0.17316361610497677,0.2698893032849038,L2_Logistic_Regression
0.01,L2_primal,0.01,0.8893888888888889,0.9106666666666666,0.647,0.15692232638150821,0.17439528755540373,0.27025372180285806,L2_Logistic_Regression
0.05,L2_primal,0.01,0.8876111111111111,0.9106666666666666,0.6496666666666666,0.15856477750038703,0.17439528755540373,0.26712114744967247,L2_Logistic_Regression
0.1,L2_primal,0.01,0.8860555555555556,0.912,0.6513333333333333,0.1593229085326554,0.1737967188639205,0.2633401401080313,L2_Logistic_Regression
0.25,L2_primal,0.01,0.8838888888888888,0.9123333333333333,0.6593333333333333,0.16026158291157008,0.17412535507087162,0.26177800157936965,L2_Logistic_Regression
0.5,L2_primal,0.01,0.8782222222222222,0.913,0.6679999999999999,0.1623059754575135,0.17382073961775893,0.26336127803833354,L2_Logistic_Regression
1,L2_primal,0.01,0.8717777777777778,0.9123333333333333,0.6736666666666666,0.16506444292583006,0.17412535507087162,0.26061499128157367,L2_Logistic_Regression
