cost,loss,epsilon,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
0.25,L2_primal,0.01,0.6913125,0.79875,0.58875,0.11718133777768043,0.22374370095846938,0.1926695233453663,L2_Logistic_Regression
0.5,L2_primal,0.01,0.698625,0.8,0.59125,0.11496660810817852,0.21704965506496227,0.1920817913620766,L2_Logistic_Regression
1,L2_primal,0.01,0.7073125,0.8125,0.5975,0.11682620813966127,0.20629234756363743,0.1903943276465977,L2_Logistic_Regression
10,L2_primal,0.01,0.720375,0.81875,0.60925,0.11858084355108305,0.19403397490410132,0.19231971261234893,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.605,0.73375,0.38925,0.1654045596158357,0.21716176843160426,0.2161144715749517,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.605,0.73375,0.38925,0.1654045596158357,0.21716176843160426,0.2161144715749517,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.605,0.73375,0.38925,0.1654045596158357,0.21716176843160426,0.2161144715749517,L2_Logistic_Regression
0.001,L2_primal,0.01,0.605,0.73375,0.38925,0.1654045596158357,0.21716176843160426,0.2161144715749517,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.605,0.73375,0.38925,0.1654045596158357,0.21716176843160426,0.2161144715749517,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6039375,0.73125,0.389,0.16536457315283737,0.21840200244816171,0.21578185522704668,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6039375,0.73125,0.389,0.1654167945626043,0.21695919885971474,0.21578185522704668,L2_Logistic_Regression
0.05,L2_primal,0.01,0.6046875,0.73125,0.393,0.16480743626728428,0.21840200244816171,0.21112524564043417,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6023125,0.725,0.39275,0.16427125836669323,0.2213480853189651,0.21037162021756836,L2_Logistic_Regression
0.25,L2_primal,0.01,0.594375,0.7125,0.40325,0.16123517227607156,0.23477509819754808,0.21112747703174248,L2_Logistic_Regression
0.5,L2_primal,0.01,0.59475,0.71375,0.40575,0.1606967008007358,0.2329587655190523,0.20637926130667159,L2_Logistic_Regression
1,L2_primal,0.01,0.5983125,0.72125,0.41725,0.15939819641026123,0.23130813814881082,0.20327701598097767,L2_Logistic_Regression
10,L2_primal,0.01,0.598125,0.72875,0.44325,0.15454153911346227,0.2321213889239419,0.19085087840757958,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.641875,0.72875,0.52425,0.156856235989661,0.25159978089963375,0.2083663122976037,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.641875,0.72875,0.52425,0.156856235989661,0.25159978089963375,0.2083663122976037,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.641875,0.72875,0.52425,0.156856235989661,0.25159978089963375,0.2083663122976037,L2_Logistic_Regression
0.001,L2_primal,0.01,0.641875,0.72875,0.52425,0.156856235989661,0.25159978089963375,0.2083663122976037,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.6435625,0.73125,0.52425,0.15570181475932365,0.25054902026906617,0.2083663122976037,L2_Logistic_Regression
0.005,L2_primal,0.01,0.6450625,0.7325,0.52325,0.15584758481353203,0.2487531722481496,0.20654355156592843,L2_Logistic_Regression
0.01,L2_primal,0.01,0.6464375,0.7425,0.52225,0.15583488828172878,0.24157928877248375,0.20272623691983827,L2_Logistic_Regression
0.05,L2_primal,0.01,0.660625,0.77375,0.5195,0.15501838722191771,0.2193490541071204,0.20023792380728797,L2_Logistic_Regression
0.1,L2_primal,0.01,0.6715625000000001,0.79,0.523,0.15349231019891846,0.213313179533788,0.1977155969731072,L2_Logistic_Regression
0.25,L2_primal,0.01,0.686,0.80875,0.518,0.15431686060614597,0.21114889718849966,0.19823593881328866,L2_Logistic_Regression
0.5,L2_primal,0.01,0.6959375,0.8225,0.512,0.1524812447277323,0.2060486111352216,0.19608223072484196,L2_Logistic_Regression
1,L2_primal,0.01,0.702375,0.83625,0.513,0.15020604566986942,0.20143564504694145,0.19440929729406425,L2_Logistic_Regression
10,L2_primal,0.01,0.723125,0.8425,0.51575,0.1478794306353156,0.1994181233982972,0.19189464629421507,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.705125,0.73,0.64275,0.11539198815190005,0.23019545987865123,0.20614903497983098,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.705125,0.73,0.64275,0.11539198815190005,0.23019545987865123,0.20614903497983098,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.705125,0.73,0.64275,0.11539198815190005,0.23019545987865123,0.20614903497983098,L2_Logistic_Regression
0.001,L2_primal,0.01,0.705125,0.73,0.64275,0.11539198815190005,0.23019545987865123,0.20614903497983098,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.7065,0.735,0.6405,0.1163594003518893,0.22366297330613466,0.20541598925890867,L2_Logistic_Regression
0.005,L2_primal,0.01,0.7071875,0.7375,0.6415,0.11529156220351355,0.22381738338549048,0.20374077036159868,L2_Logistic_Regression
0.01,L2_primal,0.01,0.7090625,0.73625,0.6435,0.11558063966372299,0.2258394446811038,0.20133411816102703,L2_Logistic_Regression
0.05,L2_primal,0.01,0.7168125,0.76625,0.64425,0.11388109197446467,0.20218265660824083,0.20013673089984352,L2_Logistic_Regression
0.1,L2_primal,0.01,0.7228125,0.77625,0.64625,0.1139902516935364,0.19797578020489953,0.1981026521882534,L2_Logistic_Regression
0.25,L2_primal,0.01,0.73625,0.8025,0.65475,0.10714868971920614,0.1800160517689252,0.19565618881370844,L2_Logistic_Regression
0.5,L2_primal,0.01,0.743625,0.8075,0.6587500000000001,0.10326782214442339,0.17670561499810722,0.19551744900218396,L2_Logistic_Regression
1,L2_primal,0.01,0.749,0.81625,0.66175,0.10420161892664948,0.16525733701468728,0.19348545320776722,L2_Logistic_Regression
10,L2_primal,0.01,0.7619375,0.82,0.66425,0.1101998063991131,0.15882736116068394,0.19076528633994658,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.7749375000000001,0.735,0.5952500000000001,0.12687969549694303,0.21213203435596426,0.22476104005282618,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.7749375000000001,0.735,0.5952500000000001,0.12687969549694303,0.21213203435596426,0.22476104005282618,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.7749375000000001,0.735,0.5952500000000001,0.12687969549694303,0.21213203435596426,0.22476104005282618,L2_Logistic_Regression
0.001,L2_primal,0.01,0.7749375000000001,0.735,0.5952500000000001,0.12687969549694303,0.21213203435596426,0.22476104005282618,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.774625,0.735,0.5952500000000001,0.12670885939921983,0.21213203435596426,0.22476104005282618,L2_Logistic_Regression
0.005,L2_primal,0.01,0.7745625,0.73875,0.59275,0.1262959050082753,0.2116243412489339,0.2244142291191799,L2_Logistic_Regression
0.01,L2_primal,0.01,0.7754375,0.7425,0.5915,0.12556016133440417,0.21104847141458324,0.22282505475176176,L2_Logistic_Regression
0.05,L2_primal,0.01,0.774625,0.76625,0.579,0.12332362082043044,0.19746747712626772,0.2143917421345267,L2_Logistic_Regression
0.1,L2_primal,0.01,0.776375,0.78625,0.56475,0.12122950274864373,0.17792335739168041,0.21015652816807356,L2_Logistic_Regression
0.25,L2_primal,0.01,0.780375,0.80375,0.54975,0.1162550993099997,0.17521971132318676,0.19169290112497264,L2_Logistic_Regression
0.5,L2_primal,0.01,0.7845,0.8325,0.5405,0.11663088707154498,0.15267711520571015,0.18643643075742422,L2_Logistic_Regression
1,L2_primal,0.01,0.7880625,0.84625,0.5345,0.11704121313284496,0.1475884455038102,0.18255514758436076,L2_Logistic_Regression
10,L2_primal,0.01,0.802,0.86625,0.52675,0.11610594494797115,0.1415046122088673,0.19942615539915126,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.782125,0.83125,0.53825,0.13263438951270157,0.2744770038238918,0.2504758035034592,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.782125,0.83125,0.53825,0.13263438951270157,0.2744770038238918,0.2504758035034592,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.782125,0.83125,0.53825,0.13263438951270157,0.2744770038238918,0.2504758035034592,L2_Logistic_Regression
0.001,L2_primal,0.01,0.782125,0.83125,0.53825,0.13263438951270157,0.2744770038238918,0.2504758035034592,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.7824375,0.835,0.5327500000000001,0.1324838658755725,0.2716042050873026,0.24503089231963135,L2_Logistic_Regression
0.005,L2_primal,0.01,0.7834375,0.83625,0.5305,0.1309928834759995,0.2706282240979162,0.24468162063666926,L2_Logistic_Regression
0.01,L2_primal,0.01,0.7838125,0.84125,0.52075,0.12989654210951904,0.2618756034041573,0.24295487824763184,L2_Logistic_Regression
0.05,L2_primal,0.01,0.7891875,0.87375,0.504,0.12752276806762053,0.22832894700453774,0.2357688161597433,L2_Logistic_Regression
0.1,L2_primal,0.01,0.791125,0.89125,0.491,0.12753454305938777,0.20602955708334617,0.23023693280212593,L2_Logistic_Regression
0.25,L2_primal,0.01,0.7859375,0.9075,0.47725,0.12697520766099485,0.17776883527201795,0.22760482702797002,L2_Logistic_Regression
0.5,L2_primal,0.01,0.7764375,0.9075,0.47050000000000003,0.13047180462752794,0.18299229739123615,0.22712923290983716,L2_Logistic_Regression
1,L2_primal,0.01,0.7666875,0.89375,0.4655,0.1349278463191033,0.19484161200535224,0.22182375637986199,L2_Logistic_Regression
10,L2_primal,0.01,0.7433125,0.85875,0.462,0.13711330675098954,0.2149814471368758,0.22073654685071498,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.8111875000000001,0.8125,0.6705,0.11089656819730581,0.19853420145085493,0.1992567849074613,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.8111875000000001,0.8125,0.6705,0.11089656819730581,0.19853420145085493,0.1992567849074613,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.8111875000000001,0.8125,0.6705,0.11089656819730581,0.19853420145085493,0.1992567849074613,L2_Logistic_Regression
0.001,L2_primal,0.01,0.8111875000000001,0.8125,0.6705,0.11089656819730581,0.19853420145085493,0.1992567849074613,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.812,0.81375,0.66675,0.11114722682168346,0.1973401967829455,0.19850430042301895,L2_Logistic_Regression
0.005,L2_primal,0.01,0.81325,0.8175,0.6655,0.11096906400357329,0.1903943276465977,0.19876439930772513,L2_Logistic_Regression
0.01,L2_primal,0.01,0.814125,0.82125,0.65825,0.11117879969900989,0.18818342783721104,0.1965645584232842,L2_Logistic_Regression
0.05,L2_primal,0.01,0.817625,0.85375,0.6455,0.10814933317562184,0.16487680035857807,0.18756506408798962,L2_Logistic_Regression
0.1,L2_primal,0.01,0.820625,0.86875,0.63225,0.10694147591723607,0.15639126779720178,0.17946721121000764,L2_Logistic_Regression
0.25,L2_primal,0.01,0.82475,0.8875,0.6205,0.10675930990436516,0.14122134164737077,0.17358111075243832,L2_Logistic_Regression
0.5,L2_primal,0.01,0.8270625,0.9025,0.6195,0.10645599673080774,0.1272782335818603,0.17195228390369954,L2_Logistic_Regression
1,L2_primal,0.01,0.829,0.91375,0.616,0.10584192252039865,0.12430080834320374,0.16952194088734077,L2_Logistic_Regression
10,L2_primal,0.01,0.8279375,0.935,0.615,0.11107753344367008,0.11550631386514577,0.17714939894828516,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.7274375,0.83,0.549,0.13014353245146193,0.18546424163332162,0.17020236256029328,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.7274375,0.83,0.549,0.13014353245146193,0.18546424163332162,0.17020236256029328,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.7274375,0.83,0.549,0.13014353245146193,0.18546424163332162,0.17020236256029328,L2_Logistic_Regression
0.001,L2_primal,0.01,0.7274375,0.83,0.549,0.13014353245146193,0.18546424163332162,0.17020236256029328,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.7271875,0.83,0.55,0.1301479969083129,0.18546424163332162,0.16990981941508956,L2_Logistic_Regression
0.005,L2_primal,0.01,0.7283125,0.83,0.551,0.13002752354075156,0.18546424163332162,0.16961084633943638,L2_Logistic_Regression
0.01,L2_primal,0.01,0.7274375,0.82625,0.552,0.12934470459506225,0.18954703344934531,0.16930540926987597,L2_Logistic_Regression
0.05,L2_primal,0.01,0.72875,0.82,0.55675,0.13105318456996629,0.19277137759558732,0.17172473445054603,L2_Logistic_Regression
0.1,L2_primal,0.01,0.73125,0.81375,0.561,0.13209749711375532,0.1973401967829455,0.16999556600779786,L2_Logistic_Regression
0.25,L2_primal,0.01,0.73375,0.81625,0.56475,0.13132251526328367,0.19165619736901215,0.165094574692704,L2_Logistic_Regression
0.5,L2_primal,0.01,0.739875,0.82125,0.5685,0.12658784216471816,0.18818342783721104,0.16190682226353956,L2_Logistic_Regression
1,L2_primal,0.01,0.7446875000000001,0.82625,0.569,0.12356231961196523,0.18788277511770377,0.17032041928709152,L2_Logistic_Regression
10,L2_primal,0.01,0.7560625,0.83125,0.56325,0.1180543795307142,0.18235185354819486,0.16860926105814253,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.7095,0.805,0.55675,0.14567271604869947,0.24448695128111372,0.23551917951538043,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.7095,0.805,0.55675,0.14567271604869947,0.24448695128111372,0.23551917951538043,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.7095,0.805,0.55675,0.14567271604869947,0.24448695128111372,0.23551917951538043,L2_Logistic_Regression
0.001,L2_primal,0.01,0.7095,0.805,0.55675,0.14567271604869947,0.24448695128111372,0.23551917951538043,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.710875,0.80875,0.55575,0.14379606537414516,0.2403639148412027,0.23661014199835648,L2_Logistic_Regression
0.005,L2_primal,0.01,0.711875,0.80875,0.5545,0.14346500588844954,0.2403639148412027,0.23490562629773612,L2_Logistic_Regression
0.01,L2_primal,0.01,0.714625,0.8125,0.552,0.14082664911337808,0.23072694819443085,0.23143858601252598,L2_Logistic_Regression
0.05,L2_primal,0.01,0.7239375,0.8325,0.53325,0.14320769730214544,0.20531566577605648,0.23064675834634743,L2_Logistic_Regression
0.1,L2_primal,0.01,0.7315625,0.86125,0.51375,0.14365745600937468,0.17489677501185588,0.2230970618250605,L2_Logistic_Regression
0.25,L2_primal,0.01,0.73525,0.87625,0.49975,0.1393055280696131,0.1544919945560596,0.20652043713582893,L2_Logistic_Regression
0.5,L2_primal,0.01,0.730125,0.88125,0.4855,0.14127242784544597,0.16035744463619786,0.20216106320799496,L2_Logistic_Regression
1,L2_primal,0.01,0.7246875,0.875,0.4805,0.1443308806503185,0.1624250890341104,0.19392727746432067,L2_Logistic_Regression
10,L2_primal,0.01,0.7148125,0.8625,0.46575,0.1465477818171522,0.1657744123165408,0.18859287862840085,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.9320625,0.94875,0.71775,0.07835439938680107,0.1309452971827219,0.18714312771581085,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.9320625,0.94875,0.71775,0.07835439938680107,0.1309452971827219,0.18714312771581085,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.9320625,0.94875,0.71775,0.07835439938680107,0.1309452971827219,0.18714312771581085,L2_Logistic_Regression
0.001,L2_primal,0.01,0.9320625,0.94875,0.71775,0.07835439938680107,0.1309452971827219,0.18714312771581085,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.9326875,0.95125,0.7185,0.07814468345004372,0.12455322165695124,0.18804134582238413,L2_Logistic_Regression
0.005,L2_primal,0.01,0.93325,0.9525,0.7185,0.0779410774738773,0.12377540853818245,0.18804134582238413,L2_Logistic_Regression
0.01,L2_primal,0.01,0.9334375,0.9575,0.7205,0.07751172609457747,0.106656589766894,0.18459448970145534,L2_Logistic_Regression
0.05,L2_primal,0.01,0.937,0.96875,0.7245,0.076089655528146255,0.08659347347370475,0.18065973457993473,L2_Logistic_Regression
0.1,L2_primal,0.01,0.939125,0.975,0.72525,0.07504510787573299,0.07925532811853017,0.1752956941913008,L2_Logistic_Regression
0.25,L2_primal,0.01,0.941,0.98375,0.73325,0.07559604028342135,0.061786124054096,0.17278952107394946,L2_Logistic_Regression
0.5,L2_primal,0.01,0.94075,0.985,0.728,0.07572140487193098,0.05952069865046273,0.17541336678323907,L2_Logistic_Regression
1,L2_primal,0.01,0.936625,0.985,0.729,0.0765799865939768,0.05952069865046273,0.1711151717705074,L2_Logistic_Regression
10,L2_primal,0.01,0.927875,0.98,0.7192500000000001,0.08149927936913579,0.06799349658525768,0.1711384801760987,L2_Logistic_Regression
1e-6,L2_primal,0.01,0.8211875,0.865,0.60775,0.10688601026186023,0.16016637078880913,0.21402446086661736,L2_Logistic_Regression
1e-5,L2_primal,0.01,0.8211875,0.865,0.60775,0.10688601026186023,0.16016637078880913,0.21402446086661736,L2_Logistic_Regression
1e-4,L2_primal,0.01,0.8211875,0.865,0.60775,0.10688601026186023,0.16016637078880913,0.21402446086661736,L2_Logistic_Regression
0.001,L2_primal,0.01,0.8211875,0.865,0.60775,0.10688601026186023,0.16016637078880913,0.21402446086661736,L2_Logistic_Regression
0.0025,L2_primal,0.01,0.821,0.865,0.61,0.1061604337238795,0.16016637078880913,0.2126643615025008,L2_Logistic_Regression
0.005,L2_primal,0.01,0.8213125,0.865,0.61325,0.10659618816074995,0.16016637078880913,0.21316456827021968,L2_Logistic_Regression
0.01,L2_primal,0.01,0.822,0.86375,0.61325,0.10696709680548956,0.16008301081551032,0.21316456827021968,L2_Logistic_Regression
