cv_aucs,test_aucs,model
0.690125,0.8214285714285714,L2_Logistic_Regression
0.626625,0.7857142857142857,L2_Logistic_Regression
0.6221875,0.8928571428571428,L2_Logistic_Regression
0.7959375,0.8214285714285714,L2_Logistic_Regression
0.7906875,0.8035714285714286,L2_Logistic_Regression
0.720375,0.8571428571428571,L2_Logistic_Regression
0.605,0.9821428571428571,L2_Logistic_Regression
0.723125,0.8214285714285714,L2_Logistic_Regression
0.7619375,0.8928571428571428,L2_Logistic_Regression
0.802,0.6964285714285714,L2_Logistic_Regression
0.791125,0.75,L2_Logistic_Regression
0.829,0.6428571428571428,L2_Logistic_Regression
0.7560625,0.8214285714285714,L2_Logistic_Regression
0.73525,0.75,L2_Logistic_Regression
0.941,0.6964285714285714,L2_Logistic_Regression
0.834125,0.8035714285714286,L2_Logistic_Regression
0.47525,0.8214285714285714,L2_Logistic_Regression
0.6088125,0.8214285714285714,L2_Logistic_Regression
0.8615625,0.7142857142857143,L2_Logistic_Regression
0.648,0.8928571428571428,L2_Logistic_Regression
0.6215625,0.8214285714285714,L2_Logistic_Regression
0.707375,0.9107142857142857,L2_Logistic_Regression
0.73575,0.8928571428571428,L2_Logistic_Regression
0.71425,0.8571428571428571,L2_Logistic_Regression
0.828375,0.75,L2_Logistic_Regression
0.6396875,0.8571428571428571,L2_Logistic_Regression
0.822875,0.75,L2_Logistic_Regression
0.6804375,0.7678571428571428,L2_Logistic_Regression
0.6990625,0.8571428571428571,L2_Logistic_Regression
0.688875,0.8571428571428571,L2_Logistic_Regression
0.8468125,0.8392857142857143,L2_Logistic_Regression
0.787375,0.7142857142857143,L2_Logistic_Regression
0.8539375,0.6607142857142857,L2_Logistic_Regression
0.8764375,0.75,L2_Logistic_Regression
0.9431875,0.6428571428571428,L2_Logistic_Regression
0.8105,0.8214285714285714,L2_Logistic_Regression
0.8766875,0.6964285714285714,L2_Logistic_Regression
0.63225,0.9821428571428571,L2_Logistic_Regression
0.6741875,0.9821428571428571,L2_Logistic_Regression
0.975875,0.5892857142857143,L2_Logistic_Regression
0.724,0.7857142857142857,L2_Logistic_Regression
0.95125,0.6607142857142857,L2_Logistic_Regression
0.7035,0.8571428571428571,L2_Logistic_Regression
0.7781875,0.75,L2_Logistic_Regression
0.9821875,0.6964285714285714,L2_Logistic_Regression
0.6694375,0.8571428571428571,L2_Logistic_Regression
0.8750625,0.7678571428571428,L2_Logistic_Regression
0.9125,0.6607142857142857,L2_Logistic_Regression
0.778375,0.9107142857142857,L2_Logistic_Regression
0.73625,0.8035714285714285,L2_Logistic_Regression
0.7998125,0.75,L2_Logistic_Regression
0.8218125000000001,0.875,L2_Logistic_Regression
0.88725,0.6071428571428571,L2_Logistic_Regression
0.7710625,0.6964285714285714,L2_Logistic_Regression
0.761875,0.8571428571428571,L2_Logistic_Regression
0.7451875,0.8928571428571428,L2_Logistic_Regression
0.8304375,0.9107142857142857,L2_Logistic_Regression
0.309625,0.9642857142857143,L2_Logistic_Regression
0.881625,0.6428571428571428,L2_Logistic_Regression
0.995875,0.5178571428571429,L2_Logistic_Regression
0.8285625,0.7678571428571428,L2_Logistic_Regression
0.8036875,0.8928571428571428,L2_Logistic_Regression
0.7398125,0.875,L2_Logistic_Regression
0.764375,0.8571428571428571,L2_Logistic_Regression
0.838,0.7857142857142857,L2_Logistic_Regression
0.7348125,0.7678571428571428,L2_Logistic_Regression
0.67425,0.875,L2_Logistic_Regression
0.846,0.6607142857142857,L2_Logistic_Regression
0.83775,0.7321428571428571,L2_Logistic_Regression
0.95125,0.7142857142857143,L2_Logistic_Regression
0.85525,0.625,L2_Logistic_Regression
0.7625625,0.8392857142857143,L2_Logistic_Regression
0.580875,0.8571428571428571,L2_Logistic_Regression
0.90025,0.6428571428571429,L2_Logistic_Regression
0.5708125000000001,0.9107142857142857,L2_Logistic_Regression
0.6929375,0.8035714285714286,L2_Logistic_Regression
0.6268125,0.9642857142857143,L2_Logistic_Regression
0.70425,0.8928571428571428,L2_Logistic_Regression
0.6175625,0.9642857142857143,L2_Logistic_Regression
0.795875,0.6785714285714286,L2_Logistic_Regression
0.8399375,0.7142857142857143,L2_Logistic_Regression
0.642,0.625,L2_Logistic_Regression
0.805,0.8928571428571428,L2_Logistic_Regression
0.7336875,0.7678571428571429,L2_Logistic_Regression
0.7660625,0.8571428571428571,L2_Logistic_Regression
0.6816875,0.875,L2_Logistic_Regression
0.758875,0.8928571428571428,L2_Logistic_Regression
0.6605625,0.8571428571428571,L2_Logistic_Regression
0.8573125,0.8035714285714286,L2_Logistic_Regression
0.875125,0.625,L2_Logistic_Regression
0.77825,0.7321428571428571,L2_Logistic_Regression
0.79075,0.7678571428571428,L2_Logistic_Regression
0.9293125,0.6785714285714286,L2_Logistic_Regression
0.765125,0.7321428571428571,L2_Logistic_Regression
0.8040625,0.7321428571428571,L2_Logistic_Regression
0.766375,0.75,L2_Logistic_Regression
0.730625,0.8035714285714286,L2_Logistic_Regression
0.5628125,0.9464285714285714,L2_Logistic_Regression
0.95625,0.5892857142857143,L2_Logistic_Regression
0.820375,0.7678571428571428,L2_Logistic_Regression
