cv_aucs,test_aucs,model
0.6696388888888889,1,L2_Logistic_Regression
0.8308055555555556,0.625,L2_Logistic_Regression
0.8468333333333333,0.625,L2_Logistic_Regression
0.72125,0.875,L2_Logistic_Regression
0.7436666666666667,0.875,L2_Logistic_Regression
0.7200833333333333,0.75,L2_Logistic_Regression
0.7422777777777778,0.75,L2_Logistic_Regression
0.8197222222222222,0.5,L2_Logistic_Regression
0.6681111111111111,1,L2_Logistic_Regression
0.8237777777777778,0.5,L2_Logistic_Regression
0.68475,0.875,L2_Logistic_Regression
0.8665555555555555,0.875,L2_Logistic_Regression
0.7329722222222222,1,L2_Logistic_Regression
0.7606111111111111,0.75,L2_Logistic_Regression
0.7946666666666666,0.625,L2_Logistic_Regression
0.7525277777777778,0.875,L2_Logistic_Regression
0.7513888888888889,1,L2_Logistic_Regression
0.6989444444444445,0.875,L2_Logistic_Regression
0.7452222222222222,0.875,L2_Logistic_Regression
0.7561111111111111,0.625,L2_Logistic_Regression
0.7930555555555555,1,L2_Logistic_Regression
0.7696666666666667,0.75,L2_Logistic_Regression
0.8192777777777778,0.625,L2_Logistic_Regression
0.7559444444444444,0.75,L2_Logistic_Regression
0.844,0.625,L2_Logistic_Regression
0.8264166666666667,0.875,L2_Logistic_Regression
0.7122222222222222,1,L2_Logistic_Regression
0.7548333333333334,0.875,L2_Logistic_Regression
0.7705555555555555,0.875,L2_Logistic_Regression
0.6805555555555556,1,L2_Logistic_Regression
0.6860833333333334,1,L2_Logistic_Regression
0.7821111111111111,0.875,L2_Logistic_Regression
0.7569444444444444,0.75,L2_Logistic_Regression
0.7818611111111111,0.5,L2_Logistic_Regression
0.7981944444444444,0.75,L2_Logistic_Regression
0.6255277777777778,1,L2_Logistic_Regression
0.7960833333333334,0.75,L2_Logistic_Regression
0.6831944444444444,1,L2_Logistic_Regression
0.7795833333333333,0.75,L2_Logistic_Regression
0.8687777777777778,0.75,L2_Logistic_Regression
0.7545,0.625,L2_Logistic_Regression
0.838,0.625,L2_Logistic_Regression
0.7118611111111111,0.75,L2_Logistic_Regression
0.7516666666666667,0.75,L2_Logistic_Regression
0.8465277777777778,0.5,L2_Logistic_Regression
0.7253333333333333,0.75,L2_Logistic_Regression
0.7693888888888889,0.75,L2_Logistic_Regression
0.7430555555555556,0.625,L2_Logistic_Regression
0.6888333333333333,1,L2_Logistic_Regression
0.7746666666666666,0.75,L2_Logistic_Regression
0.7593333333333333,0.75,L2_Logistic_Regression
0.7803055555555556,1,L2_Logistic_Regression
0.6972222222222222,1,L2_Logistic_Regression
0.7811666666666667,0.5,L2_Logistic_Regression
0.8067777777777778,0.875,L2_Logistic_Regression
0.8341944444444445,0.5,L2_Logistic_Regression
0.7612777777777778,0.5,L2_Logistic_Regression
0.8166944444444444,0.625,L2_Logistic_Regression
0.7069444444444445,1,L2_Logistic_Regression
0.7566944444444444,1,L2_Logistic_Regression
0.7392222222222222,0.75,L2_Logistic_Regression
0.7485555555555555,0.625,L2_Logistic_Regression
0.775,0.875,L2_Logistic_Regression
0.773361111111111,0.75,L2_Logistic_Regression
0.7665277777777778,0.75,L2_Logistic_Regression
0.8049444444444445,0.625,L2_Logistic_Regression
0.8383333333333334,0.625,L2_Logistic_Regression
0.7059166666666666,1,L2_Logistic_Regression
0.7503333333333333,0.875,L2_Logistic_Regression
0.8164444444444444,0.5,L2_Logistic_Regression
0.7095,1,L2_Logistic_Regression
0.8186388888888889,0.625,L2_Logistic_Regression
0.8185833333333333,1,L2_Logistic_Regression
0.6865555555555556,1,L2_Logistic_Regression
0.8108888888888889,0.875,L2_Logistic_Regression
0.8431666666666666,1,L2_Logistic_Regression
0.8131111111111111,0.875,L2_Logistic_Regression
0.8746666666666667,0.625,L2_Logistic_Regression
0.8180277777777778,1,L2_Logistic_Regression
0.6288333333333334,1,L2_Logistic_Regression
0.8198888888888889,0.75,L2_Logistic_Regression
0.7081388888888889,1,L2_Logistic_Regression
0.6974444444444444,1,L2_Logistic_Regression
0.7981666666666667,0.625,L2_Logistic_Regression
0.8238611111111112,0.875,L2_Logistic_Regression
0.8585555555555555,0.5,L2_Logistic_Regression
0.6806388888888889,1,L2_Logistic_Regression
0.7457777777777778,0.875,L2_Logistic_Regression
0.6573333333333333,1,L2_Logistic_Regression
0.7401388888888889,0.75,L2_Logistic_Regression
0.7468333333333333,0.875,L2_Logistic_Regression
0.7773611111111111,1,L2_Logistic_Regression
0.7925277777777777,1,L2_Logistic_Regression
0.7778888888888889,0.75,L2_Logistic_Regression
0.6582777777777777,1,L2_Logistic_Regression
0.7633611111111112,0.75,L2_Logistic_Regression
0.8022777777777778,1,L2_Logistic_Regression
0.7507777777777778,0.75,L2_Logistic_Regression
0.8378333333333333,0.5,L2_Logistic_Regression
0.7076666666666667,1,L2_Logistic_Regression
