"x"
58.467
57.502
55.858
54.15
51.928
50.841
52.029
49.924
51.56
52.045
55.463
53.408
59.106
53.571
53.465
46.927
44.255
45.254
45.704
45.303
45.507
47.247
46.042
56.797
43.35
51.272
50.863
50.702
48.901
49.229
48.691
49.038
53.27
51.213
56.624
50.339
50.28
50.967
49.223
49.21
54.251
54.738
57.458
49.564
49.416
55.151
49.665
49.014
49.646
50.642
49.324
49.088
49.428
48.948
49.001
49.878
54.966
51.785
56.915
51.551
52.655
50.062
50.65
45.527
50.586
51.06
52.437
55.343
50.677
57.452
53.911
53.847
56.271
55.779
54.277
55.246
55.151
54.583
55.122
53.479
51.355
53.674
54.149
54.291
53.992
53.605
51.983
53.799
54.551
54.299
54.915
57.387
56.877
53.23
54.571
54.598
53.432
53.302
56.498
54.756
