"x"
16.041
14.475
15.266
14.785
14.903
14.014
14.314
15.443
14.07
13.926
16.678
16.88
16.213
16.859
14.41
14.668
14.853
14.32
15.046
16.084
15.667
16.215
19.365
15.139
15.551
15.615
16.08
15.985
16.883
18.174
16.343
16.13
17.165
16.892
16.095
17.02
14.433
13.955
14.227
16.232
15.941
16.092
15.215
15.892
17.476
15.918
15.313
16.365
16.365
16.731
16.352
16.607
19.01
16.649
17.131
16.209
16.551
15.758
14.531
13.87
15.103
13.924
14.2
14.31
15.475
14.47
16.313
15.866
15.676
15.784
15.291
13.924
14.706
16.222
16.192
17.051
15.968
15.792
15.301
14.948
15.03
16.343
15.444
17.815
16.256
16.762
16.138
16.701
15.436
16.086
16.703
16.003
15.488
16.372
15.603
15.972
14.148
13.984
13.512
16.563
